X,Y,Z
184.825703,-84.039160,25.464377
185.949414,-83.880713,25.471074
187.061504,-83.723638,25.477727
188.345098,-83.542227,25.485410
189.440215,-83.387407,25.490911
190.551074,-83.230356,25.496006
191.695137,-83.099429,25.501814
192.747227,-82.931064,25.506274
193.936484,-82.780093,25.512051
195.060176,-82.613291,25.517068
196.201191,-82.438745,25.522058
197.215684,-82.293535,25.526667
198.322656,-82.147075,25.532046
199.347188,-82.009082,25.538630
200.443750,-81.860073,25.545649
201.433379,-81.703379,25.551584
202.635801,-81.532261,25.559136
203.707031,-81.414141,25.566516
204.773770,-81.256704,25.573118
205.961758,-81.083276,25.580103
207.002402,-80.929136,25.585959
208.131563,-80.767446,25.592407
209.283359,-80.634409,25.599583
210.322930,-80.483110,25.605491
211.533848,-80.317705,25.611423
212.568047,-80.158057,25.615457
213.820078,-79.985762,25.620725
215.114473,-79.807275,25.626165
216.202324,-79.648511,25.630654
217.359863,-79.482412,25.636367
218.666074,-79.301167,25.642952
219.852383,-79.131934,25.648833
221.004531,-78.946567,25.654761
222.202227,-78.776821,25.663418
223.356680,-78.643955,25.672290
224.685781,-78.461470,25.681401
225.745605,-78.297441,25.687261
226.889961,-78.093359,25.693323
227.933223,-77.949580,25.699771
229.136074,-77.715933,25.708340
230.204023,-77.479580,25.716814
231.204648,-77.240854,25.719504
232.226055,-76.970967,25.724197
233.413945,-76.634868,25.730310
234.668164,-76.254253,25.733870
235.959297,-75.733379,25.743938
237.064297,-75.185215,25.748843
238.094277,-74.715435,25.754714
239.114453,-74.104131,25.757517
240.067695,-73.534238,25.764805
240.950508,-72.955767,25.768789
241.754316,-72.357412,25.770862
242.659844,-71.639736,25.779619
243.564727,-70.859844,25.786619
244.395957,-70.117300,25.793215
245.210488,-69.347002,25.802866
245.952383,-68.590776,25.811389
246.745000,-67.668828,25.818569
247.415273,-66.840342,25.824312
248.024590,-65.995557,25.832378
248.671836,-65.088501,25.841860
249.270332,-64.119824,25.848462
249.870176,-63.123794,25.854177
250.485547,-61.938809,25.861138
250.968145,-60.955469,25.870779
251.414707,-59.822339,25.881780
251.865449,-58.702549,25.893062
252.230156,-57.566782,25.903154
252.533672,-56.607002,25.911433
252.793965,-55.504072,25.917734
253.015801,-54.291211,25.923525
253.233301,-53.141382,25.932876
253.362871,-52.129204,25.940247
253.465859,-51.064785,25.950156
253.526348,-49.968262,25.960640
253.525859,-48.741152,25.968623
253.500684,-47.437759,25.981763
253.406816,-46.199287,25.992896
253.255820,-45.148325,26.000471
253.112891,-43.995737,26.009651
252.870684,-42.880620,26.016272
252.635605,-41.691062,26.022451
252.391875,-40.658354,26.026443
252.164258,-39.555625,26.031013
251.903203,-38.536331,26.034546
251.643730,-37.427180,26.038865
251.386230,-36.296555,26.044065
251.121621,-35.220920,26.050271
250.899863,-34.066777,26.058259
250.622988,-32.904519,26.063523
250.411641,-31.923787,26.069136
250.161777,-30.850066,26.075190
249.897578,-29.820342,26.079846
249.662539,-28.727468,26.085178
249.336543,-27.465649,26.090105
249.066387,-26.305422,26.095120
248.771895,-24.944426,26.101357
248.534824,-23.969172,26.105254
248.245059,-22.780189,26.109980
248.008203,-21.798303,26.114355
247.788184,-20.701714,26.120872
247.492637,-19.652542,26.125400
247.259883,-18.604271,26.131147
246.974629,-17.355491,26.137842
246.743281,-16.346569,26.143984
246.509316,-15.332114,26.150222
246.208984,-14.226030,26.156157
245.993574,-13.223854,26.162632
245.681172,-11.991456,26.169658
245.429707,-10.917732,26.176226
245.136523,-9.628171,26.184333
244.881621,-8.540350,26.191011
244.635195,-7.443259,26.197959
244.347715,-6.259816,26.204819
244.087148,-5.221835,26.210322
243.815039,-3.977230,26.217776
243.542109,-2.839790,26.224082
243.280430,-1.769259,26.229895
243.025703,-0.595526,26.236885
242.764316,0.571758,26.243257
242.459473,1.746869,26.248662
242.253066,2.757510,26.254648
242.027539,3.759667,26.260068
241.779414,4.768013,26.265032
241.534727,5.865326,26.271069
241.269160,6.923660,26.276226
241.016094,7.919481,26.281006
240.739824,9.103779,26.287307
240.486133,10.200817,26.293208
240.227930,11.317277,26.299219
239.997559,12.305315,26.304541
239.756777,13.431519,26.311326
239.514004,14.560519,26.318096
239.213242,15.641683,26.322891
238.945488,16.815052,26.329551
238.708477,17.965200,26.336692
238.456934,18.995464,26.342131
238.162930,20.140586,26.348179
237.926504,21.344006,26.357283
237.629453,22.574368,26.365208
237.335879,23.787302,26.373015
237.092480,24.792927,26.379470
236.856016,25.803525,26.386182
236.605605,26.988335,26.394692
236.282070,28.256450,26.401868
236.062734,29.314187,26.408789
235.799707,30.281094,26.413574
235.553945,31.397520,26.420544
235.311914,32.495781,26.427388
235.091328,33.496299,26.433621
234.806328,34.556614,26.439741
234.527988,35.818757,26.450605
234.220430,37.213242,26.462600
233.894512,38.458862,26.472104
233.670781,39.473369,26.480835
233.450000,40.474351,26.489495
233.159512,41.559365,26.500244
232.871348,42.865869,26.514614
232.616855,44.019731,26.527295
232.282559,45.303262,26.540237
231.967285,46.732734,26.556406
231.664824,48.104058,26.575034
231.412402,49.158149,26.588911
231.126230,50.223506,26.602229
230.855820,51.459038,26.619065
230.614023,52.568896,26.634226
230.347773,53.557295,26.649150
230.112031,54.589448,26.665913
229.882109,55.618389,26.682734
229.620469,56.666914,26.699277
229.385781,57.805718,26.718335
229.121133,58.953149,26.737476
228.836855,60.085049,26.757749
228.582148,61.094990,26.775825
228.301992,62.203813,26.795649
