Sref,Xref,Yref,Aref,Kref,Lmax,Lmin
0,16.1120244439907,145.348290253691,4.69850418352262,0,5.80459752273074,-6.53320990708315
2,16.0850897575616,143.408544954451,4.69863800695851,0.000103779732415172,5.82799324386727,-6.50154444625403
4,16.058665193338,141.46813474779,4.69890683490495,0.000139137442068564,5.8653516749721,-6.47224133828793
6,16.0327559169568,139.527063506339,4.69917811515419,0.000140353537368206,5.88017359253079,-6.44608936582103
8,16.0073670940551,137.585335102733,4.69945184684761,0.000141568658067227,5.90954380137864,-6.41483287641361
10,15.9825038902699,135.642953409605,4.69972802915533,0.00014278282673335,5.93417514723167,-6.3983919255537
12,15.9581714712381,133.699922299586,4.70000666127609,0.000143996065818607,5.95478999171328,-6.36097202446433
14,15.9343750025969,131.756245645311,4.70028774243716,0.00014520839766045,5.98950734590027,-6.34239450809377
16,15.9111196499831,129.811927319411,4.7005712718942,0.000146419844488652,6.00199174492836,-6.31078644385648
18,15.8884105790339,127.866971194521,4.70085724893116,0.000147630428421024,6.02782669763708,-6.28804818578548
20,15.8662529553862,125.921381143273,4.70114567286015,0.000148840171464482,6.0511220677143,-6.26472613220214
22,15.8446519446771,123.9751610383,4.70143654302135,0.000150049095517581,6.06807760491775,-6.23764522421712
24,15.8236127125436,122.028314752236,4.7017298587829,0.000151257222368278,6.101598974563,-6.22292126983544
26,15.8031404246227,120.080846157713,4.70202561954074,0.000152464573700337,6.11042139819142,-6.19117526642712
28,15.7832402465514,118.132759127363,4.70232382471858,0.00015367117108862,6.13186304090671,-6.17699364891993
30,15.7639173439667,116.184057533821,4.70262447376771,0.000154877035999714,6.15491217566894,-6.14912815795306
32,15.7451768825056,114.23474524972,4.70292756616694,0.000156082189799037,6.16736991549464,-6.13021746788747
34,15.7270240278053,112.284826147691,4.70323310142247,0.000157286653747548,6.19278602054013,-6.11156691987513
36,15.7094639455025,110.334304100369,4.7035410790678,0.000158490448998091,6.20506713270634,-6.08774532388425
38,15.6925018012345,108.383182980386,4.70385149866358,0.000159693596602585,6.2213723871059,-6.07862885658651
40,15.6761427606382,106.431466660374,4.70416435979756,0.000160896117513576,6.24507655384663,-6.0498468571499
42,15.6603919893506,104.479159012969,4.70447966208446,0.000162098032576102,6.25227742840981,-6.03700259341415
44,15.6452546530088,102.526263910801,4.70479740516583,0.000163299362537881,6.27195704198398,-6.01679115256959
46,15.6307359172497,100.572785226505,4.70511758870998,0.000164500128047698,6.28558493811787,-6.00043407203981
48,15.6168409477103,98.6187268327126,4.70544021241187,0.000165700349650422,6.29604828540142,-5.98885847056347
50,15.6035749100278,96.6640926020576,4.70576527599301,0.000166900047796619,6.31870867534336,-5.96710110377386
52,15.590942969839,94.7088864071728,4.70609277920133,0.000168099242835976,6.32255315915999,-5.96278774601763
54,15.5789502927811,92.7531121206913,4.70642272181111,0.000169297955020895,6.33586681637835,-5.93899996214286
56,15.567602044491,90.7967736152459,4.70675510362283,0.00017049620450771,6.35412713099845,-5.92925013254752
58,15.5569033906058,88.8398747634698,4.70708992446313,0.000171694011353242,6.35561189369305,-5.91621655634264
60,15.5468594967624,86.8824194379959,4.70742718418464,0.000172891395524518,6.3714083182871,-5.9009351395715
62,15.5374755285979,84.9244115114572,4.70776688266594,0.000174088376890737,6.37805808657364,-5.89904220077534
64,15.5287566517493,82.9658548564867,4.7081090198114,0.000175284975223761,6.38436469129569,-5.87822753601632
66,15.5207080318536,81.0067533457175,4.70845359555112,0.000176481210205969,6.40225332506749,-5.87454706822241
68,15.5133348345478,79.0471108517825,4.70880060984081,0.000177677101423917,6.40001802559651,-5.86104569804921
70,15.506642225469,77.0869312473147,4.70915006266171,0.000178872668372149,6.40830685980714,-5.85166419708219
72,15.5006353702541,75.1262184049471,4.70950195402045,0.000180067930455718,6.41852148448938,-5.84993785591376
74,15.4953194345402,73.1649761973127,4.70985628394899,0.000181262906985324,6.41720249858533,-5.8346990088352
76,15.4906995839643,71.2032084970446,4.71021305250451,0.000182457617179235,6.42720993871978,-5.83647786603341
78,15.4867809841635,69.2409191767757,4.71057225976927,0.000183652080169138,6.42910377531922,-5.82375030358914
80,15.4835688007746,67.278112109139,4.7109339058506,0.000184846314996673,6.4293683359632,-5.81959394022534
82,15.4810681994347,65.3147911667675,4.71129799088071,0.00018604034061176,6.44111866862769,-5.81722829706343
84,15.479284345781,63.3509602222943,4.71166451501663,0.000183733916307815,6.43450282833691,-5.8088235702111
86,15.4782224054503,61.3866231483524,4.7120265216684,0.000121045966400663,6.43639143175397,-5.81554324368388
87.925000090288,15.4778869188943,59.4954742222151,4.71221854636046,0.000384879166207451,6.43956155079356,-5.80372886250776
88,15.4778875440796,59.4217838175747,4.71258416835859,0.000356745967675924,6.4428548928938,-5.80462398161456
90,15.4782849273061,57.4564461025941,4.71277872399997,0.000121411568713336,6.43430904202468,-5.80511331458968
92,15.4794197207667,55.4906138760439,4.71315500662257,0.000192007987610523,6.43691937005152,-5.80615775035245
94,15.4812970900984,53.5242910105569,4.71353372950506,0.000193201150990989,6.43499513134107,-5.80128493564461
96,15.4839222009383,51.5574813787661,4.71391489295138,0.000194394235364803,6.42866014648392,-5.81235042622549
98,15.4873002189233,49.5901888533045,4.71429849728959,0.000195587258985289,6.43185017232986,-5.80416993651915
100,15.4914363096906,47.6224173068053,4.71468454287179,0.000196780240019477,6.42370410329471,-5.80883751068383
102,15.496335638877,45.6541706119012,4.71507303007404,0.000197973196557695,6.41675451605503,-5.81399737325646
104,15.5020033721196,43.6854526412254,4.71546395929626,0.000199166146601393,6.42041657161858,-5.8123491676274
106,15.5084446750555,41.7162672674109,4.71585733096212,0.000200359108068678,6.41675451605503,-5.82716053229995
108,15.5156647133216,39.7466183630905,4.71625314551897,0.000201552098797793,6.41675451605503,-5.82301254798282
110,15.5236686525549,37.7765098008975,4.71665140343772,0.000202745136540302,6.41675451605503,-5.83137183458352
112,15.5324616583926,35.8059454534647,4.71705210521276,0.000203938238967178,6.41675451605503,-5.84082470419782
114,15.5420488964715,33.8349291934252,4.71745525136188,0.000205131423667774,6.34139543174573,-5.84312600453006
116,15.5524355324287,31.8634648934119,4.71786084242614,0.000206324708152957,6.34139543174573,-5.86094119099061
118,15.5636267319013,29.8915564260579,4.71826887896982,0.000207518109848719,6.34139543174573,-5.86202977345044
120,15.5756276605262,27.9192076639961,4.71867936158029,0.000208711646097899,6.34139543174573,-5.86202977345044
122,15.5884434839404,25.9464224798597,4.71909229086793,0.000209905334170171,6.32783279401942,-5.86202977345044
124,15.602079367781,23.9732047462814,4.71950766746605,0.000211099191251182,6.31052726577486,-5.86202977345044
126,15.616540477685,21.9995583358945,4.71992549203079,0.000212293234447261,6.30375224873603,-5.86202977345044
128,15.6318319792894,20.0254871213318,4.720345765241,0.000213487480787663,6.28316887973741,-5.86202977345044
130,15.6479590382313,18.0509949752263,4.72076848779821,0.000214681947218877,6.26531360127913,-5.86202977345044
132,15.6649268201475,16.0760857702112,4.72119366042646,0.000215876650612273,6.25791129037203,-5.95525517048628
134,15.6827404906752,14.1007633789193,4.72162128387227,0.000217071607760506,6.23101236551147,-5.96483709078276
136,15.7014052154514,12.1250316739836,4.72205135890453,0.00021826683537598,6.21267491992313,-5.98810751060474
138,15.720926160113,10.1488945280373,4.7224838863144,0.00021946235009742,6.20112343963439,-6.00198982132189
140,15.7413084902972,8.17235581371322,4.72291886691521,0.000220658168483626,6.17172966536193,-6.01892530233229
142,15.7625573716408,6.19541940364442,4.72335630154241,0.000221854307017016,6.15298011658004,-6.04737903177649
144,15.784677969781,4.21808917046392,4.72379619105343,0.000223050782103838,6.13700540126643,-6.05660839924425
146,15.8076754503547,2.24036898680467,4.72423853632761,0.000224247610072432,6.10987605781607,-6.0811227145024
148,15.831554978999,0.262262725299708,4.72468333826612,0.000225444807177497,6.09292796246655,-6.09773565760361
150,15.8563217213509,-1.71622574141798,4.72513059779185,0.00022664238959557,6.07650800438467,-6.11083224592992
152,15.8819808430473,-3.69509254071536,4.72558031584934,0.00022784037342862,6.05280808300946,-6.1367193882024
154,15.9085375097254,-5.67433379995945,4.72603249340465,0.000229038774704154,6.04360879889708,-6.14604969737782
156,15.9359968870221,-7.65394564651728,4.72648713144533,0.000230237609372529,6.02185076321599,-6.16259991207705
158,15.9643641405744,-9.63392420775581,4.72694423098027,0.000231436893310595,5.99981157187661,-6.18683249129483
160,15.9936444360194,-11.614265611042,4.72740379303965,0.00023263664232006,5.99096202837824,-6.19221436254193
162,16.023842938994,-13.594965983743,4.72786581867481,0.000233836872128542,5.96830027964336,-6.21254343435545
164,16.0549648151354,-15.5760214532256,4.72833030895822,0.000235037598391314,5.9504588918913,-6.22569207849577
166,16.0870152300804,-17.557428146857,4.72879726498334,0.00023623883668537,5.94440255224606,-6.23700284870833
168,16.1199993494661,-19.539182192004,4.72926668786452,0.000237440602514375,5.91974860709877,-6.26077770746448
170,16.1539223389296,-21.5212797160338,4.72973857873697,0.000238642911313034,5.90441947242063,-6.2658014484464
172,16.1887893641079,-23.5037168463133,4.7302129387566,0.000239845778437899,5.89893399255695,-6.28036225227915
174,16.2246055906379,-25.4864897102095,4.73068976909999,0.000241049219174105,5.87420728033784,-6.29884973146597
176,16.2613761841566,-27.4695944350893,4.73116907096424,0.000242253248735728,5.86141134469394,-6.30428131579792
178,16.2991063103012,-29.4530271483199,4.73165084556696,0.00024345788226018,5.85425556772298,-6.32213640928015
180,16.3378011347086,-31.4367839772681,4.73213509414608,0.000244663134811949,5.83180383393382,-6.33277089127126
182,16.3774658230158,-33.4208610493011,4.73262181795984,0.000245869021384997,5.82172430176748,-6.34145606428338
184,16.4181055408599,-35.4052544917857,4.73311101828666,0.000247075556900826,5.81256480906835,-6.36244700098705
186,16.4597254538778,-37.389960432089,4.73360269642507,0.000248282756206404,5.79200581299475,-6.36557566409517
188,16.5023307277066,-39.3749749975781,4.73409685369359,0.000249490634080046,5.78352884156977,-6.37732327025547
190,16.5459265279833,-41.3602943156198,4.73459349143069,0.000250699205224892,5.77194274694958,-6.39432429416821
192,16.5905180203449,-43.3459145135811,4.73509261099463,0.000251908484269131,5.75525299665433,-6.39695307962522
194,16.6361103704284,-45.3318317188292,4.73559421376344,0.000253118485774974,5.74855381343781,-6.41160119140418
196,16.6827087438708,-47.318042058731,4.73609830113479,0.000254329224231679,5.73792600358533,-6.42137922940222
198,16.7303183063092,-49.3045416606534,4.73660487452589,0.00025554071405392,5.72122352118374,-6.42685420422903
200,16.7789442233806,-51.2913266519635,4.73711393537342,0.000256752969584678,5.71642706191388,-6.44404189482141
202,16.828591660722,-53.2783931600283,4.73762548513345,0.00025796600509532,5.70514066744161,-6.44685249490758
204,16.8792657839703,-55.2657373122148,4.73813952528132,0.000259179834788598,5.6904112964503,-6.45471277048009
206,16.9309717587627,-57.25335523589,4.73865605731155,0.00026039447279457,5.687436609796,-6.47166213855924
208,16.9837147507361,-59.2412430584208,4.73917508273779,0.000261609933168573,5.67571491323226,-6.4702690158765
210,17.0374999255276,-61.2293969071743,4.73969660309266,0.000262826229895423,5.66279599025379,-6.48033465256885
