s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
1868.824191,-197.281516,363.462761,27.864757,4.380912,-0.001472,-0.025015,-0.000439,0.000010,-0.000055,-6.826925,6.826925,-0.000055,0.000021,-0.000438
1870.822934,-197.930709,361.572387,27.867695,4.385499,-0.001321,-0.025129,0.002437,0.000144,-0.000044,-6.832497,6.832497,-0.000040,0.000083,0.002440
1872.821676,-198.565090,359.676991,27.870037,4.390653,-0.000895,-0.025189,0.000406,0.000170,-0.000004,-6.829878,6.829878,-0.000004,0.000160,0.000410
1874.820419,-199.194767,357.780026,27.871271,4.387121,-0.000639,-0.025147,-0.002915,0.000061,0.000008,-6.822266,6.822266,0.000006,0.000134,-0.002913
1876.819162,-199.842493,355.889147,27.872592,4.378999,-0.000653,-0.025158,-0.000351,0.000035,-0.000022,-6.834012,6.834012,-0.000022,0.000044,-0.000350
1878.817904,-200.502945,354.002676,27.873880,4.385716,-0.000498,-0.025235,0.002467,0.000044,-0.000021,-6.831628,6.831628,-0.000020,-0.000018,0.002467
1880.816647,-201.125222,352.103270,27.874582,4.388861,-0.000478,-0.025241,-0.000289,-0.000005,-0.000010,-6.825991,6.825991,-0.000010,0.000002,-0.000289
1882.815390,-201.773739,350.212662,27.875789,4.384562,-0.000520,-0.025274,-0.000918,-0.000002,-0.000019,-6.831830,6.831830,-0.000020,0.000022,-0.000918
1884.814132,-202.412375,348.318694,27.876660,4.385191,-0.000484,-0.025319,-0.000744,-0.000012,-0.000022,-6.821707,6.821707,-0.000022,0.000007,-0.000744
1886.812875,-203.058511,346.427272,27.877726,4.381589,-0.000568,-0.025362,-0.001163,0.000041,-0.000023,-6.819329,6.819329,-0.000023,0.000071,-0.001162
1888.811618,-203.710733,344.537939,27.878930,4.380542,-0.000319,-0.025409,0.001593,0.000208,-0.000012,-6.823409,6.823409,-0.000011,0.000168,0.001598
1890.810360,-204.360861,342.647885,27.879000,4.387958,0.000265,-0.025408,0.002583,0.000211,0.000022,-6.825336,6.825336,0.000022,0.000146,0.002588
1892.809103,-204.984965,340.749078,27.877869,4.390869,0.000526,-0.025320,-0.000540,0.000046,0.000032,-6.831359,6.831359,0.000033,0.000059,-0.000539
1894.807846,-205.624079,338.855271,27.876896,4.385798,0.000448,-0.025279,-0.002172,-0.000038,0.000023,-6.821065,6.821065,0.000024,0.000017,-0.002173
1896.806589,-206.267444,336.962904,27.876077,4.382185,0.000376,-0.025226,-0.001231,-0.000024,0.000022,-6.823273,6.823273,0.000023,0.000007,-0.001231
1898.805331,-206.920198,335.073755,27.875394,4.380878,0.000354,-0.025189,0.000944,0.000008,0.000022,-6.820697,6.820697,0.000022,-0.000016,0.000944
1900.804074,-207.568532,333.183084,27.874664,4.385958,0.000407,-0.025138,0.002281,0.000001,0.000034,-6.823846,6.823846,0.000033,-0.000056,0.002281
1902.802817,-208.202045,331.287396,27.873765,4.389997,0.000358,-0.025054,0.001073,-0.000085,0.000053,-6.837660,6.837660,0.000053,-0.000112,0.001070
1904.801560,-208.835089,329.391552,27.873234,4.390246,0.000068,-0.024925,-0.001680,-0.000082,0.000089,-6.828064,6.828064,0.000089,-0.000040,-0.001682
1906.800302,-209.467635,327.495541,27.873494,4.383280,0.000031,-0.024698,-0.002307,0.000041,0.000016,-6.819158,6.819158,0.000016,0.000098,-0.002306
1908.799045,-210.127039,325.608702,27.873110,4.381022,0.000234,-0.024861,0.001269,-0.000086,-0.000084,-6.819319,6.819319,-0.000084,-0.000118,0.001267
1910.797788,-210.768161,323.715574,27.872555,4.388354,-0.000314,-0.025033,0.000707,-0.000163,0.000012,-6.804044,6.804044,0.000012,-0.000181,0.000702
1912.796530,-211.399774,321.819253,27.874369,4.383846,-0.000418,-0.024813,-0.000804,0.000017,0.000012,-6.822824,6.822824,0.000012,0.000037,-0.000803
1914.795273,-212.057987,319.931999,27.874226,4.385140,-0.000245,-0.024984,0.001413,0.000101,-0.000010,-6.825412,6.825412,-0.000009,0.000066,0.001415
1916.794016,-212.684703,318.034053,27.875346,4.389495,-0.000013,-0.024852,0.000618,0.000037,-0.000029,-6.829478,6.829478,-0.000029,0.000022,0.000619
1918.792759,-213.326446,316.141135,27.874278,4.387612,-0.000097,-0.025102,-0.001584,-0.000044,-0.000023,-6.806045,6.806045,-0.000023,-0.000004,-0.001585
1920.791501,-213.960265,314.245550,27.875733,4.383163,-0.000189,-0.024943,-0.001460,0.000143,-0.000024,-6.820282,6.820282,-0.000024,0.000179,-0.001456
1922.790244,-214.618824,312.358417,27.875034,4.381775,0.000474,-0.025197,0.000670,0.000185,-0.000099,-6.813890,6.813890,-0.000100,0.000168,0.000674
1924.788987,-215.257926,310.464606,27.873838,4.385841,0.000549,-0.025340,0.001935,0.000037,-0.000034,-6.827656,6.827656,-0.000035,-0.000012,0.001935
1926.787730,-215.901116,308.572179,27.872839,4.389509,0.000620,-0.025332,0.000399,0.000004,0.000004,-6.823343,6.823343,0.000004,-0.000006,0.000399
1928.786472,-216.526301,306.673729,27.871358,4.387437,0.000565,-0.025323,-0.001766,-0.000046,0.000005,-6.821662,6.821662,0.000006,-0.000002,-0.001767
1930.785215,-217.177332,304.783985,27.870580,4.382449,0.000435,-0.025311,0.000049,0.000001,0.000007,-6.825964,6.825964,0.000007,-0.000001,0.000049
1932.783958,-217.821481,302.891885,27.869621,4.387632,0.000568,-0.025294,0.000249,0.000006,0.000006,-6.818413,6.818413,0.000006,0.000000,0.000249
1934.782701,-218.452786,300.995460,27.868308,4.383444,0.000460,-0.025285,-0.001499,-0.000039,0.000006,-6.820603,6.820603,0.000007,-0.000001,-0.001499
