s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
398.564716,241.889568,31.636105,35.187129,1.803578,0.019480,0.000000,-0.000064,-0.000758,0.000000,-6.904076,6.867503,0.000000,-0.000758,-0.000064
401.563780,241.198033,34.554253,35.241128,1.803397,0.017676,0.000000,-0.000056,-0.000511,0.000000,-6.899044,6.867246,0.000000,-0.000511,-0.000056
404.563011,240.506943,37.472704,35.293168,1.803242,0.016416,0.000000,-0.000048,-0.000596,0.000000,-6.890263,6.866921,0.000000,-0.000596,-0.000048
407.562356,239.816237,40.391391,35.339609,1.803112,0.014099,0.000000,-0.000039,-0.000789,0.000000,-6.880093,6.867323,0.000000,-0.000789,-0.000039
410.561763,239.125852,43.310245,35.377752,1.803008,0.011683,0.000000,-0.000031,-0.000607,0.000000,-6.869777,6.866589,0.000000,-0.000607,-0.000031
413.561181,238.435729,46.229197,35.409696,1.802928,0.010460,0.000000,-0.000022,-0.000500,0.000000,-6.858107,6.865713,0.000000,-0.000500,-0.000022
416.560556,237.745806,49.148180,35.440503,1.802873,0.008686,0.000000,-0.000014,-0.000663,0.000000,-6.847685,6.864405,0.000000,-0.000663,-0.000014
419.559836,237.056020,52.067125,35.461802,1.802844,0.006484,0.000000,-0.000006,-0.000651,0.000000,-6.836550,6.860703,0.000000,-0.000651,-0.000006
422.558970,236.366312,54.985965,35.479398,1.802839,0.004778,0.000000,0.000003,-0.000685,0.000000,-6.826163,6.856106,0.000000,-0.000685,0.000003
425.557905,235.676620,57.904630,35.490463,1.802860,0.002378,0.000000,0.000011,-0.000725,0.000000,-6.816771,6.847789,0.000000,-0.000725,0.000011
428.556588,234.986882,60.823053,35.493663,1.802906,0.000430,0.000000,0.000019,-0.000614,0.000000,-6.808273,6.837076,0.000000,-0.000614,0.000019
431.554967,234.297038,63.741166,35.493039,1.802977,-0.001306,0.000000,0.000028,-0.000596,0.000000,-6.800061,6.831171,0.000000,-0.000596,0.000028
434.552991,233.607025,66.658901,35.485835,1.803073,-0.003142,0.000000,0.000036,-0.000548,0.000000,-6.792921,6.843990,0.000000,-0.000548,0.000036
437.550607,232.916784,69.576189,35.474201,1.803195,-0.004591,0.000000,0.000045,-0.000733,0.000000,-6.788258,6.878485,0.000000,-0.000733,0.000045
440.547763,232.226251,72.492962,35.458312,1.803341,-0.007537,0.000000,0.000053,-0.000976,0.000000,-6.784575,6.901743,0.000000,-0.000976,0.000053
443.544406,231.535367,75.409152,35.429027,1.803513,-0.010442,0.000000,0.000062,-0.000673,0.000000,-6.784760,6.875942,0.000000,-0.000673,0.000062
446.540485,230.844069,78.324691,35.395732,1.803710,-0.011572,0.000000,0.000070,-0.000483,0.000000,-6.787409,6.828132,0.000000,-0.000483,0.000070
449.535948,230.152297,81.239510,35.359692,1.803932,-0.013339,0.000000,0.000078,-0.000745,0.000000,-6.801854,6.779457,0.000000,-0.000745,0.000078
452.530741,229.459989,84.153542,35.315826,1.804179,-0.016033,0.000000,0.000087,-0.000893,0.000000,-6.799618,6.764342,0.000000,-0.000893,0.000087
