right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z
-488.801092,-1110.832056,66.866310,-489.018119,-1119.598896,67.558216
-490.709870,-1110.509348,67.108304,-491.070164,-1119.411321,67.774795
-492.612349,-1110.177771,67.347821,-493.121600,-1119.199991,67.991075
-494.509223,-1109.842073,67.585137,-495.169929,-1118.942567,68.205873
-496.402975,-1109.513269,67.821171,-497.216369,-1118.679954,68.422313
-498.295099,-1109.185756,68.055877,-499.257005,-1118.376735,68.638145
-500.185744,-1108.852241,68.289151,-501.292325,-1118.047312,68.854475
-502.074054,-1108.504763,68.520844,-503.325115,-1117.714212,69.072784
-503.959754,-1108.142214,68.751242,-505.347103,-1117.318112,69.289501
-505.843131,-1107.765910,68.980826,-507.359133,-1116.877150,69.505666
-507.722106,-1107.361513,69.209178,-509.366447,-1116.428633,69.723213
-509.600143,-1106.949178,69.437732,-511.356859,-1115.908568,69.938282
-511.476254,-1106.526430,69.666476,-513.334819,-1115.347843,70.152488
-513.347698,-1106.082804,69.894961,-515.298326,-1114.741508,70.365367
-515.213021,-1105.612645,70.123098,-517.251873,-1114.114505,70.578017
-517.068600,-1105.101724,70.350347,-519.191969,-1113.455105,70.789547
-518.924700,-1104.590803,70.579017,-521.117464,-1112.762467,70.999771
-520.767562,-1104.027543,70.806483,-523.030063,-1112.045770,71.209117
-522.603833,-1103.438359,71.034208,-524.935396,-1111.325545,71.418615
-524.430592,-1102.814142,71.261776,-526.834715,-1110.604458,71.628415
-526.252218,-1102.169975,71.489906,-528.726144,-1109.875016,71.838238
-528.072189,-1101.516061,71.718984,-530.613121,-1109.146835,72.048627
-529.892320,-1100.856486,71.949050,-532.499227,-1108.428684,72.260032
-531.711079,-1100.185655,72.179739,-534.382870,-1107.713825,72.472208
-533.526818,-1099.498576,72.410762,-536.262760,-1106.997305,72.685043
-535.340735,-1098.798567,72.642179,-538.139297,-1106.279336,72.898649
-537.157891,-1098.098918,72.874369,-540.012242,-1105.558529,73.113072
-538.977192,-1097.396286,73.107126,-541.882973,-1104.837841,73.328511
-540.797829,-1096.688510,73.340331,-543.755024,-1104.125507,73.545287
-542.624030,-1095.986125,73.574266,-545.629298,-1103.422875,73.763466
-544.445472,-1095.263688,73.808335,-547.496501,-1102.706463,73.982517
-546.269153,-1094.538883,74.043097,-549.367126,-1102.001815,74.203145
-548.108922,-1093.844874,74.279305,-551.234775,-1101.293058,74.425033
-549.941126,-1093.125103,74.515832,-553.100621,-1100.582913,74.648353
-551.777738,-1092.408565,74.753277,-554.966989,-1099.876751,74.873330
-553.616251,-1091.689692,74.991542,-556.833085,-1099.172536,75.100029
-555.457616,-1090.971079,75.230669,-558.698699,-1098.469688,75.328524
-557.301445,-1090.252288,75.470655,-560.564288,-1097.769163,75.558889
-559.147641,-1089.533529,75.711495,-562.429479,-1097.070043,75.791160
-560.996521,-1088.816004,75.953156,-564.294925,-1096.373762,76.025408
-562.847911,-1088.099776,76.195555,-566.159869,-1095.678560,76.261684
-564.701583,-1087.384787,76.438612,-568.023892,-1094.983427,76.500008
-566.556965,-1086.670169,76.682221,-569.886283,-1094.286705,76.740385
-568.414346,-1085.956984,76.926315,-571.747189,-1093.588677,76.982756
-570.272570,-1085.243032,77.170793,-573.607643,-1092.891596,77.227037
-572.132422,-1084.530468,77.415612,-575.467561,-1092.195170,77.473032
-573.993053,-1083.817723,77.660717,-577.326878,-1091.499104,77.720484
-575.854934,-1083.106222,77.906136,-579.185832,-1090.803778,77.969031
-577.717793,-1082.395658,78.151939,-581.044551,-1090.109302,78.218240
-579.581892,-1081.687010,78.398246,-582.903204,-1089.415834,78.467646
-581.446914,-1080.979857,78.645141,-584.760257,-1088.719590,78.716830
-583.313515,-1080.275937,78.892640,-586.617301,-1088.024158,78.965593
-585.180766,-1079.573314,79.140639,-588.474537,-1087.329884,79.213870
-587.050031,-1078.875411,79.389037,-590.332665,-1086.638348,79.461724
-588.922713,-1078.185730,79.637753,-592.191919,-1085.950117,79.709245
-590.798310,-1077.503302,79.886693,-594.052449,-1085.265536,79.956531
-592.675214,-1076.824546,80.135758,-595.913053,-1084.581689,80.203668
-594.552614,-1076.147634,80.384912,-597.774326,-1083.899999,80.450748
-596.430560,-1075.472848,80.634151,-599.635766,-1083.219197,80.697832
-598.309306,-1074.800931,80.883478,-601.497465,-1082.539464,80.944984
-600.188447,-1074.131012,81.132899,-603.359776,-1081.861606,81.192243
-602.067854,-1073.462869,81.382429,-605.222482,-1081.185060,81.439622
-603.947457,-1072.796435,81.632077,-607.085772,-1080.510208,81.687128
-605.827256,-1072.131757,81.881853,-608.949213,-1079.835968,81.934751
-607.706576,-1071.467238,82.131759,-610.812706,-1079.162018,82.182470
-609.585946,-1070.804195,82.381794,-612.676580,-1078.489142,82.430291
-611.464840,-1070.141335,82.631933,-614.540795,-1077.817208,82.678215
-613.343506,-1069.479284,82.882169,-616.405491,-1077.146543,82.926245
-615.222427,-1068.819248,83.132485,-618.270567,-1076.476872,83.174398
-617.101254,-1068.160345,83.382855,-620.136015,-1075.808155,83.422689
-618.979867,-1067.502250,83.633255,-622.001427,-1075.139364,83.671130
-620.858294,-1066.845043,83.883692,-623.867096,-1074.471179,83.919730
-622.736229,-1066.187869,84.134163,-625.732931,-1073.803413,84.168488
-624.613518,-1065.530323,84.384689,-627.598984,-1073.136164,84.417396
-626.490557,-1064.873389,84.635308,-629.465462,-1072.469925,84.666437
-628.366893,-1064.215828,84.886030,-631.331806,-1071.803302,84.915598
-630.243013,-1063.558871,85.136885,-633.198259,-1071.136849,85.164871
-632.117729,-1062.899355,85.387849,-635.064610,-1070.470086,85.414276
-633.991060,-1062.237269,85.638918,-636.930810,-1069.802850,85.663825
-635.863416,-1061.573559,85.890067,-638.797258,-1069.136158,85.913547
-637.735835,-1060.910808,86.141294,-640.663866,-1068.469820,86.163448
-639.608118,-1060.248420,86.392573,-642.530621,-1067.803794,86.413540
-641.479722,-1059.584871,86.643901,-644.397044,-1067.136858,86.663799
-643.350904,-1058.920745,86.895271,-646.263492,-1066.469916,86.914214
-645.221448,-1058.255388,87.146685,-648.129425,-1065.801557,87.164752
-647.091357,-1057.588681,87.398145,-649.995090,-1065.132442,87.415379
-648.961468,-1056.922717,87.649656,-651.860900,-1064.463639,87.666075
-650.831400,-1056.256373,87.901211,-653.726403,-1063.794020,87.916815
-652.700943,-1055.589032,88.152809,-655.591144,-1063.122369,88.167586
-654.569083,-1054.917942,88.404438,-657.454075,-1062.445995,88.418394
-656.435588,-1054.242366,88.656096,-659.312655,-1061.758347,88.669249
-658.301697,-1053.565477,88.907817,-661.168829,-1061.064500,88.920179
-660.168248,-1052.889383,89.159639,-663.025410,-1060.371919,89.171234
-662.034819,-1052.212939,89.411603,-664.881095,-1059.677284,89.422466
-663.900821,-1051.534575,89.663753,-666.735404,-1058.979426,89.673954
-665.766260,-1050.854259,89.916140,-668.588342,-1058.278556,89.925794
-667.631421,-1050.172755,90.168831,-670.440770,-1057.577071,90.178091
-669.496668,-1049.491018,90.421913,-672.292627,-1056.875042,90.430930
-671.363282,-1048.812510,90.675490,-674.145616,-1056.177178,90.684389
-673.230160,-1048.134374,90.929644,-675.998834,-1055.481323,90.938535
-675.097234,-1047.456520,91.184450,-677.851371,-1054.785327,91.193438
-676.963538,-1046.776450,91.439961,-679.705163,-1054.094643,91.449168
-678.829340,-1046.094926,91.696226,-681.560805,-1053.411235,91.705780
-680.695158,-1045.413447,91.953278,-683.418542,-1052.736098,91.963302
-682.562189,-1044.735304,92.211167,-685.276674,-1052.065109,92.221704
-684.429516,-1044.058149,92.469893,-687.135142,-1051.398429,92.480955
-686.296465,-1043.380204,92.729436,-688.992834,-1050.733422,92.740988
-688.162553,-1042.700151,92.989739,-690.849766,-1050.070483,93.001741
-690.028102,-1042.018838,93.250739,-692.705294,-1049.408148,93.263120
-691.894253,-1041.339349,93.512386,-694.561261,-1048.751805,93.525007
-693.762518,-1040.665869,93.774607,-696.418081,-1048.102888,93.787270
-695.631486,-1039.994398,94.037296,-698.274704,-1047.458717,94.049759
-697.500299,-1039.322301,94.300317,-700.129637,-1046.815253,94.312334
-699.369145,-1038.649794,94.563518,-701.983616,-1046.174527,94.574888
-701.237619,-1037.975259,94.826756,-703.835643,-1045.533581,94.837313
-703.107690,-1037.303971,95.089959,-705.687583,-1044.897542,95.099497
-704.980401,-1036.638538,95.353121,-707.540382,-1044.269073,95.361293
-706.854318,-1035.974254,95.616290,-709.392842,-1043.644210,95.622558
-708.728224,-1035.306687,95.879592,-711.243647,-1043.018422,95.883140
-710.603001,-1034.637634,96.143249,-713.093012,-1042.391481,96.142884
-712.478341,-1033.965189,96.407618,-714.941239,-1041.763222,96.401571
-714.356350,-1033.295063,96.673182,-716.789671,-1041.136737,96.658899
-716.238229,-1032.630388,96.940436,-718.639805,-1040.515728,96.914528
-718.123194,-1031.967855,97.209797,-720.491165,-1039.897506,97.168177
-720.011263,-1031.306588,97.481486,-722.343066,-1039.278568,97.419720
-721.897130,-1030.627028,97.755782,-724.196417,-1038.660683,97.669095
-723.775451,-1029.907763,98.033175,-726.053111,-1038.049396,97.916173
-725.654694,-1029.175996,98.313591,-727.913494,-1037.445182,98.160786
-727.542340,-1028.458089,98.596445,-729.776599,-1036.843812,98.402875
-729.436870,-1027.748666,98.881342,-731.641827,-1036.242433,98.642522
-731.337342,-1027.044475,99.167712,-733.508758,-1035.638811,98.879948
-733.244514,-1026.349335,99.454699,-735.376789,-1035.030033,99.115415
-735.158091,-1025.663667,99.741529,-737.244334,-1034.409021,99.349288
-737.077144,-1024.985913,100.027570,-739.113893,-1033.785757,99.581027
-739.000535,-1024.314115,100.312208,-740.992300,-1033.191165,99.808595
-740.929521,-1023.657760,100.594074,-742.877265,-1032.618614,100.031578
-742.863279,-1023.017529,100.872068,-744.763547,-1032.047786,100.250759
-744.800764,-1022.391278,101.145283,-746.651078,-1031.483037,100.465726
-746.743238,-1021.786032,101.412154,-748.537849,-1030.920615,100.676824
-748.690114,-1021.198743,101.671828,-750.420938,-1030.350843,100.885260
-750.638926,-1020.614248,101.924608,-752.298081,-1029.764752,101.092701
-752.590805,-1020.035110,102.169382,-754.175864,-1029.200244,101.296735
-754.550310,-1019.486329,102.402785,-756.055711,-1028.668455,101.497131
-756.517414,-1018.965617,102.624051,-757.931893,-1028.136746,101.698040
-758.493779,-1018.479347,102.831759,-759.805677,-1027.610380,101.900032
-760.479899,-1018.032675,103.024828,-761.682023,-1027.118723,102.100978
-762.474743,-1017.623773,103.203364,-763.563446,-1026.679214,102.299652
-764.477812,-1017.255279,103.367665,-765.451100,-1026.304213,102.495142
-766.488672,-1016.932593,103.518521,-767.343879,-1025.988827,102.688014
-768.505810,-1016.651881,103.658210,-769.239487,-1025.710168,102.880091
-770.528470,-1016.418513,103.788530,-771.138319,-1025.466069,103.070841
-772.556138,-1016.248245,103.910678,-773.041369,-1025.262587,103.259080
-774.587039,-1016.137458,104.027499,-774.949758,-1025.117888,103.443178
-776.621470,-1016.127249,104.138871,-776.864955,-1025.101400,103.619309
-778.657777,-1016.245544,104.246118,-778.783521,-1025.193205,103.790338
-780.692881,-1016.432252,104.354819,-780.703070,-1025.360465,103.959164
-782.726298,-1016.689013,104.466414,-782.622874,-1025.564249,104.128009
-784.757479,-1017.024021,104.581967,-784.542646,-1025.817916,104.296510
-786.786546,-1017.420333,104.703346,-786.460312,-1026.151929,104.464182
-788.814861,-1017.853301,104.832260,-788.375019,-1026.527184,104.632658
-790.845146,-1018.292729,104.970128,-790.286083,-1026.920920,104.802701
-792.876793,-1018.749865,105.117176,-792.191958,-1027.336456,104.974741
-794.908629,-1019.219851,105.273785,-794.091501,-1027.774909,105.149843
-796.940561,-1019.690246,105.440265,-795.984379,-1028.229303,105.329599
-798.971583,-1020.162022,105.616575,-797.870177,-1028.697594,105.515595
-801.000760,-1020.636782,105.802658,-799.749420,-1029.172614,105.709161
-803.022689,-1021.143057,105.998139,-801.619570,-1029.670358,105.910863
-805.033895,-1021.687371,106.202727,-803.480700,-1030.188752,106.120996
-807.032706,-1022.265730,106.415950,-805.328663,-1030.749133,106.339170
-809.020729,-1022.861095,106.637187,-807.166210,-1031.336484,106.564826
-810.997212,-1023.472371,106.865440,-808.999742,-1031.926907,106.797056
-812.960320,-1024.103733,107.099420,-810.819968,-1032.566854,107.034163
-814.908986,-1024.764013,107.337844,-812.622174,-1033.261768,107.274245
-816.850921,-1025.431502,107.579544,-814.418401,-1033.950238,107.515686
-818.769927,-1026.161275,107.822474,-816.200909,-1034.661042,107.756723
-820.663555,-1026.952011,108.065075,-817.958537,-1035.432957,107.995805
-822.552663,-1027.735061,108.306500,-819.711377,-1036.202308,108.232511
-824.424240,-1028.553092,108.545224,-821.457663,-1036.975102,108.466160
-826.272697,-1029.421216,108.780241,-823.182023,-1037.791714,108.695952
-828.120635,-1030.278256,109.011635,-824.895379,-1038.618309,108.922170
-829.959474,-1031.150677,109.238954,-826.606805,-1039.431389,109.145396
-831.775946,-1032.071624,109.462047,-828.298159,-1040.275492,109.365547
-833.594705,-1032.982834,109.682216,-829.973127,-1041.138202,109.583166
-835.414883,-1033.891170,109.900314,-831.639904,-1041.999008,109.798972
-837.219508,-1034.835341,110.117091,-833.294404,-1042.867914,110.013231
-839.023876,-1035.783911,110.334414,-834.944747,-1043.730980,110.226305
-840.841238,-1036.715349,110.554221,-836.581118,-1044.609315,110.437846
-842.660412,-1037.656483,110.777902,-838.207900,-1045.491961,110.647613
-844.478338,-1038.616582,111.007063,-839.827379,-1046.372028,110.855220
-846.300015,-1039.590841,111.243375,-841.436782,-1047.254092,111.060507
-848.121354,-1040.589639,111.487946,-843.042301,-1048.130592,111.264254
-849.946782,-1041.609938,111.741970,-844.647509,-1049.001347,111.467936
-851.785163,-1042.644633,112.006752,-846.251584,-1049.873437,111.673614
-853.637096,-1043.700302,112.283054,-847.850732,-1050.756628,111.883775
-855.507754,-1044.779165,112.571843,-849.427481,-1051.674579,112.100037
-857.375225,-1045.914268,112.871718,-850.981113,-1052.628050,112.324925
-859.238620,-1047.110857,113.182402,-852.522706,-1053.608329,112.561851
-861.077001,-1048.391433,113.501787,-854.024163,-1054.646410,112.810040
-862.877517,-1049.765641,113.828654,-855.462182,-1055.760790,113.067671
-864.600230,-1051.259073,114.159268,-856.794072,-1056.977949,113.329734
-866.201106,-1052.888639,114.489342,-858.032695,-1058.276052,113.596326
-867.666807,-1054.641937,114.817630,-859.161737,-1059.655313,113.864358
-869.000765,-1056.496635,115.144393,-860.209785,-1061.088859,114.135707
-870.222216,-1058.426768,115.471276,-861.182147,-1062.568809,114.410002
-871.295875,-1060.435232,115.793062,-862.069035,-1064.095093,114.685317
-872.201217,-1062.513526,116.105629,-862.850742,-1065.669145,114.958648
-872.952094,-1064.640931,116.409006,-863.524027,-1067.283929,115.229001
-873.550229,-1066.804620,116.702026,-864.085292,-1068.932558,115.495463
-874.008926,-1068.991728,116.985278,-864.518351,-1070.610222,115.755814
-874.302837,-1071.197483,117.254615,-864.819404,-1072.307888,116.009777
-874.448647,-1073.408940,117.511702,-864.987499,-1074.016215,116.257782
-874.467825,-1075.616500,117.759489,-865.041597,-1075.725796,116.503067
-874.365451,-1077.814111,117.999146,-865.009885,-1077.431727,116.750244
-874.168435,-1079.997956,118.234718,-864.971927,-1079.139872,117.010973
-873.867721,-1082.163357,118.465153,-864.874570,-1080.853487,117.279065
-873.475505,-1084.306877,118.692022,-864.682245,-1082.568056,117.550427
-872.997005,-1086.425071,118.915893,-864.348311,-1084.268649,117.819335
-872.444048,-1088.516940,119.138185,-863.877694,-1085.946014,118.086675
-871.794490,-1090.571467,119.355934,-863.296780,-1087.599355,118.355518
-871.024242,-1092.572486,119.566436,-862.614295,-1089.225989,118.626213
-870.155482,-1094.520264,119.772557,-861.866293,-1090.836905,118.901681
-869.154994,-1096.391788,119.971051,-861.055611,-1092.433380,119.180638
-868.041146,-1098.186367,120.164280,-860.192158,-1094.020521,119.462435
-866.804624,-1099.892759,120.352169,-859.202964,-1095.557008,119.739603
-865.472009,-1101.524033,120.538183,-858.093954,-1097.037053,120.012817
-864.070469,-1103.098094,120.725234,-856.903747,-1098.476250,120.284603
-862.614873,-1104.623840,120.914251,-855.617721,-1099.859793,120.553540
-861.116846,-1106.108178,121.105528,-854.253744,-1101.193671,120.820297
-859.591019,-1107.561957,121.299389,-852.791855,-1102.456733,121.083623
-858.023461,-1108.974947,121.495234,-851.308932,-1103.699722,121.344993
-856.439528,-1110.366213,121.693734,-849.821198,-1104.932779,121.602627
-854.862260,-1111.754913,121.895004,-848.294311,-1106.124095,121.854143
-853.293386,-1113.142020,122.098546,-846.767001,-1107.303425,122.098655
-851.730500,-1114.523731,122.304061,-845.247375,-1108.479734,122.335253
-850.176230,-1115.901528,122.511503,-843.752190,-1109.672152,122.563608
-848.629995,-1117.274669,122.720821,-842.286446,-1110.890889,122.784259
-847.090694,-1118.642299,122.931792,-840.836222,-1112.127245,122.998711
-845.560504,-1120.007295,123.144059,-839.390881,-1113.373996,123.208709
-844.039981,-1121.371204,123.357357,-837.935317,-1114.617419,123.415771
-842.520407,-1122.725194,123.571547,-836.464843,-1115.853552,123.620973
-840.993457,-1124.059935,123.786384,-834.995443,-1117.101759,123.825046
-839.465417,-1125.382659,124.001372,-833.520899,-1118.356427,124.028880
-837.942652,-1126.701330,124.216028,-832.044473,-1119.622331,124.233183
-836.426503,-1128.018130,124.430004,-830.565139,-1120.898893,124.438526
-834.920114,-1129.337324,124.643135,-829.081816,-1122.184998,124.645278
-833.419751,-1130.654574,124.855464,-827.596234,-1123.482586,124.853621
-831.926712,-1131.971495,125.067145,-826.110015,-1124.793133,125.063666
-830.440601,-1133.287511,125.278401,-824.623130,-1126.115761,125.275509
-828.960304,-1134.601127,125.489467,-823.133093,-1127.446325,125.489257
-827.484091,-1135.910154,125.700599,-821.641512,-1128.785583,125.704996
-826.010110,-1137.212408,125.912052,-820.147888,-1130.131701,125.922778
-824.536957,-1138.506500,126.124060,-818.652272,-1131.483568,126.142603
-823.065642,-1139.794193,126.336750,-817.153833,-1132.839181,126.364418
-821.599239,-1141.079784,126.550053,-815.649792,-1134.194526,126.588139
-820.137907,-1142.364182,126.763741,-814.137557,-1135.546280,126.813581
-818.680428,-1143.646879,126.977463,-812.616768,-1136.894117,127.040390
-817.229902,-1144.932262,127.190743,-811.090643,-1138.241937,127.267964
-815.790362,-1146.225495,127.403007,-809.562489,-1139.593628,127.495473
-814.359871,-1147.525305,127.613653,-808.033560,-1140.950550,127.721978
-812.931246,-1148.825361,127.822045,-806.505473,-1142.314255,127.946549
-811.498132,-1150.120914,128.027516,-804.985047,-1143.691167,128.168219
-810.052500,-1151.406181,128.229470,-803.476811,-1145.084690,128.386156
-808.595517,-1152.684654,128.427235,-801.981728,-1146.494272,128.599739
-807.133471,-1153.964053,128.620166,-800.519261,-1147.936071,128.807986
-805.672904,-1155.251405,128.807849,-799.066846,-1149.386979,129.011133
-804.231373,-1156.561860,128.989731,-797.625831,-1150.847707,129.208983
-802.822088,-1157.904887,129.165501,-796.202098,-1152.323736,129.401295
-801.449994,-1159.282296,129.335209,-794.795642,-1153.815245,129.588097
-800.119820,-1160.695683,129.498937,-793.415591,-1155.329581,129.769156
-798.828689,-1162.140350,129.656991,-792.069913,-1156.873207,129.944394
-797.568848,-1163.608323,129.809892,-790.755947,-1158.444326,130.114253
-796.348146,-1165.104256,129.957550,-789.471506,-1160.041056,130.279120
-795.142452,-1166.609524,130.101479,-788.215310,-1161.662012,130.439245
-793.967631,-1168.135464,130.241401,-786.987641,-1163.306900,130.594752
-792.835271,-1169.689326,130.377147,-785.790107,-1164.975998,130.745673
-791.728477,-1171.258995,130.510000,-784.626772,-1166.670914,130.891912
-790.669394,-1172.858236,130.639188,-783.503627,-1168.394326,131.033286
-789.644641,-1174.477637,130.765857,-782.420266,-1170.144047,131.169964
-788.658379,-1176.119331,130.890191,-781.376826,-1171.917604,131.302188
-787.711367,-1177.783159,131.012530,-780.379073,-1173.715993,131.430019
-786.808063,-1179.470754,131.133025,-779.425730,-1175.536932,131.554030
-785.954829,-1181.184292,131.251811,-778.514219,-1177.378206,131.674920
-785.134449,-1182.913901,131.370411,-777.647895,-1179.240803,131.793069
-784.353073,-1184.662157,131.489052,-776.821102,-1181.121252,131.909368
-783.602712,-1186.424766,131.608757,-776.026769,-1183.015897,132.024730
-782.889187,-1188.204032,131.729713,-775.261741,-1184.923278,132.139803
-782.216380,-1190.001006,131.852153,-774.532672,-1186.845995,132.254631
-781.603782,-1191.822624,131.975463,-773.844508,-1188.785103,132.369267
-781.033509,-1193.660489,132.100843,-773.194012,-1190.738110,132.484152
-780.539354,-1195.525842,132.226796,-772.578379,-1192.703075,132.599637
-780.076687,-1197.401092,132.355431,-772.002026,-1194.680802,132.715701
-779.648407,-1199.287042,132.486367,-771.472397,-1196.672674,132.832145
-779.244811,-1201.180518,132.619695,-770.984218,-1198.675618,132.949238
-778.903154,-1203.092356,132.753597,-770.532610,-1200.687242,133.067129
-778.591204,-1205.012003,132.888957,-770.118569,-1202.707340,133.185696
-778.315984,-1206.940807,133.025044,-769.739054,-1204.734744,133.304927
-778.051665,-1208.871596,133.162170,-769.384537,-1206.766856,133.424964
-777.791875,-1210.802940,133.299917,-769.054363,-1208.803577,133.545603
-777.556068,-1212.739254,133.437201,-768.754762,-1210.846087,133.666468
-777.339026,-1214.679023,133.573770,-768.477117,-1212.891846,133.787630
-777.145857,-1216.623099,133.709286,-768.253295,-1214.946171,133.908177
-776.982959,-1218.572244,133.843578,-768.091968,-1217.008715,134.027906
-776.824180,-1220.521599,133.977293,-767.944076,-1219.069323,134.147816
-776.688217,-1222.474308,134.110230,-767.814850,-1221.128586,134.267732
-776.573928,-1224.429853,134.242690,-767.711459,-1223.187112,134.387580
-776.482662,-1226.388115,134.374969,-767.627410,-1225.243434,134.507679
-776.404713,-1228.347603,134.507549,-767.557641,-1227.296587,134.628440
-776.340890,-1230.308383,134.640829,-767.508456,-1229.347082,134.750194
-776.306241,-1232.271889,134.775135,-767.472959,-1231.393909,134.873496
-776.275405,-1234.235348,134.911362,-767.434691,-1233.435492,134.998989
-776.253116,-1236.199323,135.050042,-767.401624,-1235.472859,135.127071
-776.237617,-1238.163735,135.191773,-767.374837,-1237.506231,135.258267
-776.221502,-1240.128120,135.337098,-767.361867,-1239.536252,135.393155
-776.207553,-1242.092851,135.486427,-767.360858,-1241.562761,135.532437
-776.199042,-1244.058170,135.640136,-767.369517,-1243.585683,135.676813
-776.189514,-1246.023768,135.798639,-767.381083,-1245.604776,135.826961
-776.175142,-1247.989554,135.962315,-767.395249,-1247.620245,135.983463
-776.155423,-1249.955619,136.131564,-767.416988,-1249.632474,136.146771
-776.135149,-1251.922164,136.306772,-767.446154,-1251.641599,136.317245
-776.114658,-1253.889164,136.488302,-767.481376,-1253.647737,136.495129
-776.093749,-1255.856552,136.676417,-767.513614,-1255.650832,136.680580
-776.070844,-1257.824206,136.871259,-767.542544,-1257.651161,136.873651
-776.048274,-1259.792122,137.072752,-767.568221,-1259.648977,137.074374
-776.046293,-1261.760481,137.280679,-767.592931,-1261.644574,137.282646
-776.039737,-1263.728732,137.494809,-767.618826,-1263.638223,137.498056
-776.048863,-1265.696964,137.714886,-767.639627,-1265.630139,137.719875
-776.050361,-1267.664816,137.940604,-767.653548,-1267.620658,137.947181
-776.052738,-1269.632258,138.171454,-767.669132,-1269.610144,138.179061
-776.058973,-1271.599189,138.406730,-767.688498,-1271.598861,138.414760
-776.071671,-1273.565454,138.645623,-767.714629,-1273.587039,138.653697
-776.090654,-1275.530887,138.887364,-767.745598,-1275.574877,138.895434
-776.109493,-1277.495341,139.131321,-767.775489,-1277.562621,139.139641
-776.125795,-1279.458639,139.377023,-767.803119,-1279.550533,139.386107
-776.142929,-1281.420547,139.624116,-767.830388,-1281.538832,139.634755
-776.162784,-1283.380764,139.872347,-767.861449,-1283.527685,139.885673
-776.191986,-1285.338877,140.121535,-767.901971,-1285.517157,140.139042
-776.229775,-1287.294518,140.371582,-767.947565,-1287.507505,140.395090
-776.265040,-1289.247707,140.622516,-767.990343,-1289.499161,140.654030
-776.299754,-1291.198238,140.874376,-768.029356,-1291.492506,140.916030
-776.338669,-1293.145855,141.127186,-768.071213,-1293.487676,141.181164
-776.387837,-1295.090247,141.380860,-768.124424,-1295.484604,141.449411
-776.453450,-1297.031024,141.635218,-768.191910,-1297.483330,141.720639
-776.529643,-1298.968439,141.890139,-768.261426,-1299.484781,141.994744
-776.600660,-1300.903681,142.145715,-768.325215,-1301.489987,142.271506
-776.667888,-1302.837246,142.401946,-768.387689,-1303.499331,142.550446
-776.734620,-1304.769526,142.658800,-768.450893,-1305.513315,142.831048
-776.807474,-1306.700636,142.916096,-768.526171,-1307.531432,143.112594
-776.893906,-1308.630402,143.173529,-768.615384,-1309.553728,143.394538
-776.979296,-1310.561145,143.431349,-768.709827,-1311.581374,143.676687
-777.072101,-1312.492784,143.689253,-768.813322,-1313.614175,143.958579
-777.178014,-1314.425307,143.947035,-768.931945,-1315.651288,144.239636
-777.282698,-1316.361582,144.205278,-769.070208,-1317.691663,144.519278
-777.386083,-1318.302199,144.464135,-769.231235,-1319.734363,144.797023
-777.499121,-1320.245271,144.723290,-769.408257,-1321.780336,145.072875
-777.629969,-1322.188975,144.982505,-769.601041,-1323.829557,145.346681
-777.770053,-1324.134822,145.242269,-769.834176,-1325.876529,145.617211
-777.959376,-1326.073549,145.500763,-770.124919,-1327.915907,145.883502
-778.190080,-1328.005334,145.758345,-770.448723,-1329.951753,146.146679
-778.468593,-1329.927067,146.014682,-770.792299,-1331.986641,146.407538
-778.789107,-1331.838860,146.270023,-771.159534,-1334.018950,146.666119
-779.139764,-1333.743073,146.524900,-771.556276,-1336.046147,146.922418
-779.525223,-1335.637602,146.778894,-771.979144,-1338.068249,147.177007
-779.946160,-1337.521346,147.031750,-772.426222,-1340.085108,147.430431
-780.405090,-1339.392427,147.283216,-772.908275,-1342.092411,147.682531
-780.903068,-1341.249319,147.533239,-773.439920,-1344.083858,147.932923
-781.443480,-1343.089476,147.781849,-774.038619,-1346.051292,148.180983
-782.023502,-1344.912776,148.029718,-774.705153,-1347.992386,148.426815
-782.643881,-1346.717817,148.277572,-775.429233,-1349.910009,148.671061
-783.318772,-1348.497089,148.525566,-776.208143,-1351.804367,148.913916
-784.030265,-1350.257752,148.775712,-777.042561,-1353.673490,149.155298
-784.813978,-1351.981370,149.027003,-777.924103,-1355.519416,149.395679
-785.648362,-1353.676793,149.281317,-778.845331,-1357.344073,149.635606
-786.530689,-1355.344497,149.539197,-779.795383,-1359.151607,149.875853
-787.447101,-1356.991811,149.801306,-780.771061,-1360.942892,150.116894
-788.429114,-1358.599460,150.065846,-781.776355,-1362.715151,150.358889
-789.445957,-1360.185029,150.333850,-782.805684,-1364.471596,150.602367
-790.510895,-1361.739792,150.604135,-783.870144,-1366.205417,150.847115
-791.609338,-1363.273024,150.876606,-784.987825,-1367.904324,151.092744
-792.749337,-1364.779176,151.150369,-786.164096,-1369.563245,151.339323
-793.943995,-1366.248035,151.424525,-787.408029,-1371.173649,151.586812
-795.186015,-1367.683849,151.698816,-788.705506,-1372.744051,151.835699
-796.489946,-1369.073924,151.972581,-790.057310,-1374.272157,152.085891
-797.852726,-1370.418482,152.245632,-791.456154,-1375.762399,152.337374
-799.244034,-1371.741189,152.518057,-792.901538,-1377.214351,152.590020
-800.671247,-1373.035110,152.789354,-794.398271,-1378.622599,152.843681
-802.147353,-1374.286937,153.059150,-795.949465,-1379.982265,153.098319
-803.644634,-1375.519982,153.327404,-797.550698,-1381.294735,153.354052
