s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
59.9524816,28.5811783,-113.4968759,0.0,0.1400363,0.0,0.0,-1.9348594860006565e-06,0.0,0.0,-7.2749992,7.2500455,0.0,0.0,-2.2e-06
62.9501153,31.5494671,-113.0784791,0.0,0.1400305,0.0,0.0,-1.4344624943977153e-06,0.0,0.0,-7.2779916,7.2695613,0.0,0.0,-1.7e-06
65.9477538,34.5177625,-112.6600968,0.0,0.1400262,0.0,0.0,-9.0070738555516e-07,0.0,0.0,-7.2688619,7.261352,0.0,0.0,-1.2e-06
68.9453977,37.4860644,-112.2417241,0.0,0.1400235,0.0,0.0,-4.003136190351903e-07,0.0,0.0,-7.2642338,7.2673935,0.0,0.0,-6e-07
71.9430474,40.4543727,-111.8233563,0.0,0.1400223,0.0,0.0,1.667969795917145e-07,0.0,0.0,-7.2846334,7.2534361,0.0,0.0,-1e-07
74.9407036,43.4226871,-111.4049887,0.0,0.1400228,0.0,0.0,6.671864048767349e-07,0.0,0.0,-7.2643763,7.2593585,0.0,0.0,4e-07
77.9383666,46.3910077,-110.9866165,0.0,0.1400248,0.0,0.0,1.2009325241024656e-06,0.0,0.0,-7.2479416,7.2633518,0.0,0.0,9e-07
80.9360371,49.3593342,-110.568235,0.0,0.1400284,0.0,0.0,1.7346756832030989e-06,0.0,0.0,-7.2690948,7.261029,0.0,0.0,1.5e-06
83.9337156,52.3276665,-110.1498394,0.0,0.1400336,0.0,0.0,2.235056487382675e-06,0.0,0.0,-7.2716895,7.2635999,0.0,0.0,2e-06
86.9314027,55.2960045,-109.731425,0.0,0.1400403,0.0,0.0,2.7687930997635842e-06,0.0,0.0,-7.2715455,7.2635459,0.0,0.0,2.5e-06
89.9290987,58.2643481,-109.3129871,0.0,0.1400486,0.0,0.0,3.302525661544138e-06,0.0,0.0,-7.2463231,7.2908351,0.0,0.0,3e-06
92.9268044,61.2326971,-108.8945208,0.0,0.1400585,0.0,0.0,3.802895651510497e-06,0.0,0.0,-7.2639158,7.2758812,0.0,0.0,3.6e-06
95.9245201,64.2010513,-108.4760215,0.0,0.1400699,0.0,0.0,4.36997852773217e-06,0.0,0.0,-7.243985,7.2706786,0.0,0.0,4.1e-06
98.9222465,67.1694107,-108.0574844,0.0,0.140083,0.0,0.0,4.870339552059452e-06,0.0,0.0,-7.2633136,7.2863913,0.0,0.0,4.6e-06
101.9199841,70.1377752,-107.6389047,0.0,0.1400976,0.0,0.0,5.404054301679497e-06,0.0,0.0,-7.267889,7.2891585,0.0,0.0,5.1e-06
104.9177334,73.1061444,-107.2202778,0.0,0.1401138,0.0,0.0,5.90440567069183e-06,0.0,0.0,-7.24515,7.2660887,0.0,0.0,5.7e-06
107.9154949,76.0745185,-106.8015988,0.0,0.1401315,0.0,0.0,6.438109981732415e-06,0.0,0.0,-7.2612825,7.2792904,0.0,0.0,6.2e-06
110.9132691,79.0428971,-106.3828631,0.0,0.1401508,0.0,0.0,6.9718081427843855e-06,0.0,0.0,-7.27566,7.2880989,0.0,0.0,6.7e-06
113.9110567,82.0112803,-105.9640658,0.0,0.1401717,0.0,0.0,7.505500781516416e-06,0.0,0.0,-7.2723413,7.2766499,0.0,0.0,7.2e-06
116.908858,84.9796677,-105.5452022,0.0,0.1401942,0.0,0.0,8.039186396975805e-06,0.0,0.0,-7.2550607,7.2768863,0.0,0.0,7.8e-06
119.9066738,87.9480594,-105.1262676,0.0,0.1402183,0.0,0.0,8.539508536611275e-06,0.0,0.0,-7.2588602,7.2696622,0.0,0.0,8.3e-06
122.9045044,90.9164552,-104.7072573,0.0,0.1402439,0.0,0.0,9.073180908120989e-06,0.0,0.0,-7.2621841,7.2783379,0.0,0.0,8.8e-06
125.9023505,93.8848549,-104.2881664,0.0,0.1402711,0.0,0.0,9.60684647925601e-06,0.0,0.0,-7.2372567,7.2645575,0.0,0.0,9.3e-06
128.9002125,96.8532584,-103.8689903,0.0,0.1402999,0.0,0.0,1.0107147437757492e-05,0.0,0.0,-7.2652845,7.2885938,0.0,0.0,9.9e-06
131.898091,99.8216655,-103.4497242,0.0,0.1403302,0.0,0.0,1.0640797853027694e-05,0.0,0.0,-7.2368806,7.2748514,0.0,0.0,1.04e-05
134.8959865,102.7900763,-103.0303633,0.0,0.1403621,0.0,0.0,1.1174439979604335e-05,0.0,0.0,-7.2626951,7.2721355,0.0,0.0,1.09e-05
137.8938996,105.7584904,-102.610903,0.0,0.1403956,0.0,0.0,1.1708074278285507e-05,0.0,0.0,-7.2475457,7.2943444,0.0,0.0,1.14e-05
140.8918307,108.7269078,-102.1913384,0.0,0.1404307,0.0,0.0,1.2208343181729698e-05,0.0,0.0,-7.2727217,7.2713082,0.0,0.0,1.2e-05
143.8897805,111.6953283,-101.7716648,0.0,0.1404673,0.0,0.0,1.2741959640014906e-05,0.0,0.0,-7.2651936,7.2707157,0.0,0.0,1.25e-05
146.8877495,114.6637519,-101.3518775,0.0,0.1405055,0.0,0.0,1.3275567049337703e-05,0.0,0.0,-7.2808509,7.2631957,0.0,0.0,1.3e-05
149.8857382,117.6321783,-100.9319717,0.0,0.1405453,0.0,0.0,1.37758096715437e-05,0.0,0.0,-7.2813751,7.2997051,0.0,0.0,1.35e-05
152.8837471,120.6006074,-100.5119427,0.0,0.1405866,0.0,0.0,1.434275317552299e-05,0.0,0.0,-7.262333,7.2768856,0.0,0.0,1.41e-05
155.8817768,123.5690392,-100.0917857,0.0,0.1406296,0.0,0.0,1.4842976320283823e-05,0.0,0.0,-7.2599214,7.2915632,0.0,0.0,1.46e-05
158.8798278,126.5374734,-99.671496,0.0,0.1406741,0.0,0.0,1.5376544046008087e-05,0.0,0.0,-7.2683696,7.2865895,0.0,0.0,1.51e-05
161.8779007,129.5059099,-99.2510688,0.0,0.1407202,0.0,0.0,1.5876747342782455e-05,0.0,0.0,-7.2800103,7.2771862,0.0,0.0,1.56e-05
164.8759959,132.4743487,-98.8304995,0.0,0.1407678,0.0,0.0,1.6410293630184055e-05,0.0,0.0,-7.2676639,7.275441,0.0,0.0,1.62e-05
167.8741141,135.4427895,-98.4097831,0.0,0.140817,0.0,0.0,1.6943828905748484e-05,0.0,0.0,-7.2788562,7.2931474,0.0,0.0,1.67e-05
170.8722558,138.4112323,-97.9889151,0.0,0.1408678,0.0,0.0,1.7477352902812617e-05,0.0,0.0,-7.2753956,7.2923863,0.0,0.0,1.72e-05
173.8704215,141.3796768,-97.5678907,0.0,0.1409202,0.0,0.0,1.7977511900344224e-05,0.0,0.0,-7.2636983,7.2830299,0.0,0.0,1.77e-05
176.8686117,144.348123,-97.146705,0.0,0.1409741,0.0,0.0,1.8511012201163107e-05,0.0,0.0,-7.2712717,7.2728768,0.0,0.0,1.83e-05
179.866827,147.3165708,-96.7253534,0.0,0.1410296,0.0,0.0,1.904449975835973e-05,0.0,0.0,-7.2965247,7.2922429,0.0,0.0,1.88e-05
182.865068,150.2850199,-96.3038312,0.0,0.1410867,0.0,0.0,1.9544622959039285e-05,0.0,0.0,-7.2833576,7.2784836,0.0,0.0,1.93e-05
185.8633351,153.2534703,-95.8821335,0.0,0.1411453,0.0,0.0,1.7910234505000616e-05,0.0,0.0,-7.2820486,7.253925,0.0,0.0,1.87e-05
188.8616208,156.2219218,-95.4602561,0.0,0.141199,0.0,0.0,1.0606099214120934e-05,0.0,0.0,-7.291461,7.2797073,0.0,0.0,1.43e-05
191.8598956,159.1903635,-95.0382341,0.0,0.1412308,0.0,0.0,-7.671219535403821e-07,0.0,0.0,-7.3094291,7.284187,0.0,0.0,4.9e-06
194.8581151,162.1587668,-94.6161713,0.0,0.1412285,0.0,0.0,-1.2441136829062976e-05,0.0,0.0,-7.3151856,7.2621295,0.0,0.0,-6.6e-06
197.8562334,165.1271009,-94.1941782,0.0,0.1411912,0.0,0.0,-2.4183021644196416e-05,0.0,0.0,-7.288001,7.2912608,0.0,0.0,-1.83e-05
200.8542045,168.0953352,-93.7723656,0.0,0.1411187,0.0,0.0,-3.5859891168736363e-05,0.0,0.0,-7.2951416,7.2685877,0.0,0.0,-3e-05
203.8519827,171.0634391,-93.3508441,0.0,0.1410112,0.0,0.0,-4.7605716048682644e-05,0.0,0.0,-7.3157214,7.2466826,0.0,0.0,-4.17e-05
206.8495219,174.0313819,-92.9297244,0.0,0.1408685,0.0,0.0,-5.935431711407137e-05,0.0,0.0,-7.2839434,7.2795209,0.0,0.0,-5.35e-05
209.8467765,176.999133,-92.509117,0.0,0.1406906,0.0,0.0,-7.107286864312127e-05,0.0,0.0,-7.2811268,7.266166,0.0,0.0,-6.52e-05
212.8437007,179.9666617,-92.0891326,0.0,0.1404776,0.0,0.0,-8.27952669940456e-05,0.0,0.0,-7.2915328,7.2774883,0.0,0.0,-7.69e-05
215.8402488,182.9339374,-91.669882,0.0,0.1402295,0.0,0.0,-9.458879972487772e-05,0.0,0.0,-7.2891875,7.258983,0.0,0.0,-8.87e-05
218.8363752,185.9009294,-91.2514756,0.0,0.1399461,0.0,0.0,-0.00010635388698420755,0.0,0.0,-7.2976937,7.2913458,0.0,0.0,-0.0001005
221.8320344,188.867607,-90.8340243,0.0,0.1396275,0.0,0.0,-0.00011815782239172885,0.0,0.0,-7.2738434,7.2922414,0.0,0.0,-0.0001122
224.827181,191.8339397,-90.4176385,0.0,0.1392736,0.0,0.0,-0.00012996776485532224,0.0,0.0,-7.2888382,7.2886967,0.0,0.0,-0.000124
227.8217697,194.7998968,-90.0024291,0.0,0.1388844,0.0,0.0,-0.00014178424906251854,0.0,0.0,-7.2879819,7.2773272,0.0,0.0,-0.0001359
230.8157553,197.7654476,-89.5885065,0.0,0.1384599,0.0,0.0,-0.00014996526645410317,0.0,0.0,-7.2932878,7.2954723,0.0,0.0,-0.0001459
233.8091151,200.7305615,-89.1759815,0.0,0.138011,0.0,0.0,-0.00010230360180845798,0.0,0.0,-7.2832813,7.2868132,0.0,0.0,-0.0001262
236.8021671,203.695243,-88.7648937,0.0,0.1377048,0.0,0.0,3.647760610699389e-05,0.0,0.0,-7.2615483,7.2981497,0.0,0.0,-3.29e-05
239.7957846,206.659999,-88.3542692,0.0,0.137814,0.0,0.0,0.00021483657730444894,0.0,0.0,-7.2555182,7.2959739,0.0,0.0,0.0001258
242.7910846,209.625711,-87.9423783,0.0,0.1384575,0.0,0.0,0.0003932146146955362,0.0,0.0,-7.2428348,7.3016517,0.0,0.0,0.0003043
245.7891929,212.5932694,-87.5274735,0.0,0.1396364,0.0,0.0,0.0005700774557850175,0.0,0.0,-7.2450255,7.2916189,0.0,0.0,0.0004822
248.7912411,215.5635646,-87.1078068,0.0,0.1413478,0.0,0.0,0.000744896866202258,0.0,0.0,-7.2543973,7.2962395,0.0,0.0,0.0006584
251.7983688,218.5374871,-86.6816307,0.0,0.1435878,0.0,0.0,0.0009170169514564147,0.0,0.0,-7.2520729,7.2924432,0.0,0.0,0.0008322
254.8117264,221.5159271,-86.2471975,0.0,0.1463511,0.0,0.0,0.001217410190752968,0.0,0.0,-7.2745182,7.2882673,0.0,0.0,0.0010691
257.8320724,224.4997753,-85.8027593,0.0,0.1500281,0.0,0.0,0.0035640108466011024,0.0,0.0,-7.2950624,7.2498109,0.0,0.0,0.0023912
260.8540329,227.4887634,-85.34432,0.0,0.1607984,0.0,0.0,0.00937063569543805,0.0,0.0,-7.3270396,7.2373972,0.0,0.0,0.0064274
263.8636046,230.4657282,-84.8350895,0.0,0.189,0.0,0.0,0.017038313394119632,0.0,0.0,-7.3767513,7.2401999,0.0,0.0,0.0130771
266.8479082,233.4007216,-84.2134625,0.0,0.2398475,0.0,0.0,0.02508686140627477,0.0,0.0,-7.3734957,7.3004297,0.0,0.0,0.0208882
269.8045435,236.2634792,-83.4172198,0.0,0.3140202,0.0,0.0,0.03062672008171397,0.0,0.0,-7.3561671,7.3072052,0.0,0.0,0.0277805
272.7455375,239.0248302,-82.3869433,0.0,0.4040932,0.0,0.0,0.03128692477586295,0.0,0.0,-7.3401041,7.3325252,0.0,0.0,0.0310317
275.6899528,241.6717278,-81.1045094,0.0,0.4962149,0.0,0.0,0.029478687978131843,0.0,0.0,-7.3260698,7.3324568,0.0,0.0,0.0305258
278.6544979,244.2034144,-79.5832688,0.0,0.5836058,0.0,0.0,0.027421761852053753,0.0,0.0,-7.2938903,7.3307859,0.0,0.0,0.0286109
281.6507824,246.6194418,-77.837364,0.0,0.6657692,0.0,0.0,0.025834754501844397,0.0,0.0,-7.3084457,7.3115557,0.0,0.0,0.0267269
284.6785139,248.9162218,-75.8818732,0.0,0.7439899,0.0,0.0,0.025162613796027716,0.0,0.0,-7.3723441,7.3053975,0.0,0.0,0.0255075
287.7264564,251.0748839,-73.7364291,0.0,0.8206841,0.0,0.0,0.02519415480863904,0.0,0.0,-7.3572776,7.2593685,0.0,0.0,0.025126
290.7811451,253.0719137,-71.4220484,0.0,0.8976444,0.0,0.0,0.025805833917799156,0.0,0.0,-7.3419957,7.2861624,0.0,0.0,0.0253968
293.8299402,254.8837962,-68.9597483,0.0,0.9763211,0.0,0.0,0.02698630346176588,0.0,0.0,-7.2775347,7.3265365,0.0,0.0,0.0262438
296.8618523,256.4870162,-66.3705456,0.0,1.0581412,0.0,0.0,0.02872712672057257,0.0,0.0,-7.2541099,7.3686787,0.0,0.0,0.0276602
299.8684391,257.8580583,-63.6754574,0.0,1.1445118,0.0,0.0,0.031003535518300943,0.0,0.0,-7.2225422,7.4085001,0.0,0.0,0.0296367
302.8448061,258.9734075,-60.8955008,0.0,1.2367897,0.0,0.0,0.03330699411967899,0.0,0.0,-7.1801663,7.4417363,0.0,0.0,0.0319449
305.7925023,259.8095485,-58.0516928,0.0,1.3349686,0.0,0.0,0.03311029913629849,0.0,0.0,-7.1848558,7.4082763,0.0,0.0,0.0331601
308.7261182,260.3508533,-55.1632853,0.0,1.4321015,0.0,0.0,0.029605091048284186,0.0,0.0,-7.2889818,7.3614412,0.0,0.0,0.031452
311.6656464,260.6206966,-52.2408024,0.0,1.5191265,0.0,0.0,0.025064329302215492,0.0,0.0,-7.4114866,7.2325473,0.0,0.0,0.0274385
314.6243292,260.6544879,-49.2920749,0.0,1.5932839,0.0,0.0,0.02053077027441592,0.0,0.0,-7.5617507,7.1240431,0.0,0.0,0.0228671
317.6072129,260.4876403,-46.324933,0.0,1.6545248,0.0,0.0,0.016219271939488238,0.0,0.0,-7.5955216,7.0505683,0.0,0.0,0.0184052
320.6126499,260.1555667,-43.3472066,0.0,1.7032708,0.0,0.0,0.01219448578455808,0.0,0.0,-7.5432178,7.0830451,0.0,0.0,0.0142053
323.6337941,259.6936799,-40.3667259,0.0,1.7401121,0.0,0.0,0.008425484853735928,0.0,0.0,-7.4126014,7.1878668,0.0,0.0,0.0102906
326.6600057,259.137393,-37.391321,0.0,1.7656094,0.0,0.0,0.005288999606459191,0.0,0.0,-7.2627095,7.294584,0.0,0.0,0.0068401
329.6807849,258.5220329,-34.4287911,0.0,1.7815863,0.0,0.0,0.003570113089334307,0.0,0.0,-7.1782423,7.386108,0.0,0.0,0.0044231
332.6921741,257.8733033,-31.483487,0.0,1.7923373,0.0,0.0,0.002845427579774309,0.0,0.0,-7.1559167,7.3774334,0.0,0.0,0.0032057
335.695554,257.1986286,-28.5532092,0.0,1.8008832,0.0,0.0,0.0022071794573394073,0.0,0.0,-7.1162607,7.392145,0.0,0.0,0.0025255
338.6927276,256.5033892,-25.6350259,0.0,1.8074985,0.0,0.0,0.001557680907983392,0.0,0.0,-7.1226426,7.3825088,0.0,0.0,0.0018824
341.6853816,255.7929657,-22.7260049,0.0,1.8121601,0.0,0.0,0.0009001789721563482,0.0,0.0,-7.1523554,7.3513235,0.0,0.0,0.0012292
344.6751204,255.0727385,-19.8232145,0.0,1.8148514,0.0,0.0,0.00023788808652182178,0.0,0.0,-7.1685643,7.3249283,0.0,0.0,0.0005694
347.6635004,254.348088,-16.9237226,0.0,1.8155623,0.0,0.0,-0.000424886503974413,0.0,0.0,-7.1942991,7.2779252,0.0,0.0,-9.35e-05
350.6520632,253.6243946,-14.0245974,0.0,1.8142925,0.0,0.0,-0.0009517663044159892,0.0,0.0,-7.240438,7.2335653,0.0,0.0,-0.0006888
353.6420829,252.9070203,-11.1229163,0.0,1.8114467,0.0,0.0,-0.001086018929276845,0.0,0.0,-7.2737088,7.2219132,0.0,0.0,-0.0010193
356.6340197,252.1991462,-8.2168837,0.0,1.8081974,0.0,0.0,-0.0009338633855105003,0.0,0.0,-7.283341,7.202636,0.0,0.0,-0.0010101
359.6277124,251.4997483,-5.3068756,0.0,1.8054017,0.0,0.0,-0.000753335984009428,0.0,0.0,-7.2840483,7.1784771,0.0,0.0,-0.0008437
362.6229231,250.8073238,-2.3935158,0.0,1.8031453,0.0,0.0,-0.0005734061489950274,0.0,0.0,-7.2779739,7.1800943,0.0,0.0,-0.0006634
365.619403,250.1203697,0.5225723,0.0,1.8014271,0.0,0.0,-0.0003940627566624698,0.0,0.0,-7.2733592,7.1669251,0.0,0.0,-0.0004838
368.6168951,249.4373832,3.4407648,0.0,1.8002459,0.0,0.0,-0.0002151928055161334,0.0,0.0,-7.278624,7.1654131,0.0,0.0,-0.0003046
371.6151366,248.7568614,6.3604383,0.0,1.7996007,0.0,0.0,-3.955009070675607e-05,0.0,0.0,-7.2525232,7.1522455,0.0,0.0,-0.0001273
374.6138655,248.0773014,9.2809692,0.0,1.7994821,0.0,0.0,8.416083428859397e-05,0.0,0.0,-7.2288988,7.1748229,0.0,0.0,2.23e-05
377.6128852,247.3972515,12.2017535,0.0,1.7997345,0.0,0.0,0.00011966417876979383,0.0,0.0,-7.2066688,7.1850152,0.0,0.0,0.0001019
380.6121119,246.7160852,15.1225072,0.0,1.8000934,0.0,0.0,0.00011462286726202142,0.0,0.0,-7.1970101,7.1664936,0.0,0.0,0.0001171
383.6115134,246.0338446,18.0432056,0.0,1.8004372,0.0,0.0,0.00010838307947765797,0.0,0.0,-7.1773017,7.1743247,0.0,0.0,0.0001115
386.6110591,245.3505909,20.963831,0.0,1.8007623,0.0,0.0,0.00010217827071227237,0.0,0.0,-7.1658149,7.1594617,0.0,0.0,0.0001053
389.6107184,244.6663855,23.884366,0.0,1.8010688,0.0,0.0,9.597491731039424e-05,0.0,0.0,-7.1663146,7.1530861,0.0,0.0,9.91e-05
392.6104605,243.9812897,26.804793,0.0,1.8013567,0.0,0.0,8.977282807510857e-05,0.0,0.0,-7.1418359,7.1627737,0.0,0.0,9.29e-05
395.6102546,243.2953648,29.7250947,0.0,1.801626,0.0,0.0,8.360515007728024e-05,0.0,0.0,-7.1463784,7.147612,0.0,0.0,8.67e-05
398.6100698,242.6086721,32.6452535,0.0,1.8018768,0.0,0.0,7.740502100566525e-05,0.0,0.0,-7.1298256,7.1555522,0.0,0.0,8.05e-05
401.6098752,241.921273,35.565252,0.0,1.802109,0.0,0.0,7.123891846453453e-05,0.0,0.0,-7.117289,7.1486118,0.0,0.0,7.43e-05
404.60964,241.2332287,38.4850726,0.0,1.8023227,0.0,0.0,6.503998475577627e-05,0.0,0.0,-7.1248652,7.129708,0.0,0.0,6.81e-05
407.6093332,240.5446006,41.4046979,0.0,1.8025178,0.0,0.0,5.8841365179688105e-05,0.0,0.0,-7.1051697,7.1241511,0.0,0.0,6.19e-05
410.6089237,239.85545,44.3241103,0.0,1.8026943,0.0,0.0,5.2676204571474915e-05,0.0,0.0,-7.1003668,7.1419713,0.0,0.0,5.58e-05
413.6083805,239.1658382,47.2432925,0.0,1.8028523,0.0,0.0,4.6510973488998e-05,0.0,0.0,-7.1122603,7.1356243,0.0,0.0,4.96e-05
416.6076727,238.4758264,50.1622268,0.0,1.8029918,0.0,0.0,4.034548539354665e-05,0.0,0.0,-7.0953688,7.1091132,0.0,0.0,4.34e-05
419.6067691,237.7854761,53.0808959,0.0,1.8031128,0.0,0.0,3.414620075993155e-05,0.0,0.0,-7.0710751,7.1119957,0.0,0.0,3.72e-05
422.6056386,237.0948485,55.9992823,0.0,1.8032152,0.0,0.0,2.79462677976386e-05,0.0,0.0,-7.0667012,7.1245014,0.0,0.0,3.11e-05
425.6042501,236.4040049,58.9173684,0.0,1.803299,0.0,0.0,2.181219738077303e-05,0.0,0.0,-7.0583294,7.0968624,0.0,0.0,2.49e-05
428.6025725,235.7130067,61.8351367,0.0,1.8033644,0.0,0.0,1.5577040456360918e-05,0.0,0.0,-7.0648949,7.0968217,0.0,0.0,1.87e-05
431.6005746,235.0219151,64.7525699,0.0,1.8034111,0.0,0.0,9.44072605124399e-06,0.0,0.0,-7.0399406,7.1040518,0.0,0.0,1.25e-05
434.5982254,234.3307916,67.6696504,0.0,1.8034394,0.0,0.0,3.2362802901289672e-06,0.0,0.0,-7.0432705,7.0915244,0.0,0.0,6.3e-06
437.5954936,233.6396973,70.5863606,0.0,1.8034491,0.0,0.0,-2.969780382360669e-06,0.0,0.0,-7.0439338,7.0816546,0.0,0.0,1e-07
440.5923482,232.9486936,73.5026833,0.0,1.8034402,0.0,0.0,-9.144276899120507e-06,0.0,0.0,-7.0437342,7.0852186,0.0,0.0,-6.1e-06
443.5887579,232.2578418,76.4186007,0.0,1.8034128,0.0,0.0,-1.538752342885605e-05,0.0,0.0,-7.0348264,7.0660315,0.0,0.0,-1.23e-05
446.5846916,231.5672033,79.3340955,0.0,1.8033667,0.0,0.0,-2.1566209582084025e-05,0.0,0.0,-7.0506546,7.0332834,0.0,0.0,-1.85e-05
449.5801183,230.8768392,82.2491502,0.0,1.8033021,0.0,0.0,-2.778066881491026e-05,0.0,0.0,-7.0219189,7.0309153,0.0,0.0,-2.47e-05
452.5750066,230.1868111,85.1637473,0.0,1.8032189,0.0,0.0,-3.399771253509765e-05,0.0,0.0,-7.0173032,6.9991881,0.0,0.0,-3.09e-05
455.5693257,229.4971801,88.0778693,0.0,1.8031171,0.0,0.0,-4.021754216367019e-05,0.0,0.0,-7.0250999,7.0154431,0.0,0.0,-3.71e-05
458.5630442,228.8080075,90.9914987,0.0,1.8029967,0.0,0.0,-4.647375614292896e-05,0.0,0.0,-7.0120424,6.9737448,0.0,0.0,-4.33e-05
461.5561313,228.1193548,93.9046181,0.0,1.8028576,0.0,0.0,-5.269974229931314e-05,0.0,0.0,-6.9962594,6.9762109,0.0,0.0,-4.96e-05
464.5485558,227.4312832,96.8172099,0.0,1.8026999,0.0,0.0,-5.906278096182188e-05,0.0,0.0,-6.9951146,6.9400295,0.0,0.0,-5.59e-05
467.5402876,226.7438539,99.7292567,0.0,1.8025232,0.0,0.0,-7.933382322164094e-05,0.0,0.0,-6.9922351,6.9592487,0.0,0.0,-6.92e-05
470.5314456,226.0571295,102.6407431,0.0,1.8022859,0.0,0.0,-0.0001421188716878046,0.0,0.0,-6.9864699,6.9277286,0.0,0.0,-0.0001107
473.5226036,225.3713454,105.5519986,0.0,1.8018608,0.0,0.0,-0.00023702588264483746,0.0,0.0,-6.9884301,6.9103814,0.0,0.0,-0.0001896
476.5146819,224.6870965,108.4640682,0.0,1.8011516,0.0,0.0,-0.0003349745270392954,0.0,0.0,-6.9816485,6.8981172,0.0,0.0,-0.0002862
479.5086409,224.0050222,111.3780858,0.0,1.8001487,0.0,0.0,-0.0004322273489827904,0.0,0.0,-6.9670036,6.8528613,0.0,0.0,-0.0003839
482.5054434,223.3257621,114.2951855,0.0,1.7988534,0.0,0.0,-0.0005283587758046318,0.0,0.0,-6.941353,6.8511544,0.0,0.0,-0.0004808
485.506056,222.6499559,117.2165014,0.0,1.797268,0.0,0.0,-0.0006232130040896472,0.0,0.0,-6.9260406,6.8579523,0.0,0.0,-0.0005764
488.511449,221.9782429,120.1431676,0.0,1.795395,0.0,0.0,-0.0007143464648102766,0.0,0.0,-6.9152812,6.872151,0.0,0.0,-0.0006696
491.5225929,221.3112628,123.076318,0.0,1.793244,0.0,0.0,-0.00044958366941352367,0.0,0.0,-6.8762261,6.8896295,0.0,0.0,-0.0005822
