s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
0.000000,-104.458784,50.169160,-3.333966,3.136919,-0.001520,0.010575,0.000173,-0.000135,-0.000123,-1.507681,9.256919,-0.000123,-0.000133,0.000174
2.000196,-106.458956,50.178334,-3.330923,3.137264,-0.001790,0.010329,0.000172,-0.000119,-0.000178,-1.518700,9.245065,-0.000177,-0.000118,0.000173
4.000422,-108.459161,50.186819,-3.327342,3.137607,-0.002029,0.009973,0.000171,-0.000093,-0.000228,-1.530970,9.232528,-0.000227,-0.000092,0.000172
6.000685,-110.459405,50.194617,-3.323282,3.137950,-0.002215,0.009517,0.000169,-0.000064,-0.000268,-1.544122,9.219003,-0.000268,-0.000062,0.000169
8.000988,-112.459690,50.201733,-3.318849,3.138288,-0.002343,0.008981,0.000166,-0.000043,-0.000297,-1.558440,9.204878,-0.000297,-0.000041,0.000167
10.001343,-114.460029,50.208176,-3.314160,3.138621,-0.002429,0.008386,0.000162,-0.000029,-0.000319,-1.573898,9.190460,-0.000319,-0.000027,0.000162
12.001748,-116.460420,50.213957,-3.309299,3.138945,-0.002486,0.007747,0.000158,-0.000021,-0.000337,-1.590617,9.175178,-0.000337,-0.000020,0.000158
14.002208,-118.460868,50.219094,-3.304324,3.139261,-0.002528,0.007073,0.000154,-0.000009,-0.000354,-1.608272,9.159824,-0.000353,-0.000008,0.000154
16.002734,-120.461382,50.223602,-3.299265,3.139568,-0.002545,0.006365,0.000148,0.000005,-0.000366,-1.626529,9.143568,-0.000366,0.000006,0.000148
18.003323,-122.461961,50.227502,-3.294172,3.139864,-0.002536,0.005633,0.000142,0.000023,-0.000372,-1.645422,9.127235,-0.000372,0.000024,0.000142
20.003972,-124.462600,50.230817,-3.289098,3.140148,-0.002490,0.004888,0.000136,0.000041,-0.000369,-1.664896,9.111258,-0.000368,0.000041,0.000135
22.004686,-126.463306,50.233569,-3.284115,3.140419,-0.002409,0.004150,0.000128,0.000055,-0.000354,-1.684935,9.095557,-0.000354,0.000055,0.000128
24.005459,-128.464072,50.235787,-3.279296,3.140676,-0.002300,0.003442,0.000121,0.000058,-0.000328,-1.705194,9.080450,-0.000328,0.000059,0.000121
26.006286,-130.464893,50.237497,-3.274694,3.140919,-0.002183,0.002785,0.000114,0.000047,-0.000295,-1.725341,9.066101,-0.000295,0.000048,0.000113
28.007170,-132.465772,50.238727,-3.270325,3.141146,-0.002089,0.002195,0.000105,0.000030,-0.000259,-1.745543,9.051731,-0.000259,0.000030,0.000105
30.008097,-134.466695,50.239512,-3.266146,3.141357,-0.002029,0.001676,0.000097,0.000016,-0.000224,-1.765584,9.037423,-0.000224,0.000016,0.000097
32.009066,-136.467660,50.239883,-3.262087,3.141551,-0.001996,0.001228,0.000089,0.000008,-0.000185,-1.785220,9.024221,-0.000185,0.000008,0.000088
34.010069,-138.468659,50.239873,-3.258093,-3.141457,-0.001979,0.000858,0.000080,0.000006,-0.000137,-1.805292,9.011392,-0.000136,0.000006,0.000080
36.011096,-140.469682,50.239518,-3.254132,-3.141298,-0.001968,0.000585,0.000071,-0.000007,-0.000076,-1.825208,8.999023,-0.000076,-0.000007,0.000071
38.012141,-142.470722,50.238854,-3.250194,-3.141156,-0.001981,0.000433,0.000062,-0.000036,-0.000007,-1.844581,8.987626,-0.000007,-0.000036,0.000062
40.013197,-144.471774,50.237915,-3.246229,-3.141031,-0.002053,0.000419,0.000053,-0.000080,0.000060,-1.863807,8.975390,0.000060,-0.000080,0.000053
42.014253,-146.472826,50.236734,-3.242122,-3.140925,-0.002213,0.000539,0.000044,-0.000124,0.000115,-1.882732,8.963259,0.000115,-0.000124,0.000044
44.015306,-148.473874,50.235351,-3.237693,-3.140837,-0.002460,0.000769,0.000034,-0.000160,0.000159,-1.901110,8.952113,0.000160,-0.000160,0.000034
46.016340,-150.474900,50.233800,-3.232770,-3.140768,-0.002782,0.001088,0.000025,-0.000181,0.000194,-1.919086,8.941767,0.000194,-0.000181,0.000025
48.017352,-152.475904,50.232122,-3.227204,-3.140719,-0.003144,0.001477,0.000016,-0.000199,0.000227,-1.937042,8.932798,0.000227,-0.000199,0.000016
50.018331,-154.476873,50.230353,-3.220913,-3.140687,-0.003542,0.001931,0.000006,-0.000215,0.000258,-1.954157,8.924092,0.000258,-0.000215,0.000007
52.019269,-156.477797,50.228531,-3.213825,-3.140674,-0.003972,0.002448,-0.000003,-0.000235,0.000286,-1.970681,8.914886,0.000286,-0.000235,-0.000002
54.020161,-158.478673,50.226691,-3.205877,-3.140680,-0.004442,0.003020,-0.000013,-0.000254,0.000307,-1.986765,8.905809,0.000307,-0.000254,-0.000012
56.020996,-160.479487,50.224874,-3.196989,-3.140706,-0.004951,0.003634,-0.000022,-0.000273,0.000320,-2.002123,8.897199,0.000320,-0.000273,-0.000021
58.021768,-162.480234,50.223118,-3.187083,-3.140751,-0.005498,0.004274,-0.000032,-0.000288,0.000324,-2.016747,8.889755,0.000324,-0.000288,-0.000030
60.022471,-164.480906,50.221460,-3.176083,-3.140814,-0.006074,0.004923,-0.000041,-0.000298,0.000324,-2.030719,8.882992,0.000324,-0.000298,-0.000040
62.023095,-166.481493,50.219938,-3.163931,-3.140896,-0.006670,0.005571,-0.000050,-0.000308,0.000321,-2.043751,8.876826,0.000321,-0.000309,-0.000048
64.023642,-168.481994,50.218590,-3.150587,-3.140996,-0.007288,0.006214,-0.000059,-0.000320,0.000316,-2.056749,8.870594,0.000316,-0.000321,-0.000057
66.024100,-170.482399,50.217450,-3.136009,-3.141114,-0.007928,0.006846,-0.000068,-0.000333,0.000309,-2.069359,8.864351,0.000308,-0.000334,-0.000066
68.024469,-172.482705,50.216555,-3.120150,-3.141250,-0.008595,0.007464,-0.000077,-0.000356,0.000298,-2.080689,8.857592,0.000298,-0.000357,-0.000075
70.024744,-174.482906,50.215942,-3.102958,-3.141405,-0.009307,0.008061,-0.000086,-0.000379,0.000280,-2.092813,8.850215,0.000279,-0.000379,-0.000083
72.024922,-176.482997,50.215647,-3.084343,-3.141577,-0.010064,0.008621,-0.000095,-0.000394,0.000254,-2.103455,8.841945,0.000253,-0.000395,-0.000091
74.025004,-178.482978,50.215704,-3.064214,3.141419,-0.010853,0.009129,-0.000103,-0.000399,0.000221,-2.110931,8.833098,0.000220,-0.000400,-0.000099
76.024984,-180.482840,50.216147,-3.042511,3.141213,-0.011651,0.009571,-0.000111,-0.000395,0.000186,-2.114744,8.824299,0.000184,-0.000396,-0.000107
78.024863,-182.482584,50.217011,-3.019212,3.140991,-0.012440,0.009943,-0.000118,-0.000385,0.000149,-2.114796,8.815432,0.000147,-0.000386,-0.000115
80.024640,-184.482205,50.218326,-2.994336,3.140754,-0.013210,0.010241,-0.000126,-0.000376,0.000109,-2.111360,8.806455,0.000107,-0.000377,-0.000122
82.024315,-186.481705,50.220121,-2.967923,3.140502,-0.013962,0.010458,-0.000134,-0.000362,0.000060,-2.106079,8.797985,0.000058,-0.000364,-0.000130
84.023895,-188.481088,50.222428,-2.940008,3.140235,-0.014686,0.010578,-0.000140,-0.000323,-0.000000,-2.100298,8.789791,-0.000003,-0.000325,-0.000136
86.023381,-190.480357,50.225276,-2.910647,3.139955,-0.015332,0.010577,-0.000146,-0.000257,-0.000063,-2.094257,8.781736,-0.000065,-0.000258,-0.000143
88.022775,-192.479513,50.228690,-2.879995,3.139663,-0.015846,0.010451,-0.000152,-0.000154,-0.000115,-2.089013,8.774088,-0.000118,-0.000155,-0.000150
90.022088,-194.478571,50.232694,-2.848317,3.139360,-0.016153,0.010221,-0.000157,-0.000032,-0.000139,-2.085953,8.766570,-0.000141,-0.000034,-0.000156
92.021327,-196.477545,50.237312,-2.816027,3.139047,-0.016217,0.009944,-0.000162,0.000098,-0.000120,-2.083993,8.759282,-0.000122,0.000096,-0.000163
94.020502,-198.476449,50.242561,-2.783610,3.138722,-0.016021,0.009705,-0.000168,0.000199,-0.000048,-2.079045,8.752603,-0.000051,0.000197,-0.000169
96.019625,-200.475307,50.248466,-2.751585,3.138387,-0.015623,0.009608,-0.000172,0.000245,0.000068,-2.074364,8.746446,0.000066,0.000244,-0.000175
98.018708,-202.474135,50.255047,-2.720356,3.138043,-0.015133,0.009745,-0.000179,0.000214,0.000209,-2.075470,8.740880,0.000206,0.000212,-0.000181
100.017761,-204.472946,50.262321,-2.690108,3.137685,-0.014705,0.010162,-0.000185,0.000114,0.000340,-2.084368,8.735616,0.000337,0.000112,-0.000187
102.016803,-206.471756,50.270318,-2.660715,3.137314,-0.014477,0.010842,-0.000192,-0.000037,0.000432,-2.100345,8.731398,0.000429,-0.000039,-0.000192
104.015841,-208.470565,50.279060,-2.631778,3.136929,-0.014551,0.011705,-0.000200,-0.000201,0.000462,-2.119624,8.727696,0.000459,-0.000203,-0.000198
106.014892,-210.469383,50.288576,-2.602693,3.136530,-0.014952,0.012629,-0.000207,-0.000343,0.000427,-2.140380,8.724514,0.000424,-0.000346,-0.000202
108.013966,-212.468206,50.298896,-2.572807,3.136116,-0.015638,0.013482,-0.000214,-0.000436,0.000336,-2.158274,8.721852,0.000333,-0.000439,-0.000208
110.013066,-214.467031,50.310047,-2.541549,3.135689,-0.016510,0.014155,-0.000220,-0.000464,0.000215,-2.168494,8.720039,0.000211,-0.000467,-0.000213
112.012205,-216.465861,50.322059,-2.508547,3.135249,-0.017438,0.014584,-0.000224,-0.000432,0.000091,-2.163620,8.719301,0.000087,-0.000435,-0.000217
114.011387,-218.464698,50.334954,-2.473690,3.134802,-0.018301,0.014766,-0.000227,-0.000362,-0.000009,-2.146185,8.719465,-0.000013,-0.000366,-0.000222
116.010624,-220.463553,50.348747,-2.437108,3.134347,-0.019025,0.014748,-0.000231,-0.000286,-0.000073,-2.126019,8.720482,-0.000078,-0.000289,-0.000227
118.009923,-222.462436,50.363454,-2.399077,3.133886,-0.019596,0.014602,-0.000234,-0.000216,-0.000105,-2.113032,8.722062,-0.000110,-0.000219,-0.000230
120.009298,-224.461366,50.379089,-2.359903,3.133419,-0.020028,0.014391,-0.000238,-0.000155,-0.000114,-2.107606,8.723864,-0.000119,-0.000159,-0.000235
122.008757,-226.460355,50.395663,-2.319864,3.132944,-0.020338,0.014162,-0.000241,-0.000110,-0.000109,-2.104777,8.726955,-0.000114,-0.000113,-0.000239
124.008315,-228.459422,50.413191,-2.279203,3.132462,-0.020558,0.013944,-0.000243,-0.000070,-0.000098,-2.101022,8.731012,-0.000103,-0.000074,-0.000242
126.007991,-230.458591,50.431685,-2.238100,3.131976,-0.020698,0.013747,-0.000247,-0.000041,-0.000085,-2.096293,8.736730,-0.000091,-0.000044,-0.000246
128.007792,-232.457869,50.451158,-2.196714,3.131481,-0.020780,0.013576,-0.000250,-0.000017,-0.000073,-2.093812,8.743249,-0.000079,-0.000020,-0.000250
130.007734,-234.457274,50.471623,-2.155162,3.130981,-0.020813,0.013429,-0.000253,0.000003,-0.000062,-2.091373,8.750098,-0.000067,-0.000000,-0.000253
132.007830,-236.456821,50.493094,-2.113541,3.130474,-0.020807,0.013306,-0.000256,0.000015,-0.000050,-2.089023,8.757409,-0.000056,0.000011,-0.000256
134.008088,-238.456520,50.515585,-2.071928,3.129962,-0.020778,0.013205,-0.000259,0.000019,-0.000039,-2.087314,8.765986,-0.000045,0.000016,-0.000259
136.008525,-240.456388,50.539103,-2.030370,3.129445,-0.020739,0.013127,-0.000261,0.000018,-0.000030,-2.084731,8.776531,-0.000036,0.000014,-0.000262
138.009141,-242.456422,50.563660,-1.988885,3.128922,-0.020704,0.013066,-0.000263,0.000009,-0.000024,-2.081511,8.788953,-0.000029,0.000006,-0.000263
140.009946,-244.456634,50.589268,-1.947467,3.128395,-0.020685,0.013018,-0.000266,-0.000002,-0.000022,-2.078246,8.802685,-0.000028,-0.000006,-0.000266
142.010942,-246.457025,50.615935,-1.906083,3.127863,-0.020689,0.012973,-0.000268,-0.000015,-0.000026,-2.074321,8.816720,-0.000031,-0.000018,-0.000268
144.012122,-248.457585,50.643671,-1.864687,3.127326,-0.020719,0.012921,-0.000270,-0.000025,-0.000034,-2.069866,8.831647,-0.000039,-0.000028,-0.000269
146.013492,-250.458317,50.672486,-1.823228,3.126786,-0.020768,0.012854,-0.000271,-0.000035,-0.000044,-2.066336,8.847669,-0.000049,-0.000038,-0.000270
148.015031,-252.459201,50.702385,-1.781666,3.126244,-0.020838,0.012766,-0.000272,-0.000043,-0.000056,-2.063321,8.864747,-0.000062,-0.000046,-0.000271
150.016728,-254.460224,50.733372,-1.739961,3.125700,-0.020924,0.012654,-0.000272,-0.000053,-0.000068,-2.060596,8.883665,-0.000074,-0.000057,-0.000271
152.018565,-256.461366,50.765450,-1.698080,3.125156,-0.021031,0.012517,-0.000272,-0.000069,-0.000083,-2.057794,8.903499,-0.000089,-0.000072,-0.000271
154.020513,-258.462596,50.798619,-1.655985,3.124612,-0.021169,0.012350,-0.000271,-0.000085,-0.000104,-2.052792,8.924189,-0.000109,-0.000089,-0.000269
156.022537,-260.463879,50.832876,-1.613611,3.124070,-0.021339,0.012143,-0.000269,-0.000096,-0.000130,-2.046063,8.945746,-0.000136,-0.000099,-0.000268
158.024594,-262.465168,50.868218,-1.570895,3.123531,-0.021532,0.011882,-0.000267,-0.000097,-0.000161,-2.039244,8.967628,-0.000167,-0.000100,-0.000266
160.026633,-264.466412,50.904636,-1.527795,3.122996,-0.021725,0.011560,-0.000264,-0.000089,-0.000190,-2.034260,8.990128,-0.000196,-0.000093,-0.000262
162.028596,-266.467552,50.942118,-1.484308,3.122469,-0.021904,0.011180,-0.000259,-0.000079,-0.000215,-2.030490,9.012839,-0.000220,-0.000082,-0.000258
164.030415,-268.468519,50.980651,-1.440466,3.121949,-0.022062,0.010750,-0.000255,-0.000071,-0.000234,-2.024712,9.034981,-0.000240,-0.000074,-0.000254
166.032003,-270.469229,51.020213,-1.396313,3.121439,-0.022205,0.010282,-0.000248,-0.000068,-0.000251,-2.014265,9.057499,-0.000256,-0.000071,-0.000247
168.033279,-272.469600,51.060783,-1.351881,3.120943,-0.022341,0.009780,-0.000240,-0.000067,-0.000268,-1.999173,9.079248,-0.000273,-0.000069,-0.000239
170.034139,-274.469530,51.102331,-1.307185,3.120463,-0.022474,0.009244,-0.000232,-0.000058,-0.000287,-1.981492,9.099703,-0.000292,-0.000060,-0.000231
172.034472,-276.468906,51.144818,-1.262235,3.120000,-0.022590,0.008669,-0.000219,-0.000045,-0.000306,-1.963666,9.120121,-0.000311,-0.000047,-0.000219
174.034168,-278.467621,51.188207,-1.217068,3.119561,-0.022680,0.008058,-0.000207,-0.000028,-0.000321,-1.946027,9.139613,-0.000326,-0.000030,-0.000207
176.033096,-280.465545,51.232443,-1.171738,3.119147,-0.022736,0.007416,-0.000192,-0.000013,-0.000332,-1.926813,9.158267,-0.000336,-0.000014,-0.000192
178.031134,-282.462560,51.277472,-1.126317,3.118764,-0.022761,0.006753,-0.000174,-0.000001,-0.000340,-1.907699,9.177098,-0.000344,-0.000002,-0.000174
180.028152,-284.458536,51.323228,-1.080867,3.118416,-0.022763,0.006073,-0.000154,0.000010,-0.000347,-1.887589,9.195933,-0.000350,0.000009,-0.000154
182.024024,-286.453352,51.369633,-1.035440,3.118108,-0.022743,0.005381,-0.000130,0.000017,-0.000352,-1.865181,9.213584,-0.000355,0.000017,-0.000130
184.018631,-288.446889,51.416600,-0.990082,3.117848,-0.022709,0.004678,-0.000104,0.000025,-0.000357,-1.838744,9.230543,-0.000360,0.000025,-0.000104
186.011870,-290.439049,51.464027,-0.944822,3.117641,-0.022658,0.003966,-0.000074,0.000035,-0.000360,-1.809461,9.246767,-0.000362,0.000034,-0.000074
188.003652,-292.429748,51.511804,-0.899696,3.117494,-0.022589,0.003249,-0.000040,0.000041,-0.000360,-1.777491,9.261859,-0.000360,0.000041,-0.000040
189.993918,-294.418927,51.559804,-0.854741,3.117414,-0.022507,0.002533,-0.000004,0.000045,-0.000354,-1.745289,9.277039,-0.000354,0.000045,-0.000004
191.982651,-296.406574,51.607891,-0.809984,3.117406,-0.022418,0.001829,0.000038,0.000040,-0.000344,-1.713679,9.291948,-0.000343,0.000040,0.000038
193.969864,-298.392707,51.655919,-0.765439,3.117481,-0.022339,0.001146,0.000087,0.000024,-0.000330,-1.681680,9.305279,-0.000328,0.000024,0.000087
195.955628,-300.377400,51.703718,-0.721082,3.117654,-0.022292,0.000492,0.000144,-0.000005,-0.000315,-1.650613,9.317313,-0.000311,-0.000005,0.000144
197.940070,-302.360783,51.751090,-0.676849,3.117939,-0.022303,-0.000132,0.000209,-0.000040,-0.000302,-1.620372,9.327736,-0.000298,-0.000040,0.000209
199.923374,-304.343043,51.797810,-0.632620,3.118354,-0.022381,-0.000732,0.000293,-0.000078,-0.000294,-1.590738,9.336810,-0.000287,-0.000078,0.000293
201.905799,-306.324443,51.843616,-0.588254,3.118934,-0.022536,-0.001315,0.000403,-0.000113,-0.000290,-1.561486,9.345239,-0.000281,-0.000113,0.000403
203.887670,-308.305310,51.888162,-0.543594,3.119732,-0.022760,-0.001889,0.000544,-0.000145,-0.000289,-1.534294,9.352013,-0.000277,-0.000146,0.000543
205.869382,-310.286046,51.930998,-0.498496,3.120810,-0.023047,-0.002463,0.000728,-0.000170,-0.000293,-1.510228,9.355993,-0.000276,-0.000172,0.000727
207.851407,-312.267129,51.971546,-0.452822,3.122253,-0.023384,-0.003043,0.000963,-0.000194,-0.000299,-1.492967,9.353727,-0.000276,-0.000197,0.000963
209.834268,-314.249094,52.009042,-0.406460,3.124163,-0.023769,-0.003635,0.001244,-0.000210,-0.000310,-1.479931,9.346082,-0.000280,-0.000215,0.001243
211.818564,-316.232547,52.042513,-0.359303,3.126631,-0.024187,-0.004250,0.001565,-0.000222,-0.000326,-1.471153,9.332355,-0.000288,-0.000229,0.001564
213.804925,-318.218125,52.070820,-0.311270,3.129740,-0.024628,-0.004897,0.001936,-0.000227,-0.000347,-1.463246,9.321122,-0.000299,-0.000237,0.001934
215.794011,-320.206488,52.092637,-0.262296,3.133590,-0.025080,-0.005587,0.002374,-0.000224,-0.000374,-1.463029,9.326501,-0.000314,-0.000238,0.002372
217.786491,-322.198294,52.106419,-0.212342,3.138321,-0.025527,-0.006333,0.002913,-0.000208,-0.000407,-1.472283,9.330168,-0.000333,-0.000227,0.002910
219.783021,-324.194170,52.110293,-0.161399,-3.139049,-0.025943,-0.007146,0.003559,-0.000183,-0.000444,-1.491798,9.319566,-0.000352,-0.000209,0.003556
221.784224,-326.194683,52.101931,-0.109512,-3.131926,-0.026309,-0.008035,0.004312,-0.000147,-0.000483,-1.514644,9.273842,-0.000370,-0.000181,0.004309
223.790652,-328.200282,52.078544,-0.056762,-3.123276,-0.026604,-0.009005,0.005172,-0.000110,-0.000519,-1.548485,9.204304,-0.000382,-0.000156,0.005169
225.802750,-330.211237,52.036858,-0.003283,-3.112869,-0.026824,-0.010050,0.006145,-0.000077,-0.000550,-1.600951,9.118682,-0.000385,-0.000139,0.006142
227.820822,-332.227577,51.973106,0.050785,-3.100468,-0.026980,-0.011160,0.007231,-0.000055,-0.000576,-1.675139,9.010283,-0.000381,-0.000136,0.007227
229.844985,-334.248998,51.883006,0.105314,-3.085831,-0.027092,-0.012327,0.008423,-0.000044,-0.000599,-1.771811,8.876036,-0.000371,-0.000148,0.008419
231.875134,-336.274780,51.761773,0.160207,-3.068730,-0.027182,-0.013544,0.009709,-0.000043,-0.000623,-1.892204,8.717856,-0.000359,-0.000175,0.009704
233.910878,-338.303665,51.604177,0.215406,-3.048966,-0.027270,-0.014812,0.011072,-0.000041,-0.000653,-2.038246,8.542230,-0.000351,-0.000205,0.011066
235.951517,-340.333766,51.404635,0.270885,-3.026372,-0.027354,-0.016144,0.012483,-0.000029,-0.000690,-2.224733,8.350585,-0.000348,-0.000230,0.012476
237.995971,-342.362445,51.157350,0.326601,-3.000851,-0.027413,-0.017554,0.013912,-0.000009,-0.000728,-2.466714,8.128363,-0.000347,-0.000254,0.013904
240.042741,-344.386219,50.856544,0.382456,-2.972376,-0.027433,-0.019045,0.015323,0.000015,-0.000760,-2.767234,7.857812,-0.000340,-0.000277,0.015315
242.089857,-346.400687,50.496706,0.438311,-2.941008,-0.027403,-0.020601,0.016678,0.000040,-0.000780,-3.115889,7.529996,-0.000323,-0.000303,0.016669
244.134855,-348.400513,50.072894,0.493993,-2.906901,-0.027320,-0.022197,0.017922,0.000071,-0.000790,-3.495580,7.144177,-0.000301,-0.000327,0.017913
246.174768,-350.379476,49.581075,0.549312,-2.870340,-0.027176,-0.023809,0.019018,0.000105,-0.000797,-3.921380,6.696480,-0.000280,-0.000347,0.019008
248.206141,-352.330633,49.018522,0.604050,-2.831709,-0.026962,-0.025428,0.019956,0.000132,-0.000807,-4.443524,6.190132,-0.000269,-0.000375,0.019946
250.225118,-354.246567,48.384048,0.657968,-2.791418,-0.026694,-0.027056,0.020750,0.000129,-0.000820,-5.034253,5.644513,-0.000266,-0.000432,0.020738
252.227613,-356.119739,47.678060,0.710858,-2.749867,-0.026436,-0.028698,0.021422,0.000080,-0.000831,-5.715786,5.102379,-0.000265,-0.000535,0.021408
254.209535,-357.942857,46.902447,0.762646,-2.707410,-0.026278,-0.030345,0.022006,-0.000027,-0.000836,-6.468344,4.593545,-0.000258,-0.000695,0.021988
256.167068,-359.709262,46.060327,0.813444,-2.664332,-0.026332,-0.031981,0.022537,-0.000192,-0.000829,-7.297068,4.117686,-0.000236,-0.000912,0.022511
258.096952,-361.413244,45.155682,0.863586,-2.620838,-0.026701,-0.033581,0.023032,-0.000401,-0.000805,-8.235878,3.671562,-0.000190,-0.001174,0.022997
259.996758,-363.050277,44.192934,0.913611,-2.577082,-0.027464,-0.035111,0.023463,-0.000616,-0.000761,-9.234175,3.267771,-0.000117,-0.001439,0.023418
261.865064,-364.617143,43.176598,0.964197,-2.533246,-0.028616,-0.036533,0.023775,-0.000797,-0.000698,-10.208598,2.902603,-0.000018,-0.001665,0.023720
263.701576,-366.112059,42.111085,1.016009,-2.489584,-0.030080,-0.037815,0.023931,-0.000905,-0.000630,-11.092687,2.580881,0.000090,-0.001808,0.023869
265.507168,-367.534719,41.000531,1.069572,-2.446375,-0.031713,-0.038953,0.023915,-0.000940,-0.000573,-11.844296,2.312664,0.000185,-0.001870,0.023848
267.283874,-368.886219,39.848558,1.125168,-2.403885,-0.033384,-0.039971,0.023738,-0.000937,-0.000538,-12.422998,2.093259,0.000255,-0.001884,0.023669
269.034843,-370.168899,38.658057,1.182877,-2.362320,-0.035024,-0.040912,0.023467,-0.000958,-0.000520,-12.832863,1.904569,0.000301,-0.001917,0.023394
270.764236,-371.386054,37.430964,1.242712,-2.321736,-0.036681,-0.041812,0.023192,-0.001049,-0.000495,-13.041689,1.751439,0.000355,-0.002017,0.023112
272.477048,-372.541459,36.168068,1.304810,-2.282012,-0.038479,-0.042660,0.022945,-0.001216,-0.000416,-13.056169,1.617805,0.000467,-0.002193,0.022855
274.178891,-373.638895,34.868948,1.369567,-2.242963,-0.040548,-0.043368,0.022678,-0.001415,-0.000234,-12.938859,1.523611,0.000685,-0.002396,0.022577
275.875679,-374.681779,33.532217,1.437638,-2.204483,-0.042949,-0.043765,0.022282,-0.001591,0.000088,-12.757063,1.466507,0.001045,-0.002563,0.022171
277.573326,-375.673063,32.155937,1.509820,-2.166656,-0.045650,-0.043615,0.021589,-0.001628,0.000605,-12.508186,1.466608,0.001590,-0.002567,0.021475
279.277528,-376.615385,30.738052,1.586897,-2.129863,-0.048424,-0.042585,0.020400,-0.001372,0.001211,-12.185043,1.504029,0.002198,-0.002238,0.020300
280.993627,-377.511495,29.276823,1.669308,-2.094854,-0.050778,-0.040507,0.018566,-0.000699,0.001827,-11.816957,1.562991,0.002769,-0.001450,0.018498
282.726580,-378.364969,27.771142,1.756675,-2.062681,-0.051989,-0.037341,0.016457,0.000222,0.002262,-11.387079,1.616064,0.003117,-0.000392,0.016431
284.481033,-379.180750,26.220535,1.847350,-2.033808,-0.051600,-0.033372,0.014960,0.001017,0.002358,-10.852542,1.685446,0.003130,0.000518,0.014966
286.261221,-379.963876,24.624469,1.938758,-2.007176,-0.049789,-0.029174,0.014013,0.001419,0.002165,-10.225696,1.786334,0.002863,0.001010,0.014031
288.070488,-380.716972,22.981835,2.028457,-1.981824,-0.047222,-0.025256,0.013304,0.001444,0.001807,-9.542514,1.918637,0.002435,0.001108,0.013322
289.911043,-381.441002,21.291886,2.115049,-1.957337,-0.044564,-0.021931,0.012770,0.001245,0.001403,-8.844118,2.156838,0.001972,0.000965,0.012781
291.783854,-382.135782,19.554709,2.198230,-1.933422,-0.042232,-0.019303,0.012343,0.000963,0.001035,-8.162063,2.465021,0.001556,0.000725,0.012348
293.688610,-382.800243,17.771411,2.278428,-1.909912,-0.040397,-0.017333,0.012006,0.000704,0.000728,-7.475057,2.824276,0.001212,0.000496,0.012007
295.623773,-383.432750,15.944196,2.356384,-1.886678,-0.039035,-0.015925,0.011782,0.000492,0.000480,-6.791917,3.244897,0.000940,0.000305,0.011779
297.586709,-384.031230,14.076282,2.432805,-1.863550,-0.038069,-0.014982,0.011577,0.000329,0.000292,-6.155545,3.701618,0.000732,0.000155,0.011573
299.573857,-384.593261,12.171765,2.508261,-1.840544,-0.037416,-0.014403,0.011326,0.000213,0.000155,-5.539905,4.203021,0.000579,0.000050,0.011320
301.581072,-385.116689,10.235449,2.583178,-1.817810,-0.036989,-0.014091,0.011057,0.000148,0.000065,-4.964820,4.721283,0.000474,-0.000008,0.011051
303.603946,-385.599889,8.272551,2.657823,-1.795442,-0.036689,-0.013960,0.010803,0.000117,0.000003,-4.434489,5.198279,0.000400,-0.000034,0.010796
305.638041,-386.041708,6.288415,2.732277,-1.773468,-0.036452,-0.013953,0.010562,0.000097,-0.000047,-3.947189,5.626908,0.000338,-0.000051,0.010555
307.679103,-386.441399,4.288248,2.806506,-1.751911,-0.036255,-0.014048,0.010325,0.000077,-0.000094,-3.506784,6.000840,0.000280,-0.000068,0.010319
309.723260,-386.798649,2.276909,2.880447,-1.730804,-0.036098,-0.014240,0.010085,0.000054,-0.000142,-3.115571,6.338501,0.000222,-0.000090,0.010078
311.767176,-387.113579,0.258744,2.954060,-1.710190,-0.035988,-0.014531,0.009810,0.000027,-0.000193,-2.773050,6.641761,0.000160,-0.000116,0.009803
313.808144,-387.386722,-1.762536,3.027344,-1.690168,-0.035933,-0.014925,0.009434,-0.000004,-0.000246,-2.478550,6.904335,0.000093,-0.000145,0.009427
315.844151,-387.619136,-3.783917,3.100339,-1.670960,-0.035942,-0.015426,0.008950,-0.000043,-0.000308,-2.231778,7.126985,0.000014,-0.000181,0.008943
317.873906,-387.812576,-5.803121,3.173130,-1.652793,-0.036030,-0.016051,0.008390,-0.000087,-0.000385,-2.029528,7.312666,-0.000083,-0.000222,0.008382
319.896754,-387.969350,-7.818574,3.245854,-1.635821,-0.036206,-0.016829,0.007782,-0.000116,-0.000483,-1.872292,7.464294,-0.000201,-0.000247,0.007774
321.912563,-388.092102,-9.829323,3.318684,-1.620135,-0.036440,-0.017803,0.007151,-0.000099,-0.000593,-1.756431,7.583037,-0.000332,-0.000226,0.007143
323.921605,-388.183653,-11.834948,3.391743,-1.605768,-0.036638,-0.018994,0.006520,-0.000014,-0.000692,-1.658288,7.669150,-0.000453,-0.000138,0.006514
325.924451,-388.246848,-13.835457,3.464978,-1.592710,-0.036667,-0.020380,0.005908,0.000129,-0.000753,-1.567584,7.724021,-0.000536,0.000009,0.005905
