s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
59.791564,-164.281618,46.794527,-3.158974,3.138320,-0.006090,0.004937,0.000164,-0.000793,0.000319,-5.456425,5.456425,0.000320,-0.000792,0.000168
60.839445,-165.329471,46.798792,-3.152596,3.138492,-0.006921,0.005271,-0.000400,-0.000575,0.000314,-5.458310,5.458310,0.000312,-0.000578,-0.000397
61.893553,-166.383545,46.803068,-3.145306,3.138070,-0.007527,0.005602,0.000130,-0.000688,0.000307,-5.460077,5.460077,0.000308,-0.000687,0.000134
62.941434,-167.431388,46.807355,-3.137422,3.138207,-0.008248,0.005924,0.000127,-0.000951,0.000304,-5.461816,5.461816,0.000305,-0.000950,0.000133
63.989317,-168.479225,46.811704,-3.128783,3.138340,-0.009244,0.006243,-0.000344,-0.000394,0.000299,-5.463620,5.463620,0.000296,-0.000396,-0.000342
65.043424,-169.533279,46.816143,-3.119046,3.137977,-0.009660,0.006559,0.000226,-0.000328,0.000291,-5.465352,5.465352,0.000293,-0.000326,0.000228
66.091307,-170.581103,46.820470,-3.108927,3.138214,-0.010003,0.006863,0.000010,-0.000002,0.000289,-5.466890,5.466890,0.000289,-0.000002,0.000010
67.139189,-171.628925,46.824649,-3.098450,3.138225,-0.010005,0.007166,-0.000472,0.000652,0.000303,-5.468183,5.468183,0.000299,0.000649,-0.000477
68.193298,-172.682972,46.829183,-3.087910,3.137728,-0.009318,0.007486,0.000097,0.000493,0.000318,-5.469310,5.469310,0.000318,0.000494,0.000093
69.241181,-173.730798,46.833895,-3.078151,3.137829,-0.008801,0.007819,-0.000381,-0.000015,0.000335,-5.470532,5.470532,0.000332,-0.000018,-0.000381
70.295289,-174.784854,46.838779,-3.068881,3.137427,-0.008817,0.008172,-0.000251,-0.000401,0.000328,-5.471737,5.471737,0.000326,-0.000403,-0.000247
71.349399,-175.838912,46.843662,-3.059591,3.137163,-0.009240,0.008518,0.000267,-0.000519,0.000306,-5.472350,5.472350,0.000308,-0.000516,0.000272
72.397282,-176.886741,46.848225,-3.049908,3.137443,-0.009783,0.008839,-0.000242,-0.000850,0.000287,-5.472542,5.472542,0.000284,-0.000852,-0.000235
73.451391,-177.940790,46.852571,-3.039596,3.137188,-0.010679,0.009141,0.000387,-0.000870,0.000235,-5.472298,5.472298,0.000240,-0.000866,0.000395
74.499275,-178.988607,46.856578,-3.028401,3.137593,-0.011590,0.009387,0.000322,-0.000666,0.000192,-5.471373,5.471373,0.000196,-0.000663,0.000329
75.547158,-180.036414,46.860076,-3.016249,3.137931,-0.012288,0.009589,-0.000199,-0.000685,0.000165,-5.470081,5.470081,0.000163,-0.000687,-0.000192
76.601267,-181.090438,46.863229,-3.003290,3.137722,-0.013010,0.009763,0.000263,-0.000603,0.000123,-5.468294,5.468294,0.000127,-0.000600,0.000269
77.649148,-182.138227,46.865952,-2.989644,3.137997,-0.013642,0.009892,-0.000200,-0.000000,0.000098,-5.465912,5.465912,0.000095,-0.000002,-0.000200
78.703255,-183.192232,46.868455,-2.975252,3.137786,-0.013642,0.009995,0.000297,0.000158,0.000095,-5.462937,5.462937,0.000099,0.000161,0.000295
79.751134,-184.240012,46.870541,-2.960939,3.138097,-0.013476,0.010095,0.000156,0.001046,0.000111,-5.459669,5.459669,0.000113,0.001048,0.000146
80.799013,-185.287794,46.872326,-2.946799,3.138261,-0.012379,0.010211,-0.000402,-0.000001,0.000188,-5.456149,5.456149,0.000183,-0.000005,-0.000402
81.853117,-186.341815,46.874139,-2.933733,3.137837,-0.012380,0.010409,0.000157,-0.000174,0.000176,-5.452489,5.452489,0.000178,-0.000172,0.000159
82.900996,-187.389612,46.875984,-2.920739,3.138002,-0.012562,0.010593,0.000177,-0.000449,0.000161,-5.448884,5.448884,0.000163,-0.000447,0.000182
83.948873,-188.437405,46.877831,-2.907555,3.138187,-0.013033,0.010762,-0.000576,-0.001030,0.000135,-5.445235,5.445235,0.000127,-0.001037,-0.000565
85.002977,-189.491417,46.879645,-2.893799,3.137580,-0.014119,0.010904,0.000088,-0.000626,0.000044,-5.441403,5.441403,0.000045,-0.000625,0.000094
86.050856,-190.539189,46.881860,-2.878983,3.137671,-0.014775,0.010950,0.000101,-0.000612,-0.000008,-5.437849,5.437849,-0.000007,-0.000611,0.000108
87.098734,-191.586950,46.884225,-2.863482,3.137777,-0.015417,0.010941,-0.000726,-0.001205,-0.000047,-5.434418,5.434418,-0.000058,-0.001213,-0.000713
88.152840,-192.640927,46.886728,-2.847215,3.137012,-0.016687,0.010892,0.000018,-0.000271,-0.000157,-5.431084,5.431084,-0.000156,-0.000271,0.000021
89.200721,-193.688657,46.889955,-2.829713,3.137030,-0.016971,0.010727,-0.000479,-0.000244,-0.000163,-5.428331,5.428331,-0.000171,-0.000249,-0.000477
90.254829,-194.742607,46.893512,-2.811811,3.136525,-0.017228,0.010556,0.000155,-0.000292,-0.000191,-5.425681,5.425681,-0.000189,-0.000290,0.000158
91.302710,-195.790325,46.897255,-2.793742,3.136687,-0.017534,0.010356,0.000407,0.000205,-0.000248,-5.423129,5.423129,-0.000241,0.000210,0.000405
92.350591,-196.838038,46.901006,-2.775355,3.137114,-0.017319,0.010096,0.000198,0.000176,-0.000291,-5.420725,5.420725,-0.000288,0.000178,0.000196
93.398469,-197.885755,46.904219,-2.757193,3.137321,-0.017135,0.009791,-0.000546,0.000226,-0.000282,-5.417661,5.417661,-0.000292,0.000220,-0.000549
94.452574,-198.939700,46.907371,-2.739119,3.136745,-0.016897,0.009493,-0.000229,0.000120,-0.000246,-5.414450,5.414450,-0.000250,0.000118,-0.000231
95.500454,-199.987424,46.910861,-2.721399,3.136504,-0.016771,0.009235,-0.000267,0.000283,-0.000173,-5.411621,5.411621,-0.000178,0.000281,-0.000270
96.548336,-201.035149,46.915210,-2.703817,3.136224,-0.016474,0.009053,-0.000884,0.000381,-0.000054,-5.409653,5.409653,-0.000068,0.000373,-0.000887
97.602446,-202.089102,46.920534,-2.686449,3.135293,-0.016073,0.008997,-0.000482,0.000540,0.000076,-5.408555,5.408555,0.000068,0.000536,-0.000487
98.650331,-203.136833,46.926929,-2.669605,3.134788,-0.015506,0.009076,-0.000278,0.000362,0.000270,-5.408474,5.408474,0.000265,0.000360,-0.000281
99.698213,-204.184560,46.934744,-2.653363,3.134497,-0.015127,0.009358,-0.000224,0.000285,0.000400,-5.409656,5.409656,0.000397,0.000283,-0.000226
100.746092,-205.232282,46.943527,-2.637525,3.134262,-0.014829,0.009778,-0.000698,0.000131,0.000520,-5.412005,5.412005,0.000510,0.000124,-0.000699
101.800193,-206.286224,46.953215,-2.621914,3.133527,-0.014690,0.010326,-0.000026,0.000254,0.000576,-5.415331,5.415331,0.000576,0.000253,-0.000029
102.848067,-207.333934,46.963535,-2.606540,3.133499,-0.014424,0.010930,0.000026,0.000212,0.000628,-5.419034,5.419034,0.000628,0.000212,0.000024
103.895936,-208.381639,46.974268,-2.591451,3.133527,-0.014202,0.011588,-0.000566,0.000345,0.000655,-5.423282,5.423282,0.000647,0.000339,-0.000570
104.950031,-209.435570,46.985362,-2.576511,3.132930,-0.013838,0.012278,0.000461,-0.000343,0.000633,-5.427810,5.427810,0.000639,-0.000337,0.000465
105.997899,-210.483275,46.996792,-2.562041,3.133413,-0.014197,0.012941,-0.000199,-0.000277,0.000576,-5.432464,5.432464,0.000573,-0.000279,-0.000195
107.051998,-211.537213,47.007619,-2.547104,3.133203,-0.014489,0.013549,0.000366,-0.000345,0.000529,-5.436480,5.436480,0.000534,-0.000340,0.000370
108.099871,-212.584925,47.017966,-2.531944,3.133587,-0.014850,0.014103,0.001283,-0.001498,0.000475,-5.440054,5.440054,0.000494,-0.001479,0.001304
109.147748,-213.632640,47.027856,-2.516405,3.134931,-0.016419,0.014601,0.000902,-0.000752,0.000279,-5.443165,5.443165,0.000294,-0.000738,0.000912
110.195631,-214.680356,47.035257,-2.499206,3.135876,-0.017207,0.014893,0.000330,-0.000749,0.000187,-5.443774,5.443774,0.000192,-0.000744,0.000341
111.249739,-215.734291,47.041052,-2.481066,3.136224,-0.017996,0.015090,0.001084,-0.001357,0.000068,-5.442821,5.442821,0.000088,-0.001341,0.001104
112.297620,-216.781994,47.045224,-2.462187,3.137359,-0.019419,0.015161,0.000274,-0.000452,-0.000099,-5.440349,5.440349,-0.000093,-0.000447,0.000281
113.345494,-217.829668,47.047346,-2.441805,3.137646,-0.019892,0.015058,-0.000380,-0.000265,-0.000143,-5.435815,5.435815,-0.000150,-0.000271,-0.000376
114.399593,-218.883556,47.049218,-2.420804,3.137246,-0.020171,0.014907,-0.000047,-0.000182,-0.000187,-5.430872,5.430872,-0.000188,-0.000182,-0.000045
115.447466,-219.931214,47.051062,-2.399628,3.137196,-0.020362,0.014712,-0.000674,0.000732,-0.000203,-5.425932,5.425932,-0.000216,0.000722,-0.000684
116.495341,-220.978868,47.053355,-2.378259,3.136491,-0.019594,0.014500,-0.000902,0.000232,-0.000120,-5.421560,5.421560,-0.000138,0.000219,-0.000905
117.549447,-222.032763,47.057514,-2.357588,3.135540,-0.019350,0.014373,-0.000382,0.000124,-0.000099,-5.418734,5.418734,-0.000107,0.000118,-0.000384
118.597329,-223.080435,47.062792,-2.337298,3.135139,-0.019220,0.014269,-0.000495,-0.000240,-0.000076,-5.416876,5.416876,-0.000085,-0.000247,-0.000492
119.651440,-224.134332,47.069304,-2.317035,3.134617,-0.019473,0.014189,-0.000033,-0.000163,-0.000097,-5.416014,5.416014,-0.000098,-0.000163,-0.000031
120.699325,-225.181996,47.076017,-2.296622,3.134582,-0.019644,0.014087,0.000023,-0.000154,-0.000094,-5.415729,5.415729,-0.000094,-0.000154,0.000025
121.747209,-226.229653,47.083154,-2.276036,3.134607,-0.019806,0.013989,0.000407,-0.000194,-0.000097,-5.415776,5.415776,-0.000089,-0.000188,0.000410
122.795094,-227.277307,47.090593,-2.255285,3.135033,-0.020009,0.013887,0.000137,-0.000186,-0.000084,-5.416067,5.416067,-0.000081,-0.000184,0.000139
123.842978,-228.324958,47.097489,-2.234319,3.135177,-0.020204,0.013799,0.000083,-0.000120,-0.000076,-5.415974,5.415974,-0.000075,-0.000119,0.000085
124.890863,-229.372606,47.104437,-2.213153,3.135264,-0.020329,0.013719,-0.000594,-0.000089,-0.000058,-5.416166,5.416166,-0.000070,-0.000097,-0.000593
125.944974,-230.426475,47.111596,-2.191732,3.134638,-0.020423,0.013658,-0.000057,-0.000031,-0.000066,-5.416595,5.416595,-0.000067,-0.000031,-0.000057
126.992858,-231.474113,47.119173,-2.170337,3.134578,-0.020455,0.013589,0.000079,0.000065,-0.000069,-5.417360,5.417360,-0.000068,0.000066,0.000078
128.040742,-232.521748,47.127229,-2.148913,3.134661,-0.020387,0.013516,-0.000432,0.000116,-0.000065,-5.418598,5.418598,-0.000073,0.000110,-0.000434
129.094852,-233.575606,47.135514,-2.127438,3.134205,-0.020265,0.013448,0.000021,0.000028,-0.000081,-5.419818,5.419818,-0.000081,0.000028,0.000021
130.142736,-234.623242,47.143858,-2.106212,3.134228,-0.020236,0.013363,-0.000497,-0.000034,-0.000069,-5.420833,5.420833,-0.000079,-0.000041,-0.000497
131.196846,-235.677101,47.152560,-2.084896,3.133704,-0.020272,0.013290,0.000072,-0.000047,-0.000077,-5.422162,5.422162,-0.000075,-0.000046,0.000073
132.244730,-236.724732,47.161459,-2.063663,3.133779,-0.020321,0.013209,0.000192,-0.000095,-0.000074,-5.423641,5.423641,-0.000071,-0.000092,0.000193
133.292613,-237.772359,47.170552,-2.042382,3.133980,-0.020421,0.013131,0.000212,-0.000069,-0.000061,-5.425291,5.425291,-0.000057,-0.000066,0.000213
134.340496,-238.819985,47.179575,-2.020999,3.134203,-0.020493,0.013067,0.000198,-0.000058,-0.000052,-5.427329,5.427329,-0.000048,-0.000056,0.000199
135.388378,-239.867610,47.188484,-1.999541,3.134410,-0.020555,0.013013,0.000195,-0.000075,-0.000044,-5.429373,5.429373,-0.000040,-0.000073,0.000196
136.436261,-240.915234,47.197310,-1.978020,3.134615,-0.020634,0.012967,-0.000450,-0.000041,-0.000019,-5.431508,5.431508,-0.000028,-0.000047,-0.000450
137.490369,-241.969082,47.206111,-1.956291,3.134140,-0.020677,0.012947,0.000116,-0.000014,-0.000027,-5.433967,5.433967,-0.000024,-0.000012,0.000116
138.538251,-243.016702,47.215006,-1.934639,3.134262,-0.020691,0.012919,0.000117,-0.000002,-0.000024,-5.436562,5.436562,-0.000021,0.000000,0.000117
139.586132,-244.064321,47.223997,-1.912975,3.134384,-0.020693,0.012894,-0.000501,0.000097,-0.000007,-5.439256,5.439256,-0.000017,0.000090,-0.000502
140.640240,-245.118164,47.233138,-1.891185,3.133856,-0.020591,0.012887,0.000137,0.000007,-0.000019,-5.442063,5.442063,-0.000016,0.000009,0.000137
141.688121,-246.165781,47.242484,-1.869625,3.134000,-0.020584,0.012867,0.000137,-0.000001,-0.000022,-5.444626,5.444626,-0.000019,0.000000,0.000137
142.736002,-247.213399,47.251880,-1.848075,3.134144,-0.020585,0.012844,-0.000574,-0.000035,-0.000010,-5.447300,5.447300,-0.000022,-0.000042,-0.000573
143.790109,-248.267240,47.261383,-1.826399,3.133538,-0.020622,0.012833,0.000065,-0.000049,-0.000030,-5.450114,5.450114,-0.000029,-0.000048,0.000066
144.837990,-249.314852,47.271250,-1.804809,3.133607,-0.020673,0.012802,0.000077,-0.000045,-0.000043,-5.453175,5.453175,-0.000041,-0.000045,0.000078
145.885869,-250.362459,47.281323,-1.783170,3.133688,-0.020721,0.012757,-0.000517,-0.000062,-0.000041,-5.456547,5.456547,-0.000052,-0.000069,-0.000516
146.939974,-251.416288,47.291637,-1.761355,3.133143,-0.020786,0.012713,0.000162,-0.000062,-0.000070,-5.460142,5.460142,-0.000066,-0.000059,0.000163
147.987852,-252.463887,47.302183,-1.739596,3.133313,-0.020851,0.012640,0.000118,-0.000035,-0.000084,-5.463887,5.463887,-0.000081,-0.000033,0.000119
149.035728,-253.511482,47.312723,-1.717772,3.133437,-0.020887,0.012552,0.000079,-0.000031,-0.000093,-5.468014,5.468014,-0.000091,-0.000030,0.000079
150.083604,-254.559077,47.323349,-1.695913,3.133519,-0.020920,0.012455,0.000099,0.000018,-0.000102,-5.472340,5.472340,-0.000100,0.000019,0.000098
151.131479,-255.606667,47.334151,-1.674022,3.133623,-0.020901,0.012348,-0.000298,0.000063,-0.000087,-5.476845,5.476845,-0.000094,0.000059,-0.000299
152.185581,-256.660483,47.345147,-1.652025,3.133308,-0.020835,0.012256,0.000297,0.000079,-0.000081,-5.481193,5.481193,-0.000075,0.000082,0.000296
153.233457,-257.708077,47.355894,-1.630219,3.133619,-0.020752,0.012170,-0.000429,-0.000008,-0.000045,-5.485383,5.485383,-0.000054,-0.000013,-0.000429
154.287560,-258.761901,47.366399,-1.608371,3.133167,-0.020761,0.012123,0.000067,-0.000043,-0.000061,-5.489377,5.489377,-0.000060,-0.000042,0.000068
155.335438,-259.809500,47.376947,-1.586638,3.133237,-0.020806,0.012059,0.000072,-0.000050,-0.000076,-5.493293,5.493293,-0.000074,-0.000050,0.000072
156.383315,-260.857096,47.387695,-1.564863,3.133313,-0.020858,0.011979,-0.000589,-0.000140,-0.000080,-5.497199,5.497199,-0.000093,-0.000147,-0.000587
157.437419,-261.910913,47.398696,-1.542904,3.132692,-0.021006,0.011895,-0.000076,-0.000103,-0.000139,-5.501151,5.501151,-0.000141,-0.000104,-0.000075
158.485295,-262.958497,47.410089,-1.520920,3.132612,-0.021113,0.011748,-0.000572,-0.000091,-0.000165,-5.505400,5.505400,-0.000177,-0.000098,-0.000570
159.539395,-264.012294,47.422066,-1.498695,3.132009,-0.021209,0.011575,-0.000026,-0.000122,-0.000206,-5.510058,5.510058,-0.000206,-0.000122,-0.000024
160.587267,-265.059859,47.434393,-1.476498,3.131982,-0.021337,0.011359,-0.000433,-0.000069,-0.000237,-5.514955,5.514955,-0.000246,-0.000074,-0.000432
161.641365,-266.113640,47.447194,-1.454039,3.131526,-0.021409,0.011109,0.000209,-0.000015,-0.000271,-5.520048,5.520048,-0.000267,-0.000013,0.000209
162.689239,-267.161195,47.460035,-1.431633,3.131745,-0.021425,0.010825,-0.000314,-0.000016,-0.000264,-5.524625,5.524625,-0.000271,-0.000020,-0.000314
163.743340,-268.214977,47.472836,-1.409076,3.131414,-0.021442,0.010547,0.000549,0.000135,-0.000283,-5.528801,5.528801,-0.000271,0.000140,0.000547
164.791217,-269.262539,47.485418,-1.386630,3.131989,-0.021301,0.010251,-0.000342,0.000010,-0.000214,-5.532533,5.532533,-0.000222,0.000007,-0.000342
165.845323,-270.316340,47.497212,-1.364196,3.131629,-0.021290,0.010025,-0.000346,0.000003,-0.000209,-5.535447,5.535447,-0.000216,-0.000000,-0.000346
166.899431,-271.370144,47.508927,-1.341768,3.131264,-0.021286,0.009804,-0.000398,-0.000052,-0.000207,-5.537670,5.537670,-0.000215,-0.000056,-0.000398
167.953541,-272.423951,47.520573,-1.319338,3.130844,-0.021341,0.009587,0.000045,-0.000057,-0.000232,-5.539264,5.539264,-0.000231,-0.000056,0.000045
169.001424,-273.471530,47.532197,-1.296981,3.130891,-0.021400,0.009343,-0.000463,-0.000059,-0.000245,-5.540194,5.540194,-0.000255,-0.000063,-0.000463
170.055534,-274.525331,47.544139,-1.274431,3.130403,-0.021463,0.009085,0.000017,-0.000065,-0.000275,-5.540872,5.540872,-0.000274,-0.000065,0.000018
171.103417,-275.572904,47.556202,-1.251945,3.130421,-0.021531,0.008797,-0.000639,-0.000060,-0.000285,-5.541512,5.541512,-0.000299,-0.000066,-0.000639
172.157526,-276.626696,47.568646,-1.229257,3.129747,-0.021594,0.008497,-0.000433,-0.000025,-0.000319,-5.542360,5.542360,-0.000328,-0.000029,-0.000433
173.211636,-277.680479,47.581674,-1.206501,3.129291,-0.021620,0.008161,-0.000370,-0.000016,-0.000333,-5.542892,5.542892,-0.000341,-0.000019,-0.000369
174.265745,-278.734260,47.594827,-1.183714,3.128901,-0.021638,0.007810,-0.000598,0.000002,-0.000338,-5.543197,5.543197,-0.000351,-0.000002,-0.000598
