X,Y
-32.7469770650085,-129.975818543817
-28.6767428543917,-129.385663935864
-7.37752846478524,-126.391698787886
34.0542765042066,-120.532408180222
61.3949439290097,-116.661499833715
88.9724466794369,-112.727335193189
124.075129838308,-107.768914353143
177.415632840098,-100.260187616091
205.365621082728,-96.0997055701996
231.964999435857,-92.2495238798833
235.649233981428,-91.3797625808913
238.07524286583,-90.6316475611821
241.044846288904,-89.4834995350424
242.545977030746,-88.8153588451553
244.88787261248,-87.5584513950612
247.093788238484,-86.2159734495617
249.083710227793,-84.8590835404048
251.108370868108,-83.3504669112057
252.972176846295,-81.7520982761823
255.026721030416,-79.7677367990695
257.13683072785,-77.4104972078651
258.762057313669,-75.3228949369052
259.840911972092,-73.7657432886572
260.996783197238,-71.9133368299784
262.290578459051,-69.5604046767271
263.370662849895,-67.3449841714915
264.233561265324,-65.2970833040006
265.235506330415,-62.3476501247693
265.893416580379,-60.1282964525967
266.387208270694,-57.7866305498289
266.712978181109,-55.6980076746798
266.977947625176,-53.5941439961491
267.116236780085,-50.9478784808488
267.058978756957,-46.7195054488303
266.850306983211,-44.0062554293201
266.559498066363,-41.9213152858699
265.971138481648,-39.1725705291056
261.83302747009,-21.5226410133196
257.351007740075,-3.28543902437873
250.751666530875,24.2016084148067
247.159675019387,39.2770044920388
238.454516847017,75.6335060533857
233.113974525644,98.1415381952871
227.658765269472,120.677498978234
224.397242875804,134.478271762861
222.736814709838,141.126169361458
222.15524227104,143.024287475666
220.907013629503,146.39854014848
219.731860196488,149.193470585319
218.589846883781,151.452341423214
217.257384820249,154.039246554199
215.922631800462,156.571933544425
214.65880310796,158.645048744857
213.254972621911,160.852738265919
211.384936094063,163.580623156302
208.632612005536,167.047680278254
206.458327207461,169.446360460905
203.41249159637,172.437104002646
201.17217713672,174.422068336039
198.446552720067,176.628610133965
195.460121211872,178.813999507503
192.628215243249,180.751539401956
190.911669479027,181.816485516056
189.103439076795,182.84345520186
187.538980323978,183.622786999656
185.747283803356,184.449695684481
183.34494693004,185.478423577372
180.849344164946,186.442777937363
177.107489501868,187.738068878022
172.818570828621,189.198572159725
164.865305174073,191.753839767756
153.321111287623,195.458189956659
132.663338170194,201.97642020418
119.652033832078,206.064775794034
113.686593321889,207.894841903187
109.361173249704,209.3015993083
105.929161726495,210.469107990756
104.052770181054,211.123970795356
101.196421953514,212.124284173838
98.285341788878,213.208864316464
94.784716908452,214.720151309625
90.0838339959674,216.918890318338
85.8537386221302,219.154622880813
82.1425882745482,221.314483777863
79.2867559128815,223.103157089594
76.3868343215645,225.027681364964
73.462994024231,227.100535863718
69.6236982684213,229.998649827246
66.4890610355944,232.535733488388
64.015776012728,234.669463890106
62.1830024757054,236.38175897113
60.1890232059955,238.328667129284
57.8912985992806,240.623171705912
54.4539031361789,244.374796696517
50.5397682612102,249.037968520095
47.6052394519945,252.900454864455
44.9531196987212,256.590641041468
43.0585837307176,259.430421104008
41.3654853162951,262.150742421546
39.788030571,264.838757398688
