X,Y,Z
80.00115234375,208.068515625,34.8915869140625
81.34185546875,207.21396484375,34.8723217773437
83.024775390625,206.1344140625,34.8457104492187
84.708994140625,205.05765625,34.8170166015625
86.3934765625,203.98154296875,34.7869384765625
88.073232421875,202.89810546875,34.75634765625
89.750009765625,201.81236328125,34.7242993164063
91.427548828125,200.73255859375,34.689677734375
93.105830078125,199.65529296875,34.653837890625
94.78533203125,198.57853515625,34.6173217773437
96.46658203125,197.5008984375,34.5804248046875
98.150068359375,196.42125,34.5433154296875
99.834501953125,195.33689453125,34.5064575195313
101.51888671875,194.2490625,34.4688037109375
103.202236328125,193.1571484375,34.4306494140625
104.883876953125,192.06388671875,34.3907861328125
106.56419921875,190.97224609375,34.3476416015625
108.2450390625,189.88728515625,34.3041528320312
109.9265234375,188.8043359375,34.2634204101563
111.60796875,187.72134765625,34.2123974609375
113.289375,186.63853515625,34.1735083007813
114.970927734375,185.555546875,34.1258251953125
116.6523046875,184.472578125,34.0708056640625
118.333779296875,183.38966796875,34.0157250976563
120.0151953125,182.30689453125,33.9598876953125
121.69673828125,181.22392578125,33.9023559570312
123.378154296875,180.14103515625,33.8421923828125
125.05955078125,179.058046875,33.7794140625
126.741044921875,177.97517578125,33.715126953125
128.422470703125,176.89228515625,33.6501318359375
130.103896484375,175.809375,33.5840649414062
131.785478515625,174.72650390625,33.5207397460938
133.466962890625,173.6434765625,33.454951171875
135.148486328125,172.56068359375,33.3784594726563
136.829912109375,171.4777734375,33.2971118164063
138.511220703125,170.39484375,33.2206567382812
140.192705078125,169.31193359375,33.1445166015625
141.8742578125,168.22888671875,33.0657275390625
143.555625,167.14607421875,32.98681640625
145.237197265625,166.06322265625,32.9078784179688
146.91869140625,164.98021484375,32.827587890625
148.60017578125,163.89732421875,32.74578125
150.2814453125,162.81439453125,32.6624291992187
151.96318359375,161.731484375,32.5771142578125
153.644365234375,160.648603515625,32.4902392578125
155.325947265625,159.565712890625,32.4019482421875
157.007431640625,158.4827734375,32.3122778320312
158.688671875,157.399853515625,32.2210693359375
160.37013671875,156.31693359375,32.1281616210938
162.0516796875,155.234052734375,32.0336450195312
163.73310546875,154.151044921875,31.9380688476563
165.786328125,152.828896484375,31.8201513671875
167.358046875,151.81654296875,31.7285571289062
168.73765625,150.911513671875,31.6458374023438
170.480859375,149.719306640625,31.5399658203125
171.94359375,148.675361328125,31.4498681640625
173.5124609375,147.50962890625,31.3518872070313
175.0573828125,146.31263671875,31.2539013671875
176.57837890625,145.085068359375,31.1559155273438
178.0745703125,143.8275,31.0579321289062
179.5453125,142.540078125,30.9599487304687
180.9896484375,141.22349609375,30.861962890625
182.40783203125,139.878427734375,30.7639770507812
183.79875,138.50513671875,30.66599609375
185.16169921875,137.104384765625,30.5680126953125
186.49623046875,135.676650390625,30.4700268554687
187.802421875,134.222421875,30.372041015625
189.07869140625,132.7425,30.2740600585938
190.325546875,131.23728515625,30.17607421875
192.1129296875,128.967177734375,30.0312255859375
192.72751953125,128.153603515625,29.980107421875
194.3380078125,125.9340625,29.8426293945313
195.0041015625,124.976142578125,29.7841357421875
196.44453125,122.817607421875,29.6540380859375
197.1519921875,121.710400390625,29.5881689453125
198.42986328125,119.622451171875,29.4654467773438
199.1674609375,118.36130859375,29.3921997070312
200.29076171875,116.35328125,29.2768530273438
201.04740234375,114.934248046875,29.19623046875
202.02416015625,113.01478515625,29.08826171875
202.78904296875,111.434765625,29.0002587890625
203.6278515625,109.61212890625,28.89966796875
204.38890625,107.868447265625,28.8042919921875
205.1351171875,106.0619921875,28.70630859375
205.84513671875,104.241103515625,28.6083251953125
206.43703125,102.6342578125,28.5224829101562
207.1551171875,100.558330078125,28.4123559570312
207.75453125,98.698037109375,28.3143701171875
208.31669921875,96.826181640625,28.2163842773437
208.841328125,94.94333984375,28.1184033203125
209.3283203125,93.05048828125,28.0204150390625
209.78296875,91.13322265625,27.922431640625
210.2363671875,89.185341796875,27.8244482421875
210.690078125,87.23744140625,27.7264624023437
211.1436328125,85.289501953125,27.6284790039062
211.59708984375,83.341533203125,27.5304956054688
212.05052734375,81.393671875,27.4325073242188
212.5040234375,79.445810546875,27.3345263671875
212.9576953125,77.4979052734375,27.23654296875
213.4109765625,75.5499072265625,27.1385546875
213.864296875,73.602109375,27.0405712890625
214.31791015625,71.6541552734375,26.942587890625
214.7716015625,69.7062939453125,26.8446020507813
215.225078125,67.75841796875,26.74662109375
215.8541796875,65.055078125,26.6106372070312
