Sref,Xref,Yref,Aref,Kref,Lmax,Lmin,S,L,X,Y,A,dA,K,V,AN,AT,Vs,ANs,ATs,TIME
0,-30.7830015,-121.8751446,0.1404648,-6.1e-06,7.2518077,-7.274489,0,0.1038526,-30.7975432,-121.7723151,0.1307606,-0.0097043,-3e-07,57.7914851,-0.00100195672501906,2.9614662,57.7914851,-0.00100195672501906,2.9614662,0
2.9976491,-27.8148732,-121.4554631,0.1404466,-9e-06,7.2566974,-7.2690926,2.9977966,0.0747617,-27.8253387,-121.3814376,0.1307597,-0.0096869,-4e-07,57.9449006,-0.00134304460221755,2.9047517,57.9449006,-0.00134304460221755,2.9047517,0.0518038755237535
5.9952923,-24.8467356,-121.035891,0.1404108,-1.17e-05,7.2417555,-7.2429713,5.9955849,0.0457749,-24.8531418,-120.9905665,0.1307581,-0.0096527,-5e-07,58.094984,-0.00168751358298013,2.8819194,58.094984,-0.00168751358298013,2.8819194,0.103472115283223
8.9929302,-21.8785889,-120.6164234,0.1403766,-1.11e-05,7.2496457,-7.2516954,8.9933656,0.016889,-21.8809519,-120.5997005,0.1307569,-0.0096198,-4e-07,58.2435051,-0.00135692235453349,2.8591642,58.2435051,-0.00135692235453349,2.8591642,0.155007608095051
11.9905634,-18.9104331,-120.1970556,0.140344,-1.06e-05,7.212594,-7.2642223,11.9911393,-0.0119,-18.9087685,-120.2088386,0.1307559,-0.0095881,-3e-07,58.3904799,-0.00102283444288569,2.8364905,58.3904799,-0.00102283444288569,2.8364905,0.206412414426354
14.9881923,-15.9422684,-119.777783,0.140313,-1.01e-05,7.2178659,-7.2488748,14.9889068,-0.0405961,-15.9365909,-119.8179801,0.1307552,-0.0095578,-2e-07,58.5359242,-0.000685290884389629,2.8139034,58.5359242,-0.000685290884389629,2.8139034,0.257688557476633
17.9858176,-12.974095,-119.3586006,0.1402835,-9.6e-06,7.2336055,-7.264998,17.9866686,-0.0692034,-12.9644187,-119.4271242,0.1307547,-0.0095289,-1e-07,58.6798538,-0.000344332524198937,2.7914073,58.6798538,-0.000344332524198937,2.7914073,0.308838016529724
20.9834397,-10.0059129,-118.9395039,0.1402556,-9e-06,7.2078982,-7.2644989,20.9844255,-0.0977258,-9.9922512,-119.03627,0.1307544,-0.0095012,0,58.8222846,0,2.7690066,58.8222846,0,2.7690066,0.359862737915795
23.9810591,-7.0377223,-118.520488,0.1402293,-8.5e-06,7.2068686,-7.2652842,23.9821782,-0.1261673,-7.0200879,-118.6454169,0.1307544,-0.0094749,0,58.9632323,0,2.7467055,58.9632323,0,2.7467055,0.410764626507759
26.9786765,-4.0695234,-118.1015482,0.1402046,-8e-06,7.2389391,-7.2689983,26.9799272,-0.154532,-4.0479283,-118.2545639,0.1307546,-0.00945,1e-07,59.1027125,0.000349313062485766,2.7245076,59.1027125,0.000349313062485766,2.7245076,0.461545551576697
29.9762923,-1.1013163,-117.6826798,0.1401814,-7.5e-06,7.2456962,-7.2664619,29.9776733,-0.1828238,-1.0757717,-117.8637101,0.1307551,-0.0094263,2e-07,59.240741,0.000701893078845816,2.7024162,59.240741,0.000701893078845816,2.7024162,0.512207349746302
32.9739071,1.866899,-117.2638779,0.1401598,-6.9e-06,7.2271695,-7.2864365,32.975417,-0.2110465,1.8963824,-117.4728548,0.1307559,-0.0094039,3e-07,59.3773332,0.00105770030938315,2.6804357,59.3773332,0.00105770030938315,2.6804357,0.56275181887697
35.9715214,4.8351222,-116.845138,0.1401398,-6.4e-06,7.2162095,-7.2741692,35.9731592,-0.239204,4.8685345,-117.0819969,0.130757,-0.0093828,4e-07,59.5125046,0.00141669528150601,2.6585692,59.5125046,0.00141669528150601,2.6585692,0.61318072359099
38.9691357,7.8033532,-116.4264551,0.1401214,-5.9e-06,7.2376963,-7.2686578,38.9709004,-0.2673001,7.8406852,-116.6911354,0.1307584,-0.0093629,5e-07,59.6462707,0.00177883880420884,2.6368194,59.6462707,0.00177883880420884,2.6368194,0.66349579647974
41.9667506,10.7715919,-116.0078247,0.1401045,-5.4e-06,7.2484544,-7.2765048,41.9686412,-0.2953385,10.8128349,-116.3002693,0.1307602,-0.0093443,7e-07,59.7786468,0.0025014406292674,2.6151888,59.7786468,0.0025014406292674,2.6151888,0.713698734080089
44.9643666,13.7398382,-115.5892418,0.1400892,-4.8e-06,7.2423611,-7.2836461,44.9663824,-0.3233229,13.7849842,-115.9093973,0.1307623,-0.0093268,8e-07,59.909648,0.00287133273878712,2.59368,59.909648,0.00287133273878712,2.59368,0.763791204998855
47.9619842,16.7080919,-115.1707018,0.1400755,-4.3e-06,7.2686969,-7.2774084,47.9641246,-0.3512566,16.7571335,-115.5185181,0.1307649,-0.0093105,9e-07,60.0392896,0.0032442446661054,2.572296,60.0392896,0.0032442446661054,2.572296,0.813774843238282
50.959604,19.6763529,-114.7522,0.1400633,-3.8e-06,7.2476463,-7.2747195,50.9618685,-0.3791432,19.7292834,-115.1276303,0.130768,-0.0092953,1.1e-06,60.1675865,0.00398215231175848,2.5510393,60.1675865,0.00398215231175848,2.5510393,0.863651255730043
53.9572265,22.644621,-114.3337316,0.1400527,-3.3e-06,7.2661981,-7.2840121,53.9596146,-0.4069856,22.7014342,-114.7367322,0.1307717,-0.0092811,1.3e-06,60.2945537,0.00472606316764684,2.5299118,60.2945537,0.00472606316764684,2.5299118,0.913422015219604
56.9548522,25.6128962,-113.9152918,0.1400437,-2.7e-06,7.2580002,-7.2614599,56.9573637,-0.434787,25.6735865,-114.3458222,0.1307759,-0.0092678,1.5e-06,60.4202059,0.00547590192149759,2.5089156,60.4202059,0.00547590192149759,2.5089156,0.963088669945551
59.9524816,28.5811783,-113.4968759,0.1400363,-2.2e-06,7.2500455,-7.2749992,59.9551163,-0.46255,28.6457404,-113.954898,0.1307809,-0.0092554,1.8e-06,60.544558,0.00659815830614766,2.4880526,60.544558,0.00659815830614766,2.4880526,1.0126527328033
62.9501153,31.5494671,-113.0784791,0.1400305,-1.7e-06,7.2695613,-7.2779916,62.9528732,-0.4902772,31.6178965,-113.5639574,0.1307867,-0.0092438,2.1e-06,60.6676244,0.0077291773657129,2.4673245,60.6676244,0.0077291773657129,2.4673245,1.0621156966954
65.9477538,34.5177625,-112.6600968,0.1400262,-1.2e-06,7.261352,-7.2688619,65.950635,-0.5179706,34.590055,-113.1729977,0.1307934,-0.0092328,2.4e-06,60.7894198,0.00886884854308951,2.4467328,60.7894198,0.00886884854308951,2.4467328,1.11147902166062
68.9453977,37.4860644,-112.2417241,0.1400235,-6e-07,7.2673935,-7.2642338,68.9484022,-0.545632,37.5622161,-112.7820159,0.1308012,-0.0092223,2.8e-06,60.9099584,0.0103880644904112,2.4262791,60.9099584,0.0103880644904112,2.4262791,1.1607441415899
71.9430474,40.4543727,-111.8233563,0.1400223,-1e-07,7.2534361,-7.2846334,71.9461756,-0.5732626,40.53438,-112.3910083,0.1308102,-0.0092121,3.3e-06,61.0292544,0.0122910806456457,2.4059647,61.0292544,0.0122910806456457,2.4059647,1.20991246576508
74.9407036,43.4226871,-111.4049887,0.1400228,4e-07,7.2593585,-7.2643763,74.9439557,-0.600863,43.5065468,-111.999971,0.1308208,-0.009202,3.8e-06,61.1473221,0.0142081810000044,2.3857908,61.1473221,0.0142081810000044,2.3857908,1.2589853765865
77.9383666,46.3910077,-110.9866165,0.1400248,9e-07,7.2633518,-7.2479416,77.9417432,-0.6284332,46.4787165,-111.6088989,0.130833,-0.0091917,4.4e-06,61.2641754,0.0165145164247446,2.3657583,61.2641754,0.0165145164247446,2.3657583,1.30796423229135
80.9360371,49.3593342,-110.568235,0.1400284,1.5e-06,7.261029,-7.2690948,80.9395387,-0.6559721,49.4508889,-111.2177865,0.1308474,-0.009181,5.2e-06,61.3798282,0.0195909132112799,2.3458681,61.3798282,0.0195909132112799,2.3458681,1.35685036423105
