Sref,Xref,Yref,Aref,Kref,Lmax,Lmin
0,-127.1002,-601.4333,-0.67041483828763,0,5.26744718135583,-7.40528918974626
1.99996429218123,-125.5331,-602.6759,-0.67041483828765,0,5.28711824241931,-7.40111173906977
3.99992858436249,-123.966,-603.9185,-0.670414838287673,0,5.28264244894044,-7.39732079898512
5.99993205498447,-122.3989,-605.1611,-0.670399305537285,0,5.29965062591317,-7.3944828545153
7.99993552560644,-120.8317,-606.4037,-0.670399305537285,0,5.29790037750698,-7.39257819578746
9.99993088372607,-119.2646,-607.6463,-0.670434427432878,0,5.30912002190522,-7.39309592895818
11.9999262418457,-117.6975,-608.889,-0.670434427432876,0,5.3135444063603,-7.39129452523148
13.9999297124677,-116.1304,-610.1316,-0.670399305537283,0,5.31903220809774,-7.39179455680538
15.9999331830897,-114.5632,-611.3742,-0.670399305537285,0,5.32934686686605,-7.39313719398368
17.9999285412093,-112.9961,-612.6168,-0.670434427432878,0,5.32910679400856,-7.39527687166881
19.9999238993289,-111.429,-613.8595,-0.670434427432856,0,5.3456684891492,-7.3979787346593
21.9999273699509,-109.8619,-615.1021,-0.670399305537285,0,5.33973001260555,-7.40147774431761
23.9999308405729,-108.2947,-616.3447,-0.670399305537305,0,5.35310374566867,-7.40566264688896
25.9999261986925,-106.7276,-617.5873,-0.670434427432876,0,5.35013570760629,-7.41022283549349
27.9999607346443,-105.1605,-618.83,-0.670418894540025,0,5.35811996240178,-7.41520481546881
29.9999642052663,-103.5933,-620.0726,-0.670399305537285,0,5.36007925589495,-7.42052961520364
31.9999284974475,-102.0262,-621.3152,-0.670414838287675,0,5.36214180704436,-7.42594908825134
33.9999238555672,-100.4591,-622.5578,-0.670434427432876,0,5.36431173730415,-7.43115003247176
35.999958391519,-98.892,-623.8005,-0.670418894540023,0,5.36670178371586,-7.4360533024523
37.9999929274708,-97.3248,-625.0431,-0.670418894540025,0,5.36919960771554,-7.44047333266113
40.0000274634226,-95.7577,-626.2858,-0.670418894540047,0,5.37204935350253,-7.44381528741531
42.0000309340446,-94.1905,-627.5284,-0.670399305537285,0,5.37500731083796,-7.44601730267157
43.9999952262258,-92.6234,-628.771,-0.67041483828765,0,5.37835062698726,-7.44643876816384
45.9999905843454,-91.0563,-630.0136,-0.670434427432876,0,5.38194166163735,-7.44465845321386
48.0000251202973,-89.4892,-631.2563,-0.670418894540047,0,5.3858613840272,-7.4400978237185
50.0000285909193,-87.922,-632.4989,-0.670399305537285,0,5.38996356246355,-7.43225737085196
51.9999928831005,-86.3549,-633.7415,-0.670414838287653,0,5.39442978954994,-7.42051307860052
53.9999882412201,-84.7878,-634.9841,-0.670434427432876,0,5.39912829583376,-7.40420788189467
56.0000227771719,-83.2207,-636.2268,-0.670418894540023,0,5.40419757974155,-7.38312330627783
58.0000262477939,-81.6535,-637.4694,-0.670399305537285,0,5.40937191883716,-7.35712728265909
59.9999905399752,-80.0864,-638.712,-0.670414838287675,0,5.4148053643283,-7.32686991419571
61.9999858980948,-78.5193,-639.9546,-0.670434427432878,0,5.42042468172366,-7.29365661470152
64.0000204340466,-76.9522,-641.1973,-0.670418894540025,0,5.42639058022991,-7.25882341022216
66.0000239046686,-75.385,-642.4399,-0.670399305537283,0,5.43233569025961,-7.22431680089618
67.9999881968498,-73.8179,-643.6825,-0.670414838287673,0,5.43843362021611,-7.19109775500039
69.9999835549694,-72.2508,-644.9251,-0.670434427432878,0,5.44464823554617,-7.16010717342049
72.0000180909212,-70.6837,-646.1678,-0.670418894540025,0,5.45104652170058,-7.13168402674724
74.0000215615432,-69.1165,-647.4104,-0.670399305537285,0,5.45741216218362,-7.10645916581364
76.0000169196628,-67.5494,-648.653,-0.670434427432876,0,5.46385014589475,-7.08439283892872
78.0000514556146,-65.9823,-649.8957,-0.670418894540023,0,5.47038852542757,-7.06530820396846
80.0000549262366,-64.4151,-651.1383,-0.670399305537285,0,5.47681172519463,-7.04942486681157
82.0000192184179,-62.848,-652.3809,-0.670414838287675,0,5.4832138711534,-7.0362597828964
84.0000145765375,-61.2809,-653.6235,-0.670434427432877,0,5.48961536040641,-7.02565566151256
86.0000491124893,-59.7138,-654.8662,-0.670418894540024,0,5.49600719075267,-7.01747239478313
88.0000525831113,-58.1466,-656.1088,-0.670399305537285,0,5.50210301340812,-7.01170935966272
90.0000168752925,-56.5795,-657.3514,-0.670414838287674,0,5.50816715855419,-7.0079914250383
91.9999811674738,-55.0124,-658.594,-0.670414838287651,0,5.51405843177999,-7.00616537345823
