step,s,n,V,chi,ax,ay,mode,gap,opp_V,speed_cap,speed_scale,planner_ok,collision,ot_ready,t_plan_ms
16,159.46923991511676,-5.463200272229278,53.77966277052121,-0.008669405207293344,-3.233039289401452,2.8632068032743474,OVERTAKE,53.76583679151537,42.27698235272601,80.0,1.0,True,False,False,28.772592544555664
17,166.15868607486564,-5.4974596182183175,53.25217265160653,-0.0018254616908859054,-5.114587459431402,3.1165934954008168,OVERTAKE,52.20636239805131,40.456112165814474,80.0,1.0,True,False,False,25.341510772705078
18,172.76716469879125,-5.483209549685986,52.500426558115066,0.005931141140022465,-6.819415950093531,3.5645856843365102,OVERTAKE,50.47362142080581,38.693452360269205,80.0,1.0,True,False,False,27.537107467651367
19,179.26874616265275,-5.413798216709554,51.56931488006073,0.015279169569438832,-8.019327218508547,4.314480348271969,OVERTAKE,48.604066246754456,37.02635015744042,80.0,1.0,True,False,False,32.06682205200195
20,185.64296514591902,-5.2784109386119935,50.48695690932919,0.027115570074125454,-9.227953130195012,5.411576400749607,OVERTAKE,46.63850078983154,35.48640785455755,80.0,1.0,True,False,False,27.776002883911133
21,191.8725486736,-5.061548991582884,49.31119413605186,0.042434022909110844,-9.584164200756167,6.789351117664033,OVERTAKE,44.61505202794197,34.11672869182885,80.0,1.0,True,False,False,33.49423408508301
22,197.94893231934486,-4.743879636365984,48.10154592890781,0.06192018970923824,-9.77929975117501,8.171044072411068,OVERTAKE,42.57091296575922,32.928944945405476,80.0,1.0,True,False,False,28.992891311645508
23,203.86506031587558,-4.307306101529021,46.854208124863554,0.08505187008970916,-10.166016307561158,8.942018997111097,OVERTAKE,40.53187515930475,31.890735687144794,80.0,1.0,True,False,False,30.573368072509766
24,209.60948442938712,-3.7469934040331605,45.511779006706824,0.10829836427748532,-11.24624776252368,7.888803470393441,OVERTAKE,38.5238033003705,30.951911827704524,80.0,1.0,True,False,False,24.515867233276367
25,215.16112017104157,-3.0837563233806846,43.964918711855645,0.12774363303590874,-13.289694711654924,5.712157000879625,OVERTAKE,36.556314337507786,30.137904706945427,80.0,1.0,True,False,False,30.550241470336914
26,220.48454040865013,-2.3566911836531887,42.02059294751481,0.14195820823537447,-17.154334457364428,3.5012100657494343,OVERTAKE,34.664048864099044,29.466026565456755,80.0,1.0,True,False,False,33.005475997924805
27,225.53140407558203,-1.6126531430563253,39.719130436925994,0.14882790625067305,-18.971136040709457,0.6144266609320868,OVERTAKE,32.89941570443992,28.927619760310158,80.0,1.0,True,False,False,34.96146202087402
28,230.2864157358028,-0.8973677931356911,37.420117501540254,0.14867027373649794,-17.764823127263192,-1.246270822451885,OVERTAKE,31.317025091329697,28.510584327968694,80.0,1.0,True,False,False,31.360149383544922
29,234.77626024801032,-0.2342730823290673,35.42015903506876,0.14434882022496043,-14.628295058557066,-1.9043913775578645,OVERTAKE,29.936838307145024,28.207011329209525,80.0,1.0,True,False,False,42.44589805603027
30,239.04822346375263,0.37003873131553355,33.79098543874752,0.13655079869208744,-11.765640369452404,-2.658293334411697,OVERTAKE,28.771307460317473,28.00965628733776,80.0,1.0,True,False,False,34.70015525817871
31,243.14701547970992,0.9077244458784199,32.47840865203122,0.12421453845952125,-9.471681167885638,-3.5771079639808883,OVERTAKE,27.869611937789983,27.894373330036288,80.0,1.0,True,False,False,33.93149375915527
32,247.10818664138924,1.3709853180456053,31.40817039305008,0.10905052278108578,-7.807630235226673,-3.692922196398235,OVERTAKE,27.29860503794208,27.84563919328304,80.0,1.0,True,False,False,30.0443172454834
33,250.95592257316915,1.7614606730937112,30.50605037296775,0.09405123451744035,-6.724916109081201,-3.1308512070454086,OVERTAKE,27.060690999185226,27.84624979307348,80.0,1.0,True,False,False,30.170679092407227
34,254.70484412906472,2.0904405908933916,29.72166976896551,0.08257095344580537,-5.914831423511806,-1.681606598499494,OVERTAKE,27.090515110371967,27.878279451498734,80.0,1.0,True,False,False,31.87847137451172
35,258.37256966435865,2.3768101382484716,29.011921873097695,0.07428693775676033,-5.497615554627688,0.12758277193573275,OVERTAKE,27.32551141716567,27.9277742339368,80.0,1.0,True,False,False,28.414249420166016
36,261.99805049047916,2.618431435396769,28.34498249687518,0.05932044019010758,-5.212542410878099,2.3521302470846033,OVERTAKE,27.71457596780266,27.989527781818317,80.0,1.0,True,False,False,27.97675132751465
37,265.6293368072569,2.7717952526439293,27.709499379773103,0.02637127846611837,-4.981007257257227,4.901034876406818,OVERTAKE,28.18673369379553,28.062519606181986,80.0,1.0,True,False,False,27.560710906982422
38,269.2822811865986,2.7699745870674195,27.10371545590252,-0.027411446203803022,-4.730926613315393,7.598671543497994,OVERTAKE,28.673213354146696,28.145128321242314,80.0,1.0,True,False,False,27.354717254638672
39,272.90124523606255,2.567948723726582,26.534083936885985,-0.08868299612454722,-4.409848205327654,10.149838649196427,OVERTAKE,29.13524062121354,28.23529544487832,80.0,1.0,True,False,False,25.731801986694336
40,276.40397888791375,2.1853170219749387,26.0043561113838,-0.13794292366158814,-4.102710074305074,12.222156266989167,OVERTAKE,29.60628241017133,28.35126632783533,80.0,1.0,True,False,False,25.57659149169922
41,279.7829801827741,1.7007655872077168,25.774733981561546,-0.1559250887867602,-0.9842131254376834,17.43472265190367,OVERTAKE,30.140916686061985,28.528183872580957,80.0,1.0,True,False,False,55.738210678100586
42,283.0862100893606,1.1889067447640684,25.675034694571202,-0.1624324268411044,-0.6830633595664047,17.45973414479556,OVERTAKE,30.71812118183209,28.777787232551322,80.0,1.0,True,False,False,26.741504669189453
43,286.3264201896015,0.6650712701776577,25.602180217964914,-0.16495213324829308,-0.5128858598960992,17.697108157537667,OVERTAKE,31.263619237632156,29.0990075173538,80.0,1.0,True,False,False,25.5892276763916
44,289.51156907704154,0.14202089862162925,25.548669030750794,-0.16329810968417302,-0.3607043117228833,18.017060996847878,OVERTAKE,31.723094287239576,29.498651388845165,80.0,1.0,True,False,False,25.840282440185547
45,292.64904378999785,-0.3688541520675256,25.51403874614299,-0.15843253407307983,-0.21675451299567672,18.21819153598631,OVERTAKE,32.11777244611295,29.957833924007264,80.0,1.0,True,False,False,26.290178298950195
46,295.66773817661993,-0.9084108931343065,24.305960849645693,-0.19441121648556073,-13.700486125561058,4.658103509672747,OVERTAKE,32.53855356806582,30.484827610485507,80.0,1.0,True,False,False,42.17958450317383
47,298.41677830152753,-1.5527779425523156,22.67367805521357,-0.2403150558332694,-11.974925145710277,6.320805109442683,OVERTAKE,33.1571941373532,31.104049327236105,80.0,1.0,True,False,False,30.962705612182617
48,300.93805349397746,-2.239511289316623,21.52679545733821,-0.2568770080331406,-6.5716213300159,11.186137748070221,OVERTAKE,34.18604862257615,31.801560156332606,80.0,1.0,True,False,False,37.07408905029297
49,303.3457575222786,-2.894259829674544,21.22810463495385,-0.2385773731231211,0.17712150109971958,16.152740409221185,OVERTAKE,35.593756741747484,32.51872408320291,80.0,1.0,True,False,False,31.236648559570312
50,305.7262863890902,-3.475993952637542,21.268677800450597,-0.20770885596190486,0.42018638517373563,16.430410590271283,OVERTAKE,37.23072800868073,33.163288078878615,80.0,1.0,True,False,False,32.810211181640625
51,308.0951743971619,-3.9778449918483796,21.32603629323082,-0.17648550235377228,0.4860571281755832,16.4194530590762,OVERTAKE,38.98845463204077,33.69975856728684,80.0,1.0,True,False,False,29.64639663696289
52,310.455551806103,-4.399524578301059,21.388419882914203,-0.1455834648424067,0.5101219221065992,16.453589725942514,OVERTAKE,40.83596759198025,34.1639385197535,80.0,1.0,True,False,False,31.517982482910156
53,312.8090996497109,-4.741632666031652,21.45585324301756,-0.11542281133935867,0.5602296927212133,16.429218056894726,OVERTAKE,42.752401332056365,34.66072080831783,80.0,1.0,True,False,False,28.112173080444336
54,315.15926771727624,-5.005757196911916,21.528008132853937,-0.08602798535381964,0.5877805662260109,16.41266844339195,OVERTAKE,44.74566644158813,35.25978598737441,80.0,1.0,True,False,False,29.50763702392578
55,317.5190479974066,-5.190474737122023,21.600985478929726,-0.0552987408221361,0.5807562219945639,16.434071193389922,OVERTAKE,46.82176844062053,35.90551458567165,80.0,1.0,True,False,False,27.862071990966797
56,319.9122538890639,-5.286269858310899,21.672964670545394,-0.019647389804171786,0.5722772687860931,16.36882141668582,OVERTAKE,48.96859556726491,36.5185901881142,80.0,1.0,True,False,False,25.694608688354492
57,322.36970962343804,-5.27094941834256,21.74710155320882,0.02599060174748724,0.6265652716036869,16.335921595952183,OVERTAKE,51.157043695727,37.07956174777829,80.0,1.0,True,False,False,24.47199821472168
58,324.91511052378183,-5.109307270873501,21.879541432721286,0.0855129573143685,1.5284647173245585,16.164790179588277,OVERTAKE,53.35263269755552,37.63486346274478,80.0,1.0,True,False,False,23.93341064453125
59,327.5591932555949,-4.76451546288773,22.25133034128262,0.15433440833167467,3.9487456310331055,14.606465065429012,OVERTAKE,55.52827277482993,38.13239401520368,80.0,1.0,True,False,False,25.55990219116211
60,330.29825089395507,-4.226359495208837,22.83065369230141,0.21673660221362054,4.983154845542347,10.811538378548459,OVERTAKE,57.66561828570366,38.57295460187685,80.0,1.0,True,False,False,25.510549545288086
61,333.10753091655636,-3.523984211775074,23.46033910543259,0.2618882007955602,5.066203420782331,6.839075161651901,OVERTAKE,59.75919791527275,38.92813867287349,80.0,1.0,True,False,False,23.69832992553711
62,335.9725801061284,-2.7045524418000957,24.0924452311634,0.2881701243652363,5.028639384015818,3.4599518983833306,OVERTAKE,61.82437076730025,39.20188144028819,80.0,1.0,True,False,False,29.512405395507812
63,338.8971576941933,-1.8155008440483584,24.698214039648523,0.29807287466938204,4.623290995928558,0.6503465410541471,OVERTAKE,63.8658836138672,39.427002540501235,80.0,1.0,True,False,False,28.570890426635742
64,341.8854851072269,-0.8998314154258312,25.21298038339379,0.29497595120335207,3.7719061088592674,-1.6208747680104327,OVERTAKE,65.8748706434414,39.610542649892594,80.0,1.0,True,False,False,23.802757263183594
65,344.9372157160046,0.005085391938375761,25.649096796407385,0.28172142073593115,3.3396061914415487,-3.448659729353719,OVERTAKE,67.84142150218537,39.753570379212334,80.0,1.0,True,False,False,33.59055519104004
66,348.05504340077107,0.8690535644183003,26.057931116896878,0.2604316735693763,3.196807837378358,-4.942834310932652,OVERTAKE,69.76104857268905,39.884198847544425,80.0,1.0,True,False,False,23.232698440551758
67,351.2419849485955,1.667697310406465,26.451839539418515,0.2332788447536982,3.276609181366321,-5.978063956481824,OVERTAKE,71.63061400106852,40.02688858695463,80.0,1.0,True,False,False,25.34031867980957
68,354.50419188253375,2.3838225365862735,26.929968784366245,0.20217995785272225,4.349606519270052,-6.759438578361094,OVERTAKE,73.44933206477697,40.20703079924908,80.0,1.0,True,False,False,23.444652557373047
69,357.85723242733167,3.00725040727958,27.565142456636842,0.16906424609999382,5.588786091552604,-7.1917456228177485,OVERTAKE,75.21565618965877,40.426329895166226,80.0,1.0,True,False,False,22.826433181762695
70,361.3153759912645,3.532493533496578,28.308782323095777,0.13583601633482315,6.076012343746495,-7.297406755478247,OVERTAKE,76.91896958724357,40.69798043898152,80.0,1.0,True,False,False,26.89194679260254
71,364.8796187705052,3.9560122782925693,29.01952961461046,0.10362361049285405,5.215581842746812,-7.237657841454937,OVERTAKE,78.55281644738517,41.04678924895917,80.0,1.0,True,False,False,25.07615089416504
72,368.53598587068586,4.2752927027532195,29.64787952917383,0.07299345359785796,5.009697218297548,-7.028247061735748,OVERTAKE,80.12581310715558,41.46024491763006,80.0,1.0,True,False,False,24.175643920898438
73,372.27784935118024,4.4913387204441175,30.302618975672214,0.04430451303096798,5.407224878996754,-6.7529715028608805,OVERTAKE,81.6582281976207,41.90105403270142,80.0,1.0,True,False,False,25.465726852416992
74,376.1061526501302,4.6075682875803095,30.974188120907865,0.01798684527979034,5.319524050527713,-6.313335773910244,OVERTAKE,83.15873539962138,42.34165675307912,80.0,1.0,True,False,False,26.51357650756836
75,380.02002544539585,4.628565831854057,31.671815444964402,-0.005759120321019721,6.081947916022656,-5.825548376934312,OVERTAKE,84.62493026260518,42.75928013336048,80.0,1.0,True,False,False,27.56476402282715
76,384.027423873565,4.559681293579692,32.452620741504624,-0.02699923742162411,6.176071807965217,-5.325553834666086,OVERTAKE,86.05256866655941,43.13212099943531,80.0,1.0,True,False,False,26.195764541625977
77,388.1273184226266,4.406986388458713,33.160454089522986,-0.045830222161398204,5.270450606333712,-4.810100700400513,OVERTAKE,87.42894794681735,43.45038783879091,80.0,1.0,True,False,False,28.32317352294922
78,392.30712686322573,4.177341501939906,33.798337751603015,-0.062391452968149574,5.066636534624751,-4.295193387118147,OVERTAKE,88.75251458751956,43.70736634108897,80.0,1.0,True,False,False,24.79863166809082
79,396.56365687177407,3.8775082808006647,34.46211482698625,-0.07680669675249906,5.555658104082522,-3.7908940252655223,OVERTAKE,90.02824940065489,43.90076168401226,80.0,1.0,True,False,False,24.84440803527832
80,400.9018842936822,3.513601413014533,35.15767573152789,-0.08925866250445469,5.457983126845537,-3.3320605258049336,OVERTAKE,91.24402278464822,44.0339117194486,80.0,1.0,True,False,False,26.068687438964844
81,405.3220443859763,3.091714358179493,35.85802780282476,-0.09987111109936167,5.917497137899729,-2.860301718885439,OVERTAKE,92.36501400671887,44.11294375848196,80.0,1.0,True,False,False,24.767160415649414
82,409.8297070519527,2.617550318138225,36.61547363886593,-0.1086955697402743,6.035988389507335,-2.389102882654768,OVERTAKE,93.34858446887131,44.15024377624076,80.0,1.0,True,False,False,25.032520294189453
83,414.4265319797472,2.0975854582928295,37.34822122181845,-0.115653607691775,5.8979908580701865,-1.8391500603705202,OVERTAKE,94.19447985824178,44.15658922813701,80.0,1.0,True,False,False,22.731781005859375
84,419.1149204912429,1.5391899694250977,38.15738396257829,-0.12067163396662194,6.867597794979353,-1.2648486003791355,OVERTAKE,94.96287600403008,44.14170500768847,80.0,1.0,True,False,False,25.229215621948242
85,423.9076857459588,0.9491660097375739,39.047674735437845,-0.12370461405917128,7.279179907408776,-0.6425214356939906,OVERTAKE,95.74367936401171,44.114505409908126,80.0,1.0,True,False,False,25.353670120239258
86,428.8113765613896,0.3359651781155685,39.9514061989874,-0.12464189221078388,7.122078614446233,0.05570382962837328,OVERTAKE,96.58518171544699,44.08410856732986,80.0,1.0,True,False,False,23.331642150878906
87,433.82556868825236,-0.2900373611873792,40.8331706147884,-0.1234730635127443,7.0006659977986985,0.7701763449179606,OVERTAKE,97.45385421574701,44.0579611972614,80.0,1.0,True,False,False,32.991647720336914
88,438.9502128910971,-0.9172757324041992,41.718391410702914,-0.11987523471174848,7.114766305686328,1.7123274237716513,OVERTAKE,98.3079601172766,44.0417320204837,80.0,1.0,True,False,False,24.998188018798828
89,444.18748213857515,-1.5315191139647228,42.598256322229176,-0.11352343637479352,6.9108330289141975,2.7450080197504114,OVERTAKE,99.11053542579106,44.03973720775391,80.0,1.0,True,False,False,27.24599838256836
90,449.5350794287002,-2.1158735080356394,43.42115350698052,-0.10413417986308432,6.241221575907206,3.94895265174144,OVERTAKE,99.82498414246749,44.05535036902206,80.0,1.0,True,False,False,23.130178451538086
91,454.9840943145093,-2.6498271111932894,44.13857464653256,-0.0912363983686836,5.2456661900517965,5.379144388053186,OVERTAKE,100.42126102884959,44.09981686797429,80.0,1.0,True,False,False,25.684833526611328
92,460.5206483375313,-3.1090271972851653,44.72805881651295,-0.07432814759890881,4.324897126479952,7.000982467665329,OVERTAKE,100.87758559121801,44.17972802307472,80.0,1.0,True,False,False,24.663925170898438
93,466.13149571691457,-3.466521250809092,45.226404851203675,-0.05307499658524597,3.6614125293359807,8.73515171349176,OVERTAKE,101.17019771102235,44.29285294915217,80.0,1.0,True,False,False,25.512218475341797
94,471.80681691891084,-3.6927747919020986,45.64420393551957,-0.026667207054500774,3.0445997304023065,10.705109001917887,OVERTAKE,101.26132247684365,44.45217804178925,80.0,1.0,True,False,False,36.37528419494629
95,477.538876264206,-3.7501997636434043,45.98559210110585,0.006663485816877323,2.507693948292668,12.860181902167248,OVERTAKE,101.17693716592203,44.69170439355962,80.0,1.0,True,False,False,32.939910888671875
96,483.31568169468693,-3.5928017105378753,46.27212106685176,0.047821186362594956,2.041472119398676,15.064314597335223,OVERTAKE,101.0047157669834,45.011837268082324,80.0,1.0,True,False,False,32.648324966430664
97,489.1169931168492,-3.1730791751193315,46.487582631652266,0.09667424286179707,1.3953998664250102,17.13940332034427,OVERTAKE,100.82636786290306,45.39541887168348,80.0,1.0,True,False,False,30.985355377197266
98,494.9053416739058,-2.451495537118704,46.640448327324755,0.14982364343154203,1.1256538747405616,19.134064165968123,OVERTAKE,100.6970381350024,45.8195441070577,80.0,1.0,True,False,False,26.053190231323242
99,500.6356411177955,-1.44317103843154,46.758534681997105,0.19242790460323073,0.8889449316867473,20.900904759720607,OVERTAKE,100.6476577098548,46.25947667164676,80.0,1.0,True,False,False,29.346704483032227
100,506.3367431836294,-0.247956684513982,46.86244931144876,0.21398032577892193,0.6817730408975371,22.219359294841812,OVERTAKE,100.7080786018044,46.69258520523482,80.0,1.0,True,False,False,35.173892974853516
101,512.0960404247694,1.0009445970390307,46.98345633058725,0.21038341679380426,1.2170625473316514,22.885645821187648,OVERTAKE,100.84370685265566,47.099423129672,80.0,1.0,True,False,False,34.80339050292969
102,518.016271553705,2.148782869957954,47.145695931425,0.1794532185221488,1.362220040587595,22.65904351554712,OVERTAKE,100.96877214481856,47.46434547584709,80.0,1.0,True,False,False,37.30916976928711
103,524.1213452765918,3.0706992718688584,47.314323140668186,0.13575673627018348,1.331132158349838,22.05354476726153,OVERTAKE,100.98063438724046,47.776329294846384,80.0,1.0,True,False,False,31.04996681213379
104,530.3591100909889,3.734285001997838,47.48235474010813,0.09128833233154923,1.4413156859240972,21.78172121647537,OVERTAKE,100.84729431114908,48.02944285488287,80.0,1.0,True,False,False,32.63497352600098
105,536.6885528625318,4.142990998656896,47.682670200451966,0.04894262360080941,1.7851708444955778,21.96463889050453,OVERTAKE,100.60919550337667,48.22301186311383,80.0,1.0,True,False,False,29.04367446899414
106,543.0795082848933,4.305696575632375,47.93458223065414,0.0077185627369554186,2.199305297000041,21.47965170717596,OVERTAKE,100.30176415410449,48.36109383877206,80.0,1.0,True,False,False,34.84773635864258
107,549.5075538976254,4.218445830649385,48.24732578065836,-0.034412375322225686,2.855152048379334,21.444534329148507,OVERTAKE,99.96588403032683,48.451370097114435,80.0,1.0,True,False,False,34.84368324279785
108,555.9514398711171,3.874493901216856,48.64565075225645,-0.07724469680098806,3.426842703375424,21.09561262103949,OVERTAKE,99.64749130572295,48.50375132822074,80.0,1.0,True,False,False,31.778812408447266
109,562.3813348315671,3.2571936132211183,49.08938576580911,-0.12280990258362248,3.6277929240254037,20.16464446882827,OVERTAKE,99.39716143500596,48.52902114910626,80.0,1.0,True,False,False,30.240774154663086
110,568.7281537888974,2.371075760056546,49.565572192234875,-0.1593586051927055,4.191638774391671,19.367913280511257,OVERTAKE,99.23336454710966,48.5373809071942,80.0,1.0,True,False,False,29.233694076538086
111,574.9802175232848,1.3416575367202594,50.15577251825526,-0.16658354689513008,5.153772658826254,18.762111534593252,OVERTAKE,99.17084188129502,48.536869748227005,80.0,1.0,True,False,False,29.332637786865234
112,581.2380035941806,0.3524615064863438,50.85227723267546,-0.1442282767101386,5.851711991105144,17.69794166669865,OVERTAKE,99.19402155368323,48.53248581161801,80.0,1.0,True,False,False,27.141332626342773
113,587.5983715597296,-0.41879381539245286,51.59134109184093,-0.09634106401458105,5.841787152008657,15.650891142465555,OVERTAKE,99.1883262635871,48.53003910662048,80.0,1.0,True,False,False,32.92512893676758
114,594.0915098819546,-0.855173902842665,52.29061515843459,-0.043042428179012715,5.249556520409955,12.787592913864966,OVERTAKE,99.0687182009558,48.53457367271224,80.0,1.0,True,False,False,27.733325958251953
115,600.6778454386581,-0.9975332038516612,52.91256730661723,-0.005806776746365004,4.844252995233925,9.365193189242762,OVERTAKE,98.82817782153404,48.5487203752949,80.0,1.0,True,False,False,27.994632720947266
116,607.3329656595569,-0.9629638495508395,53.538134189074995,0.0115493181672458,5.086074944658612,5.351394200486412,OVERTAKE,98.51678211969636,48.575922250158285,80.0,1.0,True,False,False,27.206897735595703
117,614.0584417752452,-0.8801928654524489,54.158398367884814,0.010451123716738753,4.806622647735074,1.0533357654289883,OVERTAKE,98.16481391215382,48.6157765388899,80.0,1.0,True,False,False,28.220653533935547
118,620.8579125380877,-0.8488701594945062,54.72335840880974,-0.002195590828451147,4.233493667525469,-3.4369162796855433,OVERTAKE,97.76438463300406,48.665606179322296,80.0,1.0,True,False,False,26.3063907623291
119,627.7231106795887,-0.9370564556592638,55.21161140092221,-0.023786650365481263,3.593715214937788,-7.757906885419434,OVERTAKE,97.30463097460131,48.72813465630137,80.0,1.0,True,False,False,29.258012771606445
120,634.6402061729272,-1.2047291149786243,55.61739528577724,-0.05264165559211727,2.9230927253297065,-11.945957319785672,OVERTAKE,96.79150961385665,48.81788575193805,80.0,1.0,True,False,False,27.62889862060547
121,641.6101489814351,-1.667384280333434,55.92206048912684,-0.07610619022228429,2.0132814434925663,-15.538303466244203,OVERTAKE,96.24307146963372,48.9892653119175,80.0,1.0,True,False,False,28.071165084838867
122,648.6600514649504,-2.2301903681782553,56.11970764127828,-0.08075173115208453,1.2159241782591357,-18.804325444775664,OVERTAKE,95.66826664794723,49.237991779890976,80.0,1.0,True,False,False,28.21207046508789
123,655.8224397656625,-2.745586772191116,56.22590303676289,-0.06301361365890472,0.5479109904487681,-21.217920381722266,OVERTAKE,95.04759681293115,49.528359714824326,80.0,1.0,True,False,False,25.954246520996094
124,663.0751207882406,-3.0792984527596348,56.26250309229728,-0.034082233655706964,0.11386772446680099,-22.722691132963938,OVERTAKE,94.34840420198191,49.80705842069443,80.0,1.0,True,False,False,27.165651321411133
125,670.3258707295123,-3.243229061423546,56.2678759384873,-0.015673679288998533,0.012537166301989686,-22.632649400341666,OVERTAKE,93.58122208956661,50.02376752313488,80.0,1.0,True,False,False,30.66539764404297
126,677.5455294968497,-3.3185703146430034,56.26535931315638,-0.008148852155383092,-0.0485259178682681,-22.38104953790113,OVERTAKE,92.82687273369993,50.24692490601108,80.0,1.0,True,False,False,30.27176856994629
127,684.7389149869944,-3.380343500669225,56.25892761680896,-0.009932119349367488,-0.03593494641894633,-22.14307810113431,OVERTAKE,92.11209347573208,50.44580683834078,80.0,1.0,True,False,False,24.736642837524414
128,691.9387970483571,-3.451465611549402,56.260214644336955,-0.009640471759719441,0.023288941407436294,-22.304076246714924,OVERTAKE,91.42865681665637,50.64918486987154,80.0,1.0,True,False,False,27.918338775634766
129,699.1580963205163,-3.5088676329534163,56.266162861583304,-0.006098859605153974,0.08376007932239349,-22.441213306834467,OVERTAKE,90.75221272135946,50.96750612174336,80.0,1.0,True,False,False,28.478145599365234
130,706.3949263008325,-3.5244095248720027,56.286574877761396,0.0017444736057266909,0.22633238297961178,-22.38709893080543,OVERTAKE,90.08576303493123,51.37125417774481,80.0,1.0,True,False,False,27.13465690612793
131,713.6369915770916,-3.4779145319450158,56.311167639668774,0.011113674231453279,0.1629385390351635,-22.095445457895657,OVERTAKE,89.43731856976842,51.75470249494347,80.0,1.0,True,False,False,27.18663215637207
132,720.8748747168189,-3.3718564660580093,56.32993557548297,0.017751242774155317,0.14451270610910721,-24.378165051283673,OVERTAKE,88.81240265455824,52.07153020738665,80.0,1.0,True,False,False,25.072336196899414
133,728.1077537110339,-3.2422453550343353,56.366417029315436,0.0179974033536438,0.42860616886466807,-27.033193611873394,OVERTAKE,88.20563292219686,52.403505492550345,80.0,1.0,True,False,False,28.84078025817871
134,735.3404060524061,-3.1268069802060716,56.42144814082527,0.014662643811293428,0.4524840437853742,-27.881180003100063,OVERTAKE,87.60616896072236,52.80480642650918,80.0,1.0,True,False,False,23.76699447631836
135,742.5762175981342,-3.0337527005079825,56.48034340273343,0.012442555458016553,0.4573617223108065,-26.669818949345917,OVERTAKE,86.99787194343969,53.28271639160672,80.0,1.0,True,False,False,24.468660354614258
136,749.8162650740105,-2.938113435609556,56.535121894389675,0.01579507234885065,0.3793575230296932,-23.73242111570442,OVERTAKE,86.38266695292282,53.793783107723996,80.0,1.0,True,False,False,26.149272918701172
137,757.0539787487768,-2.788356337444254,56.55933159839849,0.02746781986532422,0.09257970500874052,-19.967387562048074,OVERTAKE,85.79493543916146,54.280898975126505,80.0,1.0,True,False,False,28.626203536987305
