step,s,n,V,chi,ax,ay,mode,gap,opp_V,speed_cap,speed_scale,planner_ok,collision,ot_ready,t_plan_ms
22,205.67942687456048,-0.0888641824543284,50.46129840318118,0.037204563459340555,-13.213238808246782,2.2842352587261137,FOLLOW,47.92700739451979,30.6579404503809,80.0,1.0,True,False,False,28.63001823425293
23,211.86956972179007,0.15957837678179526,48.7213478621485,0.04265853001927341,-14.532950231920115,1.9030676665599584,FOLLOW,45.249877709363886,29.98628101711285,80.0,1.0,True,False,False,23.87404441833496
24,217.83294493874874,0.4278807388952565,46.85497280910853,0.04680169566932803,-15.281169563387284,1.1403630636138715,FOLLOW,42.67467551947291,29.45888186891623,80.0,1.0,True,False,False,31.165122985839844
25,223.55821261141426,0.7034297575404719,44.92838999655542,0.04894390981271415,-15.526470228889707,0.33090963744147583,FOLLOW,40.21744129635883,29.071138419304805,80.0,1.0,True,False,False,30.890941619873047
26,229.04015240684095,0.9753611765172076,43.003294209637275,0.050131231655563484,-15.291257521719176,0.3011201956651356,FOLLOW,37.91483599199381,28.795645411538363,80.0,1.0,True,False,False,26.300668716430664
27,234.2827586406539,1.2427048377177883,41.128293201179915,0.05183694830625475,-14.759276831476258,0.6135249150062545,FOLLOW,35.83946898885057,28.61801985060046,80.0,1.0,True,False,False,27.466297149658203
28,239.29458577449282,1.509314999849846,39.32342595900717,0.054457046971235136,-14.183624578101922,1.0146976926909885,FOLLOW,34.0905135028365,28.523554589659653,80.0,1.0,True,False,False,31.3568115234375
29,244.08459584315088,1.7789988417815332,37.57431936885009,0.057984012512255566,-13.837104283206838,1.4224927742180609,FOLLOW,32.7588464860753,28.49436779780048,80.0,1.0,True,False,False,29.620885848999023
30,248.65891991136576,2.0562008471606465,35.86649464132611,0.06316415673648329,-13.511317890346687,2.135987839186897,FOLLOW,31.854413525145475,28.51196904113689,80.0,1.0,True,False,False,31.017303466796875
31,253.0226811414578,2.3501787550181916,34.199559957272356,0.07164687135441777,-13.167414101422716,3.3048077755643845,FOLLOW,31.311456906366885,28.556206811729055,80.0,1.0,True,False,False,29.885530471801758
32,257.18573797421703,2.6741128521375943,32.58485658345904,0.08347015162818923,-12.670345792851357,4.775272039033363,FOLLOW,31.063998140915345,28.61414378145549,80.0,1.0,True,False,False,31.464099884033203
33,261.18823439099845,3.0225751176287496,31.039193943308465,0.08936001360859497,-12.039708781000982,6.373330344188428,FOLLOW,31.07669766636866,28.684524220592177,80.0,1.0,True,False,False,26.782512664794922
34,265.10911833446005,3.33722486984903,29.593709467946653,0.07252119702737773,-11.078402646074437,7.9242964800517175,FOLLOW,31.282728120449406,28.766880551037374,80.0,1.0,True,False,False,27.355670928955078
35,269.0072228739019,3.5214410112619237,28.28477668240021,0.026229353870868367,-9.885115181237405,9.499642691757916,FOLLOW,31.57771523375027,28.85728201025812,80.0,1.0,True,False,False,27.045488357543945
36,272.8496050240945,3.501545924260597,27.133796537013477,-0.03620038181143429,-8.555637886562684,10.960628574294066,FOLLOW,31.879094901837334,28.962048390335436,80.0,1.0,True,False,False,31.781911849975586
37,276.5364217419177,3.2824723660258828,26.161353990954712,-0.08982792371667658,-7.069421515009424,12.306020010777074,FOLLOW,32.19413181203794,29.120477710249705,80.0,1.0,True,False,False,27.35161781311035
38,280.04005961488235,2.9266464933320977,25.387155310734542,-0.1262268498473907,-5.408662751277973,13.432472403553149,FOLLOW,32.592857745021206,29.349046920088714,80.0,1.0,True,False,False,27.032136917114258
39,283.39170798858777,2.490205125675806,24.84106949789897,-0.1487771216108283,-3.5956869187980596,14.503787302767238,FOLLOW,33.06543129524624,29.661479599048285,80.0,1.0,True,False,False,27.98175811767578
40,286.62899608066743,2.0118618923852476,24.490397589382088,-0.16001561816064283,-2.2333270016166287,15.600001784281988,FOLLOW,33.55520184571071,30.052781462181176,80.0,1.0,True,False,False,25.878429412841797
41,289.78202099766946,1.5205064610021184,24.289521676184243,-0.16242155627118376,-1.1420435321148281,16.386774508433817,FOLLOW,34.01685528487906,30.5131457102433,80.0,1.0,True,False,False,29.2356014251709
42,292.8755409567453,1.035060649239834,24.215402322596333,-0.1590633292040814,-0.20986292229283032,16.89830066300835,FOLLOW,34.49769288146399,31.04305073647212,80.0,1.0,True,False,False,25.852441787719727
43,295.92892509113994,0.5653852547512517,24.23549359120929,-0.15311906699161829,0.4179196891478011,16.971301262459125,FOLLOW,35.10250173083921,31.668298107466033,80.0,1.0,True,False,False,29.93178367614746
44,298.9543596129868,0.11256171017464334,24.31444658529851,-0.1474611558623833,0.7690959597709981,16.77737283608341,FOLLOW,35.88235030100833,32.38234902575941,80.0,1.0,True,False,False,29.64925765991211
45,301.9591399738935,-0.3273192889102964,24.447932891853153,-0.14302877412389645,1.3022243354811205,16.698138663116673,FOLLOW,36.840173367877526,33.13430878907622,80.0,1.0,True,False,False,28.66959571838379
46,304.9514028995731,-0.75878562907401,24.651000886971016,-0.13971400642080295,1.8639724863704137,16.6941180277675,FOLLOW,37.95810218773369,33.83192981859834,80.0,1.0,True,False,False,29.714107513427734
47,307.9389245749934,-1.186586459917933,24.91443469894658,-0.13777682988966922,2.2833202689017202,16.649551293043526,FOLLOW,39.18890488468037,34.40879417216989,80.0,1.0,True,False,False,30.51161766052246
48,310.9268199011854,-1.6164628385486153,25.224728769602585,-0.1376597534277918,2.6144749940121415,16.61779092072803,FOLLOW,40.505557735872344,34.90359710301396,80.0,1.0,True,False,False,24.167776107788086
49,313.9176164984839,-2.055697527532905,25.57963058619251,-0.13979398859573358,3.0242645621758,16.61026356683755,FOLLOW,41.888517209277325,35.413120931651584,80.0,1.0,True,False,False,30.876874923706055
50,316.9186453245146,-2.511448443306241,25.99374316457067,-0.1428946890608613,3.520800645734656,16.5753950842877,FOLLOW,43.338676600912834,36.02967151220721,80.0,1.0,True,False,False,29.042482376098633
51,319.9562408569836,-2.977321432385634,26.44895417949638,-0.14022067263850252,3.6939763025479926,16.485373182266173,FOLLOW,44.86289433194855,36.70582808031031,80.0,1.0,True,False,False,32.45973587036133
52,323.07892703917474,-3.4184079477024345,26.93729546094683,-0.12366416915063075,4.138717174200412,15.625678830958105,FOLLOW,46.43382043332457,37.35144525235402,80.0,1.0,True,False,False,29.21152114868164
53,326.3412673004081,-3.781498135839169,27.529630341450247,-0.09081454479975548,5.280053613856033,13.921088496963861,FOLLOW,47.99913863978924,37.93973033836603,80.0,1.0,True,False,False,28.431177139282227
54,329.7736654052421,-4.0150972435081,28.271426371655643,-0.04610857962677534,6.422480309552832,11.884493428635535,FOLLOW,49.49948013550272,38.52145115019312,80.0,1.0,True,False,False,30.100584030151367
55,333.35673136704554,-4.0907371629202745,29.095801769101072,-0.0005310229649892612,6.560032378265226,9.738664503358901,FOLLOW,50.90075794360979,39.041600633480705,80.0,1.0,True,False,False,29.29377555847168
56,337.04833116556944,-4.015841863655228,29.867893782754578,0.03703565145677055,5.809690053743591,7.711255598791664,FOLLOW,52.21468651977392,39.500306679865034,80.0,1.0,True,False,False,24.901628494262695
57,340.8245147389248,-3.816792388066083,30.56885174733603,0.0652916399084905,5.613651454406757,5.8162089173716645,FOLLOW,53.472834417583215,39.86730454028206,80.0,1.0,True,False,False,30.077695846557617
58,344.68161949334535,-3.5218460546612556,31.31889685555767,0.08512273939677106,6.4389499477756935,4.090079146331627,FOLLOW,54.68902117808756,40.147272535462825,80.0,1.0,True,False,False,24.86705780029297
59,348.63203287183416,-3.1564742539771844,32.162141546895946,0.09738024403652062,6.930110502114182,2.5169974537502764,FOLLOW,55.85776032626654,40.38081029781768,80.0,1.0,True,False,False,27.28438377380371
60,352.6836392843464,-2.745928846704367,32.98166186919525,0.10304061964574439,6.017206644655268,1.0952139284643976,FOLLOW,56.960398794394166,40.565735764217585,80.0,1.0,True,False,False,26.361942291259766
61,356.82709320667635,-2.314706346955308,33.661381743453305,0.10337256425229596,5.139187092466091,-0.15774829743246,FOLLOW,57.9830988178652,40.71080832948904,80.0,1.0,True,False,False,25.815725326538086
62,361.0549058347434,-1.883131108438428,34.33609735949166,0.09961568498052616,5.686455674475398,-1.2541688438399592,FOLLOW,58.93117760183003,40.84868734082868,80.0,1.0,True,False,False,28.17988395690918
63,365.3735131731077,-1.4666923567687231,35.04363406022057,0.0926200333483782,5.4676351085917725,-2.204305794291662,FOLLOW,59.81166468849972,41.00380701726836,80.0,1.0,True,False,False,27.27198600769043
64,369.77959066130074,-1.0793594338429635,35.66840855627793,0.08308542900162816,4.739225063785121,-2.9978567366636844,FOLLOW,60.621696433478746,41.203779478463275,80.0,1.0,True,False,False,24.527549743652344
65,374.2672613660492,-0.7328709852385804,36.314187725891266,0.07165449459040006,5.498734343467905,-3.6378871882599677,FOLLOW,61.36935708859761,41.442521054620215,80.0,1.0,True,False,False,26.119709014892578
66,378.8432246391693,-0.4358760593588606,36.99261307320368,0.05878100051955819,5.2029848089516895,-4.144534610042827,FOLLOW,62.06612176817339,41.74683978188457,80.0,1.0,True,False,False,31.018495559692383
67,383.502453053263,-0.19675249204519524,37.599072320103666,0.04472265287979175,4.896648767256135,-4.516741747376992,FOLLOW,62.71536511915076,42.13851671704256,80.0,1.0,True,False,False,27.331113815307617
68,388.2448307732557,-0.022542469428285833,38.30924900410293,0.02979411063092604,6.35954561359501,-4.79729272846867,FOLLOW,63.33126146570618,42.583087172613155,80.0,1.0,True,False,False,27.91619300842285
69,393.0890381995144,0.08171412804261764,39.17249505508638,0.014429514617023893,7.257704966291432,-4.95746044880991,FOLLOW,63.91924267685022,43.04797295026531,80.0,1.0,True,False,False,28.48649024963379
70,398.0470074254831,0.11218245003107682,40.09272605502876,-0.0009113637490691696,7.3265528689835,-4.98281250682736,FOLLOW,64.46122345355388,43.50315533776277,80.0,1.0,True,False,False,27.696847915649414
71,403.11781600459943,0.06664869864049655,40.97570601463923,-0.015842279501728798,7.00510863899468,-4.883634608729151,FOLLOW,64.94215670251924,43.923342634530826,80.0,1.0,True,False,False,29.392242431640625
72,408.29803329641396,-0.05500204259849133,41.87988896513487,-0.029941617338168955,7.340803161560725,-4.614136475388332,FOLLOW,65.35720463291511,44.292218546276,80.0,1.0,True,False,False,26.160240173339844
73,413.5900152593097,-0.2505217593839297,42.790804276105085,-0.04283489495059709,7.186967894173136,-4.226791936526743,FOLLOW,65.70604050924067,44.598666063774566,80.0,1.0,True,False,False,26.452064514160156
74,418.990551948602,-0.5154014940332328,43.66205563522146,-0.054192085792027826,6.701395579982535,-3.68755904789062,FOLLOW,65.98220215946213,44.837098891069765,80.0,1.0,True,False,False,25.057554244995117
75,424.4912028605353,-0.8422853927860463,44.44331857399037,-0.06362689548454889,5.7759746952372515,-2.9700638392642396,FOLLOW,66.17655987109424,45.00857264792288,80.0,1.0,True,False,False,31.07738494873047
76,430.07782204924507,-1.2204250477545269,45.093692155913566,-0.07073489347873745,4.6663515199059455,-2.072007998684184,FOLLOW,66.27563171769532,45.11805981455148,80.0,1.0,True,False,False,26.365280151367188
77,435.7336511941685,-1.635654082177981,45.59897927669153,-0.07510189921138238,3.462755928712652,-0.9832451162010805,FOLLOW,66.24970965567462,45.176312979076855,80.0,1.0,True,False,False,25.22587776184082
78,441.4414350320543,-2.070561730532301,45.963139902958495,-0.07633640205169338,2.551729834096132,0.26421815811976623,FOLLOW,66.09047655451718,45.19594835192056,80.0,1.0,True,False,False,25.19392967224121
79,447.1892959971108,-2.505440516337415,46.25923241517385,-0.07410800444409185,2.146167683189248,1.647180196127012,FOLLOW,65.85978822345874,45.188508617657874,80.0,1.0,True,False,False,26.274681091308594
80,452.9713056186584,-2.9181439021782616,46.48816173326038,-0.0678090277916989,1.5669430384068606,3.3467283532808265,FOLLOW,65.65745538435885,45.16410600624384,80.0,1.0,True,False,False,23.470163345336914
81,458.780971241207,-3.281947394552563,46.67041541083256,-0.05672339021742365,1.460475401106467,5.289824562844268,FOLLOW,65.58044488697175,45.13256437662884,80.0,1.0,True,False,False,24.500370025634766
82,464.6154104605435,-3.5668312108305584,46.811385135498966,-0.04047294157765501,1.0064568203944213,7.328759440315338,FOLLOW,65.63846551301208,45.10275270142582,80.0,1.0,True,False,False,25.130510330200195
83,470.47027371092935,-3.740192153317197,46.93863316360793,-0.01839365246893296,1.0499807158608994,9.605028526889598,FOLLOW,65.78543219062607,45.08165340275685,80.0,1.0,True,False,False,27.225732803344727
84,476.34903408536894,-3.7622890112766534,47.08139813557895,0.011214149173353175,1.2274307773181592,12.073007307426604,FOLLOW,65.98482308705894,45.074628213689905,80.0,1.0,True,False,False,26.546001434326172
85,482.25376293535777,-3.583054894930873,47.27969468276888,0.0495961512298964,1.8650182867210683,14.625757635601975,FOLLOW,66.19534952525095,45.085170870058924,80.0,1.0,True,False,False,29.74247932434082
86,488.180650870632,-3.148529738405629,47.5335927760072,0.09672330116753114,2.1466464901576203,17.10547102386113,FOLLOW,66.37966010335543,45.122321497781336,80.0,1.0,True,False,False,32.050132751464844
87,494.108522358961,-2.409607237923746,47.8165331077477,0.14988708231940115,2.3470068975668017,19.36788944370213,FOLLOW,66.50870619713919,45.19756109848561,80.0,1.0,True,False,False,31.627416610717773
88,499.99875936695827,-1.3675710908828387,48.109604817854475,0.1944051888944849,2.32857964261895,21.27516955242561,FOLLOW,66.56706464893733,45.3090637933377,80.0,1.0,True,False,False,26.456832885742188
89,505.87855641124037,-0.12093486851783664,48.395462584071204,0.21656500719300123,2.2328931150137272,22.530207571041647,FOLLOW,66.53704332509932,45.46295547494436,80.0,1.0,True,False,False,29.86621856689453
90,511.84378503879185,1.1814039706824888,48.65306031790792,0.21098443864422298,1.9125141622435422,23.109889177111853,FOLLOW,66.38979914082262,45.699394267375894,80.0,1.0,True,False,False,31.279325485229492
91,517.9989944632279,2.360825917836169,48.855435164328505,0.17575428118647174,1.3750940039137374,23.09663218357432,FOLLOW,66.1136554003304,46.02372463900597,80.0,1.0,True,False,False,32.927513122558594
92,524.3539970260649,3.2760616313744695,48.9965035998698,0.12685289940799568,0.9375440174738638,22.473872614955827,FOLLOW,65.68240003331812,46.42014870297125,80.0,1.0,True,False,False,27.20785140991211
93,530.836562642725,3.8933920443090875,49.099184248030504,0.07799905256620289,0.7952477222081087,22.315520547002365,FOLLOW,65.12613775841646,46.861332886350134,80.0,1.0,True,False,False,24.854660034179688
94,537.3932464309264,4.22146750950071,49.214938115267366,0.03193402233560754,1.0646209798747621,22.50369293865519,FOLLOW,64.51377133986034,47.321503093133984,80.0,1.0,True,False,False,34.18898582458496
95,543.985872325927,4.273362513591588,49.369907969726775,-0.012596734855262887,1.3742759858337998,21.94674796652666,FOLLOW,63.882255403627596,47.775945211702485,80.0,1.0,True,False,False,30.90357780456543
96,550.5821638744054,4.049393980892117,49.550038035965365,-0.05718109139126805,1.566504048833258,22.12500957401793,FOLLOW,63.26311553792584,48.202968399828194,80.0,1.0,True,False,False,31.40425682067871
97,557.1499464494738,3.54939659872254,49.76031119269464,-0.10188569707931201,1.7688377467621137,21.758899510897816,FOLLOW,62.690262576799,48.58521958909498,80.0,1.0,True,False,False,30.230283737182617
98,563.6485523252422,2.7648569777414833,49.998789341591646,-0.14737523036550304,1.9811132427664266,20.77128304385901,FOLLOW,62.1958552238234,48.910595410399154,80.0,1.0,True,False,False,33.408164978027344
99,570.0143326621939,1.7298047578975324,50.28319096856408,-0.17759327949836118,2.7129959946113136,20.34925973452773,FOLLOW,61.81164097676981,49.17276122485797,80.0,1.0,True,False,False,27.55451202392578
100,576.2814106125654,0.6015067553248705,50.67558662223467,-0.1765068542137054,3.6034287585508,19.751355675177358,FOLLOW,61.58870282357145,49.37126866583172,80.0,1.0,True,False,False,31.894922256469727
101,582.5682153393726,-0.42958556991507924,51.194920833649384,-0.14542116913026076,4.586982038341313,18.712753698984375,FOLLOW,61.48829465575557,49.51089214015066,80.0,1.0,True,False,False,29.741764068603516
102,588.9734578634171,-1.1853856279992836,51.80351682708539,-0.09026869928486841,5.0406589356829965,16.702786204435554,FOLLOW,61.405062319204376,49.600324919605285,80.0,1.0,True,False,False,29.643774032592773
103,595.5026097476924,-1.5760530628218603,52.410626702155085,-0.0354426719386425,4.604380204206396,13.784782793513333,FOLLOW,61.2649768085771,49.650602590126326,80.0,1.0,True,False,False,26.72600746154785
104,602.1028805410459,-1.6695984115057114,52.945974512159566,0.0013326301306236799,4.3006527860519554,9.971968290597896,FOLLOW,61.09278209543186,49.67352640981788,80.0,1.0,True,False,False,29.947280883789062
105,608.7538345902016,-1.5914572743081667,53.502306140846024,0.01754736180586037,4.525717591612371,5.676368916955882,FOLLOW,60.914691013056995,49.67992221972213,80.0,1.0,True,False,False,28.378963470458984
106,615.4637846392194,-1.4707476464755223,54.061067654053645,0.01598901195128001,4.3735951059123765,1.0172733023692606,FOLLOW,60.69572955913236,49.67813373405391,80.0,1.0,True,False,False,38.32244873046875
107,622.2422026977956,-1.4021486148667917,54.57456787572107,0.003184924519665554,3.842808661585825,-3.720107126635857,FOLLOW,60.40403969804254,49.67331477381387,80.0,1.0,True,False,False,34.52014923095703
108,629.08187860542,-1.4559822083491987,55.01772983707834,-0.01932259857204468,3.2625666016799624,-8.427844617892102,FOLLOW,60.01962055772435,49.67241992879438,80.0,1.0,True,False,False,30.572891235351562
109,635.9721092317251,-1.694642217191887,55.38364811676574,-0.04846748182820253,2.6190053805771756,-12.645703484017515,FOLLOW,59.56972596675473,49.679715411504034,80.0,1.0,True,False,False,24.72090721130371
110,642.9253419792235,-2.117944970316767,55.65942609691501,-0.0694480591587408,1.8452834083564,-16.449463040258458,FOLLOW,59.08568198696594,49.698510491386116,80.0,1.0,True,False,False,29.506921768188477
111,649.9725057197544,-2.6207365459114227,55.84764619485104,-0.07098788230719998,1.2139621546358386,-19.56727421005298,FOLLOW,58.56528653643113,49.73155199855424,80.0,1.0,True,False,False,26.248693466186523
112,657.1410911592579,-3.054431078131396,55.95721422262635,-0.050675895740287275,0.5987158681470416,-21.98762372472503,FOLLOW,57.97949523177533,49.777123117679444,80.0,1.0,True,False,False,27.785539627075195
113,664.3828748241355,-3.305132434223492,56.005636251285324,-0.023723185764881916,0.23995748297143427,-22.996334566609107,FOLLOW,57.29115720087725,49.83387045342738,80.0,1.0,True,False,False,28.923988342285156
114,671.6085061209156,-3.405736784796211,56.020370613710995,-0.007716091204774005,0.02925099352165475,-22.167385793849693,FOLLOW,56.54347753513764,49.905128641534574,80.0,1.0,True,False,False,24.417400360107422
115,678.7978981480616,-3.433263387618068,56.017676103431675,-0.002608290622183749,-0.04288750128096985,-22.485239609510803,FOLLOW,55.82557710535377,50.03148927999706,80.0,1.0,True,False,False,30.801773071289062
116,685.9631481262592,-3.460134967899948,56.018173379469694,-0.004980490428213527,0.04369070150784406,-21.873387786669003,FOLLOW,55.16582265897284,50.25075572729552,80.0,1.0,True,False,False,31.525850296020508
117,693.1385310792416,-3.494986211949294,56.02707967725135,-0.004490435989747016,0.09725372895372036,-22.481525356634496,FOLLOW,54.56237956507721,50.537534004086105,80.0,1.0,True,False,False,26.370763778686523
118,700.3328571528367,-3.5151250203334112,56.04718463679783,-0.0005400822671689856,0.21402630660460725,-22.209715584491196,FOLLOW,53.985718245206954,50.84355440394857,80.0,1.0,True,False,False,34.95287895202637
119,707.5425462390881,-3.491289333100784,56.07312446130544,0.007275039784959759,0.20425378664407612,-22.273119624135685,FOLLOW,53.42073581938905,51.10253524839765,80.0,1.0,True,False,False,26.403427124023438
120,714.7535381650098,-3.406760293662262,56.10256943490945,0.016374322269255788,0.2569488177315924,-22.21419659647461,FOLLOW,52.85591313319708,51.324815615206134,80.0,1.0,True,False,False,23.50926399230957
121,721.9604243241804,-3.267858574727914,56.15558831322577,0.021846698746365807,0.5702049837775764,-24.899839418616402,FOLLOW,52.2996661028842,51.5533221325877,80.0,1.0,True,False,False,26.67975425720215
122,729.1664226520883,-3.1153270180909707,56.2300582777699,0.020666917518918443,0.635079755019664,-27.441957767879423,FOLLOW,51.75387353864312,51.74786032896504,80.0,1.0,True,False,False,25.18749237060547
123,736.3755156042346,-2.984912241109653,56.31720773183409,0.016506066869578583,0.7333595021083076,-27.982572766859924,FOLLOW,51.21734042444382,52.02734225493135,80.0,1.0,True,False,False,25.880098342895508
124,743.591191917224,-2.8797170881334044,56.402775552813274,0.014213626049687508,0.6064397583697286,-26.51010264069104,FOLLOW,50.702896815755366,52.43041131473295,80.0,1.0,True,False,False,27.717113494873047
125,750.8119742104479,-2.769666332624324,56.45721602781524,0.018253289222310322,0.24680067831607233,-23.167102563404114,FOLLOW,50.21909392577561,52.85059095363685,80.0,1.0,True,False,False,26.9625186920166
126,758.028240772545,-2.5999185943014105,56.48989933809664,0.030379309265384714,0.3348474381853504,-20.21124280866959,FOLLOW,49.76423435753543,53.2002698013338,80.0,1.0,True,False,False,25.496244430541992
127,765.230966313028,-2.3367379243590944,56.523599986406886,0.04286418059085288,0.292234018322133,-21.5518773980402,FOLLOW,49.33264798829555,53.53438316005764,80.0,1.0,True,False,False,27.622461318969727
128,772.4171081956786,-2.0044057779030364,56.59389783278811,0.049812821361433696,0.7135834547997522,-23.819501904782715,FOLLOW,48.91981607604214,53.931275557236255,80.0,1.0,True,False,False,27.162551879882812
129,779.5898994022216,-1.6409204778440363,56.66495733868183,0.05207382834948964,0.5588492643726555,-25.375909781880008,FOLLOW,48.51689727765404,54.41588928239501,80.0,1.0,True,False,False,25.661945343017578
130,786.7505756432453,-1.273991735027968,56.76046393336656,0.05119434708451041,0.8426833737294943,-26.05828978524276,FOLLOW,48.11880571882591,54.94931178303071,80.0,1.0,True,False,False,28.6409854888916
131,793.903345769182,-0.916197926332567,56.84962790826789,0.04982369551522495,0.48504419080135935,-25.59419590235512,FOLLOW,47.757382773369045,55.465930809285965,80.0,1.0,True,False,False,22.433042526245117
132,801.0434953885151,-0.5613122923869747,56.877485987723674,0.05071361607451189,0.3049697773346026,-24.455100045276637,FOLLOW,47.466177321154646,55.95364139114059,80.0,1.0,True,False,False,22.99976348876953
133,808.1683688973685,-0.18407333144017318,56.948364507836224,0.05597617892746548,0.7891577920455011,-23.71511083627093,FOLLOW,47.26581743266536,56.3673447509783,80.0,1.0,True,False,False,24.150609970092773
134,815.2793584189238,0.2513274522632947,57.08995902316192,0.0669094752370772,1.502969718761382,-22.399926424220975,FOLLOW,47.14670680431266,56.70555264327224,80.0,1.0,True,False,False,24.869680404663086
135,822.3755035553637,0.790719321139228,57.30665365771178,0.08376605147264647,1.827901725065916,-20.78202594968928,FOLLOW,47.10594573475248,57.12388046822961,80.0,1.0,True,False,False,21.059751510620117
136,829.4624208279643,1.4439978206825264,57.525351022783376,0.09578647346862149,1.566848539711001,-19.04592651934935,FOLLOW,47.160111776898816,57.58185427496,80.0,1.0,True,False,False,26.146411895751953
137,836.5623722683395,2.1383263185842987,57.681141832649715,0.09506950588702352,1.0526182867483291,-16.967626192281074,FOLLOW,47.3022428220595,57.95946154226963,80.0,1.0,True,False,False,24.296283721923828
138,843.7051804909985,2.7827850212304015,57.937334087228145,0.0823758916066707,3.3843012397361845,-14.46775597706797,FOLLOW,47.501435290747054,58.299512069195025,80.0,1.0,True,False,False,24.84893798828125
