step,s,n,V,chi,ax,ay,mode,gap,opp_V,speed_cap,speed_scale,planner_ok,collision,ot_ready,t_plan_ms
134,751.1489820206068,-3.3806377163452668,52.46592606313466,-0.0030255967533733335,1.7819916780588243,-20.74127718036833,FOLLOW,71.29528735639406,52.80480642650918,55.445046747834645,1.0,True,False,False,23.21791648864746
135,757.9084108180759,-3.3733032335058075,52.66816465477034,0.005322298734029615,1.5403876298624999,-19.430011465687237,FOLLOW,71.18929597523902,53.28271639160672,55.94685221118706,1.0,True,False,False,25.57539939880371
136,764.6880146937721,-3.3079268963555157,52.86163035290029,0.013723408691600634,1.5745508544990938,-19.99586565735709,FOLLOW,71.05047373298112,53.793783107723996,56.4834722631102,1.0,True,False,False,25.159597396850586
137,771.4850976620169,-3.1954165443413265,53.06753187627708,0.019396615712444214,1.6905629345260118,-21.165643740921578,FOLLOW,70.92318581939992,54.280898975126505,56.99494392388283,1.0,True,False,False,22.83024787902832
138,778.2994285013156,-3.054001653715655,53.27812059411416,0.022652997526615128,1.6600360408473376,-21.839308437831384,FOLLOW,70.84339567248242,54.73791872643525,57.47481466275701,1.0,True,False,False,22.67599105834961
139,785.1298123255126,-2.8950428800360273,53.47733106416981,0.02478213677551554,1.5273017384829637,-22.007925667796805,FOLLOW,70.81941173677887,55.12161787909304,57.87769877304769,1.0,True,False,False,23.035526275634766
140,791.973749890044,-2.721636055859243,53.65641460382484,0.027005978213475345,1.3580576079468119,-21.70634572499733,FOLLOW,70.83918934113865,55.441095673345416,58.21315045701269,1.0,True,False,False,23.731708526611328
141,798.8292712015298,-2.5287047064405934,53.8360552179265,0.03067300679640428,1.7190021375834825,-20.993457744970982,FOLLOW,70.91041522608941,55.852999733066504,58.645649719719835,1.0,True,False,False,27.42481231689453
142,805.7054364102277,-2.29755311492091,54.126799503028884,0.03842554450311884,2.8010308829451644,-19.963959350917154,FOLLOW,71.04711398224288,56.28779424986484,59.10218396235808,1.0,True,False,False,23.588895797729492
143,812.6152810968183,-1.9903669049567592,54.533547898463546,0.05253383859996541,3.630100479932128,-18.670531177163046,FOLLOW,71.23645023889594,56.642537275941805,59.4746641397389,1.0,True,False,False,24.5211124420166
144,819.5599705678881,-1.5580388062316706,55.022205403296155,0.07384293353506756,4.083266826532766,-17.169116558090813,FOLLOW,71.45972637559532,56.96750087132642,59.81587591489274,1.0,True,False,False,24.073362350463867
145,826.5212956551129,-0.9619410384538118,55.53670500676851,0.0964976243407495,4.074625050020987,-15.528675577300117,FOLLOW,71.71413517521887,57.280994733728164,60.145044470414575,1.0,True,False,False,23.608684539794922
146,833.4858534180213,-0.23743505718492774,56.023593376576144,0.10869715330557082,3.688062591907623,-13.741677385608838,FOLLOW,72.00707751130994,57.65460663376889,60.53733696545734,1.0,True,False,False,23.044586181640625
147,840.472588730339,0.5322947787274313,56.472709590671116,0.10849856943142236,3.7812205656043196,-11.780282065830988,FOLLOW,72.35157416921902,58.03123808930504,60.932799993770296,1.0,True,False,False,23.15831184387207
148,847.5167341934438,1.2667710191483321,57.026558734646,0.09838370490339426,4.89088254711207,-9.706844204709638,FOLLOW,72.72407245420038,58.43638009344069,61.35819909811273,1.0,True,False,False,24.16253089904785
149,854.6460499779859,1.9245034932668,57.66638595806864,0.08609008470798057,5.179065402202426,-7.670737784244226,FOLLOW,73.09084130268968,58.842460553225116,61.78458358088638,1.0,True,False,False,23.023605346679688
150,861.86707782173,2.503422137374489,58.284147537933244,0.07451063770059814,4.5757005276193485,-5.51925068490024,FOLLOW,73.41881227417377,59.20569425022406,62.16597896273527,1.0,True,False,False,24.033784866333008
151,869.1751043937358,3.005837199881216,58.80282397603624,0.06344976903946978,3.6753324876716507,-3.4399782472789115,FOLLOW,73.69282884251834,59.519332918443425,62.495299564365595,1.0,True,False,False,23.412704467773438
152,876.5585862441114,3.431548252024411,59.17601246729964,0.05253650695922304,2.3269879357259033,-1.4187506660451028,FOLLOW,73.90896553781863,59.8165194786319,62.8073454525635,1.0,True,False,False,23.473501205444336
153,884.0024796265411,3.7783726284344303,59.4550398645618,0.041486656092419034,2.4458444329357,0.5513532288419842,FOLLOW,74.0707375447779,60.04494104865507,63.047188101087826,1.0,True,False,False,23.836374282836914
154,891.5080023629359,4.043361511342585,59.78366931858875,0.030086415255194673,2.7115789177498284,2.398807839622945,FOLLOW,74.18186687714547,60.16450072841237,63.17272576483299,1.0,True,False,False,23.436546325683594
155,899.0747239748172,4.2263342457968,60.1585142119539,0.01949952935216155,3.2628273233702987,4.11158665188252,FOLLOW,74.23436565944473,60.27093070444372,63.28447723966591,1.0,True,False,False,23.695707321166992
156,906.7022645505281,4.33827789878024,60.59263193626098,0.01082034678954003,3.613723601916644,5.624726147188192,FOLLOW,74.22828470061086,60.36646761372072,63.384790994406764,1.0,True,False,False,23.621082305908203
157,914.3941849528218,4.391315848911033,61.05592376414802,0.003613023553889214,3.7452313650767395,6.918600406001369,FOLLOW,74.16578573665151,60.49153741500087,63.516114285750916,1.0,True,False,False,23.955821990966797
158,922.1513413522368,4.393542516310679,61.524139517281185,-0.0026891319913037223,3.7059462690856133,7.972571627953046,FOLLOW,74.04766586472908,60.621102466079314,63.652157589383286,1.0,True,False,False,23.55027198791504
159,929.9716789757623,4.348759850720708,61.97167120309397,-0.008676005199368082,3.435241608738152,8.764923380251698,FOLLOW,73.87174748867096,60.74116852544816,63.77822695172057,1.0,True,False,False,23.560047149658203
160,937.8496044856925,4.256670022838619,62.3805696307316,-0.01481004527323112,3.099224561847634,9.345956118140409,FOLLOW,73.63184449764162,60.859579087773,63.90255804216165,1.0,True,False,False,23.01025390625
161,945.7738936722986,4.11691122896527,62.74459180891997,-0.020470441949405477,2.722120425974281,9.747402939398343,FOLLOW,73.32621425560149,60.97558140783337,64.02436047822503,1.0,True,False,False,23.25892448425293
162,953.732459048061,3.9374935972335496,63.064960502808134,-0.02474402744612464,2.3985504561737754,9.969683782696196,FOLLOW,72.97245282258837,61.10544058767259,64.16071261705622,1.0,True,False,False,25.201797485351562
163,961.7191214210118,3.7284945040676782,63.343683310768924,-0.027850555711495785,2.062728434335182,10.008948646033113,FOLLOW,72.60068623462485,61.238077111555356,64.29998096713312,1.0,True,False,False,23.207426071166992
164,969.7288425124774,3.4977173018632586,63.58770661172676,-0.030110389959009838,1.835653228721684,9.873654942832216,FOLLOW,72.22779825106795,61.37188145784507,64.44047553073733,1.0,True,False,False,25.038480758666992
165,977.7581822167389,3.2505949263798977,63.80724429928977,-0.03181823045696883,1.6670384337809758,9.59594870209767,FOLLOW,71.85691175877093,61.50012847439843,64.57513489811835,1.0,True,False,False,25.58732032775879
166,985.805257800769,2.9902978207321596,64.0044263699957,-0.033379242294619,1.4827092285683496,9.251623408400867,FOLLOW,71.48586763135779,61.600279103918794,64.68029305911473,1.0,True,False,False,25.607824325561523
167,993.8748748456,2.708474975838777,64.18313290691424,-0.037666634293104975,1.3649002249566158,8.811039909351969,FOLLOW,71.11654576386547,61.72732203934968,64.81368814131717,1.0,True,False,False,25.465965270996094
168,1001.9680748760703,2.369589035171567,64.34747232267262,-0.047281078221503736,1.253794816031419,8.353629799126628,FOLLOW,70.74596980612807,61.84583078048944,64.93812231951392,1.0,True,False,False,25.133609771728516
169,1010.0743524687181,1.9304606537862643,64.4985396604011,-0.06173566662325504,1.1519140391045506,7.895902984501973,FOLLOW,70.3709492235572,61.95168233452166,65.04926645124775,1.0,True,False,False,26.048898696899414
170,1018.1711344983875,1.3778536132662609,64.63924030992895,-0.07330445685076202,1.0854595153887192,7.504739469819987,FOLLOW,70.00191203314318,62.068468796261435,65.17189223607451,1.0,True,False,False,26.397705078125
171,1026.2549306264305,0.7700145473412695,64.7704585083209,-0.07522346879171773,1.0036239388722907,7.526148299366872,FOLLOW,69.65899492719393,62.18577352411329,65.29506220031895,1.0,True,False,False,25.940418243408203
172,1034.3420331344462,0.18823525845116296,64.89312517140046,-0.06735215237139397,0.9482001501311361,7.8508582268818,FOLLOW,69.34495159322296,62.308357982611795,65.42377588174239,1.0,True,False,False,26.322126388549805
173,1042.4459504805018,-0.3080838554313613,65.01069331403188,-0.055332056801243916,0.9204063941395508,7.795306165194072,FOLLOW,69.04383734675434,62.44851400452451,65.57093970475074,1.0,True,False,False,27.12225914001465
174,1050.5693465311597,-0.7058190649933535,65.13567276100476,-0.04309117310339296,1.0468780973173035,7.26049498774639,FOLLOW,68.743324322435,62.586692332008,65.7160269486084,1.0,True,False,False,29.981136322021484
175,1058.7132546119426,-1.0066915273577977,65.27121403898222,-0.03141765898514773,1.0932009745661693,6.444266522192101,FOLLOW,68.43965941333272,62.71352931047804,65.84920577600194,1.0,True,False,False,34.00850296020508
176,1066.8775690035902,-1.2168028619116413,65.40603704059113,-0.020712342604319683,1.0471646812755504,5.467597401152778,FOLLOW,68.1285300204861,62.795379212716774,65.93514817335262,1.0,True,False,False,32.69696235656738
177,1075.0608027603328,-1.3442958422365519,65.53094800738455,-0.011061948575261417,0.9420978951765415,4.529372746904587,FOLLOW,67.80235717037272,62.791259673312254,65.93082265697787,1.0,True,False,False,30.184268951416016
178,1083.2598436406183,-1.3976570189472315,65.62778139005357,-0.002604392936649335,0.62631192311356,3.5535276289339977,FOLLOW,67.45024667521261,62.669488801491184,65.80296324156575,1.0,True,False,False,37.62698173522949
179,1091.460869930523,-1.3891098904506793,65.5558383229958,0.004035133059766275,-0.6456465049459318,2.5478013271836293,FOLLOW,67.05870685496393,62.39750229064596,65.51737740517827,1.0,True,False,False,31.97956085205078
180,1099.6481471603117,-1.3348232023111564,65.41669093192809,0.008665139053826168,-1.376081139808076,1.5410235827337588,FOLLOW,66.62180543087902,61.954949416605636,65.05269688743591,1.0,True,False,False,32.99665451049805
181,1107.810713486069,-1.2513460331435977,65.16624375602782,0.011332689615019752,-2.3715083891573583,0.5884698858453078,FOLLOW,66.13414710015422,61.32664163197182,64.39297371357041,1.0,True,False,False,30.50518035888672
182,1115.9349439433497,-1.1543951078663448,64.82223985652126,0.012192810341483925,-2.928443304932768,-0.2531946048090137,FOLLOW,65.58017179178228,60.499029081620215,63.52398053570123,1.0,True,False,False,24.837255477905273
183,1124.010285865626,-1.058158819706255,64.38185743605828,0.011389877339594115,-3.8733175494545615,-1.0333261143396684,FOLLOW,64.9529416836408,59.473141208084066,62.44679826848827,1.0,True,False,False,27.693986892700195
184,1132.0224117874034,-0.9755428907901997,63.81201547738683,0.009071701882181794,-4.979262387032238,-1.7046257358504078,FOLLOW,64.2333692921386,58.2471059986186,61.15946129854953,1.0,True,False,False,28.020620346069336
185,1139.9520748181676,-0.9176464011397638,63.051379434230554,0.005458906454149303,-6.818881156820775,-2.223734855500558,FOLLOW,63.4171926427241,56.83327590505471,59.67493970030745,1.0,True,False,False,32.90081024169922
186,1147.7726895092183,-0.8931909772296174,62.07764741516007,0.0007851770966503021,-8.394932485609079,-2.618520636440285,FOLLOW,62.49464423242648,55.241680854407264,58.00376489712763,1.0,True,False,False,30.295133590698242
187,1155.4593564791949,-0.9084100986520722,60.918782645915975,-0.004680410141096538,-9.78567580313937,-2.836012439393944,FOLLOW,61.479102538858115,53.49654437503121,56.17137159378277,1.0,True,False,False,30.27486801147461
188,1162.9907842043733,-0.9661672746039195,59.621333776574566,-0.010442666416773437,-10.66097138370264,-2.7319870414353193,FOLLOW,60.370436864580824,51.611629956280524,54.192211454094554,1.0,True,False,False,28.16486358642578
189,1170.3510989449258,-1.064439905024116,58.19540787567251,-0.015947280922444858,-11.809217089343946,-2.408257292043613,FOLLOW,59.17122863228997,49.62174274151165,52.10282987858724,1.0,True,False,False,29.990196228027344
190,1177.5239403655985,-1.1968554571404837,56.65349889821784,-0.020529132356119868,-12.56106274338735,-1.7219423762747377,FOLLOW,57.88418890476669,47.5569711996834,49.934819759667576,1.0,True,False,False,28.079509735107422
191,1184.4971868477821,-1.3521931378634244,55.024155253638924,-0.023553231420878583,-13.222048601722094,-0.8680430996723673,FOLLOW,56.518602612277164,45.44667010555158,47.71900361082916,1.0,True,False,False,29.79731559753418
192,1191.260702788028,-1.5170227900656423,53.312870034614996,-0.024793470588040035,-13.87448527278712,-0.050813942576116045,FOLLOW,55.084168019505796,43.32239743733096,45.48851730919751,1.0,True,False,False,27.571916580200195
193,1197.8012315360209,-1.6782128516753234,51.44462826196485,-0.02417253315797911,-15.578742894416477,0.7580684904090719,FOLLOW,53.59225571336424,41.217627406482855,43.278508776807,1.0,True,False,False,34.96956825256348
194,1204.096797294675,-1.8237695141957473,49.40987801658395,-0.02190492640026956,-16.600603378845015,1.3108584892575819,FOLLOW,52.058823283134416,39.16751886272397,41.12589480586017,1.0,True,False,False,29.652833938598633
195,1210.1335116656333,-1.9456298228844908,47.30369091158371,-0.018397299796003498,-16.812758826584492,1.6809820445719568,FOLLOW,50.51169695413137,37.20660786925423,39.06693826271694,1.0,True,False,False,27.184247970581055
196,1215.9068817714199,-2.0392475754726354,45.168675701775236,-0.014024908664651406,-17.060841065258682,1.8636977058848219,FOLLOW,48.98532871472776,35.365534922727505,37.133811668863885,1.0,True,False,False,30.052661895751953
197,1221.411001833108,-2.1028476822871873,43.03918249336609,-0.009274732115054335,-16.782933393956753,1.8883748194028631,FOLLOW,47.493661756090205,33.65443758360876,35.3371594627892,1.0,True,False,False,26.77178382873535
198,1226.6471142918458,-2.139135855731782,40.914244876225816,-0.004958011723062155,-16.9152731751639,1.7705607903818459,FOLLOW,46.085173966294406,32.034081346918704,33.63578541426464,1.0,True,False,False,36.72909736633301
199,1231.616156816603,-2.1535823290302507,38.82431909319497,-0.0011286371902036203,-16.334193784139956,1.8346812767112284,FOLLOW,44.77036152738992,30.536056851571423,32.06285969415,1.0,True,False,False,27.493715286254883
200,1236.3266441547166,-2.1495613367234534,36.80289856785076,0.0025772917380282373,-15.80745338050045,1.8965351720179868,FOLLOW,43.56144722340332,29.197455635793197,30.657328417582857,1.0,True,False,False,36.650896072387695
201,1240.789613541815,-2.1282760210354454,34.88159443510644,0.006850822862624463,-14.82164308036474,2.222148329796372,FOLLOW,42.436573478789796,28.03151888283126,29.433094826972827,1.0,True,False,False,29.508113861083984
202,1245.0217418484194,-2.0870896377804478,33.10368247498914,0.012551639898451292,-13.564259967015825,2.6713649530661434,FOLLOW,41.36992082680945,27.02150407161089,28.372579275191438,1.0,True,False,False,28.21969985961914
203,1249.0431149498284,-2.0214412879920216,31.48683575718864,0.020032471258040925,-12.249266963057748,3.086247242329904,FOLLOW,40.34844276714989,26.11772403462364,27.423610236354826,1.0,True,False,False,26.846885681152344
204,1252.873431581702,-1.9267862501046167,30.032640564988842,0.029310541448504014,-10.955190122214642,3.436512536566892,FOLLOW,39.4040236891899,25.30181354408455,26.566904221288777,1.0,True,False,False,27.13799476623535
205,1256.5295143686956,-1.7986075589492225,28.741269483505988,0.04032422900993808,-9.685707814971865,3.721604932507587,FOLLOW,38.564203784330175,24.583875559704733,25.81306933768997,1.0,True,False,False,27.384519577026367
206,1260.031692647536,-1.6340123378600562,27.60393737140558,0.05265110825561616,-8.517368297306126,3.8424796462523374,FOLLOW,37.84233524257138,23.959489672512817,25.15746415613846,1.0,True,False,False,26.25417709350586
207,1263.398906909205,-1.4322334068016647,26.610634447140384,0.06569111960640797,-7.406138107125654,3.8182360124457557,FOLLOW,37.23407163528691,23.424824105056096,24.5960653103089,1.0,True,False,False,26.942729949951172
208,1266.6500170436138,-1.1932184782390463,25.760640927117706,0.07965376885732366,-6.264990224101267,3.743859300159964,FOLLOW,36.733397620177584,22.979200113904696,24.128160119599933,1.0,True,False,False,24.294376373291016
209,1269.8039655179887,-0.9131091937590208,25.046017774999154,0.09616615944141513,-5.247537739896883,3.6092036345899317,FOLLOW,36.33587589862964,22.620478769554325,23.751502708032042,1.0,True,False,False,24.69325065612793
210,1272.8752986382199,-0.5818150243985075,24.45103428591749,0.11710291922237258,-4.3496833198265294,3.425470158022441,FOLLOW,36.03843075117584,22.342824499661184,23.459965724644245,1.0,True,False,False,23.069143295288086
211,1275.8723498522759,-0.186540404090405,23.964757976832338,0.1425855660391024,-3.5138503822294282,3.230792236803821,FOLLOW,35.84316080491726,22.13818238827459,23.245091507688322,1.0,True,False,False,23.988962173461914
212,1278.801109546917,0.2814778493717563,23.580168538902964,0.17007422258490018,-2.7295006519564473,3.1465275958806647,FOLLOW,35.758035669381115,21.99661848608846,23.096449410392886,1.0,True,False,False,23.613452911376953
213,1281.6736922132106,0.8182104756520252,23.29126046143267,0.19390164426905004,-1.991014443210486,3.216697847796108,FOLLOW,35.79083911900466,21.907319263840606,23.002685227032636,1.0,True,False,False,23.566007614135742
214,1284.5159883279853,1.4020411354518276,23.09114577263501,0.20765449330217323,-1.3166680896500544,3.3344262720505293,FOLLOW,35.93958294484173,21.85932226932536,22.95228838279163,1.0,True,False,False,22.675752639770508
215,1287.3636943999115,1.998968987221573,22.97095703880749,0.20774132099382403,-0.7142495792463762,3.454299617684492,FOLLOW,36.18770854246509,21.843698525670415,22.935883451953938,1.0,True,False,False,23.148059844970703
216,1290.2505806911718,2.571500072390962,22.913180533567118,0.1941333939836422,-0.2903500484366838,3.6464274013686744,FOLLOW,36.51210775211075,21.85247914777622,22.945103105165032,1.0,True,False,False,22.763729095458984
217,1293.196290838251,3.0868195253643034,22.897583695039877,0.169917689192899,-0.0183306097959528,3.943318923064032,FOLLOW,36.894878360783196,21.879870625265884,22.973864156529178,1.0,True,False,False,23.3306884765625
218,1296.2013400651992,3.5240172101271074,22.9110100658056,0.14029192097118098,0.18309040404342664,4.399876043008289,FOLLOW,37.33435538400249,21.921456541097463,23.01752936815234,1.0,True,False,False,22.74799346923828
219,1299.2588486753139,3.87445682395943,22.94321866772272,0.10893348598785309,0.2972851804533997,4.981234062051528,FOLLOW,37.84254756169412,21.971909547037598,23.07050502438948,1.0,True,False,False,22.849082946777344
220,1302.3641139731064,4.135373822209441,22.987863516400463,0.07720205623237253,0.3851180013299999,5.73308409454369,FOLLOW,38.398939324433286,22.030881676301703,23.13242576011679,1.0,True,False,False,24.410247802734375
221,1305.5128308651013,4.3063543411358,23.042545630369098,0.0457749240757297,0.45926045334303867,6.629511507633249,FOLLOW,38.96919896021268,22.107876663963157,23.213270497161318,1.0,True,False,False,23.46515655517578
222,1308.699193741216,4.388952369208398,23.110589180212784,0.015478231985955094,0.587464793384242,7.7049978759252,FOLLOW,39.53455228278858,22.23628912360709,23.348103579787445,1.0,True,False,False,22.916793823242188
223,1311.9156713616514,4.387534074742726,23.19373809754513,-0.012585267766470232,0.7003464494802999,8.917530785003027,FOLLOW,40.1009717714644,22.4168113311345,23.537651897691227,1.0,True,False,False,23.322105407714844
224,1315.1513105437043,4.310340167921722,23.283096800102044,-0.036845554942866655,0.7028559535367361,10.232038623916702,FOLLOW,40.670374558064395,22.608292853825738,23.738707496517026,1.0,True,False,False,22.979736328125
225,1318.3939485229082,4.170403024964077,23.3609130416816,-0.05593338524046472,0.5423071438420676,11.55794191909922,FOLLOW,41.2122624773674,22.77211214649062,23.910717753815153,1.0,True,False,False,23.40221405029297
226,1321.6352411034288,3.9831321354237077,23.409931091243344,-0.0697445054854966,0.2661871494043604,12.85282854293403,FOLLOW,41.646047500986924,22.90898577035407,24.054435058871775,1.0,True,False,False,23.08821678161621
227,1324.8704663057733,3.7625903137304477,23.42513013714573,-0.07928677867518479,0.005828927286537444,14.058289307827302,FOLLOW,41.853724240776955,23.067779377504923,24.22116834638017,1.0,True,False,False,22.516965866088867
228,1328.095691431938,3.5191748015403137,23.405033007437865,-0.08607241951043516,-0.2844858069135296,15.07699116906889,FOLLOW,41.834973158089724,23.251866326786235,24.414459643125547,1.0,True,False,False,22.66979217529297
229,1331.3054514435478,3.258807180626195,23.347442601730126,-0.09166363266171224,-0.5732803029368903,15.85480431582339,FOLLOW,41.68074520883147,23.42437419405171,24.595592903754294,1.0,True,False,False,22.96280860900879
230,1334.4920642230347,2.981710673495346,23.255121054743174,-0.09849527993093471,-0.8339940944787694,16.06725931141649,FOLLOW,41.44967396325433,23.591295174748684,24.77085993348612,1.0,True,False,False,23.21147918701172
231,1337.64417114513,2.6830318571666676,23.143504620762158,-0.106967068303345,-0.912001832344559,16.1483543987549,FOLLOW,41.18855109545734,23.768213789929863,24.956624479426356,1.0,True,False,False,22.92013168334961
232,1340.7501376705836,2.361893762031542,23.03537872109581,-0.1147418070056648,-0.8106786929926035,16.177762077198093,FOLLOW,40.93448117115031,23.942886137392208,25.140030444261818,1.0,True,False,False,25.16937255859375
233,1343.8057046886875,2.023509130225187,22.94382604767036,-0.12017407818409703,-0.6680275027681983,16.194212837212476,FOLLOW,40.711300777177485,24.100741422509937,25.305778493635437,1.0,True,False,False,22.949695587158203
234,1346.815063806848,1.6749898477452434,22.878645190860535,-0.12314289447670011,-0.41400002123313323,16.352262948252616,FOLLOW,40.528302633718795,24.260670079171614,25.473703583130195,1.0,True,False,False,25.705575942993164
235,1349.7852411709148,1.3206435243506607,22.841049682276463,-0.12533997017661117,-0.21738826859039215,16.443983330665997,FOLLOW,40.39254855107151,24.460679247389486,25.68371320975896,1.0,True,False,False,23.630619049072266
236,1352.7205063170652,0.9584612798473283,22.829425664301414,-0.1290918620776219,-0.010838518719083756,16.446636500062322,FOLLOW,40.31651373198383,24.719015099888743,25.95496585488318,1.0,True,False,False,25.418519973754883
237,1355.621545426411,0.5804493901014032,22.841865899535417,-0.13625445850987972,0.1863317691877561,16.40798831880842,FOLLOW,40.31698329783217,25.038618968246563,26.290549916658893,1.0,True,False,False,24.30582046508789
238,1358.4856261908435,0.17446010404335566,22.886085274421916,-0.14779447160137424,0.4786020539484913,16.334406014005094,FOLLOW,40.41378893519118,25.426393269343237,26.6977129328104,1.0,True,False,False,24.90520477294922
239,1361.3088827082568,-0.2711405616087753,22.969497211652005,-0.162233971207995,0.814050488187817,16.230919456683285,FOLLOW,40.62928922270635,25.887448371911464,27.18182079050704,1.0,True,False,False,23.311614990234375
240,1364.0933073260876,-0.7584507359230681,23.111418814107637,-0.1748605066655171,1.3677950384431845,16.112653355660832,FOLLOW,40.98483149297181,26.4225136017447,27.743639281831936,1.0,True,False,False,25.696754455566406
241,1366.853139228299,-1.2760726972824026,23.323867744950956,-0.18115701142439966,1.9282544767334726,16.010175384680384,FOLLOW,41.48802584721943,27.01167603436276,28.3622598360809,1.0,True,False,False,23.092269897460938
242,1369.6088945213446,-1.8041545704674768,23.596385102201342,-0.17952426462653395,2.3391005468814297,15.912179109420558,FOLLOW,42.11449823352905,27.61395976401789,28.994657752218785,1.0,True,False,False,23.557186126708984
243,1372.3795165393954,-2.3208337474635,23.901929691627192,-0.17015413331371718,2.4833121434775856,15.904762052359715,FOLLOW,42.82306323520311,28.1883694708233,29.597787944364466,1.0,True,False,False,24.113178253173828
244,1375.1785200238307,-2.803308566341982,24.19906719838213,-0.1532228037028982,2.2911287682911583,16.052328917607824,FOLLOW,43.58121518732651,28.699747379618334,30.13473474859925,1.0,True,False,False,28.161287307739258
245,1378.0139417927387,-3.2281879424357567,24.470559771943115,-0.12941414649875405,2.0799412209489883,16.11757215801919,FOLLOW,44.36364927629916,29.11887913139132,30.574823087960887,1.0,True,False,False,32.69052505493164
246,1380.890059293572,-3.5761917836009998,24.70757567868854,-0.10111425915722323,1.752627514166074,15.723223455926899,FOLLOW,45.150537374739315,29.430037588927163,30.901539468373524,1.0,True,False,False,22.378921508789062
247,1383.8063460747069,-3.836664107875766,24.90356291369122,-0.07142834139159122,1.4407193538068594,14.839613049795906,FOLLOW,45.927032735800594,29.64963690911918,31.132118754575142,1.0,True,False,False,23.75316619873047
248,1386.7604403849537,-4.007933197368322,25.076563777068962,-0.042769532334209034,1.3769032262083534,13.652156248449506,FOLLOW,46.68342474462702,29.82175651574196,31.312844341529058,1.0,True,False,False,22.753238677978516
249,1389.7537120054076,-4.095112158570304,25.267148148098528,-0.016939514138334773,1.6483271402916562,12.13234980020473,FOLLOW,47.41777685196121,29.960340162393756,31.458357170513445,1.0,True,False,False,24.149179458618164
250,1392.792043279162,-4.1072134623050465,25.482444575546104,0.00563309587957328,1.7665990369522497,10.582844491502641,FOLLOW,48.126763821232316,30.08142383523561,31.585495026997393,1.0,True,False,False,22.472858428955078
251,1395.88038821106,-4.052830834956428,25.714667593425332,0.02522221886903026,1.9307209283656253,8.958075721919185,FOLLOW,48.80623238161843,30.20493514807759,31.71518190548147,1.0,True,False,False,24.32703971862793
252,1399.023174927767,-3.9392814934200087,25.97031210540919,0.04252304837506122,2.130820557644803,7.421019519033608,FOLLOW,49.45545239824855,30.386457883146093,31.9057807773034,1.0,True,False,False,22.778987884521484
253,1402.223475528214,-3.770880465689844,26.237175180427112,0.05860948465002602,2.126507493828005,6.007344578950084,FOLLOW,50.07719183993299,30.596082688589902,32.1258868230194,1.0,True,False,False,22.511005401611328
254,1405.4799877742985,-3.5486690723594454,26.49788688879961,0.07443562083236188,2.0402949365552363,4.722499534368248,FOLLOW,50.668014358171604,30.73588184203638,32.2726759341382,1.0,True,False,False,22.867441177368164
255,1408.7844817529842,-3.2724892519039734,26.736664066484273,0.08976747903897372,1.8081458551139897,3.5690416073899414,FOLLOW,51.22389369486882,30.82492066628582,32.366166699600114,1.0,True,False,False,22.86052703857422
256,1412.121991095252,-2.946776186998005,26.952889389131734,0.10254008853478995,1.6799121938850994,2.5597245566067257,FOLLOW,51.75181831653572,30.921650637479182,32.467733169353146,1.0,True,False,False,26.39937400817871
257,1415.4825246062655,-2.583311108846565,27.148985776537895,0.11101645572929192,1.3804922325795386,1.6814497238757433,FOLLOW,52.265113443554355,31.02115324874858,32.57221091118601,1.0,True,False,False,22.767305374145508
258,1418.859804771529,-2.1974235510141478,27.279238518062062,0.11505514840914183,0.829075426185725,0.9291322579047427,FOLLOW,52.77356467937784,31.142831632165144,32.699973213773404,1.0,True,False,False,22.777318954467773
259,1422.2499008470174,-1.803637799351939,27.40001452840763,0.11520397630384246,1.10930329624774,0.3020888753959232,FOLLOW,53.289273410519854,31.31099436452658,32.87654408275291,1.0,True,False,False,22.578001022338867
260,1425.6590550334174,-1.4136155118863571,27.58327010198211,0.11199956142332183,1.8105220808792102,-0.21844544596622784,FOLLOW,53.81580076490104,31.470309690631204,33.043825175162766,1.0,True,False,False,22.715330123901367
261,1429.09948372652,-1.036750501444002,27.861787115219197,0.105990491345551,2.5461472771725617,-0.6090997766300073,FOLLOW,54.344079857673705,31.621214624423818,33.20227535564501,1.0,True,False,False,23.17976951599121
262,1432.58285861933,-0.6810341027264385,28.205089248838288,0.09762819485435627,2.8669122864595225,-0.9238657583858225,FOLLOW,54.863098790870254,31.779275250610752,33.36823901314129,1.0,True,False,False,22.597312927246094
263,1436.1156912224665,-0.3541838298867169,28.590893422514995,0.08722688094809881,3.4401176535324702,-1.170173552535611,FOLLOW,55.36015880532932,31.94250064254258,33.53962567466971,1.0,True,False,False,22.77851104736328
264,1439.7080564348587,-0.06305375932498858,29.08046805392159,0.07503631975992649,4.272381695585127,-1.3636176247733918,FOLLOW,55.829588573131105,32.1393963576605,33.74636617554353,1.0,True,False,False,22.833585739135742
265,1443.3718448097031,0.18584134538544556,29.63944730908176,0.061267762594702874,4.592172604496858,-1.5002153673169627,FOLLOW,56.26611967742633,32.356353652967755,33.97417133561614,1.0,True,False,False,22.39513397216797
266,1447.111613798237,0.3855376362751456,30.209863860017613,0.04608706672050327,4.494401019355062,-1.5953395045179428,FOLLOW,56.65751240228701,32.58709102303049,34.21644557418202,1.0,True,False,False,22.94468879699707
267,1450.9251510584033,0.5287818190475759,30.74556794846847,0.029607201956508053,4.068826679592911,-1.6576722240084358,FOLLOW,57.001894306538816,32.91602534884519,34.56182661628745,1.0,True,False,False,22.753238677978516
