step,s,n,V,chi,ax,ay,mode,gap,opp_V,speed_cap,speed_scale,planner_ok,collision,ot_ready,t_plan_ms
37,254.81318062299457,2.128569224547714,29.834887645048127,0.09774314899434765,-2.094471908347208,7.064961996160522,SHADOW,39.104778370689786,28.062519606181986,30.868771566800188,1.0,True,False,False,23.25606346130371
38,258.5131460269953,2.546587546234062,29.54992247132278,0.12657488286757743,-2.444012977591429,9.024795228693275,SHADOW,39.48936953840902,28.145128321242314,30.959641153366547,1.0,True,False,False,22.198200225830078
39,262.2133156517217,3.054970507654541,29.22288430258119,0.14707169049485064,-2.759169795145028,10.834078887927468,SHADOW,39.90437578081685,28.23529544487832,31.058824989366155,1.0,True,False,False,23.12326431274414
40,265.98428995964423,3.590389239056428,28.863380821295795,0.14374637656506783,-2.9630267169307407,12.46685448227299,SHADOW,40.29421199451218,28.35126632783533,31.186392960618864,1.0,True,False,False,22.536039352416992
41,269.89359700620525,4.049524627685266,28.487242669837798,0.10932063503533025,-3.0204112719219496,13.921725573163064,SHADOW,40.56060561433151,28.528183872580957,31.381002259839054,1.0,True,False,False,23.200511932373047
42,273.9092546332359,4.341007908704852,28.114910603823223,0.05746921848896279,-2.8818209170776687,15.182817295579502,SHADOW,40.607504358400945,28.777787232551322,31.655565955806455,1.0,True,False,False,22.671222686767578
43,277.9136164665081,4.452662099672229,27.78633211787938,0.010433174592711675,-2.343621463589883,15.746577910252181,SHADOW,40.440574693756844,29.0990075173538,32.00890826908918,1.0,True,False,False,23.131132125854492
44,281.8600164996819,4.416659603777716,27.543898173590794,-0.02858225175075242,-1.55777263460546,15.76214056009338,SHADOW,40.135898010332994,29.498651388845165,32.44851652772969,1.0,True,False,False,22.992610931396484
45,285.74979905526624,4.257372279116812,27.38489598980488,-0.061942752232075765,-1.0400793580981402,16.333196257550036,SHADOW,39.76932502347262,29.957833924007264,32.95361731640799,1.0,True,False,False,23.326873779296875
46,289.5820898581769,3.996887647163881,27.2787343124826,-0.08853578260012637,-0.6571399643954341,17.117503842587823,SHADOW,39.43779830279743,30.484827610485507,33.53331037153406,1.0,True,False,False,24.48272705078125
47,293.35687980390907,3.656890417946139,27.222440391636386,-0.1097157989690323,-0.26467502022683564,17.606445413764213,SHADOW,39.24284245579622,31.104049327236105,34.214454259959716,1.0,True,False,False,22.32527732849121
48,297.0776375852162,3.250733492854186,27.220485630734824,-0.12853935935183466,0.2064052315805141,17.47120585028433,SHADOW,39.245947120194614,31.801560156332606,34.98171617196587,1.0,True,False,False,22.519588470458984
49,300.74765936587113,2.7799394477033084,27.27711144627292,-0.14774661779037557,0.6679846522250286,17.308731701800333,SHADOW,39.454172650508724,32.51872408320291,35.77059649152321,1.0,True,False,False,22.681236267089844
50,304.36783337188916,2.2424231139308786,27.389165773870637,-0.16681319111338347,1.1008601378025298,17.44513798458051,SHADOW,39.828826165088174,33.163288078878615,36.47961688676648,1.0,True,False,False,24.0175724029541
51,307.9370706424366,1.6382625862767526,27.55651489378228,-0.18542923805207517,1.5510908430877017,17.439542346444767,SHADOW,40.346907649241814,33.69975856728684,37.06973442401553,1.0,True,False,False,25.689125061035156
52,311.4554185676812,0.9661646595735145,27.78846620250331,-0.20421014722014388,2.1242221242815287,17.403519520055678,SHADOW,40.99407134670554,34.1639385197535,37.58033237172885,1.0,True,False,False,25.234460830688477
53,314.9240739283409,0.2211502699753234,28.09890994091657,-0.22392368390425688,2.79651825601053,17.369919030668942,SHADOW,41.75253457047819,34.66072080831783,38.12679288914962,1.0,True,False,False,24.127960205078125
54,318.3469598472567,-0.5980641619643755,28.49854649396281,-0.2402376529600749,3.5247757090125864,17.25044824415428,SHADOW,42.630692162958155,35.25978598737441,38.78576458611185,1.0,True,False,False,25.002717971801758
55,321.7577738943675,-1.462490248901169,28.985685783422024,-0.24135998387435337,4.213005852622939,16.97815606591012,SHADOW,43.63407631064007,35.90551458567165,39.49606604423882,1.0,True,False,False,25.514602661132812
56,325.23209089658576,-2.3005088169022816,29.55640970706361,-0.2178342167733758,4.819405715811257,16.461650494601006,SHADOW,44.72986967030397,36.5185901881142,40.170449206925625,1.0,True,False,False,24.530887603759766
57,328.8441501387907,-3.0228688388383613,30.176312128810828,-0.1715191831462235,5.0133176990585095,15.316390353842062,SHADOW,45.83720668820513,37.07956174777829,40.78751792255613,1.0,True,False,False,25.666475296020508
58,332.60815663976706,-3.5624485506473995,30.787040926944865,-0.11537996564607671,4.69494496179284,13.579791388645749,SHADOW,46.87819218220284,37.63486346274478,41.398349809019265,1.0,True,False,False,26.38387680053711
59,336.4808616192564,-3.9032867504999893,31.335866452415903,-0.06388118473464482,4.156626743188929,11.605941252742621,SHADOW,47.835226658844704,38.13239401520368,41.94563341672405,1.0,True,False,False,24.956226348876953
60,340.43111481765334,-4.064843060155045,31.882700965219517,-0.02158441642208723,4.976023869171733,9.570405615807838,SHADOW,48.743949922042134,38.57295460187685,42.43025006206454,1.0,True,False,False,25.082826614379883
61,344.4607606710756,-4.078349800835374,32.58014618264959,0.011406656080135781,5.987093935148632,7.554662481874272,SHADOW,49.626333991574484,38.92813867287349,42.82095254016084,1.0,True,False,False,25.47001838684082
62,348.5792535057036,-3.9748825301337822,33.33062364544226,0.03583137210741173,5.92861335610762,5.766074597012461,FOLLOW,50.471141012781004,39.20188144028819,41.161975512302604,1.0,True,False,False,23.482561111450195
63,352.78490765168567,-3.783185841720786,34.04456178441723,0.05277893350250794,5.493046594772143,4.113676928332992,FOLLOW,51.25921021429201,39.427002540501235,41.3983526675263,1.0,True,False,False,23.58555793762207
64,357.07481832727,-3.5293960486985636,34.75042356572988,0.06351728259285186,5.917086885131553,2.630715712806189,FOLLOW,51.98712068594904,39.610542649892594,41.59106978238722,1.0,True,False,False,24.863243103027344
65,361.4560258331725,-3.2350751248376897,35.509485587650445,0.06929842257360344,6.091867342317788,1.30257115470131,FOLLOW,52.652088282142245,39.753570379212334,41.741248898172955,1.0,True,False,False,25.35843849182129
66,365.93145441288414,-2.9186888223588916,36.236621508533666,0.07101038100446379,5.472350416138068,0.13218097367691284,FOLLOW,53.24223845552115,39.884198847544425,41.87840878992165,1.0,True,False,False,23.963212966918945
67,370.4923373508307,-2.59702313832959,36.86883520839487,0.0693982015205913,5.01437958366218,-0.8825587112993938,FOLLOW,53.754202988955456,40.02688858695463,42.02823301630236,1.0,True,False,False,27.599573135375977
68,375.13462636897054,-2.28418701524615,37.52261760227413,0.06510935746912197,5.332469603935982,-1.742894989086501,FOLLOW,54.19897966254172,40.20703079924908,42.21738233921154,1.0,True,False,False,23.804903030395508
69,379.86134614224153,-1.9919015977245607,38.175697256100165,0.05858788162345148,5.060711222704287,-2.4449357843189885,FOLLOW,54.585221703221976,40.426329895166226,42.44764638992454,1.0,True,False,False,23.548364639282227
70,384.66905777158735,-1.7311534454612976,38.7991365872463,0.05015928326319975,5.06540033113313,-3.0044970343973096,FOLLOW,54.9148558723337,40.69798043898152,42.7328794609306,1.0,True,False,False,23.264169692993164
71,389.5587389638487,-1.511294945160905,39.462570400180795,0.040273412992514676,5.455843664692914,-3.4242483261081755,FOLLOW,55.19913466706231,41.04678924895917,43.09912871140713,1.0,True,False,False,23.257017135620117
72,394.5355301205416,-1.3395380736121103,40.15758604911134,0.029421216218515817,5.592139006167008,-3.705068416923342,FOLLOW,55.44669291381206,41.46024491763006,43.533257163511564,1.0,True,False,False,24.903297424316406
73,399.60104267115975,-1.2212191739414686,40.85626029312477,0.018068374933434737,5.533379774940089,-3.8435568000719216,FOLLOW,55.658683947764985,41.90105403270142,43.99610673433649,1.0,True,False,False,21.93760871887207
74,404.7536314392915,-1.1596596090646079,41.535973869342335,0.006649609176037555,5.308668372858337,-3.84240029023029,FOLLOW,55.83554207964187,42.34165675307912,44.45873959073308,1.0,True,False,False,21.362781524658203
75,409.9893474142465,-1.1556747825779357,42.18514837828839,-0.004251854046336724,5.0474272934896245,-3.5954409607682205,FOLLOW,55.977451473443864,42.75928013336048,44.897244140028505,1.0,True,False,False,22.149085998535156
76,415.3039984656556,-1.201382318455484,42.80922256707088,-0.011446021184390394,4.893634718307089,-1.611723897320622,FOLLOW,56.08324669770877,43.13212099943531,45.28872704940708,1.0,True,False,False,27.81534194946289
77,420.6944721722939,-1.2689331711044394,43.40360056573484,-0.012408301084087659,4.590115254425028,0.6276879684384251,FOLLOW,56.15237335472676,43.45038783879091,45.622907230730455,1.0,True,False,False,22.397756576538086
78,426.15637738177037,-1.3272400510504094,43.954816183939215,-0.008518161594559842,4.213404642344331,1.9230245410003666,FOLLOW,56.18536083785227,43.70736634108897,45.89273465814342,1.0,True,False,False,21.920204162597656
79,431.68403482551923,-1.3568169812694075,44.45777372516666,-0.0022603231976499006,3.8219316206302887,2.471512071262907,FOLLOW,56.17899888211025,43.90076168401226,46.09579976821288,1.0,True,False,False,22.807836532592773
80,437.2709972439946,-1.3492215637345453,44.90711306819229,0.0046545406501205065,3.3647895640050316,2.5535364292601663,FOLLOW,56.12364483090306,44.0339117194486,46.23560730542103,1.0,True,False,False,22.931337356567383
81,442.9099043265234,-1.3037401158810584,45.2967285445127,0.011001744899411253,2.8748310553072223,2.234956096739266,FOLLOW,55.99590105640647,44.11294375848196,46.31859094640606,1.0,True,False,False,25.7112979888916
82,448.59293259200973,-1.2254205796917057,45.62324708341016,0.01609451679485388,2.358264984619695,1.784066119781696,FOLLOW,55.760724528324204,44.15024377624076,46.357755965052796,1.0,True,False,False,22.164106369018555
83,454.3119559832953,-1.1214344295378862,45.883035451038324,0.019908349908620258,1.8183075769251853,1.4174638373115553,FOLLOW,55.431254318184756,44.15658922813701,46.36441868954386,1.0,True,False,False,22.259235382080078
84,460.0586422853394,-0.9977537051386588,46.075954766172586,0.022937375075651103,1.2902308673456955,1.3128673345881372,FOLLOW,55.07745200048197,44.14170500768847,46.348790258072896,1.0,True,False,False,24.413108825683594
85,465.8246779716789,-0.8562681678822166,46.201827100724145,0.026146857546842657,0.7592186195898835,1.636753087801361,FOLLOW,54.79995756991525,44.114505409908126,46.32023068040353,1.0,True,False,False,24.94215965270996
86,471.6018921963901,-0.691473629347079,46.26402087789247,0.031272463099238874,0.2883126151040583,2.545459572051762,FOLLOW,54.6681894897269,44.08410856732986,46.28831399569635,1.0,True,False,False,22.732257843017578
87,477.3808175964455,-0.4834810739182478,46.24266839709792,0.04147998525219794,-0.19343536671911105,4.192607973591229,FOLLOW,54.66333858074648,44.0579611972614,46.26085925712447,1.0,True,False,False,28.69248390197754
88,483.1537495274943,-0.19594395368836054,46.22654478606971,0.05883149812091324,-0.07661559406275183,6.26823411555735,FOLLOW,54.75271120908343,44.0417320204837,46.243818621507884,1.0,True,False,False,22.470951080322266
89,488.91639500249755,0.21588552040878578,46.214977235749295,0.08446446555661069,-0.1078669136060322,8.736549496427186,FOLLOW,54.90699878939387,44.03973720775391,46.24172406814161,1.0,True,False,False,24.717092514038086
90,494.6605806225317,0.7975471925046123,46.196715747078024,0.11640868556906697,-0.19076459240073657,11.43683153188708,FOLLOW,55.09607127854508,44.05535036902206,46.25811788747316,1.0,True,False,False,23.54121208190918
91,500.39734638460334,1.548927236901775,46.16081926938029,0.14096209445398067,-0.3792372475047444,14.119193625191741,FOLLOW,55.29575983501809,44.09981686797429,46.30480771137301,1.0,True,False,False,24.13344383239746
92,506.1751978308496,2.3877957030051893,46.098885548568774,0.14717715475027687,-0.5949238019979322,16.708591073891164,FOLLOW,55.46433352112399,44.17972802307472,46.38871442422846,1.0,True,False,False,24.864673614501953
93,512.0601178091979,3.197040792440929,46.01893783452035,0.13117988419809298,-0.6676842345068084,19.088380578681797,FOLLOW,55.5156482177041,44.29285294915217,46.50749559660978,1.0,True,False,False,25.48694610595703
94,518.1042731037229,3.8415676135226393,45.93275998989382,0.09227053682102568,-0.6876197236129288,20.897798657532096,FOLLOW,55.332700384560326,44.45217804178925,46.674786943878715,1.0,True,False,False,25.449037551879883
95,524.2487207574112,4.232090646253011,45.852404312437,0.04679512419988632,-0.5834087442367167,21.621094727055915,FOLLOW,54.879480981109964,44.69170439355962,46.9262896132376,1.0,True,False,False,24.326562881469727
96,530.408423674338,4.3728319835066385,45.78658766873814,0.005141846547530728,-0.449052504370702,21.624742533818576,FOLLOW,54.2948712737782,45.011837268082324,47.26242913148644,1.0,True,False,False,24.901390075683594
97,536.5482915458117,4.287627643720585,45.743499085845,-0.03239575720579998,-0.22847497102408718,21.77297012139586,FOLLOW,53.73362588325199,45.39541887168348,47.66518981526766,1.0,True,False,False,24.90067481994629
98,542.6471741945795,3.9982553065052744,45.735519584903855,-0.06694294530490405,0.0888652787662467,21.42955835509133,FOLLOW,53.26573970603988,45.8195441070577,48.11052131241059,1.0,True,False,False,25.377988815307617
99,548.6903151501785,3.5143406759023885,45.771679679632676,-0.10075501028748701,0.5052035908605607,21.251183155280817,FOLLOW,52.90582518918109,46.25947667164676,48.5724505052291,1.0,True,False,False,22.96304702758789
100,554.6660431559247,2.8413992937151233,45.87000653826725,-0.13334475776398452,1.023030279202949,21.167821687208107,FOLLOW,52.653404569421355,46.69258520523482,49.02721446549656,1.0,True,False,False,22.172927856445312
101,560.5622431106905,1.9789817021741256,46.03173839792416,-0.16695907495354512,1.5374608012966253,20.63480055309585,FOLLOW,52.5144068803603,47.099423129672,49.4543942861556,1.0,True,False,False,23.71048927307129
102,566.3569821143549,0.925969593123624,46.253374434410155,-0.1972320830207706,2.009025607390896,19.755858117343433,FOLLOW,52.50256945889748,47.46434547584709,49.837562749639446,1.0,True,False,False,21.641016006469727
103,572.0593656037765,-0.25219156782943175,46.557443703387186,-0.2066241320865965,2.7907879322378872,19.86406592979128,FOLLOW,52.639923826590575,47.776329294846384,50.165145759588704,1.0,True,False,False,22.054195404052734
104,577.7586956663173,-1.4145503455140418,46.95362291423447,-0.1900654369427511,3.4905187902562766,19.38692908461018,FOLLOW,52.90927398396434,48.02944285488287,50.43091499762702,1.0,True,False,False,22.419214248657227
105,583.5547526262561,-2.4196617942368777,47.42556195470595,-0.1498021078479217,3.987236212020353,18.13253533572898,FOLLOW,53.20960992804828,48.22301186311383,50.63416245626953,1.0,True,False,False,23.250102996826172
106,589.5107255594256,-3.1342723520671125,47.92940097767675,-0.09150159865576621,4.004851288229554,16.064477272326755,FOLLOW,53.43556439038014,48.36109383877206,50.779148530710664,1.0,True,False,False,24.86276626586914
107,595.5778060565973,-3.5037137922152293,48.40428998816124,-0.036454776322610224,3.541832090547018,13.395684623712173,FOLLOW,53.53466675579455,48.451370097114435,50.87393860197016,1.0,True,False,False,26.959896087646484
108,601.6847090207094,-3.59240053125033,48.8186879813566,0.0022313189215503806,3.276064666537136,10.268721389508123,FOLLOW,53.577239146751026,48.50375132822074,50.92893889463178,1.0,True,False,False,25.361061096191406
109,607.8106100177008,-3.501764507528117,49.234227254406065,0.023133575197963715,3.31882620591855,6.89449749015885,FOLLOW,53.66389228541368,48.52902114910626,50.95547220656158,1.0,True,False,False,25.26259422302246
110,613.9629519084407,-3.3354872381522536,49.63781779173019,0.028137736067373298,3.1088456571551086,3.35517602257607,FOLLOW,53.80408936097592,48.5373809071942,50.96424995255391,1.0,True,False,False,25.427818298339844
111,620.1611490211749,-3.1723914497675243,49.999970541458694,0.02304958782761092,2.6805132507072287,-0.1899309988056146,FOLLOW,53.93604376175176,48.536869748227005,50.96371323563836,1.0,True,False,False,23.742198944091797
112,626.405794298698,-3.066745406358081,50.29864006696287,0.00994270615689297,2.115547111429321,-3.7409115360996266,FOLLOW,54.0130900557931,48.53248581161801,50.95911010219891,1.0,True,False,False,23.992300033569336
113,632.6881206777255,-3.06864124628244,50.52479673043885,-0.010560886144750706,1.5328821360098022,-7.180085509801222,FOLLOW,54.020535559069685,48.53003910662048,50.956541061951505,1.0,True,False,False,23.96535873413086
114,639.0156345057371,-3.209681693556793,50.67796909191619,-0.03168818862586819,0.9577598534200045,-10.388505922768337,FOLLOW,53.97896908295991,48.53457367271224,50.96130235634786,1.0,True,False,False,22.050857543945312
115,645.4211392502466,-3.449382392380189,50.766646484481214,-0.040657514372499294,0.5008539315102469,-13.335557930388777,FOLLOW,53.90405319775152,48.5487203752949,50.97615639405964,1.0,True,False,False,23.83732795715332
116,651.9242743556222,-3.690976641961366,50.80366900738098,-0.032674454171996443,0.13514695356687295,-15.914723307215246,FOLLOW,53.77348830810786,48.575922250158285,51.0047183626662,1.0,True,False,False,24.126291275024414
117,658.5245307974773,-3.8227574648105183,50.80417077833521,-0.008187816706718844,-0.0860030421573226,-17.996657514269838,FOLLOW,53.573505216088506,48.6157765388899,51.0465653658344,1.0,True,False,False,23.935794830322266
118,665.1418679134149,-3.788581639609508,50.79636914495148,0.01548384293135606,-0.03196587612130682,-19.542859947654147,FOLLOW,53.298295610772016,48.665606179322296,51.098886488288414,1.0,True,False,False,26.154279708862305
119,671.7133926873443,-3.647593838313613,50.80553308650276,0.026047694860750356,0.15517462549454725,-20.45987171616783,FOLLOW,53.020675599274114,48.72813465630137,51.164541389116444,1.0,True,False,False,26.17645263671875
120,678.2415044055149,-3.4795890855116776,50.83921115216109,0.025085577836254376,0.34814470479790116,-20.81039115918367,FOLLOW,52.801227606101065,48.81788575193805,51.258780039534955,1.0,True,False,False,24.241924285888672
121,684.7452170023921,-3.3452280221733437,50.89076972902062,0.01719496507204581,0.44448640126032263,-20.69631234052392,FOLLOW,52.64177323704598,48.9892653119175,51.43872857751337,1.0,True,False,False,23.326396942138672
122,691.2557427631881,-3.2597796150035236,50.954633849072714,0.010599925589967689,0.5805931104481314,-20.815519235907264,FOLLOW,52.53319862699027,49.237991779890976,51.699891368885524,1.0,True,False,False,22.418498992919922
123,697.7851872508851,-3.2058222500802707,51.04497732290562,0.007105562096939133,0.8088650792154484,-21.048223296016666,FOLLOW,52.45190551469341,49.528359714824326,52.00477770056555,1.0,True,False,False,25.14171600341797
124,704.3364421443108,-3.162425191522957,51.15606940662518,0.00705904371239322,0.9295409932655453,-20.995055206752564,FOLLOW,52.385656716759286,49.80705842069443,52.29741134172916,1.0,True,False,False,26.763439178466797
125,710.9046721516379,-3.110627507787456,51.27197500491183,0.009187900573067499,0.8979306639953631,-20.698096390105054,FOLLOW,52.31990073349641,50.02376752313488,52.524955899291626,1.0,True,False,False,22.69148826599121
126,717.4837782389601,-3.0440778909513986,51.40059810914087,0.011048226809255594,1.2259566359603764,-21.427960757693203,FOLLOW,52.248071311574336,50.24692490601108,52.75927115131164,1.0,True,False,False,23.73981475830078
127,724.0783772915191,-2.974043556484792,51.582952235239446,0.010377442980600043,1.6294625560680003,-22.39094021764711,FOLLOW,52.17384473362165,50.44580683834078,52.96809718025782,1.0,True,False,False,23.159265518188477
128,730.6955383498947,-2.9130387616776003,51.800157109863484,0.008564906154697752,1.8039365804378649,-22.728827018104294,FOLLOW,52.0891945121316,50.64918486987154,53.18164411336512,1.0,True,False,False,21.948814392089844
129,737.3394894903873,-2.8624420942733035,52.03200877288428,0.007341203695521522,1.8684525810480723,-22.520455013668617,FOLLOW,51.9954714198218,50.96750612174336,53.515881427830536,1.0,True,False,False,22.184371948242188
130,744.0121460019329,-2.813169352066863,52.264915577271694,0.008230968170094527,1.8212907309620667,-21.800837403067117,FOLLOW,51.904369865060175,51.37125417774481,53.93981688663205,1.0,True,False,False,23.076295852661133
131,750.7122971428039,-2.746372081996532,52.4817967004417,0.012635488330959396,1.6280865574823307,-20.547563850442895,FOLLOW,51.82009886866797,51.75470249494347,54.34243761969065,1.0,True,False,False,21.82459831237793
132,757.4329246935316,-2.6372197890432627,52.67034292476471,0.020562459143403808,1.4190867051217597,-19.475042975118743,FOLLOW,51.737097088845985,52.07153020738665,54.67510671775599,1.0,True,False,False,21.785736083984375
133,764.1658690348413,-2.4725601736451326,52.847711785215246,0.02860582479858902,1.4385280027349956,-20.010455549706858,FOLLOW,51.647582945484146,52.403505492550345,55.023680767177865,1.0,True,False,False,22.235870361328125
