V,Aw,An,Ae_off,Ae_on
58.6,18.73956,26.12541448,5.05970632623222,6.65970632623222
58.8,18.79248,26.18614784,5.04823295471278,6.64823295471278
59,18.8454,26.2468812,5.0365151101928,6.6365151101928
59.2,18.89832,26.30761456,5.02479726567283,6.62479726567283
59.4,18.95124,26.36834792,5.01281179425969,6.61281179425969
59.6,19.00416,26.42908128,5.0007155506592,6.6007155506592
59.8,19.05708,26.48981464,4.98855416126825,6.58256362256659
60,19.11,26.550548,4.97603216491922,6.53089115618192
60.2,19.16292,26.61128136,4.9635101685702,6.47921868979724
60.4,19.21584,26.67201472,4.95070489174151,6.45070489174151
60.6,19.26876,26.73274808,4.93770978780142,6.43770978780142
60.8,19.32168,26.79348144,4.92469151412313,6.42294862524323
61,19.3746,26.8542148,4.91117594892395,6.37028259000839
61.2,19.42752,26.91494816,4.89766038372476,6.31761655477355
61.4,19.48044,26.97568152,4.3627541903834,5.7627541903834
61.6,19.53336,27.03641488,4.34810356479071,5.74810356479071
61.8,19.58628,27.09714824,4.33345293919803,5.73345293919803
62,19.6392,27.1578816,4.31883223008796,5.71447603384765
62.2,19.6922797584906,27.21861496,4.30440102017085,5.6680952878394
62.4,19.7455192754717,27.27934832,4.28996981025374,5.62171454183115
62.6,19.7986789132075,27.34008168,4.27553980468752,5.57553980468752
62.8,19.8515190339623,27.40081504,4.2612964736979,5.5612964736979
63,19.9038,27.4615484,4.24705314270828,5.54705314270828
63.2,19.9552215245283,27.52228176,4.23280981171866,5.53280981171866
63.4,20.0059507622641,27.58301512,4.21870351119917,5.51870351119917
63.6,20.0564492377359,27.64374848,4.20461652302794,5.50461652302794
63.8,20.1071784754717,27.70448184,4.19052953485671,5.49052953485671
64,20.1586,27.7652152,4.17653571897725,5.45268416182555
64.2,20.2107241660377,27.82594856,4.16257353655683,5.406772443314
64.4,20.2632506867925,27.88668192,4.14861135413642,5.36086072480245
64.6,20.3161751245283,27.94741528,4.13470668181793,5.33470668181793
64.8,20.3694930415094,28.00814864,4.12083776871974,5.32083776871974
65,20.4232,28.068882,4.10696885562155,5.30696885562155
65.2,20.4772915622642,28.12961536,4.0931299858639,5.2931299858639
65.4,20.531763290566,28.19034872,4.07932280565935,5.27932280565935
65.6,20.5866107471698,28.25108208,4.0655156254548,5.2655156254548
65.8,20.6418294943396,28.31181544,4.05171921714389,5.24032183517195
66,20.6974150943396,28.3725488,4.03794223308489,5.19459531502181
66.2,20.753363109434,28.43328216,4.02416524902589,5.14886879487167
66.4,20.8096691018868,28.49401552,4.01038796085268,5.11038796085267
66.6,20.8663286339623,28.55474888,3.99660963587164,5.09660963587164
66.8,20.9233372679245,28.61548224,3.98283131089061,5.08283131089061
67,20.9806905660377,28.6762156,3.96904980148444,5.06904980148444
67.2,21.038384090566,28.73694896,3.95523859957115,5.05523859957115
67.4,21.0964134037736,28.79768232,3.94142739765786,5.04142739765786
67.6,21.1547740679245,28.85841568,3.92761619574457,5.02761619574457
67.8,21.213461645283,28.91914904,3.91374271087353,5.01374271087353
68,21.2724716981132,28.9798824,3.89986709540166,4.99986709540166
68.2,21.3317997886793,29.04061576,3.88599147992979,4.98599147992979
68.4,21.3914414792453,29.10134912,3.87203555536216,4.97203555536216
68.6,21.4513923320755,29.16208248,3.85806398968249,4.95806398968249
68.8,21.511647909434,29.22281584,3.84409242400282,4.94409242400282
69,21.5722037735849,29.2835492,3.83003071850527,4.93003071850527
69.2,21.6330554867925,29.34428256,3.81593166586971,4.91593166586971
69.4,21.6941986113208,29.40501592,3.80183261323416,4.90183261323416
69.6,21.755628709434,29.46574928,3.78764178557009,4.88764178557009
69.8,21.8173413433963,29.52648264,3.77338370923057,4.87338370923057
70,21.8793320754717,29.587216,3.75912563289105,4.85912563289105
