step,s,n,V,chi,ax,ay,mode,gap,opp_V,opp_s,opp_n,shadow_side,speed_cap,speed_scale,planner_ok,collision,ot_ready,t_plan_ms
117,2574.017520533184,-0.37222933511431444,16.50501790106499,0.05657010042974203,6.317225232608746,-1.5747105968929236,SHADOW,45.77980062322467,24.87800624720911,2617.778155933845,4.247541426479492,right,80.0,1.0,True,False,False,30.50851821899414
118,2576.134725960887,-0.25765535659285793,17.314514308104556,0.051493571031985694,6.599330797797653,-1.2321274441607162,SHADOW,46.984769822880025,25.041524873593687,2621.002290356064,4.239268652058182,right,80.0,1.0,True,False,False,25.863170623779297
119,2578.354116889164,-0.15423627211176463,18.136804081673716,0.042514160177493494,6.567252674480018,-0.6163797306634157,SHADOW,48.02582196009644,25.233504853796532,2624.1605479209834,4.399658789049764,right,80.0,1.0,True,False,False,27.159690856933594
120,2580.6778453674333,-0.06826113208733285,18.965586503869826,0.033238684978309785,6.674722992392897,0.24540162171116475,SHADOW,48.98637901567963,25.494537078745218,2627.3404959048435,4.4326638369079845,right,80.0,1.0,True,False,False,30.552148818969727
121,2583.107404623167,0.005675155555788458,19.801552240747554,0.02975678167055476,6.680434039646824,1.2887058106572362,SHADOW,49.882797230739925,25.78605672021943,2630.560642598173,4.452221806187804,right,80.0,1.0,True,False,False,28.2137393951416
122,2585.640612172821,0.09043429167915112,20.617667968871295,0.03839351029051465,6.414717594767007,2.4637672835120776,FOLLOW,50.710731347578985,26.058762897967757,2633.818135970746,4.478247677841599,right,80.0,1.0,True,False,False,30.359983444213867
123,2588.2690133474275,0.22648550653667401,21.38137988467186,0.0637545148831683,5.8496096585043995,3.7603151473014753,FOLLOW,51.46752739620979,26.34168272542919,2637.1081395690308,4.477314832513791,right,80.0,1.0,True,False,False,27.451515197753906
124,2590.975326186918,0.46246735626541113,22.05311245026105,0.10506775998470633,5.031997560344343,5.170913098763828,FOLLOW,52.16219381997007,26.691473882690335,2640.4312071673976,4.457962028108616,right,80.0,1.0,True,False,False,30.337095260620117
125,2593.740066606243,0.8345375117999431,22.628352395286672,0.15320668133271176,4.299866897285058,6.588849986100169,FOLLOW,52.82122002249571,27.159504741958983,2643.796546209414,4.426803707509963,right,80.0,1.0,True,False,False,29.833316802978516
126,2596.563846430551,1.3396629993229925,23.122902363723174,0.19196438722803202,3.7164423128120387,8.077617509226119,FOLLOW,53.47854087652695,27.761404876790515,2647.21860748277,4.389027927078326,right,80.0,1.0,True,False,False,25.31123161315918
127,2599.4805796892924,1.9314814660045627,23.548231460534804,0.20854976309985299,3.157297410776801,9.692315177743408,FOLLOW,54.147697926966885,28.467230599035986,2650.711544357518,4.366817798489,right,80.0,1.0,True,False,False,25.07162094116211
128,2602.5470752460624,2.5337313661309717,23.90401852184116,0.19584320171291833,2.6237299174154454,11.289172878423255,FOLLOW,54.80335404854122,29.213939531597628,2654.2839337378336,4.374251497911585,right,80.0,1.0,True,False,False,26.98802947998047
129,2605.815232018489,3.056254918609604,24.220587780262086,0.1524368280661575,2.5756370633744314,12.827818512119153,FOLLOW,55.397303275015474,29.921354533057272,2657.944378521078,4.384833821215206,right,80.0,1.0,True,False,False,27.541160583496094
130,2609.315822265724,3.406983056790876,24.548048164016233,0.07778856035643643,2.586240155377695,14.115854788002208,FOLLOW,55.871663103805076,30.522998374500425,2661.686895122294,4.403727137056078,right,80.0,1.0,True,False,False,25.892257690429688
131,2613.070502052439,3.4698135155989127,24.79967085098233,-0.04126551036484835,1.4220530728662308,15.019310714946497,FOLLOW,56.17362041471597,30.995340412867254,2665.48944268044,4.4429173582054124,right,80.0,1.0,True,False,False,29.39581871032715
132,2616.9430931388783,3.0871703640897734,24.990868549957987,-0.20192355490493627,1.7053356773072303,15.591922141388677,FOLLOW,56.26944288889308,31.34774316079063,2669.3399449413323,4.491410250681047,right,80.0,1.0,True,False,False,28.882741928100586
133,2620.4787116562393,2.2503189764642473,25.214909505639394,-0.31297916232015005,1.7051356914858031,15.758319108771662,FOLLOW,56.290143046872345,31.605190689114643,2673.2332361857507,4.529407424000199,right,80.0,1.0,True,False,False,26.29995346069336
134,2623.65336604359,1.209764036659548,25.416144677865027,-0.34026950861366756,1.5678131091870013,15.600970201854429,FOLLOW,56.68481777717852,31.81872292658965,2677.163529433418,4.550565166939572,right,80.0,1.0,True,False,False,28.740644454956055
135,2626.708604250683,0.18284819509391825,25.606045097466147,-0.31181574725205313,1.4730273093262392,15.165429671302345,FOLLOW,57.47556738252115,32.05394996576464,2681.128933426111,4.572394025860915,right,80.0,1.0,True,False,False,28.20897102355957
136,2629.793930880809,-0.7082447731507132,25.81814988354596,-0.2547974349495928,1.9566568250401681,14.524429508208197,FOLLOW,58.42833273864517,32.37461262483964,2685.136936989328,4.619586684603272,right,80.0,1.0,True,False,False,27.083158493041992
137,2632.9599113757654,-1.4114781807243808,26.11456257321272,-0.19011444422415763,2.689201222076608,13.69718003670943,FOLLOW,59.407446141812216,32.80201242844877,2689.2013770226213,4.688183724386002,right,80.0,1.0,True,False,False,26.407957077026367
138,2636.2046887144093,-1.919983254357314,26.427709284844223,-0.12871001503214294,2.2212828561870674,12.672228820723802,FOLLOW,60.353120593007134,33.09166608484787,2693.3130319687725,4.759501842178482,right,80.0,1.0,True,False,False,26.352882385253906
139,2639.506603395073,-2.24161157919289,26.641130366064008,-0.07251378730795888,1.3105663816866893,11.587477560057335,FOLLOW,61.239770646106535,33.27138038804646,2697.444459360516,4.835794768079119,right,80.0,1.0,True,False,False,26.567459106445312
140,2642.8424129997375,-2.3883095795992033,26.782113676016344,-0.021712209781672098,1.0126520955076326,10.384222554601344,FOLLOW,62.07237419890771,33.456670192640324,2701.5789775939807,4.933015891055317,right,80.0,1.0,True,False,False,26.658058166503906
141,2646.197598154645,-2.3759328459232956,26.889882045079677,0.023404163811266337,0.7727860512488436,9.10156808662361,FOLLOW,62.85604029456272,33.654361071418606,2705.6984532943,5.053743997054429,right,80.0,1.0,True,False,False,32.26757049560547
142,2649.5645220372367,-2.222251463887834,27.02525484847954,0.06280922375374871,1.2847447767175868,7.839603206327184,FOLLOW,63.59858602859822,34.0891450760044,2709.7961841832434,4.697184016991422,right,80.0,1.0,True,False,False,26.116132736206055
143,2652.943948077199,-1.9452761886370724,27.18497334372613,0.09637115526232554,1.1388761600206287,6.51064404083075,FOLLOW,64.32206074187934,34.756750000987026,2713.886582779116,3.851877603792678,right,80.0,1.0,True,False,False,25.961875915527344
144,2656.33103234438,-1.5643524381493348,27.309555826419416,0.1239052682808564,1.124638697523415,5.126901724212691,FOLLOW,65.07056862765012,35.525678808108886,2718.014516704849,2.6434408353859666,right,80.0,1.0,True,False,False,31.62360191345215
145,2659.7267595885905,-1.0988585277290825,27.498962577140723,0.14552645310346132,1.8586465406508093,3.802138259469032,FOLLOW,66.08197649028762,36.229953655148506,2722.413008834668,1.1973358021701486,right,80.0,1.0,True,False,False,31.2957763671875
146,2663.139397376255,-0.5667989135044028,27.703865036907242,0.1613452002363855,1.218080994023056,2.457768261436164,FOLLOW,67.78002663771349,36.82472025355688,2727.506786226304,-0.2339199736183939,right,80.0,1.0,True,False,False,23.576974868774414
147,2666.565608910488,0.011843457214491981,27.88526633293116,0.1712915552200811,1.9566335276796942,1.0631921448612327,FOLLOW,70.28111680377742,37.32363276082112,2733.4205141800326,-1.2413821961592142,right,80.0,1.0,True,False,False,23.801088333129883
148,2670.012313962731,0.6181778518434754,28.08692371264606,0.17544465204479556,1.1757694079238181,-0.3007461024032705,FOLLOW,72.83817552249684,37.725872142866415,2739.403784432985,-1.4781896596974549,right,80.0,1.0,True,False,False,33.774614334106445
149,2673.4752170696006,1.231387354279221,28.21142110327159,0.17385155339230932,0.9466673412278821,-1.6667594278658824,FOLLOW,74.6209957273777,38.14963280559155,2744.6333096901085,-0.8790175305086123,right,80.0,1.0,True,False,False,29.9832820892334
150,2676.953522953295,1.830383135162085,28.328047108287826,0.1662871589793907,1.0542950407596994,-3.0117743868394644,FOLLOW,75.73924157569036,38.69981298411756,2749.214458645291,0.3087060590202855,right,80.0,1.0,True,False,False,30.428409576416016
151,2680.4545076596573,2.3939672618796726,28.49130397410348,0.15240599832463192,1.4027968301024643,-4.371214510176962,FOLLOW,76.840830554489,39.30972187186476,2753.794353507784,1.778172042933002,right,80.0,1.0,True,False,False,23.827314376831055
152,2683.9867977459608,2.900275814652242,28.696819953246887,0.1324097052438734,2.4020322038379707,-5.614787320016195,FOLLOW,78.09622122138444,39.72849366675692,2758.550728881042,3.251368873389751,right,80.0,1.0,True,False,False,24.06001091003418
153,2687.567628308255,3.3284855363667525,29.067612664391376,0.10611055336327832,3.3532597437923153,-7.063992623321116,FOLLOW,79.41180914889082,40.10373683407057,2763.3986068948516,4.582444075199552,right,80.0,1.0,True,False,False,23.565053939819336
154,2691.2160803582105,3.655459266824943,29.579958793664996,0.07364428948278046,4.733597742254668,-8.40042088733752,FOLLOW,80.7510927977296,40.524599277159176,2768.3187211059844,5.720250162288821,right,80.0,1.0,True,False,False,27.106761932373047
155,2694.949207941013,3.857817634965685,30.214429091270944,0.03589648517296448,5.18395606802195,-9.592655247813662,FOLLOW,82.10536963194636,40.97518776589817,2773.321449990157,6.205788698732925,right,80.0,1.0,True,False,False,23.293495178222656
156,2698.773204558591,3.9116874444801093,30.934762764176547,-0.006645244560485049,6.764324363083961,-10.771025791916168,FOLLOW,83.45422553015806,41.387201899035404,2778.403433471171,6.0959029386352945,right,80.0,1.0,True,False,False,23.61321449279785
157,2702.7038930378503,3.7905306879543894,31.874808619946858,-0.053541189338783386,7.912980356237043,-11.889337584164752,FOLLOW,84.78582066597755,41.90119018160166,2783.5590252245684,5.9969598010569,right,80.0,1.0,True,False,False,23.219823837280273
158,2706.747933042356,3.466684433470515,32.83060690540872,-0.10448902709039354,7.279983491241112,-13.294687849877764,FOLLOW,86.09900056385868,42.597248653628775,2788.802893601709,5.974953342981904,right,80.0,1.0,True,False,False,24.382352828979492
159,2710.881215643955,2.907478810880547,33.655432153108734,-0.16286440393077256,5.814996873498471,-15.727693070056494,FOLLOW,87.39048584843931,43.19670960319917,2794.1384188907955,5.995684751951803,right,80.0,1.0,True,False,False,23.870468139648438
160,2715.0609810683627,2.0740412544843756,34.32382013398631,-0.22818065973767426,5.206616870241164,-17.184279453959512,FOLLOW,88.664488935402,43.691904377648406,2799.545704579357,6.054964568001099,right,80.0,1.0,True,False,False,29.8464298248291
161,2719.2542252703047,0.9415089823507936,35.08741084317883,-0.2946645367418255,7.1178133099034895,-17.609416805355828,FOLLOW,89.96462352363687,44.35512658512912,2805.0256045919996,6.10627631664999,right,80.0,1.0,True,False,False,28.095722198486328
162,2723.475074415083,-0.47128850676066647,36.042943095809456,-0.3415134598474578,7.810743879057109,-17.571243374226263,FOLLOW,91.34459323627334,45.16665768635228,2810.598818506578,6.128318721500925,right,80.0,1.0,True,False,False,23.543596267700195
163,2727.8906097147146,-2.0020630903369385,36.94070183147861,-0.32803407310301735,6.377698829755785,-18.596935221380175,FOLLOW,92.79920641207764,46.0063709464079,2816.2742808271605,6.136724568837042,right,80.0,1.0,True,False,False,23.78535270690918
164,2732.884697164976,-3.265467849509519,37.4693636885078,-0.20837933740393771,1.8993226924961215,-18.610575400837963,FOLLOW,94.15646091719555,46.78378842971018,2822.04707063191,6.13591308352113,right,80.0,1.0,True,False,False,23.53644371032715
165,2738.494196526113,-3.7581240860583898,37.67188323416106,-0.006084714508740069,1.5950295048430696,-17.806268276729796,FOLLOW,95.02480280071586,47.51477138313073,2827.909499965692,6.125173733939724,right,80.0,1.0,True,False,False,23.1781005859375
166,2744.127812373818,-3.2863618778018573,37.92193560327354,0.1934344522947568,3.334810338529012,-19.606074523487784,FOLLOW,95.36818099196489,48.28415839715517,2833.8623775180777,6.063288595984764,right,80.0,1.0,True,False,False,22.635698318481445
167,2749.2590628367316,-1.9850745424770633,38.34976349907135,0.33055326383253786,3.453260277053077,-19.523435318099477,FOLLOW,95.7815953801537,49.043500396922965,2839.9094077539717,5.7324730768173575,right,80.0,1.0,True,False,False,22.947072982788086
168,2753.9049871353877,-0.3095337360011188,38.90786862806312,0.3581602565434162,5.530661988411184,-19.132372292435946,FOLLOW,96.78665607812081,49.71804428739364,2846.0457189148524,5.605988014743866,right,80.0,1.0,True,False,False,22.678375244140625
169,2758.549090181369,1.3047711452649935,39.64784499942832,0.30582996751130925,5.69833102479214,-19.255931266743506,FOLLOW,98.35438448632567,50.25836840787792,2852.2593716217134,5.266593043072826,right,80.0,1.0,True,False,False,25.804758071899414
170,2763.4049228351896,2.604426200554329,40.1427932437179,0.22787470189834014,2.4238848108374302,-19.110869392286876,FOLLOW,99.97772954787843,50.53262149567984,2858.5268197292476,4.823495388691466,right,80.0,1.0,True,False,False,25.61473846435547
171,2768.363356800349,3.5660246413248538,40.43928736907835,0.16436091286420157,2.902650238269948,-18.294418191166514,FOLLOW,101.41282490808408,50.652684174530705,2864.8177477432737,4.336216827699122,right,80.0,1.0,True,False,False,23.394107818603516
172,2773.376017133625,4.25818138448748,40.73274007115938,0.11431226012347157,1.2680065422084084,-16.881130084149135,FOLLOW,102.76367561312418,50.79404322976983,2871.127032413473,3.8379550331699384,right,80.0,1.0,True,False,False,25.090694427490234
173,2778.4347932526807,4.718746198777542,40.939573169456,0.07055081976621118,3.070356761954038,-15.021310459539242,FOLLOW,104.07593863810962,50.87558052660495,2877.4519557717344,3.3476793040309785,right,80.0,1.0,True,False,False,23.917198181152344
174,2783.5616301477685,4.975149695116151,41.55020819079107,0.03281507347734356,5.5167939321437025,-12.874927227292595,FOLLOW,105.35829947085767,51.04530527327698,2883.7930927235384,2.876758678804367,right,80.0,1.0,True,False,False,26.08656883239746
175,2788.7737919359442,5.0566611211992205,42.04509859662687,0.0015604869905629024,2.0573655854049493,-10.693521669359676,FOLLOW,106.59759433366571,51.20990425975827,2890.159224481434,2.4320899094892092,right,80.0,1.0,True,False,False,20.960330963134766
176,2794.0239091243093,4.99101252327225,42.17888353776925,-0.023906453595987316,1.1321493829236982,-8.658038453433612,FOLLOW,107.76844896020748,51.2800326832308,2896.5422408961517,2.018353564009367,right,80.0,1.0,True,False,False,22.643566131591797
177,2799.2995613347166,4.80507110421178,42.52379735998701,-0.04422291752223415,4.543463130636456,-6.793025064910145,FOLLOW,108.91166628491692,51.34301284495731,2902.935575409226,1.6387265071672867,right,80.0,1.0,True,False,False,24.952411651611328
178,2804.6443507135414,4.521667168924029,43.203598008017494,-0.05981232788793632,5.168692476478179,-5.0970040498350935,FOLLOW,110.0403963001113,51.449783090010186,2909.339957634828,1.295109990367409,right,80.0,1.0,True,False,False,23.83899688720703
179,2810.0573001920625,4.162234124500763,43.536108299785596,-0.07141801608641352,1.4624131917363243,-3.6364358216726584,FOLLOW,111.11936081447675,51.62727658959643,2915.763711528018,0.9883199345109905,right,80.0,1.0,True,False,False,32.74965286254883
180,2815.49703807018,3.747414184067098,43.76026509981281,-0.07977477201165235,2.301534627346559,-2.3597473603985177,FOLLOW,112.16600088133055,52.072325346483005,2922.223301073393,0.7186326299923282,right,80.0,1.0,True,False,False,25.003910064697266
181,2820.973945100901,3.292705805108603,44.16365758716644,-0.08508218125719078,3.5962202924545768,-1.2538199005771817,FOLLOW,113.25772386959261,52.74898550792059,2928.754761939773,0.48499312910626335,right,80.0,1.0,True,False,False,24.793386459350586
182,2826.5018431057824,2.8129149479312847,44.567874918719056,-0.08749199445513696,3.1877021780334296,-0.29874143097874684,FOLLOW,114.39778120467872,53.390303996007255,2935.3717263055796,0.28616647637423404,right,80.0,1.0,True,False,False,24.399280548095703
183,2832.080967463158,2.3226555576023156,45.03087601567451,-0.08742852425107162,4.274589130844177,0.5084654822840297,FOLLOW,115.55620164297352,53.81597975271342,2942.058044748756,0.12106788084924383,right,80.0,1.0,True,False,False,24.281024932861328
184,2837.7280835399265,1.8330049430273774,45.65201339900183,-0.08534451646864857,5.470256178277985,1.1766053663341887,FOLLOW,116.71093109557705,54.13810065261769,2948.791898558735,-0.011551743486720917,right,80.0,1.0,True,False,False,23.942232131958008
185,2843.46026817552,1.3529664793796503,46.35080798930385,-0.08166846133557842,5.526583881292258,1.7114773993060752,FOLLOW,117.83683169199139,54.46780666242622,2955.564915231918,-0.11304203626634667,right,80.0,1.0,True,False,False,27.100324630737305
186,2849.280331622987,0.8910252246444132,47.02455893366946,-0.07673843821422893,5.090919185221353,2.154475721696558,FOLLOW,118.92239800821926,54.859757380242264,2962.3826661837393,-0.18522943022777183,right,80.0,1.0,True,False,False,27.933359146118164
187,2855.180583662836,0.4551306329669834,47.581555431513095,-0.07085726219287544,3.7611210801781922,2.4829906807074527,FOLLOW,119.97091865627362,55.273172044111206,2969.2512502792606,-0.23033807958774483,right,80.0,1.0,True,False,False,26.40843391418457
188,2861.149799609277,0.05171953863784684,48.15068099174633,-0.06430396327147729,5.1949787258600635,2.7147341585620737,FOLLOW,120.99267066360744,55.707459880896636,2976.1732543264434,-0.2509354585474236,right,80.0,1.0,True,False,False,22.965669631958008
189,2867.2021813444912,-0.31600226274519716,48.847986954240426,-0.05735039330960207,5.817167857969739,2.8608979712624336,FOLLOW,121.99929507585057,56.14703380942494,2983.1490946851277,-0.2493985422933535,right,80.0,1.0,True,False,False,26.33047103881836
190,2873.3490771761863,-0.6459038526265141,49.62109031352275,-0.05025023448152444,6.4131424962169215,2.9149746607493503,FOLLOW,122.97648948518827,56.56723212035985,2990.1786708296795,-0.22839932360205248,right,80.0,1.0,True,False,False,28.8541316986084
191,2879.5978087370013,-0.9368324166587723,50.42749286229873,-0.04320653894743922,6.379935882449972,2.9036308184929167,FOLLOW,126.85291592516751,56.99585843268603,3000.2019931013538,-0.18917710894031547,right,80.0,1.0,True,False,False,23.047447204589844
192,2885.947022654872,-1.1881709997954681,51.18774772087052,-0.036350317732978185,5.7128295563536975,2.8483161026361152,FOLLOW,130.86608505559525,57.43896765343013,5.05679479259652,-0.13870427275243374,right,80.0,1.0,True,False,False,27.770280838012695
193,2892.3858466691345,-1.399647983982361,51.83599742997475,-0.029736274079666225,4.77050235920629,2.7718760263233477,FOLLOW,131.7051840590525,57.84244672065695,12.245107713924412,-0.07741464287731595,right,80.0,1.0,True,False,False,26.905298233032227
194,2898.9018964078937,-1.571530224437431,52.42373760280091,-0.023433270820753152,4.518883647046556,2.648653290928718,FOLLOW,132.5078865062669,58.260410819839784,19.48663417540159,-0.008546497383586274,right,80.0,1.0,True,False,False,25.39658546447754
195,2905.487909702262,-1.705063404452613,52.92873277311499,-0.01752602863571809,3.5507243724224313,2.488249280763889,FOLLOW,133.28360811512084,58.661546119173366,26.778405523014403,0.06469527414779373,right,80.0,1.0,True,False,False,23.227691650390625
196,2912.133089711909,-1.8020469454573764,53.416888414343354,-0.012057543874067014,4.878769497924717,2.3071928243992708,FOLLOW,134.04046894276962,59.06010684892496,34.121279645031805,0.1391235331767131,right,80.0,1.0,True,False,False,22.289037704467773
197,2918.854351045285,-1.8650311097245382,54.11509550048205,-0.007058244634180965,5.891909162424561,2.126505771101187,FOLLOW,134.78505813275342,59.424918982750995,41.511048844662795,0.21158988618168717,right,80.0,1.0,True,False,False,21.31795883178711
198,2925.668679210836,-1.8965786671136222,54.89701797965235,-0.002552672455196371,6.668008934928039,1.9237770050882244,FOLLOW,135.49868838029943,59.76702786908181,48.94594042558429,0.2789449027867057,right,80.0,1.0,True,False,False,24.708986282348633
199,2932.5861070649935,-1.8993390740479077,55.75293677352289,0.00143485893355263,7.137463827609037,1.7161807481069231,FOLLOW,136.16063345518842,60.10226933016149,56.422213666024575,0.3383237368175359,right,80.0,1.0,True,False,False,25.59804916381836
200,2939.6121882551734,-1.8760549562550815,56.59539136610014,0.004910530190301229,5.877349335534894,1.5039820333907212,FOLLOW,136.7605592236132,60.398904286152046,63.939567288606774,0.3866778022302935,right,80.0,1.0,True,False,False,26.834964752197266
201,2946.7237842506656,-1.829659006598845,57.08751511430603,0.00789499054763691,2.4750014884781404,1.2919617679971034,FOLLOW,137.28455294536843,60.63106840111161,71.48964220054161,0.42155657215952846,right,80.0,1.0,True,False,False,22.994041442871094
202,2953.8770953936246,-1.7633779996031915,57.334394139072,0.010426920384254426,1.3291663183803843,1.0853346065425604,FOLLOW,137.75026153040062,60.82654150128928,79.06694678106638,0.4401860186496367,right,80.0,1.0,True,False,False,20.690202713012695
203,2961.05055448998,-1.6804160950160603,57.434437325939925,0.012519462008116112,0.9270302949696152,0.8802431641741856,FOLLOW,138.1986385269547,61.04217430741174,86.66863492057917,0.4406062564375812,right,80.0,1.0,True,False,False,22.031307220458984
204,2968.2393261165776,-1.5838357522095747,57.586833032141364,0.014192512973812013,0.8655999548568984,0.6845376138476044,FOLLOW,138.65589411601331,61.27712605844864,94.2993496059933,0.42059034901005,right,80.0,1.0,True,False,False,23.925065994262695
205,2975.442006185518,-1.476530087161988,57.66192092969407,0.015468612307317152,0.6855560980693928,0.49804231826477996,FOLLOW,139.1249653417949,61.47819084214815,101.95719245837242,0.3786733001177045,right,80.0,1.0,True,False,False,23.897171020507812
206,2982.655663625439,-1.3613111001865128,57.77086059597482,0.016361442450061364,0.9025945428063861,0.31262923074385296,FOLLOW,139.60112269499496,61.59432024113242,109.63602988051315,0.3134604338588023,right,80.0,1.0,True,False,False,23.97322654724121
207,2989.8827474290174,-1.2408894448540064,57.86905897827132,0.01686676231969726,0.7292089391246842,0.12556878721028597,FOLLOW,140.07344214665227,61.58497090879946,117.3220067720912,0.22415273406004577,right,80.0,1.0,True,False,False,22.676944732666016
208,2997.120545736531,-1.118085765543902,57.94292021393756,0.01698791671432901,0.5237588398010675,-0.05589915964738587,FOLLOW,140.52193114915463,61.41307495600311,124.99757957817215,0.1105843439768075,right,80.0,1.0,True,False,False,23.02384376525879
209,3004.3668323436946,-0.9958754590067096,58.011397472865276,0.01667218676417205,0.5797350117486206,-0.2626914874655272,FOLLOW,140.92725939060165,61.0511138375146,132.64070612713238,-0.027043942133545218,right,80.0,1.0,True,False,False,23.274660110473633
