step,s,n,V,chi,ax,ay,mode,gap,opp_V,opp_s,opp_n,speed_cap,speed_scale,planner_ok,collision,ot_ready,t_plan_ms
0,56.24028291247488,0.001198479822808076,49.79422382363699,0.0005180727044797129,-2.7818063015581247,0.3644985520364896,SHADOW,70.0,44.0,120.0,-0.5,48.400000000000006,1.0,True,False,False,62.50905990600586
1,62.44353904434295,0.008508816748058935,49.49134874070151,0.0019205851130214154,-1.9849357951802675,0.7050955805906396,SHADOW,71.42638600669935,61.309138013895065,127.66666891917423,-1.139185552553386,67.44005181528458,1.0,True,False,False,23.937225341796875
2,68.62098049816778,0.02695837014361214,49.40645703215861,0.00405419439539728,0.4511217296341581,0.951380136918153,SHADOW,72.84948927112356,60.87720663757887,135.2930283154665,-1.6609337210904784,66.96492730133677,1.0,True,False,False,28.4726619720459
3,74.8074401156034,0.060603140284160174,49.61774903275713,0.00678334846850063,2.711683324385973,1.1851556497307583,SHADOW,74.2317194402976,60.23094814382051,142.85269993846538,-2.0997967348063096,66.25404295820258,1.0,True,False,False,25.217771530151367
4,81.03714033674694,0.11270541528632119,50.07462711505745,0.009787467734597082,4.3946682756662945,1.20963740726816,SHADOW,75.5115345743071,59.36156502644232,150.3189746899105,-2.481074511256536,65.29772152908656,1.0,True,False,False,25.414228439331055
5,87.33581707587291,0.18404283162710533,50.700955382905626,0.012657510489101569,5.4567351878021535,1.121089905505067,SHADOW,76.62697911019961,58.27192927707222,157.66411944694656,-2.822688472348266,64.09912220477945,1.0,True,False,False,24.79696273803711
6,93.71948737800095,0.2735603581951369,51.418361651106515,0.015164959021094966,5.891188520650438,0.9577237077630592,SHADOW,77.525106992937,56.96480772413065,164.8609240688099,-3.137065368212682,62.66128849654372,1.0,True,False,False,24.34825897216797
7,100.19436219926055,0.3789695972767855,52.14863515203703,0.017180765875555636,5.705932412163771,0.7556236774155909,SHADOW,78.16028837424004,55.460041198835654,171.879775752241,-3.4320863618505184,61.006045318719224,1.0,True,False,False,26.680946350097656
8,106.75704301196389,0.49722986044304773,52.81673581253598,0.01867725597886043,4.9478912316902735,0.552367760409485,SHADOW,78.51095222584348,53.7790053690072,178.70531442510404,-3.712324097282094,59.15690590590793,1.0,True,False,False,23.70429039001465
9,113.39637744290376,0.6247376681042638,53.39066456900908,0.019550798939329872,4.5496084874957425,0.2603580068686731,SHADOW,78.55187827976748,51.94504271499955,185.30892129173137,-3.979468307441141,57.13954698649951,1.0,True,False,False,30.233383178710938
10,120.1056072110185,0.7574293243011704,53.93728800835659,0.019917168285210337,4.128244494380505,0.11901810935356602,SHADOW,78.27959889522127,49.99945613164251,191.67597633812503,-4.233098441927711,54.99940174480677,1.0,True,False,False,23.76723289489746
11,126.83025550689068,0.8919023289960878,53.5860696090006,0.020034288215048372,-3.4713940853503136,0.047424979018330204,SHADOW,77.69056896819332,47.97617010056235,197.7961761792118,-4.471044243816464,52.773787110618585,1.0,True,False,False,30.249357223510742
12,133.49308692133403,1.0253264878688273,53.0357896610943,0.019985814197883582,-5.03501183876123,-0.016817215001446714,SHADOW,76.83282115158993,45.91282084932531,203.6630766584806,-4.689511710764144,50.504102934257844,1.0,True,False,False,27.837753295898438
13,140.07308866858725,1.1561140797881864,52.26691515792544,0.01973240351955402,-6.847256707474363,-0.11667329946563731,SHADOW,75.78264009727044,43.8505227940682,209.27572701860447,-4.883537320983704,48.23557507347502,1.0,True,False,False,24.901866912841797
14,146.53876453054687,1.2821577761144702,51.198963316908994,0.019233961780759957,-9.684356768602477,-0.21170157116227176,SHADOW,74.56184680134174,41.83368782575728,214.634935469929,-5.047327090276936,46.017056608333014,1.0,True,False,False,36.6206169128418
15,152.85030708309185,1.4010734658639594,49.83065311406516,0.0184153395211899,-11.725403747592301,-0.3580509321986279,SHADOW,73.20780360454594,39.91004825606738,219.74656813509282,-5.174618927321085,43.90105308167412,1.0,True,False,False,27.533292770385742
16,158.97647545014283,1.510197425535655,48.247683566462456,0.01718109016294629,-13.181887522543711,-0.5158014372542,SHADOW,71.77196774078436,38.124843906844454,224.6222748238762,-5.258296391873231,41.9373282975289,1.0,True,False,False,27.689695358276367
17,164.89643495154536,1.6070984404848507,46.5373752907491,0.015543755551757398,-13.854507826264536,-0.6359619401035447,SHADOW,70.30447704868016,36.51786906403509,229.28095249882298,-5.291629764482748,40.169655970438605,1.0,True,False,False,24.759292602539062
18,170.59768899083085,1.6898048979141682,44.7488870581481,0.013440218512610558,-14.432140094961287,-0.8071302826625908,SHADOW,68.85602648694808,35.13689561264732,233.75246143849344,-5.266364242163988,38.650585173912056,1.0,True,False,False,30.202150344848633
19,176.07087581716314,1.7556774908572887,42.92108891630753,0.010600353201931954,-14.516923314200016,-1.0746678368342384,SHADOW,67.45188306450277,33.94251856930455,238.0495720553336,-5.173791526855808,37.33677042623501,1.0,True,False,False,31.48508071899414
20,181.31643426395706,1.8013520039771471,41.13875968420538,0.006858226011259274,-13.813998609279455,-1.3282396816000739,SHADOW,66.12918843716315,32.87698899791863,242.2000642543263,-5.0031168993510295,36.16468789771049,1.0,True,False,False,25.238752365112305
21,186.345487367502,1.824315429249243,39.46853956505473,0.002478892387135281,-12.791872460209465,-1.4063784959103331,SHADOW,64.89122493802037,31.94838311123134,246.20765920197744,-4.741221732144753,35.14322142235448,1.0,True,False,False,24.808406829833984
22,191.17467482690245,1.82461858982423,37.94250621602989,-0.0020255472495241365,-11.559172167842787,-1.3331672328383448,SHADOW,63.73576341548451,31.19215390978304,250.0812507829865,-4.37167670467425,34.31136930076135,1.0,True,False,False,25.209426879882812
23,195.8237387946738,1.804517631570338,36.58084090027583,-0.006250200799548922,-10.200664773367688,-1.183262226424482,SHADOW,62.66889800934493,30.592204982208283,253.84357283624738,-3.8845342500929068,33.65142548042911,1.0,True,False,False,24.238109588623047
24,200.31489777078588,1.7671262139560906,35.40804829585095,-0.010060827744200192,-8.592816820380644,-1.045261487931036,SHADOW,61.676193944007736,30.136110189658144,257.49993273868154,-3.2691675235949185,33.14972120862396,1.0,True,False,False,22.135496139526367
25,204.67319179166762,1.7150275705656375,34.4399608315469,-0.013570436116568519,-6.9502027515579545,-0.9735820231986826,SHADOW,60.737510487651946,29.824599747016283,261.0524082584378,-2.520183811272742,32.80705972171791,1.0,True,False,False,22.062301635742188
26,208.92355750053,1.6495782518416733,33.66259268726781,-0.017010970448442627,-5.526200845928794,-0.9773399075340427,SHADOW,59.89967308464671,29.6225987398732,264.5728648763143,-1.6529233393792422,32.584858613860526,1.0,True,False,False,24.016618728637695
27,213.08884709888602,1.57074334126322,33.06897091955086,-0.02067832297402982,-4.039440819889772,-1.0677429759132162,SHADOW,59.253183286609925,29.51345450510843,268.1767407871399,-0.6996326602555385,32.46479995561928,1.0,True,False,False,23.934364318847656
28,217.1917777113334,1.476184444829089,32.654867713212504,-0.025388643980440585,-2.6784455180158417,-1.4457869450883805,SHADOW,58.88501342482877,29.477770509331705,271.9738605237148,0.2898101474409289,32.42554756026488,1.0,True,False,False,23.825407028198242
29,221.2528399872108,1.3606601945062369,32.3913577057801,-0.031306569357824145,-1.6485106596891184,-1.6620432983708413,SHADOW,58.796534216618596,29.49429788808168,275.988311927952,1.2582627802199238,32.44372767688985,1.0,True,False,False,22.729158401489258
30,225.28738494486024,1.221829854895421,32.22691509282492,-0.036953338658340815,-1.0742873546803846,-1.3315411844492984,SHADOW,58.906889776109836,29.54158366079194,280.1597297633206,2.153872035780558,32.495742026871135,1.0,True,False,False,23.80514144897461
