step,s,n,V,chi,ax,ay,mode,gap,opp_V,opp_s,opp_n,speed_cap,speed_scale,planner_ok,collision,ot_ready,t_plan_ms
18,174.3915642557971,-4.312453034188337,54.18717718992664,-0.01642440680084109,-4.524564137776903,2.2050887942008495,OVERTAKE,18.91281021770166,46.85092175964853,186.5026160424848,-4.21608527559634,80.0,1.0,True,False,False,23.418188095092773
19,181.12189569779744,-4.408406447576558,53.52304029850174,-0.012316159908985188,-6.040114001730271,2.037099283767093,OVERTAKE,17.87346106546829,45.219006907038,192.2650253212654,-4.4153171930794795,80.0,1.0,True,False,False,23.697614669799805
20,187.7570973599228,-4.477300751592695,52.671767780718234,-0.00871610512806562,-7.51278968500746,1.7054184574671536,OVERTAKE,16.69871302458563,43.53404576259514,197.82060872238307,-4.607752663727955,80.0,1.0,True,False,False,24.02329444885254
21,194.27402494902842,-4.525167578021212,51.63384450049529,-0.006298068305746465,-9.009522573144924,1.0593355980039858,OVERTAKE,15.407614865584804,41.824075130175196,203.1647122255076,-4.78879531983898,80.0,1.0,True,False,False,23.383378982543945
22,200.6493801438403,-4.559688081771531,50.40654613288922,-0.004587124588204044,-10.519059068743069,0.959851803309457,OVERTAKE,14.024201695491087,40.11368875676052,208.2982266445195,-4.953266199818798,80.0,1.0,True,False,False,23.830175399780273
23,206.85944194714287,-4.581813357800784,48.985888740545505,-0.0023209389949075264,-12.065051700143083,1.4961156039380765,OVERTAKE,12.572106998486703,38.43633076864295,213.221487142327,-5.095829636231406,80.0,1.0,True,False,False,26.238679885864258
24,212.8796740541299,-4.58178799385843,47.359580271558485,0.0028924684812334767,-13.74126083610673,2.9657102055388957,OVERTAKE,11.077131308201103,36.82279364023365,217.93657325534397,-5.2109773669792245,80.0,1.0,True,False,False,25.719642639160156
25,218.6852860970606,-4.538010222258005,45.54621664228955,0.01289255441860939,-15.020021135404367,4.769939141506071,OVERTAKE,9.575998401293674,35.30235488731997,222.45567245542358,-5.29343042081948,80.0,1.0,True,False,False,26.98230743408203
26,224.2537376000808,-4.42404340365486,43.62581776314491,0.02845306720312076,-15.415282109078824,6.465079536065351,OVERTAKE,8.101538941368688,33.90933292485066,226.7868250384293,-5.336282579602889,80.0,1.0,True,False,False,25.88796615600586
27,229.5761305281207,-4.219176250376922,41.68955448317016,0.04790228240630476,-15.249864168951495,6.805296157700523,OVERTAKE,6.700032653739385,32.66643200864867,230.95377025382018,-5.335055785118199,80.0,1.0,True,False,False,26.859045028686523
28,234.6558836270482,-3.9202393999836325,39.865507757132406,0.06833054928962237,-13.733887984740516,6.316917833856023,OVERTAKE,5.387315213158075,31.59691529823646,234.96344574127878,-5.28092844607665,80.0,1.0,True,False,False,24.769067764282227
29,239.5238244628575,-3.5176781745001215,38.46735399268989,0.0972165352603157,-10.045657534354493,10.631723897629604,OVERTAKE,4.1878533957657,30.644263957071303,238.8437370228139,-5.043174702312626,80.0,1.0,True,False,False,26.206254959106445
30,244.2108488701345,-2.9700821901557375,37.12635460811964,0.13264643641411522,-11.64373536592985,10.281384272541432,OVERTAKE,3.0790386465856443,29.780980138385615,242.60286310944315,-4.769375600243713,80.0,1.0,True,False,False,33.27822685241699
31,248.69302358901376,-2.29615558205399,35.510945585282784,0.16209133330960113,-13.844099012034139,7.465006253933,OVERTAKE,2.0268809363334697,29.03532113375239,246.23772980646797,-4.437991428409319,80.0,1.0,True,True,False,27.275800704956055
32,252.94508435614642,-1.5503336612389347,33.711090264855706,0.1823120349975665,-14.63259919689404,4.9265489753685205,OVERTAKE,1.073301223616113,28.41482541314628,249.76632481262988,-4.0343916355275375,80.0,1.0,True,True,False,24.016618728637695
33,256.96344345734144,-0.771827347585041,31.944660046302808,0.19894994735057578,-13.587447906288062,5.1573834838205395,OVERTAKE,0.25564333724753396,27.914392773928544,253.20072769339396,-3.545337057887514,80.0,1.0,True,True,False,28.843402862548828
34,260.79219171331994,0.06354804045099383,31.089108320330855,0.23327282523016848,-2.6422816200029526,15.565349485476833,OVERTAKE,999.0,27.524058416293407,256.5465558579399,-2.9580895778619425,80.0,1.0,True,False,False,38.43116760253906
35,264.55173960579606,1.0014013689477086,30.492993801533956,0.25117899082230294,-5.106956356109025,14.090695751803983,OVERTAKE,999.0,27.234052384152758,259.8090246275649,-2.2661735398029954,80.0,1.0,True,False,False,71.06757164001465
36,268.3420925756851,1.936732369333733,30.259503058134946,0.2437041099583203,-0.7940198340544447,17.513251875565235,OVERTAKE,999.0,27.036765525039698,263.01721271595056,-1.4731634619431033,80.0,1.0,True,False,False,73.30513000488281
37,272.28050497362176,2.7839018185314126,30.022108833142926,0.2047990861477733,-5.503624460878053,14.634738215250804,OVERTAKE,999.0,26.920540815061447,266.2488816413619,-0.5978968277419653,80.0,1.0,True,False,False,75.2265453338623
38,276.3059795061155,3.4280763249375155,29.477841122859576,0.14985552388932896,-0.3773371980328539,17.702230953048637,OVERTAKE,999.0,26.866231917027683,269.6078441378765,0.3261101772162651,80.0,1.0,True,False,False,52.55484580993652
39,280.3816184891601,3.896005379234005,29.33254718882485,0.10649413587123474,-3.447389259508513,15.36541048979577,OVERTAKE,999.0,26.859376222786292,273.1624296243986,1.2553517599234163,80.0,1.0,True,False,False,33.59699249267578
40,284.483327841855,4.203140436533946,29.232108159560187,0.06569112665102089,-0.2857379779698048,17.16702846462947,OVERTAKE,999.0,26.884221616192757,276.8757179942693,2.1456128000805377,80.0,1.0,True,False,False,35.950422286987305
41,288.60038395168766,4.365492878921603,29.068973926734476,0.02707179400278409,0.2686554249925619,18.21535091068549,OVERTAKE,999.0,26.92683661846455,280.693470406342,2.96283442547173,80.0,1.0,True,False,False,39.733171463012695
42,292.72128823615884,4.403919772488514,29.11030251965954,-0.0036211999391299286,0.37189726237811793,18.744541909858906,OVERTAKE,999.0,26.980156995079152,284.58359835201185,3.6825232976429207,80.0,1.0,True,False,False,25.254249572753906
43,296.8451576880503,4.332259430044806,29.166662452129206,-0.03422735978720526,0.48403651661379093,18.367607006157755,OVERTAKE,999.0,27.044764853745303,288.52604809618464,4.15597603864406,80.0,1.0,True,False,False,28.66053581237793
44,300.9601041657421,4.143954785676781,29.229678696743328,-0.06741440014071821,0.5293473847437257,18.015414590480937,OVERTAKE,999.0,27.11879288836925,292.49347699488527,4.5304129431573354,80.0,1.0,True,False,False,28.220415115356445
45,305.04930190166385,3.8300706627710595,29.300802421272362,-0.10248248949580777,0.5786665190844617,17.923222083016547,OVERTAKE,999.0,27.199281911824315,296.46705018791016,4.792542854296612,80.0,1.0,True,False,False,28.94139289855957
46,309.0903490042839,3.387963077468605,29.3630503570821,-0.13722289140084984,0.4672594031262933,17.955202728972797,OVERTAKE,999.0,27.291544439378185,300.4267156651134,4.925630968150348,80.0,1.0,True,False,False,28.830528259277344
47,313.06328758580497,2.820246321665899,29.41775822758261,-0.17133463300483803,0.44972021192698247,18.073236149164092,OVERTAKE,999.0,27.42761773697649,304.35030633320525,4.920749018405418,80.0,1.0,True,False,False,26.421070098876953
48,316.94848436830705,2.131415784893063,29.491748091140916,-0.20256840569395201,0.7505286806072953,18.325860728329125,OVERTAKE,999.0,27.62119952203243,308.2155962687447,4.7718855532319555,80.0,1.0,True,False,False,26.24225616455078
49,320.7213831540625,1.3504717747576365,29.623564266014494,-0.21803001914264825,1.390320710317254,18.18837222775008,OVERTAKE,999.0,27.88211108877769,311.99084533971563,4.4693016443454265,80.0,1.0,True,False,False,39.43657875061035
50,324.41299204832416,0.5647243438285424,29.852668323490068,-0.20300642441626965,2.2264837808103803,17.374518768522588,OVERTAKE,999.0,28.214026999846023,315.6450564547224,4.008669932825233,80.0,1.0,True,False,False,23.99158477783203
51,328.1098064611102,-0.11645385620544713,30.18647844585483,-0.1608578145194865,3.04384160955453,15.532252387676689,OVERTAKE,999.0,28.605898468414413,319.1708854173068,3.3926996313137656,80.0,1.0,True,False,False,24.101972579956055
52,331.8744212755526,-0.6201617669922933,30.611315842294943,-0.10763739584422041,3.688692081617121,12.893555149639566,OVERTAKE,999.0,29.04767895596757,322.6095269220822,2.6337688163217954,80.0,1.0,True,False,False,24.2307186126709
53,335.7192616222118,-0.9370661658954659,31.101108991763308,-0.06102215947214649,4.094304888303212,9.712944298159423,OVERTAKE,999.0,29.55870281416261,326.05020615865465,1.7639589386150218,80.0,1.0,True,False,False,26.737689971923828
54,339.6383825040215,-1.1041678739646075,31.642519635708688,-0.028134369730098176,4.598261871691004,6.499750496702824,OVERTAKE,999.0,30.162976222122456,329.5921859683564,0.8318974097640023,80.0,1.0,True,False,False,29.2816162109375
55,343.6333024092456,-1.1683430025535448,32.26863351106991,-0.006781521828392565,5.321213452546498,4.351022975949171,OVERTAKE,999.0,30.825201553104442,333.27653250667356,-0.11181409435912715,80.0,1.0,True,False,False,30.377626419067383
56,347.7121332707084,-1.1633975190958714,32.97308072535381,0.007376061166555271,5.8211023097977295,3.1674692453021747,OVERTAKE,999.0,31.48406720115929,337.0847770185912,-1.0221966172418495,80.0,1.0,True,False,False,24.628877639770508
57,351.880781842855,-1.108746283153118,33.70134202319965,0.0176758434778432,5.697111656184426,2.682997649669579,OVERTAKE,999.0,32.07155120674474,340.99893867991676,-1.865440002966112,80.0,1.0,True,False,False,24.604082107543945
58,356.13757512192365,-1.0135179197903263,34.40130800876313,0.02623279086935181,5.767674302965888,2.46382982372881,OVERTAKE,999.0,32.55797791212353,345.00120222106716,-2.61628657299372,80.0,1.0,True,False,False,24.169445037841797
59,360.4857683820149,-0.8815027140179996,35.176943370264596,0.03369290105119762,6.427005583608595,2.136781249897618,OVERTAKE,999.0,32.989007333431886,349.07240160087906,-3.258699437879432,80.0,1.0,True,False,False,27.152299880981445
60,364.93203831786604,-0.7145568571703712,35.95091342920813,0.040819821199022006,5.822420571407679,2.137609590517725,OVERTAKE,999.0,33.45469115206816,353.2000749282332,-3.7895137753369386,80.0,1.0,True,False,False,26.891469955444336
61,369.46608465078407,-0.5083541184673838,36.600252614836734,0.04988417043036926,4.837271904074843,2.9782422886831914,OVERTAKE,999.0,34.01419279426235,357.39331710017916,-4.209082493040636,80.0,1.0,True,False,False,23.81157875061035
62,374.0766331237724,-0.2510250742886165,37.24480135753501,0.060944494468529745,5.356181447814221,3.283527907659981,OVERTAKE,999.0,34.61556344501823,361.6607273310411,-4.523329077495776,80.0,1.0,True,False,False,34.363746643066406
63,378.7670622106368,0.06346158455429579,37.91707847399287,0.07184991819124477,5.2918068798986555,2.9273408149953095,OVERTAKE,999.0,35.189738455867584,366.0020377247644,-4.742792608871809,80.0,1.0,True,False,False,35.33601760864258
64,383.5351924591934,0.4284048181115381,38.54745347896448,0.07945259002054515,5.130590479945898,1.4935792451148038,OVERTAKE,999.0,35.713222533935635,370.41518326917867,-4.877756969324737,80.0,1.0,True,False,False,31.705856323242188
65,388.3845662185412,0.8231331106115178,39.277754545083276,0.08181277890569762,6.398990143398083,-0.17954040063892873,OVERTAKE,999.0,36.231765895769094,374.89353238404647,-4.94157952385139,80.0,1.0,True,False,False,26.7031192779541
66,393.3342404852066,1.216698531099116,40.127298183892115,0.07535316933936206,7.067640177782349,-3.7933825814368074,OVERTAKE,999.0,36.707499833978225,379.43774962008985,-4.946998818862367,80.0,1.0,True,False,False,35.8428955078125
67,398.39775223565306,1.5589971797204891,41.023320892211544,0.059376867976535255,7.182954433255333,-6.499843677611048,OVERTAKE,999.0,37.1244458946419,384.0378845435293,-4.907388091814883,80.0,1.0,True,False,False,26.0772705078125
68,403.5787351311624,1.8062461908265313,41.91797988576315,0.036534214448156445,7.1576867976755905,-8.584354701007356,OVERTAKE,999.0,37.47894637298162,388.68910471613253,-4.8359511390738446,80.0,1.0,True,False,False,25.144577026367188
69,408.8756599038959,1.9244741048229466,42.80663336622812,0.00929545027806573,7.007972959111153,-9.827797474280807,OVERTAKE,999.0,37.74988144485684,393.38087923061823,-4.744985928804335,80.0,1.0,True,False,False,23.139476776123047
70,414.2823529733782,1.891944656181442,43.65128465817229,-0.019703380955884964,6.483694958956626,-10.195854154480658,OVERTAKE,999.0,37.96930174103697,398.1051020730956,-4.64646540371735,80.0,1.0,True,False,False,25.11000633239746
71,419.78615263428713,1.7000150807080365,44.41123986197231,-0.04820926927042718,5.659541892874962,-9.84165830923769,OVERTAKE,999.0,38.15621459766636,402.856072619691,-4.550346585161736,80.0,1.0,True,False,False,24.073362350463867
72,425.36975933481233,1.352285084222993,45.04762169416898,-0.07430707710048812,4.567494565759308,-8.772844018748883,OVERTAKE,999.0,38.30006641058843,407.62863459098287,-4.465821258350126,80.0,1.0,True,False,False,23.536205291748047
73,431.01430641151813,0.8642538306468539,45.56006837904205,-0.09632816177870171,3.6723653220906134,-7.096096776702307,OVERTAKE,999.0,38.42219026948912,412.41818422682377,-4.399896203356591,80.0,1.0,True,False,False,23.849964141845703
74,436.70486198385305,0.2616500721671191,45.96003467824443,-0.11289419062427876,2.737160337188878,-4.901764624287587,OVERTAKE,999.0,38.54793733283872,417.2223548511035,-4.358087416085118,80.0,1.0,True,False,False,23.552656173706055
75,442.4292849339614,-0.4211172296498332,46.25493949212415,-0.12286173434243206,2.078846022945626,-2.2776655486595634,OVERTAKE,999.0,38.69692464027908,422.04215712296497,-4.3443354032821215,80.0,1.0,True,False,False,23.971080780029297
76,448.1811462336185,-1.1428972282617669,46.483042465532016,-0.12528013246831873,1.5913176498328447,0.6997477516551518,OVERTAKE,999.0,38.883482005278374,426.88102188809347,-4.360014423090331,80.0,1.0,True,False,False,22.84979820251465
77,453.9590584852125,-1.8575973103593484,46.66693804407503,-0.11955338796231643,1.2971643028078732,3.844217377685936,OVERTAKE,999.0,39.10582045995654,431.7431142628523,-4.405182238037625,80.0,1.0,True,False,False,22.693157196044922
78,459.76545465315803,-2.5163232772357564,46.84986959308753,-0.1052858661825468,1.4421977529957086,7.1539743913326745,OVERTAKE,999.0,39.385565251196674,436.6335448041432,-4.477554111306582,80.0,1.0,True,False,False,23.38576316833496
79,465.6040553784713,-3.0678428940639697,47.005742108394635,-0.08233781638482003,1.2507020329424883,10.446229329869222,OVERTAKE,999.0,39.73967150786764,441.5609070540246,-4.57300490482822,80.0,1.0,True,False,False,25.432825088500977
80,471.4761398083511,-3.4602596723138217,47.1855497140664,-0.050745722683031194,1.5939962957735614,13.557710734433249,OVERTAKE,999.0,40.13597552077754,446.53288593193764,-4.6852557052148445,80.0,1.0,True,False,False,34.97672080993652
81,477.38848959478537,-3.639698921110814,47.39670217632877,-0.010013539722350771,1.7916417566104073,16.31448594465452,OVERTAKE,999.0,40.549290854133595,451.55393989756277,-4.806058913224097,80.0,1.0,True,False,False,31.667470932006836
82,483.33940708023266,-3.5496918524033703,47.64357277492633,0.03969629350348964,2.1136399419949505,18.791518656313436,OVERTAKE,999.0,40.95477376085698,456.62455705143543,-4.92454699587146,80.0,1.0,True,False,False,38.709163665771484
83,489.3158667492857,-3.1373074730655492,47.912772607856574,0.09718235499760595,2.175012473087394,20.746161343997088,OVERTAKE,999.0,41.33412183228703,461.7426462603105,-5.02732131642717,80.0,1.0,True,False,False,26.188373565673828
84,495.2836114535852,-2.3654780877698998,48.184758026530524,0.1571111647956564,2.1605269532556908,22.128864055921117,OVERTAKE,999.0,41.67343745330585,466.90394060487006,-5.099454142640655,80.0,1.0,True,False,False,30.165433883666992
85,501.2009390465584,-1.2683993551657424,48.44902291739749,0.2022244943743555,2.062236766180487,23.09198495286651,OVERTAKE,999.0,41.959939883011344,472.1039393490197,-5.122521368494531,80.0,1.0,True,False,False,23.792505264282227
86,507.1124930426457,0.025444839440023737,48.69454774763657,0.22137415409076847,1.863139408051578,23.327618565277028,OVERTAKE,999.0,42.18983523493343,477.3402352386384,-5.074383168533728,80.0,1.0,True,False,False,29.44803237915039
87,513.1240930142784,1.3456517164448003,48.900802347123246,0.209718465079526,1.5296839201126569,23.455720505547852,OVERTAKE,999.0,42.36391896409459,482.60498400805875,-4.929878039455976,80.0,1.0,True,False,False,31.61454200744629
88,519.3361288571841,2.505090461893797,49.07085168555711,0.1695411744173992,1.2435033846247259,23.063980129428256,OVERTAKE,999.0,42.484534895313,487.8843411767972,-4.662500487790368,80.0,1.0,True,False,False,28.59640121459961
89,525.7378953500375,3.383353385661003,49.218546876341286,0.11986929340322265,1.1407042469834847,22.30272896640695,OVERTAKE,999.0,42.556859432010214,493.15048910169924,-4.243464750748731,80.0,1.0,True,False,False,28.728723526000977
90,532.2628749685786,3.9601065932416577,49.35881698894629,0.07084613512058047,1.1638038894165113,22.294584644776492,OVERTAKE,999.0,42.59156981430244,498.3649034673699,-3.654090859890832,80.0,1.0,True,False,False,31.40115737915039
91,538.8612291686263,4.245290442727738,49.50989023707946,0.024544724341043093,1.262866528281119,22.468629695144486,OVERTAKE,999.0,42.59852342633867,503.530705500399,-2.8975399811761458,80.0,1.0,True,False,False,27.318716049194336
92,545.4926744251748,4.249398903204007,49.67356494732654,-0.020714996141739342,1.3602010179561361,21.969398899527732,OVERTAKE,999.0,42.58593134241405,508.7006230280439,-2.0003555054938342,80.0,1.0,True,False,False,26.859760284423828
93,552.1222501030161,3.9723033104490306,49.867752519049034,-0.0656870848345901,1.7351946358967305,22.239560794750957,OVERTAKE,999.0,42.56114009015453,513.9601987472397,-1.0112341398213542,80.0,1.0,True,False,False,29.40511703491211
94,558.7176970732703,3.412709043680775,50.09181876688178,-0.11147061084292209,1.8436147709951902,21.73403582050422,OVERTAKE,999.0,42.53287479603898,519.3687688299773,0.0035077034133956797,80.0,1.0,True,False,False,33.40315818786621
95,565.2285641131632,2.5626298142749904,50.32475916122224,-0.15629099176101857,1.895127505816013,20.54853616418576,OVERTAKE,999.0,42.50726452574362,524.9141468669761,0.9788255589237953,80.0,1.0,True,False,False,37.485361099243164
96,571.5969265138663,1.485799870488847,50.62757976064846,-0.179640168121589,2.9281074032089194,20.284035742587434,OVERTAKE,999.0,42.48970738472014,530.557863471761,1.8633851545871276,80.0,1.0,True,False,False,29.619455337524414
97,577.8916330628709,0.36185352960834205,51.058031133562224,-0.17091081582047624,3.954027666890117,19.696041236759477,OVERTAKE,999.0,42.48420108048364,536.2652652352332,2.6202551443069155,80.0,1.0,True,False,False,28.667211532592773
98,584.2353535968518,-0.6167970605852873,51.61370365662895,-0.13246376897012346,4.8153667126663295,18.446591554261342,OVERTAKE,999.0,42.49349122384049,542.003942726571,3.2239099667493254,80.0,1.0,True,False,False,26.758909225463867
99,590.7107382838308,-1.2796415256988662,52.24954721396388,-0.07430352000558375,5.257417947632795,16.04975001029304,OVERTAKE,999.0,42.52474208651719,547.7440878834066,3.65587011640756,80.0,1.0,True,False,False,26.977062225341797
100,597.3005332993384,-1.5819957906733761,52.89087522177608,-0.023826313831774734,4.945447989009575,12.764767653311655,OVERTAKE,999.0,42.58777265216603,553.4581715858208,3.903671993716566,80.0,1.0,True,False,False,26.34143829345703
101,603.9572847278826,-1.6192226166319914,53.436321202697236,0.007172885194577459,4.342209839692123,8.813415600653844,OVERTAKE,999.0,42.68154681490666,559.1170446500261,3.95773712887675,80.0,1.0,True,False,False,25.482177734375
102,610.6644563786404,-1.522330507359922,53.9749442274745,0.01757291644454713,4.231916259169162,4.354337114602669,OVERTAKE,999.0,42.806804680461525,564.6760000504646,3.8110352315714975,80.0,1.0,True,False,False,24.17159080505371
103,617.430582624798,-1.415217706389073,54.4897148251379,0.012289425366659161,3.974496630963481,-0.2987532406285247,OVERTAKE,999.0,42.9936304090867,570.112942854362,3.471367068866347,80.0,1.0,True,False,False,25.666475296020508
104,624.2603139087864,-1.3814596893907434,54.95484595578617,-0.003286412474502688,3.4691289390922337,-5.078913064690834,OVERTAKE,999.0,43.25499384548375,575.4819184547229,2.973159005352883,80.0,1.0,True,False,False,29.454469680786133
105,631.1439854479611,-1.489779224787005,55.345599934907675,-0.02831805560394273,2.8096690153922963,-9.71663270283115,OVERTAKE,999.0,43.582905790950115,580.8553250740132,2.371442698765609,80.0,1.0,True,False,False,29.852628707885742
106,638.0738304909427,-1.7937723607394882,55.64824799234434,-0.05688239570533541,2.076085792958149,-13.844588699800767,OVERTAKE,999.0,43.95964894120377,586.2841291779761,1.7367239238151952,80.0,1.0,True,False,False,23.925304412841797
107,645.0707609084777,-2.258972941802746,55.85631649003896,-0.07249996740292396,1.3136588425852445,-17.59384568403247,OVERTAKE,999.0,44.36277867430803,591.781796830845,1.1398557837886665,80.0,1.0,True,False,False,23.81157875061035
108,652.1663709394647,-2.7605305804883633,55.976998758952945,-0.06729960288177939,0.6767995301293585,-20.455194044364603,OVERTAKE,999.0,44.772222857710126,597.3361862825777,0.6305063187116084,80.0,1.0,True,False,False,23.98967742919922
109,659.3767022588164,-3.1462219611486355,56.02217174057985,-0.041881743436380264,0.12176522786879773,-22.489371274449663,OVERTAKE,999.0,45.16961112891077,602.936041894503,0.228552662319932,80.0,1.0,True,False,False,26.551485061645508
110,666.6215750206059,-3.3435245883800535,56.015825295192776,-0.017837901838646433,-0.14796025937215118,-22.976396520104267,OVERTAKE,999.0,45.538458184441154,608.5789261345817,-0.07065222707316415,80.0,1.0,True,False,False,24.663686752319336
111,673.8347886506572,-3.415974898449723,55.9996943927696,-0.005287052236882176,-0.10033585035111273,-22.04767733180679,OVERTAKE,999.0,45.86652328711028,614.2672844936703,-0.2897662170925942,80.0,1.0,True,False,False,26.775598526000977
112,681.0101543124033,-3.4401232224130087,55.98644254660391,-0.0035600461142922335,-0.09566434788985222,-22.34190977971402,OVERTAKE,999.0,46.14530847430025,619.9993224624111,-0.45999625930664184,80.0,1.0,True,False,False,26.521682739257812
113,688.1714859674364,-3.4738631536046993,55.9840856807182,-0.0054137008234495685,0.04682065786866073,-21.75297129182146,OVERTAKE,999.0,46.37005787502729,625.7661060543523,-0.6159502146334872,80.0,1.0,True,False,False,24.455785751342773
114,695.3477120772667,-3.5082848368638833,55.9865884260015,-0.004049312835944272,0.010358356555156566,-22.573628210467014,OVERTAKE,999.0,46.541812932116216,631.5570896929496,-0.7930240379690069,80.0,1.0,True,False,False,24.049758911132812
115,702.5412959592885,-3.5197982968801615,55.99802501599446,0.0014064516902099903,0.1604342889528795,-22.246130825748132,OVERTAKE,999.0,46.664627616972005,637.369150776747,-1.0237066263275283,80.0,1.0,True,False,False,23.771047592163086
116,709.7456547429509,-3.4800223553796847,56.02156960985627,0.009819330695615386,0.21099797286593425,-21.92616229309157,OVERTAKE,999.0,46.745411415620055,643.2132751658536,-1.3253011098606868,80.0,1.0,True,False,False,23.90742301940918
117,716.9478874867892,-3.3778744424551803,56.04727394845456,0.018458228016224244,0.19546611951414972,-22.77629127152217,OVERTAKE,999.0,46.79280879064393,649.1092911700471,-1.6925468240351944,80.0,1.0,True,False,False,23.485660552978516
118,724.1446988483633,-3.231206460825443,56.091417659188444,0.021901332867759526,0.4982823317539525,-25.850815053682783,OVERTAKE,999.0,46.81612624575126,655.0835501306817,-2.0987978151393665,80.0,1.0,True,False,False,25.62570571899414
119,731.3403199101485,-3.0852704470915686,56.161477635115084,0.019085501652290265,0.6219238175927576,-27.887055546401673,OVERTAKE,999.0,46.82418093955345,661.1264563344358,-2.5042919919943323,80.0,1.0,True,False,False,25.468111038208008
120,738.5397559043748,-2.9681102747650923,56.24599286391381,0.014646531919044845,0.6939896544175407,-27.791158259239918,OVERTAKE,999.0,46.824029511158514,667.1887674707796,-2.8785789598232476,80.0,1.0,True,False,False,23.35357666015625
