step,s,n,V,chi,ax,ay,mode,gap,opp_V,opp_s,opp_n,shadow_side,speed_cap,speed_scale,planner_ok,collision,ot_ready,t_plan_ms
26,229.06873195013924,-0.0853945380476861,43.368004354073605,0.09551845669181329,-16.465649694128068,9.189341983717863,SHADOW,21.187571230503664,30.43656348960056,244.73048461930216,-4.630506538344399,left,29.912732010686668,1.0,True,False,False,31.110525131225586
27,234.32007718835254,0.48435551942684635,41.27836579255417,0.11754876845821069,-16.782946135081925,5.418811504514918,SHADOW,19.373464449285592,29.69830435640323,248.44219639942483,-4.243890955160991,left,27.10625698012805,1.0,True,False,True,27.863264083862305
28,239.2861493809062,1.1006024860522083,38.85360019394757,0.1279393118357973,-21.30967865853246,3.4040864833560898,SHADOW,17.717121755379225,29.115421982137246,252.03719894373177,-3.7698687466569814,left,24.90674326808343,1.0,True,False,True,80.1999568939209
29,243.94610452210762,1.7281402604841496,36.656465937558714,0.14027498027570387,-15.967955175404612,5.1273441625519895,SHADOW,16.243560236878437,28.66036714851565,255.52970961778465,-3.1964970414602067,left,23.692283444699143,1.0,True,False,True,60.90903282165527
30,248.34675367452704,2.380746123059189,34.64816402293903,0.15207278696997584,-16.199181115182352,2.644322055079302,SHADOW,14.985289272766323,28.318297219415797,258.93139379487394,-2.5152223060264087,left,23.64918497553778,1.0,True,False,True,28.443574905395508
31,252.49358447273798,3.0259971831043817,32.56933232629491,0.15541176997468734,-16.84415295938451,0.5925046896489516,SHADOW,13.919301865182632,28.078495853168864,262.26605553970967,-1.725594295207649,left,23.820951994786384,1.0,True,False,True,23.97751808166504
32,256.42722585012496,3.5925413544170235,31.139266040659034,0.12343116525086706,-8.380522556392359,-11.265432924538043,SHADOW,13.107377388055653,27.929270114099314,265.60096186079363,-0.8423223934822137,right,25.706921950206777,1.0,True,False,True,31.061172485351562
33,260.275231651739,3.958332729005215,30.030425934269136,0.06812838553773973,-9.944031527781473,-9.19272473543498,SHADOW,12.610604894479252,27.854065838819455,269.0378307446042,0.10195951327253494,right,29.432218177795164,1.0,True,False,True,22.902965545654297
34,264.0888761777319,4.0964460008538195,28.69866655924481,0.008670518379839773,-11.123266236470323,-1.8161181459111324,SHADOW,12.401353056265123,27.83957066550053,272.6765847080041,1.059801175193524,right,33.49492389473727,1.0,True,False,True,23.300886154174805
35,267.8762288440556,4.0111506949632325,27.306339821023965,-0.056535002593935235,-11.002668560803102,4.300621668913511,SHADOW,12.421765181244325,27.862752816753417,276.5106413589762,1.9827538106513292,right,37.243759769531465,1.0,True,False,True,22.741079330444336
36,271.5683290147859,3.704446948074857,25.98529067272453,-0.12379998567862685,-10.004615392826889,8.654448138104488,SHADOW,12.584508750412226,27.90719618235058,280.46073759446784,2.832656230341784,right,39.972365165067565,1.0,True,False,True,21.213293075561523
37,275.0552160702835,3.2170617817093743,24.85946436856802,-0.17702630494635233,-8.13082384591361,11.128283062184444,SHADOW,12.921381913901257,27.96372908820879,284.48971092868715,3.5825266159098423,right,43.65715448878643,1.0,True,False,True,23.694992065429688
38,278.31196649164775,2.6223775331179153,23.97836327339948,-0.20920735346622607,-6.20335111980399,12.66662486980865,SHADOW,13.519872401754185,28.032488578393355,288.5750884720377,4.20676305466491,right,49.40801738842566,1.0,True,False,True,29.666423797607422
39,281.3845424668157,1.9808424795793829,23.332378537411458,-0.2248764263635287,-4.408879885350797,13.641025340793403,SHADOW,14.375849483637126,28.111943040859657,292.6878159752849,4.693355743391941,right,55.74720006007952,1.0,True,False,True,29.098033905029297
40,284.32136538140395,1.3259394668022122,22.888873055909947,-0.2313658743384953,-2.961835241389061,13.742395522646861,SHADOW,15.42213623997776,28.198543757621056,296.80667870679343,4.78645968770455,right,61.49447245901561,1.0,True,False,True,28.16152572631836
41,287.1576499576024,0.6764259208408475,22.595625430107344,-0.22886640856036541,-1.9107002491135676,14.896738039412655,SHADOW,16.5873479211877,28.300072855923215,300.90871330259165,4.785219653409997,right,66.4118295582515,1.0,True,False,True,28.410673141479492
42,289.92167746015883,0.056036091850189096,22.41170325274529,-0.21682886860849843,-1.1380344483954528,15.903165885636804,SHADOW,17.81265256653967,28.452013821531846,304.9703025241421,4.670716351464512,right,70.58851956351252,1.0,True,False,True,22.883176803588867
43,292.63598697994456,-0.517693206386188,22.328208552078674,-0.19893763522203473,-0.3438711523740081,16.362403996685916,SHADOW,19.042161799472808,28.669554012122195,308.96383925963164,4.425867010228482,right,73.94710623773445,1.0,True,False,True,23.415803909301758
44,295.3182838126667,-1.0367754695147147,22.326750552339572,-0.17846927750167224,0.2148326172656766,16.49460715016808,SHADOW,20.217111840482232,28.965142477781676,312.8530988204268,4.033604898777243,right,76.30712273513805,1.0,True,False,False,22.750377655029297
45,297.9809469216148,-1.4995730540212824,22.391137850185263,-0.1577906389303386,0.7117513158065262,16.416439259392924,SHADOW,21.29569570478816,29.335778695073376,316.6139795174549,3.488001228654873,right,77.83235978593859,1.0,True,False,False,26.733875274658203
46,300.6329372908638,-1.9088177007227143,22.505439583806012,-0.13835695622849042,1.0823734685799815,16.284170040741202,SHADOW,22.260442100270552,29.768317122629,320.24138902188537,2.788172893800442,right,78.85536470102367,1.0,True,False,False,23.303747177124023
47,303.28208589905086,-2.2688401621153393,22.68080906592947,-0.12048586323073242,1.6514267820958235,16.218324930902224,SHADOW,23.16182217543445,30.26716638897211,323.7947594662983,1.951135150206611,right,80.0,1.0,True,False,False,28.574466705322266
48,305.9386746422869,-2.5852065715985146,22.94004922717929,-0.10483432165266657,2.380451220278892,16.068772166285772,SHADOW,24.113432023382302,30.852987973359358,327.39551792243316,1.017799147560404,right,80.0,1.0,True,False,False,26.61895751953125
49,308.6143890343983,-2.8659840110673094,23.292606239722232,-0.09233966009718811,3.1182259923818063,15.86317905583913,SHADOW,25.182870140276123,31.526320215808642,331.12154478256303,0.0398960422218918,right,80.0,1.0,True,False,False,22.878170013427734
50,311.3183969142196,-3.120776255805899,23.710108039681444,-0.08321494303069735,3.474031355190119,15.836427277414971,SHADOW,26.373986760802268,32.2430019262524,334.98837579520057,-0.9297941396184948,left,80.0,1.0,True,False,False,22.826194763183594
51,314.05413472350597,-3.3581830466780005,24.147457791600385,-0.0768970090961343,3.4962586436590084,16.00233859818979,SHADOW,27.668735688171637,32.927353461008806,338.9871326023912,-1.7209780945989857,left,80.0,1.0,True,False,False,24.440765380859375
52,316.8268393583013,-3.583306401596637,24.58180177644928,-0.07150743631813215,3.472896959988409,16.132086635140897,SHADOW,29.041841678315905,33.50192188531234,343.0959764018219,-2.455429273287497,left,80.0,1.0,True,False,False,22.870540618896484
53,319.657956689186,-3.791809461630918,25.016416711709685,-0.06302492352157894,3.4751997204640386,15.720565481731681,SHADOW,30.455788956094068,33.98638151537212,347.28262831439537,-3.1076876110027953,left,80.0,1.0,True,False,False,28.902530670166016
54,322.5875925306105,-3.964590446295227,25.468929644425792,-0.04690563560644266,3.7760848155128404,14.269085296832943,SHADOW,31.878008492046206,34.45470427016764,351.5359651812322,-3.6601362467121152,left,80.0,1.0,True,False,False,27.75716781616211
55,325.65703140475716,-4.069892931853403,26.00024845002205,-0.02010534113968751,4.679113797440331,12.214023841696623,SHADOW,33.26663056120924,35.017249363918225,355.85422309181973,-4.106362241878102,left,80.0,1.0,True,False,False,22.45473861694336
56,328.8861856066427,-4.071094029253906,26.664446838471317,0.0161711192811032,5.828212495496876,10.053291233952331,SHADOW,34.59097213771207,35.654232543685794,360.24800354246923,-4.448886639159898,left,80.0,1.0,True,False,False,25.029897689819336
57,332.2578631994716,-3.943584124616217,27.450901963796674,0.054481688736643365,6.62797338504937,7.984231024204494,SHADOW,35.838326745628365,36.28816205954979,364.72451235227106,-4.692751548423839,left,80.0,1.0,True,False,False,21.473169326782227
58,335.73968898100685,-3.690248666705053,28.29304355275866,0.08631485922315699,6.7437389174196944,6.0542955872743285,SHADOW,37.019032381611396,36.862782931342565,369.276895581083,-4.848909150890375,left,80.0,1.0,True,False,False,22.392749786376953
59,339.3149360621169,-3.333785570559835,29.080557180142158,0.10916617951920715,5.81470257456049,4.287724012408694,SHADOW,38.16275883018096,37.421215200934604,373.9024478111878,-4.928579425674319,left,80.0,1.0,True,False,False,25.58422088623047
60,342.97083894799886,-2.9015283668120975,29.75942708885416,0.12386239454470443,5.323109216784567,2.664450892359372,SHADOW,39.28283178444252,37.94767972834512,378.5977678465594,-4.945258771977981,left,80.0,1.0,True,False,False,27.071475982666016
61,346.70384040127414,-2.4192851935057567,30.452655297476433,0.1313756396448744,5.806761872506508,1.1976417393302536,SHADOW,40.38554291349129,38.40621695395282,383.35638186149015,-4.912529469865865,left,80.0,1.0,True,False,False,29.847383499145508
62,350.52423105504903,-1.909606553291479,31.22756753114345,0.13266785271490442,6.5304666143191215,-0.08979157243955083,SHADOW,41.466786455044485,38.80330366875733,388.1706268563186,-4.8442022625059575,left,80.0,1.0,True,False,False,23.31852912902832
63,354.4433287008101,-1.3928634821492656,31.99775514314438,0.12874846803395848,5.543278906906847,-1.2386894169467988,SHADOW,42.50557966346025,39.10248113056681,393.0298107185093,-4.753847771122235,left,80.0,1.0,True,False,False,21.31485939025879
64,358.44975171616704,-0.8899466714392509,32.56581150600729,0.12071660994629217,3.965153978776237,-2.259232521903435,SHADOW,43.481434635293226,39.3428513924894,397.92476333610335,-4.654101836014839,left,80.0,1.0,True,False,False,23.8950252532959
65,362.52538215019035,-0.4190232934652391,33.065559712997064,0.10950317522043129,4.242739087336925,-3.125296154082835,SHADOW,44.39875030559148,39.54535032910048,402.8485020217585,-4.556101037374871,left,80.0,1.0,True,False,False,24.836301803588867
66,366.67545704983564,0.007579459294054125,33.671733416993284,0.09590238376722714,5.229317824878723,-3.824164444681601,SHADOW,45.270257956266505,39.7010782472999,407.79564010645686,-4.469906836369419,left,80.0,1.0,True,False,False,27.791500091552734
67,370.91190943175957,0.38076254632873896,34.33054652437054,0.08068133641441878,5.236662863629151,-4.357445498999029,SHADOW,46.08548051034336,39.83236041074149,412.760937560179,-4.403212949852362,left,80.0,1.0,True,False,False,24.071455001831055
68,375.2362619174754,0.6928174823212179,35.00053400048946,0.06447539693609897,5.475323624933773,-4.744025470458478,SHADOW,46.830061900320175,39.96775716377077,417.74197133207974,-4.362039325443377,left,80.0,1.0,True,False,False,23.015499114990234
69,379.64883895286073,0.9378444734188555,35.65415267032113,0.04768509743350956,4.842676002376896,-4.995366032982669,SHADOW,47.50378153596699,40.13232582959299,422.7400434534424,-4.350566017547015,left,80.0,1.0,True,False,False,23.645401000976562
70,384.1399899722178,1.11055383146711,36.22010351501935,0.03048172328175168,4.622325106149223,-5.159224050415889,SHADOW,48.11038286636756,40.33639049310444,427.7592218192283,-4.370273399214921,left,80.0,1.0,True,False,False,29.01935577392578
71,388.709836737238,1.207166475043335,36.90535156656414,0.01321659786934403,6.175443953119782,-5.187929904527111,SHADOW,48.66392674480585,40.58293820625362,432.80391671702364,-4.420827087682586,left,80.0,1.0,True,False,False,23.32282066345215
72,393.3780283267795,1.2260543323165707,37.75193468805422,-0.0036437714059490596,7.157762653149619,-5.114754148576596,SHADOW,49.17112426045111,40.90271740176441,437.8809609976891,-4.499618043389765,left,80.0,1.0,True,False,False,24.091243743896484
73,398.156582048531,1.1684916001002472,38.6466024317163,-0.01876709364606098,7.015762186344554,-4.424050961078926,SHADOW,49.62165923477704,41.294017613818916,442.9996875615565,-4.601576340027281,left,80.0,1.0,True,False,False,22.929668426513672
74,403.03955525347743,0.9884587782331179,39.474020198293346,-0.057586873675410086,6.497778793005064,-15.286930827158164,FOLLOW,50.011339224997585,41.728080852277735,448.1679212735286,-4.719352961684964,left,80.0,1.0,True,False,False,28.484821319580078
75,408.01238606578664,0.587644151688802,40.30395013904072,-0.09648690714950972,6.731649487858641,-9.006824109529516,FOLLOW,50.34980701554275,42.171641251333604,453.3893622690202,-4.842884957572714,left,80.0,1.0,True,False,False,25.691986083984375
76,413.0778645757558,0.04820985618405005,41.14418602399752,-0.11010102950025288,6.691136152357842,-0.7482328053868361,FOLLOW,50.65141318906922,42.60005784244788,458.66379925485586,-4.9595498086753995,left,80.0,1.0,True,False,False,23.102998733520508
77,418.246506349638,-0.5108069888704053,41.98090996082741,-0.10295509926368732,6.670849900066257,4.751281650175811,FOLLOW,50.910137599273014,42.993457889600656,463.98800217502884,-5.054430615112459,left,80.0,1.0,True,False,False,23.520946502685547
78,423.52556765850375,-1.0056745969082348,42.799674057726925,-0.08368367455583364,6.40283269346878,7.860223258378593,FOLLOW,51.109237366360844,43.3343530659878,469.35574371599887,-5.108931341555031,left,80.0,1.0,True,False,False,21.94380760192871
79,428.91335040741654,-1.3878851589786252,43.57098439057685,-0.058930201878366256,5.917045678312502,9.039504810618991,FOLLOW,51.23873751033568,43.61475358132411,474.7643051688394,-5.101198953519744,left,80.0,1.0,True,False,False,24.858474731445312
80,434.4000643704979,-1.6370862820033745,44.25949523043444,-0.033410198264959765,5.098293931232738,8.883671244716808,FOLLOW,51.29524182878578,43.83229832796558,480.2085922362023,-5.005140713860974,left,80.0,1.0,True,False,False,25.59041976928711
81,439.9692524014338,-1.753781825017072,44.82373081226798,-0.010271795752509378,3.9655934753448436,7.77493028312531,FOLLOW,51.27626273262126,43.98818822662994,485.67632710311915,-4.791957749802845,left,80.0,1.0,True,False,False,27.8317928314209
82,445.6025782903683,-1.7532547938891903,45.289999081247366,0.008770084948852494,3.508811851040113,6.246472441150902,FOLLOW,51.176815530559,44.08807375907483,491.1460679319928,-4.43127915521471,left,80.0,1.0,True,False,False,22.47929573059082
83,451.28910091890214,-1.6582756785732238,45.68923243887729,0.023181890051471594,2.8870742318394718,4.640047187109583,FOLLOW,50.9724569077182,44.14055730678894,496.5750351980865,-3.895804257542524,left,80.0,1.0,True,False,False,23.422956466674805
84,457.01933440130557,-1.4935346237024334,46.02452661068774,0.033148351615421595,2.494675771411173,3.171005217096785,FOLLOW,50.653702767468076,44.157192122163465,501.9428036863702,-3.178759108048027,left,80.0,1.0,True,False,False,23.011445999145508
85,462.78605642230946,-1.282343621949313,46.29359608687494,0.0392015723012221,1.8075513760855306,1.9299505647881003,FOLLOW,50.27517993714997,44.149296806305685,507.29451433845554,-2.3008960006961248,left,80.0,1.0,True,False,False,22.70960807800293
86,468.5800542047413,-1.0350551906047358,46.490452680640566,0.04673951106984406,1.3596243166787607,3.804503331449366,SHADOW,49.92635591551027,44.125886744697716,512.7124123378197,-1.308531871461098,left,80.0,1.0,True,False,False,25.017738342285156
87,474.39325136003055,-0.7355237784786441,46.62651159911716,0.055813490627654457,0.8209220747706142,3.0654050611856927,SHADOW,49.7024621535291,44.095774615337305,518.2825163582704,-0.2681782900661467,right,80.0,1.0,True,False,False,31.7995548248291
88,480.216836938795,-0.38020972561943145,46.691024306911395,0.06624015035712313,0.2089097590342237,3.3597670539081648,SHADOW,49.614971540786826,44.067126946998584,524.0082229008174,0.7462424708452189,right,80.0,1.0,True,False,False,30.525684356689453
89,486.0375160009767,0.04849269348790686,46.666052862325195,0.0813923176138836,-0.5914466504934967,4.889392847856146,SHADOW,49.62787518878105,44.046442807647104,529.844712127576,1.6738394659427014,right,80.0,1.0,True,False,False,26.599884033203125
90,491.8367229000647,0.5854363862246809,46.53541102926808,0.10370710326448233,-1.4593204987959105,7.377512734933541,SHADOW,49.716328197890164,44.03856117124554,535.7538441988669,2.4720327266715145,right,80.0,1.0,True,False,False,28.81169319152832
91,497.60193378065156,1.2591662449907628,46.30238523345393,0.12695974096746657,-2.2154671324013275,10.478447161002762,SHADOW,49.863579058976654,44.0467558054077,541.7003019590413,3.1117669290907104,right,80.0,1.0,True,False,False,29.325008392333984
92,503.35728616188504,2.032849620572739,45.98638324937578,0.13931479786967943,-2.750769630281707,15.121586543055969,FOLLOW,50.04899953551461,44.07817927097766,547.6509333161662,3.572412872021773,right,80.0,1.0,True,False,False,31.618356704711914
93,509.1513250224002,2.8277828048334053,45.63102167903382,0.13616764303587808,-2.8584487787664763,18.806354699414136,FOLLOW,50.217437178854595,44.144581888458035,553.5747233407396,3.8390768080056734,right,80.0,1.0,True,False,False,29.68120574951172
94,515.0439167126701,3.540642472126741,45.28538348182774,0.11244969028722357,-2.605348122002745,21.26201072435275,FOLLOW,50.28770604649833,44.24533192288006,559.4390310688985,3.900281220945177,right,80.0,1.0,True,False,False,24.125099182128906
95,521.0432666503466,4.061400533480244,44.99499676007066,0.07309006623769546,-2.0045196014674884,22.011564046509395,FOLLOW,50.149790021410126,44.38184356602113,565.1937067340803,3.7480244154364892,right,80.0,1.0,True,False,False,26.517868041992188
96,527.0719838971485,4.34375408441772,44.817105694916386,0.028876766037848153,-0.9834396257966664,19.0894249422309,SHADOW,49.77613782650758,44.58912791441665,570.8194044768542,3.392388702472144,right,80.0,1.0,True,False,False,32.13310241699219
97,533.0907240857651,4.383191544533039,44.73213598666229,-0.011345172422826379,-0.39540354831774527,21.022434396293214,SHADOW,49.31040766979379,44.87931700606511,576.3823915669423,2.8737996673705983,right,80.0,1.0,True,False,False,31.981706619262695
98,539.0803610374246,4.220155801907099,44.716020821735825,-0.044774502737573135,0.12776091280233037,21.526716987890833,SHADOW,48.86890602849098,45.24070206745978,581.9596301142561,2.2557632818069875,right,80.0,1.0,True,False,False,31.243085861206055
99,545.0305789600861,3.8784549909568016,44.76738338631613,-0.07614494353056257,0.6781283144716242,20.952308206169686,SHADOW,48.52097715048751,45.651664490156776,587.6013381879121,1.6150372430417028,right,80.0,1.0,True,False,False,24.253129959106445
100,550.9347920278452,3.362094674153669,44.90728961264312,-0.10684738020721116,1.5527809248507447,21.292921755717106,SHADOW,48.286130353660155,46.08819710044786,593.3167093137463,1.0253165229630536,right,80.0,1.0,True,False,False,24.764299392700195
101,556.7895682516644,2.673635908845461,45.14556150167901,-0.13767903984734287,2.215071188235359,20.627386910007058,SHADOW,48.154243890576936,46.52681305561224,599.0890359184222,0.5335796826866983,right,80.0,1.0,True,False,False,26.300430297851562
102,562.584103290788,1.8018968442328767,45.46995987083254,-0.17028370426312767,2.8820804270095444,19.87125039386333,SHADOW,48.11875805897262,46.946062043655935,604.908326310637,0.15487728574907994,right,80.0,1.0,True,False,False,26.56078338623047
103,568.2968100431572,0.7515783115943573,45.87492442356586,-0.19543409067227704,3.685704912617858,19.38738637078259,SHADOW,48.1899363171741,47.3287945187639,610.7740396079621,-0.1232273710969417,right,80.0,1.0,True,False,False,35.43806076049805
104,573.9622726843701,-0.384792761020633,46.39606325197668,-0.1966109654989876,4.5766330822931565,19.19903828139853,SHADOW,48.3917199034297,47.66221741923758,616.6885299465869,-0.32972096159031483,left,80.0,1.0,True,False,False,27.793407440185547
105,579.6766103778532,-1.4665061844635123,47.02096372556319,-0.17254745004723054,5.375118058127191,19.057636984695538,SHADOW,48.68421651890321,47.9384422111965,622.6464892032733,-0.4997926753745314,left,80.0,1.0,True,False,False,25.52342414855957
106,585.5328209515424,-2.3477744670165097,47.71375218910546,-0.12410562998357356,5.6039723620154085,18.12746545940409,SHADOW,48.960320101646175,48.15481780591613,628.6369304794994,-0.6711040568477835,left,80.0,1.0,True,False,False,26.218175888061523
107,591.5615378035942,-2.898529593799002,48.38293669536635,-0.062344838894890044,5.000740199691533,16.043029039950554,SHADOW,49.11716076654852,48.313666165612325,634.6499817180909,-0.881745068185159,left,80.0,1.0,True,False,False,28.59020233154297
108,597.6862342525247,-3.103640715926559,48.93017048783035,-0.010695610543591194,3.7015493782415434,13.023565683087401,SHADOW,49.12889034087425,48.421413581165076,640.6904281444685,-1.1605471166761967,left,80.0,1.0,True,False,False,27.90045738220215
109,603.8495250921701,-3.050556302906439,49.436454891343054,0.022860522645981547,4.761894388011795,9.382219309102481,SHADOW,49.08965148569041,48.48725514844155,646.7758857382152,-1.513275305741864,left,80.0,1.0,True,False,False,25.538206100463867
110,610.0573764196371,-2.851009518893,50.11543650949317,0.03719096414495018,5.9431993289267755,5.281180716046525,SHADOW,49.08524144477383,48.521791500621426,652.9347665369439,-1.9204738553061755,left,80.0,1.0,True,False,False,26.85403823852539
111,616.3440252109091,-2.6143666657207834,50.90197952472864,0.03566263740477079,6.525690425507425,0.8695970754385343,SHADOW,49.12276138376285,48.535610770404375,659.1801378033999,-2.342313183008739,left,80.0,1.0,True,False,False,26.264190673828125
112,622.7356731203218,-2.4217943409962217,51.717513630547494,0.023304303010902878,6.462711517676739,-3.6129420680056317,SHADOW,49.11885981700232,48.53779883140705,665.4628850279114,-2.740058551826052,left,80.0,1.0,True,False,False,29.215097427368164
113,629.2333261104662,-2.340533559592956,52.50009656029148,0.0012663156221831041,6.033263935608598,-7.9911180749022055,SHADOW,49.008274743325046,48.534344441350115,671.7439478636469,-3.0947437800858593,left,80.0,1.0,True,False,False,31.792163848876953
114,635.8314489157437,-2.4322318552275064,53.21184736871969,-0.027734231452209584,5.349105160486097,-12.194518461094962,SHADOW,48.77254219096494,48.530301475652315,678.0058683014312,-3.4051332265234633,left,80.0,1.0,True,False,False,22.55845069885254
115,642.5467752321924,-2.706280334773493,53.81760244985331,-0.05029793426830033,4.3719264305395775,-16.07964532455186,SHADOW,48.41653419083934,48.53181942642101,684.2479831065831,-3.6821635579355263,left,80.0,1.0,True,False,False,26.056766510009766
