step,s,n,V,chi,ax,ay,mode,gap,opp_V,opp_s,opp_n,speed_cap,speed_scale,planner_ok,collision,ot_ready,t_plan_ms
20,184.73607984308245,-2.5065943207937016,50.25216257271639,-0.025423915294086934,-11.303833935756339,2.3382905925896114,SHADOW,34.42832326324924,40.05436741801143,212.80638338846185,-5.061063240655168,41.04914974429244,1.0,True,False,False,25.130510330200195
21,190.91529473397728,-2.6425780479695775,48.67645076518599,-0.018471719107079967,-13.520141689471766,3.165144047824297,SHADOW,32.975964232240244,38.30983139577224,217.7120440753227,-5.184958977539067,38.58164042689226,1.0,True,False,False,25.711536407470703
22,196.87890524227936,-2.724553098242531,46.770976759668955,-0.00883675640218884,-16.44514457660051,4.111791097530712,SHADOW,31.491280012587424,36.6678248739636,222.4065747465647,-5.273985313834184,36.546055513953945,1.0,True,False,False,33.63227844238281
23,202.5869880437308,-2.7409874906239553,44.61724372585876,0.0029816802017389593,-17.638786068479003,4.437560071566502,SHADOW,30.0191753960801,35.16505073416842,226.89808063835946,-5.320932603848821,34.953722610908095,1.0,True,False,False,24.877071380615234
24,208.01500690948717,-2.684257237486656,42.34164850210474,0.01805852897779665,-18.40056717069894,5.7307316348593105,SHADOW,28.625387443880356,33.83089180755291,231.21237548761115,-5.320414842959664,33.79837830950506,1.0,True,False,False,37.18852996826172
25,213.1531633093611,-2.5400056670533364,40.06627265562292,0.037769153532996654,-17.810360879995603,6.866472937375183,SHADOW,27.34567659744394,32.68764140573497,235.3606835069311,-5.263459986585584,33.09437208637108,1.0,True,False,False,34.465789794921875
26,218.01014008915345,-2.296533328679239,37.937474198353314,0.0614671226226744,-16.227970551912488,7.525067720706268,SHADOW,26.218377883193,31.669524873255963,239.3715411925541,-5.144072241202309,32.752094634083946,1.0,True,False,False,30.14826774597168
27,222.6101866299008,-1.9494540384281998,36.06914598893575,0.08766547147762802,-13.80442417291586,7.634593944009416,SHADOW,25.235483294507105,30.75881479804024,243.24562338366056,-4.949462269706503,32.716646336266955,1.0,True,False,False,22.861719131469727
28,226.9860174575881,-1.4974506035430477,34.47605947197946,0.11697722101784314,-11.81807129525741,8.388593575691369,SHADOW,24.383896849734015,29.97742536237781,246.9940834796348,-4.542807991226191,32.79047603658935,1.0,True,False,False,27.195453643798828
29,231.16530610842244,-0.937782912330274,33.1138682438609,0.14727562648139092,-10.09939800656196,7.658583371861193,SHADOW,23.64826083182379,29.33178443239908,250.6342782894119,-4.0703044477542765,31.86847365674123,1.0,True,False,False,24.942874908447266
30,235.17418386015544,-0.2865806480048123,31.964508116323547,0.17218361580833683,-8.400357062870029,5.234739487087779,SHADOW,23.010549953845015,28.816923851222104,254.17585606226746,-3.5134668036164416,31.125317931485725,1.0,True,False,False,27.59695053100586
31,239.0423686888581,0.41877968605982174,31.014280331950882,0.18573759310776236,-6.879839105480427,1.7893980089536727,SHADOW,22.441770032740237,28.433880435293357,257.6159538928957,-2.8553936774152415,30.549864428672205,1.0,True,False,False,27.369976043701172
32,242.7998593801457,1.1290271004733157,30.23223318336109,0.1854951339777929,-5.721270126424949,-1.4271394559686184,SHADOW,21.925208552665225,28.160630493152105,260.9675772415233,-2.09169874416756,30.110812884548327,1.0,True,False,False,22.23038673400879
33,246.47431027050018,1.7986303979771248,29.57381532897477,0.17415203900547127,-4.897108197895784,-3.3731357341037222,SHADOW,21.49191259999938,27.980284539953413,264.2917719801451,-1.231084946089809,29.796740157518325,1.0,True,False,False,22.01104164123535
34,250.08366305292586,2.4014529532532105,29.00069421779629,0.15773316997579587,-4.344293839799116,-3.667695369177984,SHADOW,21.212373977125452,27.879365319121245,267.68668424762564,-0.29798348522306806,29.61133575519407,1.0,True,False,False,21.580934524536133
35,253.63657137262203,2.935885054910945,28.483065352541182,0.14308465423790662,-3.989398021390262,-2.4317541874307906,SHADOW,21.166104748664594,27.842174935185742,271.24976780159045,0.6672776811466148,29.55895260599573,1.0,True,False,False,21.536588668823242
36,257.1401531831015,3.421295526986986,27.99959987668251,0.13482374061358168,-3.7767272430409102,-0.02704347029652787,SHADOW,21.369217886935587,27.850501205336453,275.0057892595576,1.6155156774131665,29.624360309707953,1.0,True,False,False,21.4078426361084
37,260.6257758583242,3.878438299035865,27.537115061625638,0.12954381904611653,-3.633058774714983,3.125350613284463,SHADOW,21.77084879522323,27.8877593283005,278.91100197832475,2.5033002914465783,29.77599734479549,1.0,True,False,False,21.48604393005371
38,264.16089874724133,4.300037542780365,27.096380687689475,0.11665953088312825,-3.418092236521236,6.694779693735064,SHADOW,22.29125295092308,27.940432270109422,282.91702880924726,3.1711392711820463,29.97763986250444,1.0,True,False,False,21.37160301208496
39,267.817655294714,4.644679792045126,26.69303856507769,0.08718023410672363,-3.026493760831966,10.375462619612849,SHADOW,22.82222529587409,28.004652321849743,286.9831240431154,3.7539530821944735,30.195239319791064,1.0,True,False,False,21.793603897094727
40,271.60874236111937,4.859293190844885,26.35463721463099,0.04293987651572977,-2.3729975004096424,13.622603067695675,SHADOW,23.269490984603124,28.079760845174558,291.0871462793171,4.228146749921338,30.401814136764386,1.0,True,False,False,22.55558967590332
41,275.4409496206747,4.923855882310931,26.11628403130777,4.907911257084202e-05,-1.44445865678987,15.60062804675718,SHADOW,23.597768327731103,28.164309041533404,295.20651068885047,4.574535203108708,30.585811084030667,1.0,True,False,False,21.24190330505371
42,279.2285140711893,4.86676321506473,26.001535401445107,-0.032043843830110975,-0.4465039815063452,16.117316240574816,SHADOW,23.877091366417005,28.25704046681773,299.3180409870917,4.784508113955417,30.765443766502564,1.0,True,False,False,22.08423614501953
43,282.9713753560065,4.716805461966598,25.99997874993291,-0.058268702851466125,0.3327190216257533,16.171121590779677,SHADOW,24.169844506827417,28.38437071157231,303.3983585780167,4.845149259667478,30.98717337006495,1.0,True,False,False,23.27442169189453
44,286.6823105800002,4.487836882976907,26.07647134211677,-0.08052309784705244,0.8342684378985156,16.67065198606276,SHADOW,24.44913973175727,28.57797956978276,307.42051508776376,4.747525757400393,31.27835279184458,1.0,True,False,False,22.135257720947266
45,290.36625506822764,4.193057492276755,26.20778963845656,-0.09837699716870268,1.2368653224388735,17.23660120504171,SHADOW,24.67594855829384,28.839848923333676,311.35825913829404,4.488151516101284,31.630377869445102,1.0,True,False,False,22.166013717651367
46,294.0274012462822,3.8432418247284668,26.383110395220662,-0.11368637270231667,1.5296267873081977,17.429788629385,SHADOW,24.804735755480976,29.181901351766832,315.1709908237086,4.0570447148125215,32.0431096677327,1.0,True,False,False,21.240949630737305
47,297.6679306740557,3.44073166415263,26.584665538483964,-0.12930061607587934,1.6603288619160639,17.20608087719139,SHADOW,24.81197531413511,29.595636614333166,318.8393765604173,3.45565941908269,32.49955317299267,1.0,True,False,False,21.257400512695312
48,301.2849285079687,2.97990930498607,26.795949735014815,-0.14686092051592567,1.8456582189271031,17.05370324984371,SHADOW,24.740451763032354,30.065337042875424,322.40838243708805,2.698839085256543,32.993836694929804,1.0,True,False,False,20.76554298400879
49,304.87471074993374,2.4542619198407962,27.059987560362487,-0.1654877824083515,2.3354335114145854,17.094869364562637,SHADOW,24.688138713614592,30.608079931053826,325.9730672215833,1.8194054749341726,33.573433172348345,1.0,True,False,False,23.896217346191406
50,308.4349619270878,1.8588362618787957,27.37688294009864,-0.18486157308126164,2.6876527075659054,17.09294754026135,SHADOW,24.76596075014453,31.25143171644298,329.64067150007827,0.9942812045543697,34.30343427172902,1.0,True,False,False,22.021770477294922
51,311.962069114359,1.188587877499549,27.73462363455033,-0.20524618916824716,3.03437053779105,17.099706094803118,SHADOW,25.02732999984778,31.962373354658297,333.46229192693556,0.12361562784901337,35.15861069012413,1.0,True,False,False,21.40665054321289
52,315.45171689662345,0.43621173064309915,28.153117521802752,-0.22693415703563852,3.6492024855495617,17.04881993527966,SHADOW,25.452775879910917,32.668154203433225,337.4148449942699,-0.7362857989900128,35.93496962377655,1.0,True,False,False,20.963430404663086
53,318.90438353237715,-0.3988784470562562,28.650973702429305,-0.24412406078046503,4.243596897723121,16.88142989870438,SHADOW,26.028118350350326,33.29352584875976,341.4798352469738,-1.5436373916074468,36.622878433635734,1.0,True,False,False,29.13069725036621
54,322.35334999708664,-1.281400692487336,29.211426999843866,-0.24428440775565288,4.684280894801462,16.413723788404354,SHADOW,26.736193228074455,33.805098200154255,345.6405767604516,-2.388958666220776,37.18560802016968,1.0,True,False,False,24.109601974487305
55,325.87277315025665,-2.134934471259687,29.818243716804194,-0.21975085406048428,4.954023000776766,15.516459112386945,SHADOW,27.51576856669965,34.267354865771,349.8691185637863,-3.099905421730159,37.6940903523481,1.0,True,False,False,26.55029296875
56,329.5291559349547,-2.871764926718063,30.4359683325647,-0.17412421923030927,4.876458905268396,14.214021476193274,SHADOW,28.286966269335494,34.78279756910786,354.15973941959214,-3.677767926467749,38.26107732601865,1.0,True,False,False,22.94611930847168
57,333.32627882833856,-3.432068069990852,31.01913185432464,-0.12115613248546546,4.4175096606044635,12.63052445463811,SHADOW,28.994885570660983,35.401489575990084,358.5240415056157,-4.126611442695282,38.94163853358909,1.0,True,False,False,22.984027862548828
58,337.2228735440934,-3.8047479557748387,31.53533215279163,-0.07297432787108903,3.9939727086078065,11.055440626728679,SHADOW,29.64056639249253,36.046715391633576,362.9668452208311,-4.458540266154635,39.65138693079694,1.0,True,False,False,22.666215896606445
59,341.1961270057323,-4.0079945885904085,32.09204110074614,-0.0328029321329189,5.057149478864,9.226712840534207,SHADOW,30.268949698392362,36.64420713913568,367.49182324248574,-4.68497364098202,40.30862785304925,1.0,True,False,False,24.39403533935547
60,345.25110080182554,-4.069635765136821,32.784624328212104,-0.0008781194498624495,5.857447597691495,7.48792908441016,SHADOW,30.892042726525347,37.203166126264875,372.08816973225765,-4.821285643460922,40.923482738891366,1.0,True,False,False,23.31995964050293
61,349.3947355955114,-4.01723056995504,33.52092270636103,0.02324809314781843,5.825419478645307,5.8074921543496805,SHADOW,31.50621927511679,37.75055732800338,376.75732007694234,-4.882037207812141,41.52561306080372,1.0,True,False,False,23.177623748779297
62,353.624849801914,-3.8775726780282604,34.220883561415306,0.040335207294502615,5.479341163008713,4.234456469375679,SHADOW,32.09725175848513,38.234179353006404,381.49198735399654,-4.882759976824048,42.05759728830705,1.0,True,False,False,23.738861083984375
63,357.9407975640315,-3.6751002991982458,34.95013543518707,0.05155232120226651,6.1522651546494025,2.7920207392439176,SHADOW,32.66033479177747,38.65725340789843,386.2851845936915,-4.838628865459755,42.522978748688274,1.0,True,False,False,23.898839950561523
64,362.35161709051323,-3.42956373611803,35.72721847174426,0.05840912889640069,6.142388773212239,1.7031919947417624,SHADOW,33.187731788779786,38.99601042008081,391.1285293528113,-4.7641893590281175,42.895611462088894,1.0,True,False,False,23.86951446533203
65,366.8565448849918,-3.154665772276627,36.436975288175454,0.06281937285363694,5.17300610559797,1.1739371987262,SHADOW,33.65865044396264,39.25375538255918,396.0102675344759,-4.673338034512522,43.1791309208151,1.0,True,False,False,22.938251495361328
66,371.4428459394578,-2.8583399844901716,37.0538455415185,0.06571767644180605,5.108050735694603,0.6128915676785971,SHADOW,34.06688396613316,39.47176271276033,400.923428851125,-4.578494367499833,43.418938984036366,1.0,True,False,False,22.91274070739746
67,376.10941554580864,-2.5471068171129074,37.71706779541565,0.06711525437988942,5.372013774386299,0.06109726161830509,SHADOW,34.41939422421757,39.64532666215406,405.8622401636754,-4.4902935428220365,43.609859328369474,1.0,True,False,False,21.479129791259766
68,380.85914325073816,-2.2278123238261966,38.372711259575816,0.06687494643728183,5.070524702847247,-0.4864347280362905,SHADOW,34.7113947065223,39.78195074889593,410.82081025233094,-4.418040694625922,43.76014582378553,1.0,True,False,False,22.989273071289062
69,385.6885313445745,-1.9087249488551405,39.00902497490162,0.06497541887104819,5.349271132623292,-0.9673395368796393,SHADOW,34.93663142372634,39.91391108655665,415.7957746744645,-4.36848982763372,43.90530219521232,1.0,True,False,False,21.124839782714844
70,390.6026218736184,-1.5974704394142831,39.72191142499638,0.06155713015755944,5.939054873912469,-1.4320054139899605,SHADOW,35.098238319006384,40.06241683099422,420.7867696635809,-4.34657463897697,44.06865851409365,1.0,True,False,False,20.16901969909668
71,395.61027917148573,-1.3011501507249952,40.48198735593172,0.05680406541569002,6.13966463236254,-1.8360803540698944,SHADOW,35.1945433366443,40.253217890048866,425.7971652102627,-4.355281310024581,44.27853967905376,1.0,True,False,False,21.05093002319336
72,400.7148023296758,-1.0265698913182042,41.248535471680505,0.05092010281440874,6.069118085599926,-2.1938052495052967,SHADOW,35.22109580948512,40.47938271095333,430.83137498097085,-4.394903074366515,44.52732098204867,1.0,True,False,False,23.492813110351562
73,405.9148400035639,-0.7799065573790307,41.98608062561227,0.044229985803485125,5.707206065135073,-2.4155094307598812,SHADOW,35.17982041405247,40.7672503541838,435.8946227437283,-4.463780838012397,44.843975389602186,1.0,True,False,False,20.821332931518555
74,411.20547442529715,-0.5660573690017655,42.681804754514154,0.036933785242813176,5.393080777838658,-2.628153657668741,SHADOW,35.08116870059354,41.13513336189478,440.9960087041574,-4.557929601485528,45.248646698084265,1.0,True,False,False,24.399518966674805
75,416.581440214013,-0.3891799785390041,43.33374258546116,0.029276057620561208,5.014998906495104,-2.7007411957023733,SHADOW,34.93883256495383,41.555799776786564,446.144306990251,-4.670912914441509,45.71137975446523,1.0,True,False,False,21.731853485107422
76,422.0366919357455,-0.25141234732191053,43.937032404266056,0.02169869808254155,4.6190724728704575,-2.6064653805436295,SHADOW,34.76339049441896,41.99931305537056,451.34483070843197,-4.793916414780195,46.19924436090761,1.0,True,False,False,21.649837493896484
77,427.5647216304344,-0.15235438707938337,44.48916940399414,0.01462960951581583,4.202322166049077,-2.3604305676773083,SHADOW,34.56213226526779,42.4359916869732,456.5988242010133,-4.915246087751999,46.679590855670526,1.0,True,False,False,21.953821182250977
78,433.1587760650118,-0.08917446359739417,44.989476096815274,0.00844367797649496,3.7917658756124553,-1.9774404707084947,SHADOW,34.33920222598903,42.8444752718531,461.90392385642343,-5.020522042577043,47.12892279903841,1.0,True,False,False,21.75760269165039
79,438.8118183530666,-0.05677052304108924,45.43023087533753,0.003493029156103571,3.2627760341342205,-1.452540216098012,SHADOW,34.09648074179529,43.207959138144126,467.2552568068071,-5.093123388290511,47.52875505195854,1.0,True,False,False,21.561145782470703
80,444.515470741448,-0.047764154356285615,45.80337546914458,0.000114126534645838,2.7804098037899427,-0.7965210712860996,SHADOW,33.83641948192701,43.513925140681835,472.6482378349936,-5.113016016022069,47.86531765475002,1.0,True,False,False,23.84495735168457
81,450.26186631010177,-0.052441128338626165,46.11493664643855,-0.0012994116491050044,2.2189822181109315,0.032836181251016394,SHADOW,33.5643445682544,43.75520255635475,478.0798153097024,-5.0551843386960185,48.13072281199023,1.0,True,False,False,21.742582321166992
82,456.0429657193738,-0.0585816719131392,46.36544312475088,-0.00042754852625424085,1.8276840342782261,0.961639707043316,SHADOW,33.27831917863625,43.934035801497586,483.540185488738,-4.891402188716493,48.32743938164735,1.0,True,False,False,20.70140838623047
83,461.85250967947576,-0.052217060271089855,46.5723541963678,0.002970062584652528,1.4552948059055208,1.9920029629111342,SHADOW,32.969516323965195,44.054671998629395,489.012482043339,-4.591178420757473,48.460139198492335,1.0,True,False,False,25.75516700744629
84,467.6845508281864,-0.018388097043547706,46.728922471451774,0.00886027107225708,1.091755798162556,2.9288720796339627,SHADOW,32.610516922440524,44.12470073114075,494.4630266019163,-4.125747962675947,48.53717080425483,1.0,True,False,False,24.260759353637695
85,473.5330958168265,0.058627651952756564,46.844753463473054,0.017844723200210952,0.7623888109048571,3.9269901409937606,SHADOW,32.16729980317939,44.15485991204215,499.8518506313658,-3.4792163465469184,48.57034590324637,1.0,True,False,False,23.465633392333984
86,479.39146317960973,0.20297423540602003,46.909131401406995,0.031969134542934374,0.267890294716006,5.38175533753753,SHADOW,31.667746184880855,44.15487048695712,505.2008420017074,-2.660128346753468,48.57035753565284,1.0,True,False,False,23.459672927856445
87,485.24893720798724,0.4504850680789675,46.903920139021054,0.05305254151413924,-0.34473442105113605,7.452521685172368,SHADOW,31.1906477471955,44.13625827899843,510.5821109268052,-1.7054768038657224,48.54988410689828,1.0,True,False,False,21.095991134643555
88,491.0898886699614,0.845619642759748,46.817881958303936,0.08230510256453447,-1.0055099884810978,10.037477314846376,SHADOW,30.83659077795602,44.10776959947482,516.0855279859433,-0.6757679011960687,48.518546559422305,1.0,True,False,False,20.714521408081055
89,496.9028347595977,1.424328064181076,46.65142078371397,0.1140538030696421,-1.6171569239972152,12.933730043936821,SHADOW,30.664322645268385,44.07773516062803,521.7542113152298,0.3559468200618343,48.485508676690834,1.0,True,False,False,23.10347557067871
90,502.71134794317686,2.15227118921123,46.41783712519767,0.13303822611529692,-2.0705973854781097,15.910880313876406,SHADOW,30.649545090767106,44.053217411690355,527.5523798503648,1.3235170181442464,48.458539152859395,1.0,True,False,False,23.27871322631836
91,508.56724124393344,2.928969745310963,46.14698121597497,0.1325666752418522,-2.216176241904548,18.704843731993268,SHADOW,30.726940567823135,44.03975347444012,533.438288511,2.1771999163199163,48.443728821884136,1.0,True,False,False,21.893978118896484
92,514.5337897937599,3.631344142195135,45.87649112319152,0.10899151067805114,-2.0682290728078656,20.909187288022412,SHADOW,30.80777934315023,44.04126825301474,539.3750205870837,2.8826592546594827,48.44539507831622,1.0,True,False,False,24.416208267211914
93,520.624670211808,4.132669067171305,45.64129586692812,0.06717715116891286,-1.668560663114298,21.8940948089147,SHADOW,30.794608334232976,44.061708277511514,545.3283981279928,3.416350534879344,48.46787910526267,1.0,True,False,False,21.396160125732422
94,526.7502776322348,4.38638619095275,45.471919430908265,0.024598490683011197,-1.0579454746504173,21.532164587557137,SHADOW,30.641922721470564,44.11405126496814,551.2665929332786,3.76103787840875,48.52545639146496,1.0,True,False,False,21.561145782470703
95,532.8606740331592,4.408351744860495,45.37554504316358,-0.014206598245593914,-0.5245113874107364,21.646002721157547,SHADOW,30.40864005770709,44.20162697107728,557.1589176899419,3.904306240992387,48.621789668185016,1.0,True,False,False,21.373748779296875
96,538.9362916294062,4.222722199339582,45.3406098250105,-0.04903867779934116,-0.0470048889778637,21.739606045939865,SHADOW,30.102952747377913,44.321994002941466,562.9636267805371,3.8359125583255453,48.75419340323562,1.0,True,False,False,21.376848220825195
97,544.9644669440727,3.8472110048388823,45.36429766446384,-0.08200678692822089,0.4064743622770068,21.101961944060957,SHADOW,29.69804175551201,44.49711889708034,568.6343333849182,3.5560267105889447,48.94683078678838,1.0,True,False,False,20.7827091217041
98,550.9349728014316,3.286582423268057,45.448730350942974,-0.11415519114596645,0.946581080854132,21.373281627152323,SHADOW,29.246512019234274,44.75601444472027,574.210978963307,3.093847937689287,49.231615889192305,1.0,True,False,False,20.7064151763916
99,556.8384648062175,2.546062491463804,45.59022649111399,-0.14586562009730292,1.299496785954446,20.888330991677268,SHADOW,28.84030969709636,45.092626617591264,579.775282498528,2.5053273720839093,49.601889279350395,1.0,True,False,False,21.160125732421875
100,562.6587026675464,1.6207080655487895,45.767328859466176,-0.17837855126987393,1.5070433348661358,20.2445545991776,SHADOW,28.550037096554888,45.48702576302687,585.3885019027724,1.8639624408172506,50.03572833932956,1.0,True,False,False,22.957801818847656
101,568.3719069066511,0.523438665030276,45.98456135500496,-0.20221042185237814,2.0731748412630315,19.9418452679982,SHADOW,28.416987139459707,45.91617104049897,591.0756898070061,1.247456789250892,50.507788144548876,1.0,True,False,False,21.088838577270508
102,574.0182915058542,-0.6458727715552071,46.308101135475965,-0.20151919011218317,3.044923324970056,19.679858298623216,SHADOW,28.45493770818416,46.3564602375048,596.8268446148353,0.714440150252876,50.99210626125528,1.0,True,False,False,23.297786712646484
103,579.6991154944532,-1.7465242843608628,46.758636535450776,-0.17606402834111715,4.064641227740848,19.08874897742309,SHADOW,28.60968855802446,46.78557422110967,602.6279800638787,0.2914877736228234,51.46413164322064,1.0,True,False,False,24.236679077148438
104,585.5094698057159,-2.6425716835239177,47.30263935682287,-0.12801963961529478,4.532846677304684,17.570106853175034,SHADOW,28.776035266701456,47.18462769033446,608.4751507611546,-0.023609408563486756,51.90309045936791,1.0,True,False,False,23.9560604095459
105,591.4811823927447,-3.2162969441242577,47.857608074397,-0.06786349368661991,4.258355969339092,15.232781517188123,SHADOW,28.86140049809262,47.53884771660199,614.3708703038085,-0.2543349961188654,52.292732488262196,1.0,True,False,False,24.06907081604004
106,597.5385917057131,-3.457721352138727,48.335553424728374,-0.017766236396600625,3.33563428640042,12.32269619925437,SHADOW,28.832250907367893,47.83824771312742,620.3134333001126,-0.4341908517602542,52.62207248444017,1.0,True,False,False,23.5750675201416
107,603.6253390075174,-3.4513966922169073,48.74587872019567,0.015079274580496432,3.5821552819896074,9.07450509809778,SHADOW,28.75452134320119,48.07806899635387,626.2931130489143,-0.600074141553647,52.885875895989265,1.0,True,False,False,20.886659622192383
108,609.7360815676803,-3.301544359420185,49.23216975989937,0.030016150511894435,4.10308674508059,5.50969992922205,SHADOW,28.67273050356232,48.25879030700925,632.2980695110797,-0.7905388347434097,53.08466933771018,1.0,True,False,False,23.17357063293457
109,615.8938933752663,-3.108512396060761,49.76085842133831,0.030374617786298682,4.287648488418105,1.7718830902461113,SHADOW,28.590076768854487,48.38541414641068,638.3261583365348,-1.040403588315967,53.22395556105175,1.0,True,False,False,21.447181701660156
110,622.1206201524287,-2.9437315372650197,50.28699442446674,0.021298135563480015,4.097247998213662,-1.9702901220241342,SHADOW,28.49750560715472,48.46625094467932,644.391398982421,-1.3655668041196556,53.312876039147255,1.0,True,False,False,22.89748191833496
111,628.4160931922747,-2.862738886750849,50.77302202376161,0.0038334590952514708,3.6723442480390234,-5.712897319189124,SHADOW,28.397176145541266,48.51155121635209,650.51779629797,-1.7559422229630988,53.362706337987305,1.0,True,False,False,23.69832992553711
112,634.7750774193595,-2.9178894262719024,51.20114958604752,-0.02046686115658423,3.1827823370650608,-9.337110727169893,SHADOW,28.316223773257207,48.5321336725744,656.7323169655319,-2.177866055916918,53.38534703983185,1.0,True,False,False,23.88477325439453
113,641.2167971916292,-3.125819077225454,51.56875617988731,-0.041019096056043786,2.7097570389996726,-12.731473043819008,SHADOW,28.232217579690428,48.53788508467421,663.0072949990499,-2.5883675707023626,53.39167359314163,1.0,True,False,False,23.749351501464844
114,647.7739300113695,-3.419911994797073,51.87874555022887,-0.04658451218361857,2.260934152183604,-15.856111231029637,SHADOW,28.07463408532965,48.53611373835123,669.2914312769589,-2.9608596753640697,53.38972511218636,1.0,True,False,False,23.929595947265625
115,654.4659379713542,-3.6885577872164688,52.13111786269913,-0.03325173493527232,1.7902312512112561,-18.24767700054516,SHADOW,27.788837106571464,48.531479091858046,675.562767117941,-3.287886394666489,53.38462700104385,1.0,True,False,False,25.439977645874023
