step,s,n,V,chi,ax,ay,mode,gap,opp_V,opp_s,opp_n,speed_cap,speed_scale,planner_ok,collision,ot_ready,t_plan_ms
19,174.78052845519494,-2.5100588064497327,52.6792477586894,-0.02974539678475048,-7.794677336567067,-0.14132012624625134,SHADOW,24.116887163695935,45.219006907038,192.2650253212654,-4.406078257072457,46.110072251290774,1.0,True,False,False,29.192686080932617
20,181.28778856257657,-2.702452251434672,51.489373112064776,-0.02901711766588523,-10.789743452635896,0.760076091597064,SHADOW,23.04008026718813,43.53404576259514,197.82060872238307,-4.475823461722688,43.05309025295361,1.0,True,False,False,24.981260299682617
21,187.62256252258874,-2.8782460878834035,49.93545674932919,-0.026261497509324314,-13.596372005306442,1.492645321788462,SHADOW,21.876923662931034,41.824075130175196,203.1647122255076,-4.564848418335029,40.55926442327746,1.0,True,False,False,26.6263484954834
22,193.74449453120127,-3.02537705463058,48.09992698434584,-0.021670114057674425,-15.388983892809378,2.094647671543543,SHADOW,20.675664121930765,40.11368875676052,208.2982266445195,-4.660306023690835,38.424157685106806,1.0,True,False,False,25.104999542236328
23,199.624856239003,-3.1345374500719654,46.04553950017845,-0.015349295163281812,-17.08607050947843,2.5924514299353683,SHADOW,19.476992611125723,38.43633076864295,213.221487142327,-4.751109504135434,36.55920077180771,1.0,True,False,False,30.55858612060547
24,205.23843972929276,-3.197859148131819,43.863082936965526,-0.007143663576242744,-17.53933800666116,3.1547841382049913,SHADOW,18.311717016340964,36.82279364023365,217.93657325534397,-4.8274372679072455,34.98165395822196,1.0,True,False,False,25.780439376831055
25,210.5763692101667,-3.2075340173215348,41.674743514057525,0.0034695253666424015,-17.25969216831236,3.8638970391950522,SHADOW,17.217232726130817,35.30235488731997,222.45567245542358,-4.880775346515495,33.56685910195382,1.0,True,False,False,24.225711822509766
26,215.6429695298638,-3.154534215186278,39.553903970111584,0.017252794599245426,-16.52686242709467,4.762271555467012,SHADOW,16.21045582826261,33.90933292485066,226.7868250384293,-4.901791273874901,32.43644907713736,1.0,True,False,False,24.684906005859375
27,220.44880592508073,-3.0268584757600827,37.5333238975414,0.03561061754293454,-15.668160513801483,6.11809580167276,SHADOW,15.31080072395639,32.66643200864867,230.95377025382018,-4.884187305822207,31.57943889470523,1.0,True,False,False,29.535531997680664
28,225.0080334335814,-2.810871741848399,35.666035754604906,0.05809423018759123,-14.181217710066317,6.6825169438416925,SHADOW,14.514639816198041,31.59691529823646,234.96344574127878,-4.817777086604656,31.071664800200367,1.0,True,False,False,27.069568634033203
29,229.34061058769146,-2.498782049526682,33.97945524500466,0.08496373491719111,-12.794002194025481,7.792983443123675,SHADOW,13.835703589232509,30.644263957071303,238.8437370228139,-4.695811182708631,30.287473891713002,1.0,True,False,False,32.0281982421875
30,233.4658183963935,-2.080621643257956,32.4811727627909,0.11604452475070831,-11.202263867419184,8.315253501500958,SHADOW,13.262252521751691,29.780980138385615,242.60286310944315,-4.508852960540716,29.26346190703319,1.0,True,False,False,24.08313751220703
31,237.40296045749852,-1.554275480896767,31.154463426476294,0.14859352523193234,-9.994773441461726,7.999978277243095,SHADOW,12.771911410074466,29.03532113375239,246.23772980646797,-4.242599448632072,28.388388456523014,1.0,True,False,False,25.73370933532715
32,241.1671527553976,-0.9287559940961496,29.98816344804723,0.17872479066247288,-8.666451518426621,6.748551226877412,SHADOW,12.363364355131353,28.41482541314628,249.76632481262988,-3.8878476506946025,27.665629997876067,1.0,True,False,False,22.989749908447266
33,244.77967585779953,-0.22618870066403984,29.002068117311882,0.20252367995484918,-7.174890663321753,4.809941742913515,SHADOW,12.033574937996349,27.914392773928544,253.20072769339396,-3.4354290692628124,27.086333230776592,1.0,True,False,False,21.811723709106445
34,248.26861372073662,0.5225522224566225,28.189717144656846,0.21735949654247003,-5.892724979034316,2.5951236194413645,SHADOW,11.766880000140361,27.524058416293407,256.5465558579399,-2.8756585863934165,26.634172578863172,1.0,True,False,False,22.051095962524414
35,251.6609223845367,1.2855339992500507,27.518326195982276,0.22318316627454152,-4.8998162697571,0.7882117206849022,SHADOW,11.54041090682827,27.234052384152758,259.8090246275649,-2.204350296201601,26.29186607824193,1.0,True,False,False,21.672964096069336
36,254.97906306414072,2.037220853231246,26.9575471382859,0.2216837673522602,-4.109719195039643,-0.42522109863314683,SHADOW,11.356290331413874,27.036765525039698,263.01721271595056,-1.4267960292420572,26.051624285530867,1.0,True,False,False,21.759510040283203
37,258.24845825831744,2.7588465720049724,26.486038830662356,0.21400150719164251,-3.468251994998946,-0.4760126544946078,SHADOW,11.269818577221173,26.920540815061447,266.2488816413619,-0.5631212532161807,25.91635580266643,1.0,True,False,False,21.15321159362793
38,261.5167642689185,3.4294526653007287,26.0887005824688,0.19708276350146764,-2.9340794693416874,0.7241843273084059,SHADOW,11.359385879559056,26.866231917027683,269.6078441378765,0.3521918581106036,25.888136084225962,1.0,True,False,False,21.105051040649414
39,264.85629430585453,4.01593003724071,25.773592132333235,0.16734718219450223,-2.2039577173324334,3.6023037215574276,SHADOW,11.645665355480105,26.859376222786292,273.1624296243986,1.2749130205941703,25.95842286084343,1.0,True,False,False,22.861957550048828
40,268.3371262652247,4.4773935227248,25.543190785121816,0.12262162850549765,-1.5480338527862787,7.233905424943062,SHADOW,12.019423688414747,26.884221616192757,276.8757179942693,2.160283745583603,26.08291687514643,1.0,True,False,False,23.578405380249023
41,271.9690894547175,4.774796208688069,25.393419405331937,0.06779099510559994,-0.8948386014884738,10.72996787983632,SHADOW,12.35634414111729,26.92683661846455,280.693470406342,2.973837634599029,26.214983724588734,1.0,True,False,False,22.03202247619629
42,275.66542903310193,4.903479709498275,25.324905787199356,0.018913179399960463,-0.24746345649862245,13.467534792448046,SHADOW,12.614508897294343,26.980156995079152,284.58359835201185,3.690775704488395,26.33654775046552,1.0,True,False,False,21.708250045776367
43,279.34820040737037,4.902218822988033,25.33279591768173,-0.015200555942273514,0.3227146835883946,15.167421288498202,SHADOW,12.860619063082709,27.044764853745303,288.52604809618464,4.287165343778166,26.466174310030166,1.0,True,False,False,23.527145385742188
44,283.0106501580002,4.811245093895363,25.406136027924113,-0.03946771765072908,0.7951582595475819,15.99424603640113,SHADOW,13.1452765875149,27.11879288836925,292.49347699488527,4.628804922007915,26.615814287485318,1.0,True,False,False,21.490097045898438
45,286.6598417578425,4.651438832554552,25.52926514610235,-0.05902661378580433,1.1360007269081378,16.4905598573199,SHADOW,13.456400029909958,27.199281911824315,296.46705018791016,4.866336838434547,26.779433804368686,1.0,True,False,False,21.80957794189453
46,290.29810186178435,4.43426872978472,25.689286572489216,-0.07517289227604795,1.3961080180546235,16.93370997215915,SHADOW,13.766873907270906,27.291544439378185,300.4267156651134,4.980976456253799,26.955005283787457,1.0,True,False,False,22.768259048461914
47,293.9274952304438,4.167475672258137,25.88172992318883,-0.08941421240108163,1.6385417501565769,17.15794838668518,SHADOW,14.052204471420907,27.42761773697649,304.35030633320525,4.962258134483006,27.16766000246966,1.0,True,False,False,21.684885025024414
48,297.54938459635827,3.8525713283946468,26.092928265053853,-0.10398077143574486,1.6978877950389701,17.052157391254873,SHADOW,14.288101038300908,27.62119952203243,308.2155962687447,4.803017390290146,27.424564489426245,1.0,True,False,False,23.789405822753906
49,301.1606385580398,3.484357096746412,26.30633875788918,-0.12050739515941665,1.810360371189669,16.911005944675203,SHADOW,14.441460743357368,27.88211108877769,311.99084533971563,4.492650522139069,27.72637855276616,1.0,True,False,False,24.691104888916016
50,304.7566704662266,3.0555233151350647,26.55559634318886,-0.13878234667006198,2.1340862122072823,16.800078607953175,SHADOW,14.4844178966826,28.214026999846023,315.6450564547224,4.026181591170466,28.068560526009676,1.0,True,False,False,21.20065689086914
51,308.33239779263664,2.5583502995428895,26.842919400004142,-0.1590652941882937,2.408204495942979,16.51180611944878,SHADOW,14.414214951080226,28.605898468414413,319.1708854173068,3.4058333750726897,28.43832939207727,1.0,True,False,False,21.33035659790039
52,311.881771253914,1.9828904657295183,27.165429328466757,-0.18231469756545107,2.69831206888398,16.018035156770345,SHADOW,14.277129129445541,29.04767895596757,322.6095269220822,2.6436191241409883,28.837701746222702,1.0,True,False,False,22.84550666809082
53,315.3963773212166,1.3143651054766945,27.525390806006577,-0.2095152783852372,2.994004818007191,15.338055728721233,SHADOW,14.16843490474065,29.55870281416261,326.05020615865465,1.7713466694794164,29.31290295894859,1.0,True,False,False,21.04330062866211
54,318.86146693590337,0.544104567031771,27.921440819105154,-0.23467480906956792,3.272512679116974,14.533816612180525,SHADOW,14.195808647139756,30.162976222122456,329.5921859683564,0.8374382079122982,29.920408175578853,1.0,True,False,False,20.93791961669922
55,322.28712406146406,-0.2991119986427674,28.354734785167967,-0.24422930749968588,3.585093276460109,13.638466779381524,SHADOW,14.415065570770196,30.825201553104442,333.27653250667356,-0.1076584957479052,30.64489433634085,1.0,True,False,False,20.36762237548828
56,325.73184315060524,-1.1441694988067144,28.825487738710393,-0.22970722433796253,3.8738010812006682,12.698815451527814,SHADOW,14.797652957127127,31.48406720115929,337.0847770185912,-1.019079918283433,31.420360122201636,1.0,True,False,False,19.29020881652832
57,329.2632469779291,-1.9085951033861406,29.332253756025885,-0.19387825163861183,4.160203874787469,11.683534941306185,SHADOW,15.267095529311518,32.07155120674474,340.99893867991676,-1.8631024787472996,32.15721288619881,1.0,True,False,False,20.261764526367188
58,332.9074570197989,-2.5353492764702237,29.87746071825643,-0.1491055701114931,4.487185335151119,10.58501868382712,SHADOW,15.73795524313806,32.55797791212353,345.00120222106716,-2.614533429829611,32.798241217185776,1.0,True,False,False,22.885560989379883
59,336.6520199425946,-3.0106218870356947,30.457481731482392,-0.10685346432881243,4.72630050286182,9.435002286065856,SHADOW,16.164944581080135,32.989007333431886,349.07240160087906,-3.2573845805063497,33.37331098671483,1.0,True,False,False,21.260976791381836
60,340.48509813149326,-3.3460303294907803,31.061512450345056,-0.0704024695104416,4.884043103545326,8.275374612260906,SHADOW,16.5480549856386,33.45469115206816,353.2000749282332,-3.788527632307127,33.97258816637774,1.0,True,False,False,21.066665649414062
61,344.4022127045225,-3.5574058063625813,31.682612232438622,-0.039791805606345224,4.995787453432752,7.131222243853941,SHADOW,16.9082189686859,34.01419279426235,357.39331710017916,-4.208342885768277,34.66325807320786,1.0,True,False,False,20.86019515991211
62,348.4004404752201,-3.6620444795530323,32.315722751748666,-0.014808226447218593,5.075801987977303,6.008083686780724,SHADOW,17.258514626518547,34.61556344501823,361.6607273310411,-4.522774372041507,35.39736100847577,1.0,True,False,False,20.412921905517578
63,352.47817764225624,-3.678050935742817,32.95834566723046,0.004894149005182216,5.1442818616762445,4.913850844809059,SHADOW,17.60159724954434,35.189738455867584,366.0020377247644,-4.742376579781107,36.105233723657285,1.0,True,False,False,21.939992904663086
64,356.63535048268744,-3.6226509123615385,33.593866630270476,0.02000374839449744,5.000472090992756,3.8767151354991043,SHADOW,17.937005626922428,35.713222533935635,370.41518326917867,-4.75244494750671,36.76212188931265,1.0,True,False,False,28.633832931518555
65,360.87137295211494,-3.510765562237959,34.223405941596134,0.03135750896625765,5.040920933067163,2.911471504840246,SHADOW,18.258181901359023,36.231765895769094,374.89353238404647,-4.7225955074878705,37.41226273472781,1.0,True,False,False,20.817279815673828
66,365.18634013964373,-3.354797323453163,34.84976376487923,0.039803869703279565,4.937029049376331,2.167536355911266,SHADOW,18.566376667974907,36.707499833978225,379.43774962008985,-4.657760806589727,38.01662754345415,1.0,True,False,False,21.97861671447754
67,369.5783447482618,-3.1640410000137282,35.45151312650714,0.04619999978152471,4.705225657094638,1.6054381959091977,SHADOW,18.851544403885555,37.1244458946419,384.0378845435293,-4.565459582610403,38.5543104129705,1.0,True,False,False,23.74577522277832
68,374.04514909789503,-2.9451894900029716,36.05267982013488,0.051099528904484326,4.859666025493753,1.132509993628159,SHADOW,19.110759967870706,37.47894637298162,388.68910471613253,-4.4545047571704846,39.01961589686187,1.0,True,False,False,22.673845291137695
69,378.5876900401498,-2.7036577858702406,36.66247699239395,0.054640069105115915,4.8384203979445415,0.6915183727320691,SHADOW,19.3357301327232,37.74988144485684,393.38087923061823,-4.333901142376814,39.38661442972878,1.0,True,False,False,23.106813430786133
70,383.20396507360886,-2.445260949104282,37.241095011464424,0.05681732084157904,4.519115484790261,0.319618013667897,SHADOW,19.5174120329458,37.96930174103697,398.1051020730956,-4.213151813896711,39.68453154671207,1.0,True,False,False,22.785425186157227
71,387.8904273582758,-2.175953781453094,37.803537201369714,0.0577230776646072,4.437419369599767,-0.02870605548663291,SHADOW,19.652107546082163,38.15621459766636,402.856072619691,-4.100361392796257,39.931282736263704,1.0,True,False,False,22.94015884399414
72,392.6454758508044,-1.901294698487852,38.34344216864688,0.057530372376189666,4.176271346939667,-0.3167620127772484,SHADOW,19.738207232707055,38.30006641058843,407.62863459098287,-4.003332364076017,40.114802927386535,1.0,True,False,False,22.94468879699707
73,397.4651492978267,-1.6263646874037765,38.839752348332894,0.05637129557235047,3.759377957887298,-0.5931550576331899,SHADOW,19.772708376019352,38.42219026948912,412.41818422682377,-3.928029532651009,40.25596936273112,1.0,True,False,False,22.7658748626709
74,402.3432968022713,-1.3561496538048994,39.279771777473314,0.05431841702511764,3.2853437593272905,-0.8469706037881886,SHADOW,19.757205553276776,38.54793733283872,417.2223548511035,-3.8791874130559316,40.38174194831017,1.0,True,False,False,22.91393280029297
75,407.2726560628873,-1.095961545022366,39.655445886984566,0.05117272854188842,2.7429816542962366,-1.2294107021334413,SHADOW,19.698860320693655,38.69692464027908,422.04215712296497,-3.8601604010102326,40.51523907752988,1.0,True,False,False,23.12493324279785
76,412.24549169619377,-0.852274927270152,39.970186859725395,0.04689738154507429,2.303188723574914,-1.5408806866434994,SHADOW,19.608365825206192,38.883482005278374,426.88102188809347,-3.8718831713864144,40.67537510165982,1.0,True,False,False,22.890806198120117
77,417.2552436680877,-0.6306197078528022,40.23645113775973,0.04179413911605799,1.9602417005954529,-1.7384212044620215,SHADOW,19.49762256665855,39.10582045995654,431.7431142628523,-3.914083799259687,40.864652665840524,1.0,True,False,False,22.928953170776367
78,422.29682470623504,-0.43413420972271227,40.46872956558208,0.036532661246627095,1.7476045252097303,-1.652502010168922,SHADOW,19.378301136055484,39.385565251196674,436.6335448041432,-3.9842302822231286,41.10998390203169,1.0,True,False,False,23.380517959594727
79,427.3669214372446,-0.26166545252199824,40.6830718789587,0.03199276719485536,1.659765351637837,-1.2837117156324487,SHADOW,19.264082347789554,39.73967150786764,441.5609070540246,-4.07801203301563,41.434203825704174,1.0,True,False,False,23.66018295288086
80,432.4641043810274,-0.10800030249283446,40.895562383916754,0.02877127702807318,1.704026933941721,-0.7856373590205865,SHADOW,19.165964494693014,40.13597552077754,446.53288593193764,-4.189011051355402,41.808026010571815,1.0,True,False,False,23.18882942199707
81,437.5889399595647,0.0341540428744917,41.12155729543005,0.027086053624916798,1.861550748229393,-0.2524826791001097,SHADOW,19.089835516535345,40.549290854133595,451.55393989756277,-4.308875422829516,42.20769015318917,1.0,True,False,False,22.996187210083008
82,442.74377875321267,0.17277607894684968,41.373892898845675,0.026967560607138247,2.112115943021249,0.2810686593708831,SHADOW,19.035617091870733,40.95477376085698,456.62455705143543,-4.426659378075524,42.60755161068711,1.0,True,False,False,23.41151237487793
83,447.93243799195017,0.3158733852770932,41.66315519209301,0.02833886486475417,2.439205275043334,0.7823815424831247,SHADOW,18.998867507097827,41.33412183228703,461.7426462603105,-4.528905603080218,42.98701859958258,1.0,True,False,False,24.510860443115234
84,453.1593245799812,0.4709860936813094,41.984982480765865,0.03103851156910521,2.639058648501396,1.2280226256898126,SHADOW,18.971502612919892,41.67343745330585,466.90394060487006,-4.600642357630441,43.32849911065743,1.0,True,False,False,24.178028106689453
85,458.4268588418748,0.6446338140896084,42.3151234990013,0.034793313926748476,2.5915312434212154,1.5727978340368678,SHADOW,18.94461476903848,41.959939883011344,472.1039393490197,-4.6234125297368704,43.61509786871627,1.0,True,False,False,23.445606231689453
86,463.73404104261846,0.8417250958209767,42.627142643152,0.03928003166093554,2.3599300127651315,1.8180165090446756,SHADOW,18.913376396763624,42.18983523493343,477.3402352386384,-4.575051539465483,43.84088228885078,1.0,True,False,False,26.782989501953125
87,469.07659642021196,1.0651349670352492,42.89301474256845,0.04407551514036907,1.8714148518043263,1.8475321663900386,SHADOW,18.870942965440292,42.36391896409459,482.60498400805875,-4.430379317654792,44.00380210512003,1.0,True,False,False,31.149625778198242
88,474.4452479162256,1.317532285504686,43.075905425730966,0.04985938282984945,1.0635967800144883,1.985556629201877,SHADOW,18.807744756585237,42.484534895313,487.8843411767972,-4.162876446439479,44.1022375451489,1.0,True,False,False,24.348020553588867
89,479.8251604214474,1.6067544670306053,43.14700754527648,0.0573961551872539,0.10394506458522024,1.9681441149619698,SHADOW,18.705241185473653,42.556859432010214,493.15048910169924,-3.7437467197355647,44.13369371492918,1.0,True,False,False,26.175737380981445
90,485.1989949454179,1.941500362735331,43.08815205857328,0.06669897987801598,-0.9908657407170345,2.008574735125824,SHADOW,18.539743045922535,42.59156981430244,498.3649034673699,-3.1543023366309573,44.09920194495345,1.0,True,False,False,21.231412887573242
91,490.5479884991675,2.3314259225043092,42.89619812725565,0.0783194854360957,-2.014125601795462,2.5238561733334715,SHADOW,18.3317105549811,42.59852342633867,503.530705500399,-2.39769858873124,44.017782927600095,1.0,True,False,False,23.459672927856445
92,495.86549863414405,2.7837380014312667,42.57840068365322,0.08960811959643217,-2.9835546336204244,3.8720013688287054,SHADOW,18.152634528876376,42.58593134241405,508.7006230280439,-1.5004744611601548,43.92851011835858,1.0,True,False,False,24.156808853149414
93,501.1794389013476,3.268950385078692,42.14151643530601,0.09158835696331193,-3.890874639711318,6.667791108745943,SHADOW,18.094700113095655,42.56114009015453,513.9601987472397,-0.5113233565710946,43.878279740659345,1.0,True,False,False,23.463726043701172
94,506.5202796889724,3.727326731924431,41.632541891918436,0.08248184023703936,-4.162800117144719,11.019653851818603,SHADOW,18.18932992862966,42.53287479603898,519.3687688299773,0.5034407908510903,43.88938850141563,1.0,True,False,False,23.3612060546875
95,511.9147587141799,4.106594183181698,41.14585792686529,0.0634560884521386,-3.5935246971544608,15.761614429600229,SHADOW,18.393867178003745,42.50726452574362,524.9141468669761,1.478775374502066,43.94990462475006,1.0,True,False,False,23.53048324584961
96,517.3809017761587,4.356401703839807,40.772414131334365,0.03438081116356263,-2.4152203433373174,19.35596988753578,SHADOW,18.643104757581114,42.48970738472014,530.557863471761,2.3633475162708306,44.03765193593517,1.0,True,False,False,23.57625961303711
97,522.870789217246,4.446999119331678,40.558013184425924,0.0036092814828465845,-1.1169890571414107,20.562971921287556,SHADOW,18.884363459074507,42.48420108048364,536.2652652352332,3.1202269155696927,44.13444186313369,1.0,True,False,False,23.724079132080078
98,528.3332982028652,4.39205811832355,40.486115254397006,-0.023291850822496178,-0.16695900602753866,20.428317817285304,SHADOW,19.133153509324984,42.49349122384049,542.003942726571,3.723888795196408,44.24981244759336,1.0,True,False,False,23.981332778930664
99,533.76567483825,4.209639915145112,40.52796066464365,-0.046964891807262106,0.6837167842926101,20.420742438082303,SHADOW,19.41078968054137,42.52474208651719,547.7440878834066,4.030854237742872,44.400419022146124,1.0,True,False,False,23.21767807006836
100,539.1708501529005,3.9141690543715004,40.62511588945762,-0.06801390360076537,0.7380677326443966,20.44784546833757,SHADOW,19.69249674757077,42.58777265216603,553.4581715858208,4.18491008471805,44.58620249873176,1.0,True,False,False,21.275758743286133
101,544.5421820313239,3.516076787278573,40.675547536577255,-0.08753966488317468,0.21974512231769328,20.19109878965629,SHADOW,19.94619449712559,42.68154681490666,559.1170446500261,4.168665697127863,44.792659134753656,1.0,True,False,False,22.94611930847168
102,549.8680359399006,3.020767981119831,40.71022080328763,-0.1061501210565925,0.2980355437414836,20.3414075762505,SHADOW,20.133818019140676,42.806804680461525,564.6760000504646,3.969231657759832,45.004428132565415,1.0,True,False,False,22.388458251953125
103,555.1430802620345,2.4339222902216084,40.745342857217324,-0.12382572522300551,0.2508210985886864,20.256047310371883,SHADOW,20.244906914461467,42.9936304090867,570.112942854362,3.590014388507598,45.2486063031909,1.0,True,False,False,19.637584686279297
104,560.3607465157273,1.7545027766556043,40.80773145075675,-0.14262721943817594,0.8134593792807034,19.724463337315875,SHADOW,20.3388381926884,43.25499384548375,575.4819184547229,3.062144495083821,45.56430797715145,1.0,True,False,False,22.845745086669922
105,565.516427014647,0.9770380821222799,40.99076283456135,-0.16057038162059073,1.9935248439161752,18.568291982486457,SHADOW,20.494578558285866,43.582905790950115,580.8553250740132,2.4381818160638122,45.977602787617585,1.0,True,False,False,21.200895309448242
106,570.6237927464392,0.13076538608318877,41.30351295941619,-0.16644296901341132,2.86282041597584,17.57812530812044,SHADOW,20.76770216332909,43.95964894120377,586.2841291779761,1.7867782617888477,46.49511056417745,1.0,True,False,False,21.187305450439453
107,575.732847063523,-0.7059736518784638,41.67572029236403,-0.15545730468841396,2.91523830525189,15.893608439341747,SHADOW,21.158004084405775,44.36277867430803,591.781796830845,1.1773965372689057,47.09464039702781,1.0,True,False,False,22.557973861694336
108,580.8936390432822,-1.4505783407750412,42.01768440806716,-0.12923411139623903,2.6606692280235174,13.803174551368496,SHADOW,21.60333921905476,44.772222857710126,597.3361862825777,0.5336618838217879,47.7286846089159,1.0,True,False,False,23.392677307128906
109,586.1416716088552,-2.0236497022211397,42.3216154998146,-0.08890654453414865,2.0395968310834967,11.528617021410753,SHADOW,22.0424028512208,45.16961112891077,602.936041894503,0.03091933615256659,48.350637110938536,1.0,True,False,False,22.690773010253906
110,591.4677963758259,-2.363762086058412,42.47713675420001,-0.04288736784847468,0.6215760558888233,9.196823648396872,SHADOW,22.43725452572653,45.538458184441154,608.5789261345817,-0.3438772216986882,48.92526922670958,1.0,True,False,False,21.243810653686523
111,596.8130051772098,-2.4822810006274265,42.567705903970754,-0.0062789506131105816,1.0477340224071772,6.9163460246935475,SHADOW,22.799488117844476,45.86652328711028,614.2672844936703,-0.6196849630617371,49.44387732095682,1.0,True,False,False,20.99919319152832
112,602.1586429084857,-2.4443796827888318,42.712748798139856,0.016649376466850805,1.0642765383115276,4.647618235680389,SHADOW,23.186317285201312,46.14530847430025,619.9993224624111,-0.832435318783499,49.92290983824136,1.0,True,False,False,23.154258728027344
113,607.5018673564925,-2.322364508175131,42.82863456452159,0.02607207461248178,1.253165394704842,2.5183283947569537,SHADOW,23.60746314586663,46.37005787502729,625.7661060543523,-1.02027950924113,50.36134351733729,1.0,True,False,False,23.977994918823242
114,612.854158256095,-2.1839626405463157,43.07995154209047,0.023952099166171463,2.5192681301333106,0.5456054880540773,SHADOW,24.055222336457064,46.541812932116216,631.5570896929496,-1.221271008924739,50.756277572537265,1.0,True,False,False,23.210763931274414
115,618.2439180246232,-2.0779402959943925,43.42860149525205,0.014872216371065105,2.9272335730484658,-1.3166441449953694,SHADOW,24.51499252065196,46.664627616972005,637.369150776747,-1.4698918545443274,51.104763444516976,1.0,True,False,False,22.792577743530273
